j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,0.4821958333333334,0.002724485875005001,0.5451255411255411,14.922077922077921,0.5151693927966359
1,NaN,NaN,0.0,0.48875425170068026,0.0026024899744881377,0.5404850251789027,15.051948051948052,0.539999235806043
2,NaN,NaN,0.0,0.49567391304347835,0.0028855297984831793,0.5260304912478826,14.675324675324676,0.4669624763156854
3,NaN,NaN,0.0,0.494671403197158,0.003149439808980458,0.5196419921109087,14.883116883116884,0.5106540050014071
4,NaN,NaN,0.0,0.49306818181818174,0.002678080840665336,0.5378040141676504,14.987012987012987,0.4700973493228255
5,NaN,NaN,0.0,0.4938197026022304,0.002503367021709662,0.5280258774682567,14.584415584415584,0.495434346838392
6,NaN,NaN,0.0,0.4892142857142857,0.0027923708547573827,0.5302164502164501,14.233766233766234,0.5209269567474699
7,NaN,NaN,0.0,0.4908138401559454,0.0028125813404262625,0.5254297359560517,14.168831168831169,0.3695174101700983
8,NaN,NaN,0.0,0.49000000000000005,0.0029057692986464885,0.5341298701298702,14.2987012987013,0.5248782922966535
9,NaN,NaN,0.0,0.4879098360655739,0.0032677473083925364,0.5384287843304237,14.064935064935066,0.4558607442780547
10,NaN,NaN,0.0,0.49360526315789477,0.002890728659747816,0.530580997949419,13.87012987012987,0.5273907494957887
11,NaN,NaN,0.0,0.49114470842332614,0.0026675760925471475,0.5227342851532917,13.675324675324676,0.48502117539245027
12,NaN,NaN,0.0,0.48450000000000004,0.0024484389597326382,0.543030303030303,13.753246753246753,0.4501162085416802
13,NaN,NaN,0.0,0.48730022831050224,0.0023528675899470632,0.5307477910217636,13.532467532467532,0.46918575224310527
14,NaN,NaN,0.0,0.4928529411764707,0.002634427585674319,0.5279144385026737,13.7012987012987,0.4554929560930557
15,NaN,NaN,0.0,0.49058716707021804,0.0025092449719427367,0.5177824596710796,13.142857142857142,0.41273360461178576
16,NaN,NaN,0.0,0.48403125,0.003022596106986085,0.5202272727272726,13.714285714285714,0.48862814845639513
17,NaN,NaN,0.0,0.49175257731958755,0.002756581333447951,0.5193131610657383,12.909090909090908,0.49864081399747395
18,NaN,NaN,0.0,0.4963333333333333,0.00254940850569318,0.5252640692640692,13.2987012987013,0.44422789714414807
19,NaN,NaN,0.0,0.4922176308539944,0.0024515273843765087,0.5236306393331187,12.883116883116884,0.49756383378462754
20,NaN,NaN,0.0,0.4911071428571431,0.002579357319059429,0.5311317254174397,13.025974025974026,0.4671552510824291
21,NaN,NaN,0.0,0.4934171597633135,0.0030329264874561623,0.5185967878275571,12.558441558441558,0.5073221887905864
22,NaN,NaN,0.0,0.49288461538461553,0.0028881536788503033,0.5249150849150848,12.753246753246753,0.46324771714239255
23,NaN,NaN,0.0,0.49141373801916927,0.0029032051962411274,0.5281108667690139,12.467532467532468,0.483882721358719
24,NaN,NaN,0.0,0.4906666666666667,0.0025810400754289293,0.5361904761904761,13.077922077922079,0.4448395007932091
25,NaN,NaN,0.0,0.49383680555555565,0.002785008402767866,0.5047799422799422,11.922077922077921,0.4704665856466313
26,NaN,NaN,0.0,0.48963636363636365,0.002979835430514342,0.5101298701298701,12.441558441558442,0.5178653285070008
27,NaN,NaN,0.0,0.4852186311787071,0.0025280433660120768,0.5254555330600957,12.428571428571429,0.4125182831701319
28,NaN,NaN,0.0,0.49060000000000004,0.0027356645017210844,0.5216623376623376,12.077922077922079,0.5181667434429703
29,NaN,NaN,0.0,0.4838760504201681,0.0030865113055281853,0.5259194586925678,12.480519480519481,0.5442675959726101
30,NaN,NaN,0.0,0.4947222222222222,0.0024957900798576313,0.5093217893217894,11.441558441558442,0.5223783994248743
31,NaN,NaN,0.0,0.494718309859155,0.002296526739035837,0.5187488567770259,11.974025974025974,0.44822445027309576
32,NaN,NaN,0.0,0.4926875,0.0022095132708500427,0.5203896103896104,11.272727272727273,0.45701379832674166
33,NaN,NaN,0.0,0.4787234042553193,0.002851721852475894,0.5268029842497928,11.25974025974026,0.4860647080896911
34,NaN,NaN,0.0,0.49378571428571433,0.003280908786647471,0.5231910946196661,11.311688311688311,0.5115283868372197
35,NaN,NaN,0.0,0.49877300613496933,0.0028041490928704203,0.5132658752290654,11.311688311688311,0.5361685813900634
