omega,S,S_edge,S_cont
-1.022499999999999,0,0,0
-1.0175,0.0,0.0,0.0
-1.0124999999999993,0.0016165172611109987,0.0016165172611109987,0.0
-1.0075000000000003,0.09574190869216506,0.09574190869216506,0.0
-1.0024999999999995,1.7666329322223502,1.7666329322223502,0.0
-0.9975000000000005,10.740508073108149,10.740508073108149,0.0
-0.9924999999999997,17.92592729874664,17.92592729874664,0.0
-0.9874999999999989,12.481129773038099,12.481129773038099,0.0
-0.9824999999999999,8.903336205855469,8.903336205855469,0.0
-0.9774999999999991,7.471248868625752,7.471248868625752,0.0
-0.9725000000000001,6.5678361538366605,6.5678361538366605,0.0
-0.9674999999999994,6.003010327193007,6.003010327193007,0.0
-0.9625000000000004,5.228625081063514,5.228625081063514,0.0
-0.9574999999999996,4.760422899799912,4.760422899799912,0.0
-0.9525000000000006,5.011644377788023,5.011644377788023,0.0
-0.9474999999999998,4.089494758381525,4.089494758381525,0.0
-0.942499999999999,4.370695283757515,4.370695283757515,0.0
-0.9375,3.829602869629271,3.829602869629271,0.0
-0.9324999999999992,3.8454006519537653,3.8454006519537653,0.0
-0.9275000000000002,3.6126956444111054,3.6126956444111054,0.0
-0.9224999999999994,3.553178417979292,3.553178417979292,0.0
-0.9175000000000004,3.224143677285882,3.224143677285882,0.0
-0.9124999999999996,3.63304906628964,3.63304906628964,0.0
-0.9075000000000006,2.4639396962197755,2.4639396962197755,0.0
-0.9024999999999999,3.9046239661562865,3.9046239661562865,0.0
-0.8974999999999991,2.1207236904629823,2.1207236904629823,0.0
-0.8925000000000001,3.4248122518356148,3.4248122518356148,0.0
-0.8874999999999993,2.94860096232378,2.94860096232378,0.0
-0.8825000000000003,1.9061677630791596,1.9061677630791596,0.0
-0.8774999999999995,3.7387839907777636,3.7387839907777636,0.0
-0.8725000000000005,2.038795656547584,2.038795656547584,0.0
-0.8674999999999997,2.104925908138488,2.104925908138488,0.0
-0.8624999999999989,3.682720233040141,3.682720233040141,0.0
-0.8574999999999999,1.5821295302837286,1.5821295302837286,0.0
-0.8524999999999991,2.0706851334258647,2.0706851334258647,0.0
-0.8475000000000001,3.5964569937426742,3.5964569937426742,0.0
-0.8424999999999994,1.5711812997425667,1.5711812997425667,0.0
-0.8375000000000004,1.669494940441045,1.669494940441045,0.0
-0.8324999999999996,3.4015197076641517,3.4015197076641517,0.0
-0.8275000000000006,2.036223924541271,2.036223924541271,0.0
-0.8224999999999998,1.1475068212168398,1.1475068212168398,0.0
-0.817499999999999,2.8728450852235334,2.8728450852235334,0.0
-0.8125,2.7248602777745545,2.7248602777745545,0.0
-0.8074999999999992,1.1058447627145702,1.1058447627145702,0.0
-0.8025000000000002,1.9332076881741065,1.9332076881741065,0.0
-0.7974999999999994,2.8669668406376756,2.8669668406376756,0.0
-0.7925000000000004,1.9127073101809267,1.9127073101809267,0.0
-0.7874999999999996,1.1901240944643117,1.1901240944643117,0.0
-0.7825000000000006,2.2494572468932756,2.2494572468932756,0.0
-0.7774999999999999,2.507806096441742,2.507806096441742,0.0
-0.7724999999999991,1.5849216964620112,1.5849216964620112,0.0
-0.7675000000000001,1.3976261283451052,1.3976261283451052,0.0
-0.7624999999999993,2.2155103844099453,2.2155103844099453,0.0
-0.7575000000000003,2.1745831064809082,2.1745831064809082,0.0
-0.7524999999999995,1.5682421774496385,1.5682421774496385,0.0
-0.7475000000000005,1.475733303279696,1.475733303279696,0.0
-0.7424999999999997,2.0566508244771287,2.0566508244771287,0.0
-0.7374999999999989,1.9799397326316799,1.9799397326316799,0.0
-0.7324999999999999,1.6151211780218573,1.6151211780218573,0.0
-0.7274999999999991,1.5154114542342383,1.5154114542342383,0.0
-0.7225000000000001,1.847826185564518,1.847826185564518,0.0
-0.7174999999999994,1.8533370398637594,1.8533370398637594,0.0
-0.7125000000000004,1.6622206127660462,1.6622206127660462,0.0
-0.7074999999999996,1.5599391569721142,1.5599391569721142,0.0
-0.7025000000000006,1.6680988573519044,1.6680988573519044,0.0
-0.6974999999999998,1.7319512891657884,1.7319512891657884,0.0
-0.692499999999999,1.641279366428926,1.641279366428926,0.0
-0.6875,1.6237915887859982,1.6237915887859982,0.0
-0.6824999999999992,1.6029238205062017,1.6029238205062017,0.0
-0.6775000000000002,1.5833786572582238,1.5833786572582238,0.0
-0.6724999999999994,1.5797782324493854,1.5797782324493854,0.0
-0.6675000000000004,1.615488568308474,1.615488568308474,0.0
-0.6624999999999996,1.6303311358877657,1.6303311358877657,0.0
-0.6575000000000006,1.5251105578009043,1.5251105578009043,0.0
-0.6524999999999999,1.4818319820375236,1.4818319820375236,0.0
-0.6474999999999991,1.5187179668137838,1.5187179668137838,0.0
-0.6425000000000001,1.6309189603463514,1.6309189603463514,0.0
-0.6374999999999993,1.5917551557930718,1.5917551557930718,0.0
-0.6325000000000003,1.4384064501594966,1.4384064501594966,0.0
-0.6274999999999995,1.3891761517529344,1.3891761517529344,0.0
-0.6225000000000005,1.5046836578650475,1.5046836578650475,0.0
-0.6174999999999997,1.6096838017799386,1.6096838017799386,0.0
-0.6124999999999989,1.5497257070041854,1.5497257070041854,0.0
-0.6074999999999999,1.391233537357985,1.391233537357985,0.0
-0.6024999999999991,1.3104811523597584,1.3104811523597584,0.0
-0.5975000000000001,1.4794806842031805,1.4794806842031805,0.0
-0.5924999999999994,1.5726508608890324,1.5726508608890324,0.0
-0.5875000000000004,1.5243022991703488,1.5243022991703488,0.0
-0.5824999999999996,1.3691901201610166,1.3691901201610166,0.0
-0.5775000000000006,1.2579443413736506,1.2579443413736506,0.0
