omega,S,S_edge,S_cont
-2.745368434799263,0,0,0
-2.745193866941463,28.119371934247134,28.119371934247134,0.0
-2.7446718493767315,14.127910956083307,14.127910956083307,0.0
-2.743802423700915,9.404146577330785,9.404146577330785,0.0
-2.742582931203947,7.0374511909264,7.0374511909264,0.0
-2.7410110823484324,5.614270875307988,5.614270875307988,0.0
-2.739084223989784,4.663769232929331,4.663769232929331,0.0
-2.736801342894243,3.989692620916427,3.989692620916427,0.0
-2.7341604878537042,3.4801408039849315,3.4801408039849315,0.0
-2.731157169568097,3.081794384392449,3.081794384392449,0.0
-2.727787800850276,2.7630730307197777,2.7630730307197777,0.0
-2.7240497914419812,2.50259552790992,2.50259552790992,0.0
-2.7199418130015616,2.286836274809913,2.286836274809913,0.0
-2.7154601463012193,2.1021109057112617,2.1021109057112617,0.0
-2.710599601693829,1.9437489810881416,1.9437489810881416,0.0
-2.705355668206569,1.8056550544369203,1.8056550544369203,0.0
-2.699723608304296,1.6848115619408992,1.6848115619408992,0.0
-2.6936976907906263,1.5771585839934126,1.5771585839934126,0.0
-2.687271430221665,1.481272118335785,1.481272118335785,0.0
-2.680440211389244,1.3955778383816297,1.3955778383816297,0.0
-2.673199473578572,1.3183534530074574,1.3183534530074574,0.0
-2.665542880899273,1.2480244917406806,1.2480244917406806,0.0
-2.657462906448579,1.1837505819358325,1.1837505819358325,0.0
-2.6489529952733832,1.1250462883332717,1.1250462883332717,0.0
-2.6400047462407072,1.0705835670522834,1.0705835670522834,0.0
-2.6306057584128104,1.0197047020350365,1.0197047020350365,0.0
-2.620746249563743,0.9728699842486583,0.9728699842486583,0.0
-2.6104184021092225,0.9292944224625939,0.9292944224625939,0.0
-2.599611643803193,0.888533872922808,0.888533872922808,0.0
-2.5883154781953284,0.8504945671240103,0.8504945671240103,0.0
-2.5765204104182513,0.8149394624445812,0.8149394624445812,0.0
-2.5642123599532214,0.7810727700924482,0.7810727700924482,0.0
-2.551376065294964,0.7492331400397731,0.7492331400397731,0.0
-2.537995317452658,0.718801052429898,0.718801052429898,0.0
-2.5240485817057694,0.6896551037229445,0.6896551037229445,0.0
-2.5095118084072077,0.6616351544099699,0.6616351544099699,0.0
-2.4943585894442055,0.6346863353358109,0.6346863353358109,0.0
-2.4785630574840063,0.6089177501751326,0.6089177501751326,0.0
-2.462094192689115,0.5838558045487596,0.5838558045487596,0.0
-2.4449214777802517,0.5600217002052268,0.5600217002052268,0.0
-2.427017901876252,0.5371603668936706,0.5371603668936706,0.0
-2.4083496221213885,0.5150844328981021,0.5150844328981021,0.0
-2.3888835290543353,0.4940294965987282,0.4940294965987282,0.0
-2.3685851933631543,0.47371534604541776,0.47371534604541776,0.0
-2.34741861644832,0.4543291763085206,0.4543291763085206,0.0
-2.32534109178087,0.43543593145715065,0.43543593145715065,0.0
-2.3023021437646634,0.4172043663856323,0.4172043663856323,0.0
-2.2782405188553,0.3992195841675762,0.3992195841675762,0.0
-2.2530844167732456,0.3816980517241204,0.3816980517241204,0.0
-2.2267571651658424,0.36450165662420275,0.36450165662420275,0.0
-2.199169094287455,0.3476176502456074,0.3476176502456074,0.0
-2.1702357368004384,0.33139672888739935,0.33139672888739935,0.0
-2.1398686372117943,0.31557653241376016,0.31557653241376016,0.0
-2.10795921964226,0.3001443935337639,0.3001443935337639,0.0
-2.0743825541457115,0.28502595666870056,0.28502595666870056,0.0
-2.0389870062509132,0.27010460037004863,0.27010460037004863,0.0
-2.001559269490601,0.254942928459557,0.254942928459557,0.0
-1.9618384173676966,0.23984156808480195,0.23984156808480195,0.0
-1.9195711314034112,0.22516428114317455,0.22516428114317455,0.0
-1.8744578027993988,0.2105613317726078,0.2105613317726078,0.0
-1.8261381292280001,0.19629424012815297,0.19629424012815297,0.0
-1.774158600934069,0.1819905909361562,0.1819905909361562,0.0
-1.7179637267623917,0.1679786867058418,0.1679786867058418,0.0
-1.656962996909634,0.15446805542922032,0.15446805542922032,0.0
-1.590577855048461,0.141843174831325,0.141843174831325,0.0
-1.5180487940615834,0.12944214083977112,0.12944214083977112,0.0
-1.4383846592636034,0.11759746169132775,0.11759746169132775,0.0
-1.3509444979075456,0.10741624883190133,0.10741624883190133,0.0
-1.255795597048858,0.09926547105050502,0.09926547105050502,0.0
-1.1525892373626525,0.09131560701228186,0.09131560701228186,0.0
-1.0404221136909833,0.08403736850868129,0.08403736850868129,0.0
-0.9184222491848817,0.0771953982902916,0.0771953982902916,0.0
-0.7850441755872392,0.07033625941105978,0.07033625941105978,0.0
-0.6372626815097289,0.06293907571038024,0.06293907571038024,0.0
-0.4707974646720877,0.055482704492282285,0.055482704492282285,0.0
-0.278977221166571,0.04749766984643559,0.04749766984643559,0.0
-0.05780846126474962,0.04166238689452567,0.04166238689452567,0.0
0.20294667452571957,0.03434285924267034,0.03434285924267034,0.0
0.5283444877651079,0.026902429866492213,0.026902429866492213,0.0
1.0343617617097325,0.0,0.0,0.0
1.3579145316819003,0,0,0
