j,theta,chi2_min,chi2_avg,chi2_sigma,edge_R,wn0_R,n0_R,eps_R,edge_R_sigma,wn0_R_sigma,n0_R_sigma,edge_L,wn0_L,n0_L,eps_L,edge_L_sigma,wn0_L_sigma,n0_L_sigma,wc0,w_cf
10,6.44608916,1.2106994577003216,2.184079830727223,0.06031817428902429,-1.4674119758638082, -1.1135441807969062,0.5015644348194656,0.7398656374568189,0.0011615769231807062, 0.010465436714803466,0.008063934249553442,2.8029903426692573, 2.1797288122043055,0.5130574457940363,0.5497979688433248,0.0037981794882845994, 0.017361896376924556,0.007697948205372699,0.0,0.0
11,6.13913254,1.2031345121602923,1.689702782247559,0.024435243215370404,-1.4620272173177535, -1.1356025054036247,0.4854990324958034,0.8290843697377701,0.0005350552985738236, 0.011790623026969706,0.00853504822504496,2.7919172697636965, 2.196684101815956,0.5091504375512391,0.45275572271805464,0.003592431460527186, 0.024325583789750433,0.010623816914285317,0.0,0.0
12,5.84679289,1.2031345121602923,1.7881736478064152,0.021448549756288637,-1.466196101386473, -1.0936441604670628,0.5144844318529029,0.530796864168366,0.000760045405561212, 0.017581931616967153,0.011970231895759405,2.7939889365797432, 2.230344614477226,0.4969299725166635,0.2742408528880321,0.004301520233543973, 0.02452668448815182,0.010408066979044605,0.0,0.0
13,5.56837418,1.2031345121602923,1.747415749958833,0.02050865930054154,-1.4617742346298939, -1.1431802249923029,0.48408892882811233,0.12228497293945656,0.0007963634296249988, 0.01340902287734129,0.010093338004315883,2.78210132761784, 2.225967202865204,0.5001369098413784,0.27634551621932557,0.0025329885984197746, 0.01951913010719702,0.008893362415411464,0.0,0.0
14,5.30321351,1.2031345121602923,1.7031357751827674,0.023838623445492674,-1.4623134021981716, -1.1101297501782073,0.49800925183268674,0.8908005525420617,0.0005222920274796917, 0.012757348665840785,0.009949638567065402,2.7840265194101663, 2.2346507565965643,0.49992915510513836,0.11545665743018596,0.002692060433878112, 0.012858997318895957,0.006693509262837575,0.0,0.0
15,5.05067953,1.1065966009894184,1.516415123013957,0.018859617830559474,-1.46152877143886, -1.1134217921184324,0.4959779855998809,0.14054594836320855,0.0005920600303680755, 0.010580384896554615,0.00818246239163984,2.785348627827972, 2.22730299361739,0.5047582010069888,0.299062607686493,0.00641409958808783, 0.019027054719581514,0.008749852351776255,0.0,0.0
16,4.81017098,1.1065966009894184,1.7283651629033023,0.02126620784939045,-1.465320969894283, -1.121085154265746,0.499379521257849,0.5591855636778201,0.00073591997132908, 0.015489254966003715,0.011281326126536997,2.780972386564917, 2.254917473916482,0.4908136920434236,0.028509874162683968,0.0033477000351761956, 0.013174984623954965,0.006820084464765263,0.0,0.0
17,4.58111522,1.1065966009894184,1.8721379982503674,0.028961182272429553,-1.4669118981724685, -1.1222474148215364,0.4965838649005735,0.558350609852651,0.0005110451929445138, 0.012533980791834473,0.009138173161535425,2.7839036560830217, 2.2039321063660866,0.512057304061974,0.5091337117020215,0.002462519317407913, 0.025837838702774257,0.011642619346645273,0.0,0.0
18,4.36296688,1.1065966009894184,1.5804815707479576,0.019750191043910736,-1.460020090541164, -1.122194378508396,0.4992380221438329,0.8772060273823651,0.0006259837642111597, 0.009753525278790013,0.006404538246042272,2.788815707611441, 2.232191509659526,0.50608513956401,0.2751136266851723,0.003703512289605214, 0.020036767895261137,0.008915314431650685,0.0,0.0
19,4.15520655,1.1065966009894184,1.4823881058767339,0.016852939066041774,-1.4579756451706392, -1.1141175269251538,0.5041165530026424,0.3482846306205813,0.0007459468289316145, 0.012791821782600929,0.00865449987373404,2.7647579612052033, 2.207637195484807,0.5102619507784392,0.03001294424681994,0.003037358537396765, 0.02215660320915028,0.01107254878396324,0.0,0.0
20,3.95733957,1.1065966009894184,1.4990297862153237,0.01957764976537668,-1.4596001006395538, -1.101472555368852,0.5054128493265537,0.9898910631502384,0.0006291302502118732, 0.017184697910635333,0.010262308450509223,2.7650251133624413, 2.2727995754060903,0.4822357462447651,0.9744860247610254,0.003501562373015026, 0.023830115026045994,0.011804794853270616,0.0,0.0
21,3.76889483,1.0628661336441418,1.3630763300850453,0.020423026201566438,-1.4520715719129498, -1.119737918215857,0.49655344256366707,0.13779793957349828,0.0006117454077563347, 0.017887108100591975,0.011907091520210715,2.7553297537271932, 2.242546968414932,0.49900911875623705,0.5201435868160809,0.003017094788622336, 0.02558192600478187,0.011789666069885475,0.0,0.0
22,3.58942365,1.0628661336441418,1.409480514132888,0.015254051674710317,-1.4576418740783008, -1.1160931178631759,0.4906525559789553,0.9561264199648819,0.0008941001148253694, 0.014183292366827752,0.009607963347850102,2.7606805093617455, 2.2738126141912938,0.4895735641080952,0.6180312972578306,0.0023072936369965733, 0.01889502877780647,0.008510518427912197,0.0,0.0
23,3.41849871,1.0003486548506657,1.3160393178473748,0.019828443441040594,-1.4584414885168047, -1.1011688766143415,0.49695604936747706,0.8632167628002962,0.0010446199924097844, 0.02673851156174862,0.017109321103167346,2.7373916096808224, 2.2689005010965384,0.49242282415876354,0.2956244976351103,0.0025422607695847256, 0.030618650781050017,0.015050468602272242,0.0,0.0
24,3.25571306,1.0003486548506657,1.5295413054373186,0.023188321159615492,-1.4639322366116567, -1.0984271085496786,0.5072745507341725,0.10649143641971504,0.00042067227993413997, 0.018575914880567996,0.013439024676091434,2.755868274736577, 2.273722294767171,0.48932035214504477,0.2423683883414907,0.003557521146632085, 0.023411172001846624,0.010533207912340808,0.0,0.0
25,3.1006791,1.0003486548506657,1.594041179767056,0.021407764721032757,-1.4591811221938313, -1.1301518502773604,0.4911810994195003,0.443775227647543,0.0006753749300219851, 0.020496282472931216,0.014201725242901843,2.784113241982467, 2.262616565244149,0.4893703739693045,0.6924335322381874,0.00201514095195548, 0.024967620406888994,0.011770477240065661,0.0,0.0
26,2.95302772,1.0003486548506657,1.3176328529514076,0.014193283157362558,-1.4581136471403897, -1.1118461552716892,0.49748344755472507,0.17107009986576246,0.0006603651296355694, 0.014370286933837236,0.009591960208952003,2.7626429449896075, 2.2219636275357875,0.5038834911977313,0.3703923972595491,0.0025060124229670795, 0.025252590317881587,0.011067339576222975,0.0,0.0
