j,ar_cont_s,∆w_cont_s,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
27,0.4918600000000001,4.534915789107843,0.0,0.0,0.4797500000000001,0.0007419081996833736,0.48311688311688317,7.220779220779221,0.0
28,0.50026,4.496397945525673,0.0,0.0,0.48450000000000004,0.0007893771286509666,0.5103896103896103,7.0519480519480515,0.0
29,0.4934800000000001,4.422764780544516,0.0,0.0,0.49624999999999986,0.0007236951490612436,0.48935064935064926,7.025974025974026,0.0
30,0.48874000000000006,4.381796892037482,0.0,0.0,0.49624999999999997,0.0007067045161890221,0.48935064935064954,6.64935064935065,0.0
31,0.4961800000000001,4.317826864468595,0.0,0.0,0.47650000000000003,0.000695007452248627,0.4916883116883118,6.48051948051948,0.0
32,0.49366000000000004,4.308334415356659,0.0,0.0,0.47525000000000006,0.0007237607361608155,0.4976623376623376,6.467532467532467,0.0
33,0.49206,4.230572274347068,0.0,0.0,0.5094999999999998,0.000663169291191447,0.5018181818181816,6.220779220779221,0.0
34,0.49363999999999997,4.14387773051078,0.0,0.0,0.48724999999999996,0.0006890433564243231,0.4862337662337663,5.935064935064935,0.0
35,0.49337999999999993,4.1291932632654165,0.0,0.0,0.4915,0.0007228860925967805,0.4877922077922077,5.883116883116883,0.0
36,0.4915,4.048949240798551,0.0,0.0,0.476,0.0005784169478331774,0.5085714285714286,5.987012987012987,0.0
37,0.49392,4.024562738734016,0.0,0.0,0.4772499999999999,0.000591436209013158,0.5135064935064935,5.883116883116883,0.0
38,0.49124,3.9753927148550514,0.0,0.0,0.4885,0.000602657118846223,0.478961038961039,5.597402597402597,0.0
39,0.4923,3.926677491968932,0.0,0.0,0.49175,0.0005268661389991904,0.48909090909090913,5.753246753246753,0.0
40,0.4929,3.8336637259371527,0.0,0.0,0.48075,0.0006178353805552774,0.48987012987012984,5.428571428571429,0.0
41,0.49156,3.803346343227019,0.0,0.0,0.49625,0.0005564712639376187,0.4615584415584417,5.1558441558441555,0.0
42,0.4882,3.688352455786019,0.0,0.0,0.4832500000000001,0.0005957166657888024,0.4745454545454547,5.025974025974026,0.0
43,0.49222,3.6307397926053144,0.0,0.0,0.4760000000000001,0.000553985293165736,0.4955844155844155,5.2727272727272725,0.0
44,0.4976399999999999,3.6094359284204756,0.0,0.0,0.48999999999999994,0.0005358035901282074,0.47714285714285726,4.896103896103896,0.0
45,0.49795999999999996,3.530082776488141,0.0,0.0,0.49074999999999996,0.0005716199316586235,0.497922077922078,4.909090909090909,0.0
46,0.4966,3.476382040448306,0.0,0.0,0.4955000000000001,0.0005012384124022976,0.49688311688311687,4.857142857142857,0.0
47,0.4938199999999999,3.442221302479004,0.0,0.0,0.4879999999999998,0.0005218291272209897,0.5236363636363638,4.9480519480519485,0.0
48,0.49057999999999996,3.3458473943334743,0.0,0.0,0.4905000000000001,0.00047880212064332385,0.4818181818181819,4.558441558441558,0.0
49,0.49876,3.2844458071723053,0.0,0.0,0.49024999999999996,0.0004722446513219193,0.4909090909090908,4.8311688311688314,0.0
50,0.4939000000000001,3.195614460383077,0.0,0.0,0.4779999999999999,0.00046218754654689376,0.48883116883116884,4.558441558441558,0.0
51,0.48816000000000004,3.129538511428815,0.0,0.0,0.47800000000000004,0.0004197481083457504,0.4950649350649351,4.545454545454546,0.0
52,0.4895200000000001,3.051610648066731,0.0,0.0,0.48450000000000004,0.0003934925397573543,0.4729870129870129,4.402597402597403,0.0
53,0.48658000000000007,2.9742518185717106,0.0,0.0,0.4937500000000001,0.0003953595025164117,0.48623376623376613,4.233766233766234,0.0
54,0.4867800000000001,2.901974575309057,0.0,0.0,0.4977499999999999,0.00037478574089690967,0.46545454545454557,4.207792207792208,0.0
55,0.4902,2.858508380588873,0.0,0.0,0.5029999999999999,0.0003953310163914207,0.4558441558441558,4.090909090909091,0.0
56,0.49062,2.7934678553123415,0.0,0.0,0.48125,0.00037019196285015596,0.4851948051948053,3.74025974025974,0.0
57,0.4897200000000001,2.753866033120774,0.0,0.0,0.48500000000000004,0.000367021151224174,0.48415584415584406,4.103896103896104,0.0
58,0.49754000000000004,2.6569750051358922,0.0,0.0,0.5097500000000001,0.0003835435099462513,0.47636363636363654,3.8701298701298703,0.0
59,0.49376000000000003,2.5967846804541863,0.0,0.0,0.5042500000000001,0.0003384683041876138,0.4857142857142856,3.6623376623376624,0.0
60,0.4900400000000002,2.5306647085257867,0.0,0.0,0.49275000000000013,0.00034668223197877534,0.5142857142857142,3.779220779220779,0.0
61,0.4915,2.5022298105238496,0.0,0.0,0.47924999999999984,0.00034104387780613656,0.4867532467532467,3.779220779220779,0.0
62,0.4959000000000001,2.4143976026495193,0.0,0.0,0.4924999999999999,0.000324898632971357,0.48389610389610394,3.688311688311688,0.0
63,0.49607999999999997,2.364663405366726,0.0,0.0,0.48324999999999996,0.00032354893559294356,0.46831168831168846,3.5324675324675323,0.0
64,0.4885000000000001,2.3043063036675395,0.0,0.0,0.4950000000000001,0.0002953689086888849,0.5187012987012986,3.3636363636363638,0.0
65,0.49007999999999996,2.233787088687844,0.0,0.0,0.4955,0.00028636989307150853,0.46155844155844156,3.5454545454545454,0.0
66,0.49602,2.1621945225589236,0.0,0.0,0.48000000000000015,0.00029476345835788856,0.5041558441558441,3.3506493506493507,0.0
67,0.49057999999999996,2.0985234818165077,0.0,0.0,0.491,0.0002841731826946265,0.5124675324675325,3.3766233766233764,0.0
68,0.49545999999999996,2.0413973534198275,0.0,0.0,0.49525000000000013,0.0002892059342847124,0.5020779220779219,3.1818181818181817,0.0
69,0.49152,1.9851612676129022,0.0,0.0,0.48774999999999996,0.0002757342617127563,0.4929870129870132,3.168831168831169,0.0
70,0.48893999999999993,1.9290852026531065,0.0,0.0,0.48600000000000004,0.0002581208065836573,0.503896103896104,3.1298701298701297,0.0
71,0.49068000000000006,1.8686554417270658,0.0,0.0,0.46724999999999994,0.00024287111389505823,0.48259740259740247,3.051948051948052,0.0
72,0.48654000000000003,1.8017808146025729,0.0,0.0,0.47474999999999995,0.0002426737435291345,0.4857142857142856,3.103896103896104,0.0
73,0.4909000000000001,1.7693372648473031,0.0,0.0,0.48625000000000024,0.00023091335964196239,0.50987012987013,3.038961038961039,0.0
74,0.4961600000000001,1.7317873715211598,0.0,0.0,0.48675000000000007,0.0002317522891353116,0.48337662337662346,2.8701298701298703,0.0
75,0.49557999999999996,1.6779233750762048,0.0,0.0,0.47700000000000004,0.00022052260574302696,0.48363636363636364,2.896103896103896,0.0
76,0.49280000000000007,1.6317601371176484,0.0,0.0,0.4915,0.0002204182565809036,0.5005194805194805,2.948051948051948,0.0
77,0.49060000000000004,1.5699265732206893,0.0,0.0,0.4717500000000001,0.00021170954478048125,0.4864935064935066,2.792207792207792,0.0
78,0.4872600000000001,1.5207148947726907,0.0,0.0,0.48400000000000015,0.00020791777009684077,0.4522077922077923,2.6363636363636362,0.0
79,0.4946,1.481088066102369,0.0,0.0,0.4844999999999999,0.00020530309575621667,0.4729870129870131,2.7012987012987013,0.0
80,0.49406,1.4323062101430792,0.0,0.0,0.48824999999999996,0.00019144076515364845,0.48389610389610394,2.4935064935064934,0.0
81,0.49301999999999996,1.3748468583936904,0.0,0.0,0.48500000000000015,0.0001766291900312628,0.4979220779220779,2.6363636363636362,0.0
82,0.49107999999999996,1.3432371015837576,0.0,0.0,0.48825000000000013,0.00018457715271492464,0.4893506493506494,2.3636363636363638,0.0
83,0.4972,1.2915878165916035,0.0,0.0,0.47974999999999995,0.00017331791275243972,0.5114285714285712,2.4155844155844157,0.0
84,0.4940400000000001,1.2736332233932626,0.0,0.0,0.4735000000000002,0.00016644268870770124,0.511948051948052,2.4285714285714284,0.0
1,0.4930104166666666,5.138091537725257,0.0,0.0,0.49531250000000016,0.0013762914407679126,0.5022546897546896,10.779220779220779,0.0
2,0.49636,5.163440268513059,0.0,0.0,0.4822727272727273,0.0013321209513604095,0.4935537190082645,11.077922077922079,0.0
3,0.49918631178707223,5.13127504428198,0.0,0.0,0.48978136882129275,0.001217390260071317,0.4986420423682779,10.857142857142858,0.0
4,0.4945440000000001,5.059679456974252,0.0,0.0,0.49205000000000015,0.0012512714172429463,0.5125714285714286,10.415584415584416,0.0
5,0.494344537815126,5.115196384849691,0.0,0.0,0.49506302521008394,0.001200901156187714,0.4824839026519698,9.909090909090908,0.0
6,0.4936533333333333,5.071118142500343,0.0,0.0,0.48455555555555563,0.0014831809885259065,0.49541125541125536,10.077922077922079,0.0
7,0.4971830985915493,5.09689796120394,0.0,0.0,0.4769953051643193,0.0013055143049834146,0.5213706481312115,10.909090909090908,0.0
8,0.49266,5.05567730508529,0.0,0.0,0.49674999999999986,0.0012619081880656537,0.5003246753246753,9.688311688311689,0.0
9,0.4927712765957447,5.013695221374811,0.0,0.0,0.4934175531914894,0.0010430334628529978,0.4886018237082067,9.545454545454545,0.0
10,0.4972571428571428,4.992611356146032,0.0,0.0,0.4907857142857142,0.0010175201498982664,0.49640074211502777,9.220779220779221,0.0
11,0.4942576687116564,4.955462179000395,0.0,0.0,0.4975460122699385,0.0011040639075907046,0.5024300852521711,9.077922077922079,0.0
12,0.4953666666666667,4.930406406763667,0.0,0.0,0.4937500000000001,0.0010816780651539124,0.4961904761904761,9.051948051948052,0.0
13,0.49831159420289856,4.981080078103539,0.0,0.0,0.48288043478260867,0.0009654260446741173,0.4926595143986447,9.194805194805195,0.0
14,0.496992,4.879310168684175,0.0,0.0,0.4772999999999998,0.0010131868159693686,0.5081558441558441,9.025974025974026,0.0
15,0.4936283185840708,4.837641932014287,0.0,0.0,0.4952433628318585,0.0008975970444995643,0.49097804850017235,8.181818181818182,0.0
16,0.49338000000000004,4.8943932189353605,0.0,0.0,0.481625,0.0008994586469168715,0.48350649350649344,8.2987012987013,0.0
17,0.49085227272727266,4.794674490008464,0.0,0.0,0.490340909090909,0.0008449837044147048,0.4960153482880755,8.246753246753247,0.0
18,0.49330666666666667,4.783611350267271,0.0,0.0,0.4859999999999999,0.000993876479683247,0.4936796536796536,7.805194805194805,0.0
19,0.49411111111111106,4.7937204056797835,0.0,0.0,0.488095238095238,0.000885288293714293,0.4943310657596372,7.8311688311688314,0.0
20,0.48984000000000005,4.709199277270779,0.0,0.0,0.4789999999999999,0.0008866378995363982,0.5015584415584418,7.454545454545454,0.0
21,0.49108000000000007,4.650893999783225,0.0,0.0,0.4767500000000002,0.0009685339848408674,0.494805194805195,7.337662337662338,0.0
22,0.4917599999999999,4.621364234425885,0.0,0.0,0.48500000000000015,0.0008766627920160749,0.4916883116883118,7.259740259740259,0.0
23,0.49404000000000003,4.628249626785086,0.0,0.0,0.489,0.0007676263123567138,0.49558441558441546,7.246753246753247,0.0
24,0.49077999999999994,4.630876934331171,0.0,0.0,0.49474999999999997,0.0007647430619658066,0.49506493506493504,6.935064935064935,0.0
25,0.4942600000000001,4.591748761198939,0.0,0.0,0.4827499999999999,0.000708027822345531,0.5171428571428571,7.0519480519480515,0.0
26,0.4972200000000001,4.53288820728379,0.0,0.0,0.49974999999999997,0.0007094248816065469,0.4810389610389611,7.1558441558441555,0.0
27,0.4873,4.473663540103427,0.0,0.0,0.4659999999999999,0.0007290732901807885,0.5093506493506496,7.103896103896104,0.0
28,0.4909800000000001,4.425543670863309,0.0,0.0,0.48950000000000005,0.0006481986422009684,0.5088311688311689,6.688311688311688,0.0
29,0.49418000000000006,4.371829841313893,0.0,0.0,0.49974999999999997,0.0006070540287222008,0.4787012987012989,6.571428571428571,0.0
30,0.4960399999999999,4.355008687700651,0.0,0.0,0.4862500000000002,0.0005574466862584279,0.4927272727272728,6.298701298701299,0.0
31,0.49064,4.285653051674641,0.0,0.0,0.48624999999999996,0.0005740777743698745,0.5096103896103895,6.571428571428571,0.0
32,0.49134000000000005,4.220002879198789,0.0,0.0,0.47824999999999995,0.0005410180545678574,0.4971428571428573,6.363636363636363,0.0
33,0.4950600000000001,4.211392719682063,0.0,0.0,0.48500000000000015,0.0005196829512950335,0.4753246753246753,6.220779220779221,0.0
34,0.49656,4.170869335856003,0.0,0.0,0.4547500000000001,0.0005239721922713281,0.504935064935065,6.220779220779221,0.0
35,0.4921000000000001,4.134622753113278,0.0,0.0,0.4955000000000001,0.0005575986698975301,0.47792207792207786,6.038961038961039,0.0
36,0.49334000000000006,4.051271741929949,0.0,0.0,0.4969999999999999,0.000526983315826668,0.5046753246753247,5.9480519480519485,0.0
37,0.48994,3.97292402098077,0.0,0.0,0.5010000000000001,0.0005170807929936509,0.49454545454545473,5.896103896103896,0.0
38,0.4927,3.9423236890259714,0.0,0.0,0.5072500000000001,0.0004934516512891786,0.4919480519480519,5.558441558441558,0.0
39,0.4908400000000001,3.903100360027834,0.0,0.0,0.4902499999999998,0.0005127763276448783,0.4963636363636365,5.441558441558442,0.0
40,0.49476,3.815872411887041,0.0,0.0,0.48525,0.00047387275531397274,0.49090909090909085,5.454545454545454,0.0
41,0.4904200000000001,3.780330680535426,0.0,0.0,0.48374999999999996,0.0004812118850594511,0.486753246753247,5.48051948051948,0.0
42,0.48932000000000014,3.681447144078748,0.0,0.0,0.4915,0.0004897346702179964,0.4932467532467535,5.259740259740259,0.0
43,0.49778,3.6235729067624054,0.0,0.0,0.49350000000000005,0.00043640949215796034,0.5041558441558441,5.441558441558442,0.0
44,0.49391999999999997,3.5846507420096954,0.0,0.0,0.4750000000000001,0.0004594458579221464,0.4701298701298703,5.441558441558442,0.0
45,0.49512000000000006,3.52872946422536,0.0,0.0,0.4874999999999998,0.0004242431074108855,0.4844155844155843,5.285714285714286,0.0
46,0.4881600000000001,3.468514442819664,0.0,0.0,0.48349999999999993,0.000393853059053533,0.49428571428571433,5.467532467532467,0.0
47,0.49119999999999997,3.3770323040939054,0.0,0.0,0.50275,0.0004099050435134124,0.49454545454545445,5.1688311688311686,0.0
