j,ar_cont_s,∆w_cont_s,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,1.6820757924888494e-6,0.0,0.0,0.4645833333333334,8.482425507714865e-5,0.5245887445887447,29.636363636363637,0.0
1,0.0,1.1444470890215423e-9,0.0,0.0,0.5005208333333334,0.00016988605241684079,0.5447330447330447,29.363636363636363,0.0
2,0.0,7.786564347566792e-13,0.0,0.0,0.49818181818181817,0.0002622669877058889,0.5647697756788668,28.961038961038962,0.0
3,0.0,5.297805806875286e-16,0.0,0.0,0.504277566539924,0.0007589326667067676,0.5080736753740556,14.168831168831169,0.0
4,0.0,3.6045096546504456e-19,0.0,0.0,0.4851,0.000553339909680347,0.4950129870129871,13.493506493506494,0.0
5,0.0,2.452428481543644e-22,0.0,0.0,0.502048319327731,0.0005186186344408924,0.4952526465131506,13.155844155844155,0.0
6,0.0,1.6685779851711169e-25,0.0,0.0,0.4795000000000001,0.000419380650097005,0.5219047619047619,13.792207792207792,0.0
7,0.0,1.135263480077207e-28,0.0,0.0,0.47007042253521114,0.0004115349577916703,0.5119200048777512,13.714285714285714,0.0
8,0.0,7.724081107691458e-32,0.0,0.0,0.48618749999999994,0.00043735208096515245,0.5258441558441557,12.311688311688311,0.0
9,0.0,5.25529359529285e-35,0.0,0.0,0.4926196808510637,0.00043940104779434505,0.5019342359767891,11.922077922077921,0.0
10,0.0,3.5755852880965517e-38,0.0,0.0,0.5046428571428573,0.0005215448973358077,0.4912059369202227,11.480519480519481,0.0
11,0.0,2.4327489835969974e-41,0.0,0.0,0.49440184049079744,0.0004204483156750867,0.5013146362839612,11.844155844155845,0.0
12,0.0,1.6551884909289274e-44,0.0,0.0,0.48024999999999984,0.0004159510064667026,0.48320346320346313,11.467532467532468,0.0
13,0.0,1.1261535649489077e-47,0.0,0.0,0.4768115942028984,0.0005374645287390604,0.4962356484095614,11.883116883116884,0.0
14,0.0,7.662099264207537e-51,0.0,0.0,0.4945000000000001,0.00046739980920755195,0.49464935064935045,11.194805194805195,0.0
15,0.0,5.213122522702595e-54,0.0,0.0,0.48761061946902695,0.0005037867378985721,0.49143776577404885,10.688311688311689,0.0
16,0.0,3.546893024952195e-57,0.0,0.0,0.49499999999999994,0.00044515417566355793,0.49532467532467545,10.896103896103897,0.0
17,0.0,2.4132274036660378e-60,0.0,0.0,0.49133522727272727,0.00044058543564280076,0.49394923258559625,11.012987012987013,0.0
18,0.0,1.6419064406046525e-63,0.0,0.0,0.48683333333333323,0.0004148998919837445,0.49696969696969695,9.896103896103897,0.0
19,0.0,1.1171167522810538e-66,0.0,0.0,0.47777777777777775,0.00037044262942976256,0.5097917955060813,9.74025974025974,0.0
20,0.0,7.600614793662616e-70,0.0,0.0,0.49224999999999985,0.00037606538679661305,0.4924675324675325,10.2987012987013,0.0
21,0.0,5.171289851636652e-73,0.0,0.0,0.47925000000000006,0.00040863945094951756,0.4901298701298701,9.922077922077921,0.0
22,0.0,3.518431002704928e-76,0.0,0.0,0.4835000000000001,0.00036026636770266864,0.4984415584415584,10.03896103896104,0.0
23,0.0,2.3938624745385833e-79,0.0,0.0,0.4765,0.0003897542525156621,0.49012987012987014,9.480519480519481,0.0
24,0.0,1.6287309720151963e-82,0.0,0.0,0.4840000000000001,0.0003949725924757624,0.5028571428571429,9.545454545454545,0.0
25,0.0,1.1081524554633747e-85,0.0,0.0,0.5015000000000001,0.0003599065580309408,0.5161038961038962,9.311688311688311,0.0
26,0.0,7.539623704890478e-89,0.0,0.0,0.48149999999999993,0.0003878010171773646,0.4709090909090909,9.12987012987013,0.0
27,0.0,5.1297928665939976e-92,0.0,0.0,0.49899999999999994,0.0003817288861165405,0.5002597402597403,8.909090909090908,0.0
28,0.0,3.490197373788018e-95,0.0,0.0,0.4727499999999999,0.00040808073797216115,0.5015584415584415,9.051948051948052,0.0
29,0.0,2.3746529391711768e-98,0.0,0.0,0.4820000000000001,0.0004182104201325698,0.4781818181818181,8.558441558441558,0.0
30,0.0,1.6156612298960503e-101,0.0,0.0,0.48375,0.0004122747548153543,0.5093506493506494,8.25974025974026,0.0
31,0.0,1.0992600925928616e-104,0.0,0.0,0.50125,0.0003759204436482833,0.4872727272727273,8.324675324675324,0.0
32,0.0,7.479122038751978e-108,0.0,0.0,0.479,0.0003641204631872977,0.5166233766233767,8.207792207792208,0.0
33,0.0,5.088628873864093e-111,0.0,0.0,0.48774999999999985,0.0003710606610121466,0.47610389610389625,7.753246753246753,0.0
34,0.0,3.4621903054605335e-114,0.0,0.0,0.484,0.00039086763279794505,0.49012987012987014,7.792207792207792,0.0
35,0.0,2.3555975506075123e-117,0.0,0.0,0.48125,0.00042537141553419073,0.5075324675324673,7.35064935064935,0.0
36,0.0,1.602696365845782e-120,0.0,0.0,0.49800000000000005,0.00038152746860914134,0.5218181818181816,7.48051948051948,0.0
37,0.0,1.0904390864359801e-123,0.0,0.0,0.49975,0.00036083431689808035,0.4906493506493508,7.246753246753247,0.0
38,0.0,7.419105867878088e-127,0.0,0.0,0.4879999999999999,0.0003164409713711694,0.5077922077922077,7.103896103896104,0.0
39,0.0,5.047795201352091e-130,0.0,0.0,0.49274999999999985,0.00035296736693057656,0.5025974025974025,7.194805194805195,0.0
40,0.0,3.434407979688355e-133,0.0,0.0,0.49949999999999994,0.0003380679434540489,0.49844155844155846,6.883116883116883,0.0
41,0.0,2.3366950718974545e-136,0.0,0.0,0.48749999999999993,0.00035425943817679053,0.505974025974026,6.766233766233766,0.0
42,0.0,1.5898355382709445e-139,0.0,0.0,0.49250000000000005,0.0003683326190625204,0.48441558441558435,6.441558441558442,0.0
43,0.0,1.0816888643911938e-142,0.0,0.0,0.4752500000000001,0.00036197471075308945,0.5223376623376624,6.766233766233766,0.0
44,0.0,7.359571296414878e-146,0.0,0.0,0.49074999999999996,0.00035117994408888527,0.5161038961038962,6.571428571428571,0.0
45,0.0,5.007289198405334e-149,0.0,0.0,0.50025,0.00036711255163409274,0.49428571428571433,6.0519480519480515,0.0
46,0.0,3.406848593026162e-152,0.0,0.0,0.48525,0.0003533068826653715,0.4688311688311689,6.038961038961039,0.0
47,0.0,2.3179442760167897e-155,0.0,0.0,0.4950000000000001,0.00030964012090880025,0.4880519480519481,5.883116883116883,0.0
48,0.0,1.5770779123314432e-158,0.0,0.0,0.47174999999999995,0.00033165864247105127,0.49012987012986997,5.896103896103896,0.0
49,0.0,1.0730088584518143e-161,0.0,0.0,0.5062500000000001,0.0003207507757674251,0.5057142857142858,5.701298701298701,0.0
50,0.0,7.300514459770701e-165,0.0,0.0,0.4794999999999998,0.00035123394287768983,0.49636363636363623,5.64935064935065,0.0
51,0.0,4.967108235641324e-168,0.0,0.0,0.49050000000000005,0.00036283162100922563,0.4862337662337664,5.415584415584416,0.0
