j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.13719212,1.2069198416295281,1.232672323664273,0.0024558229298108796,-1.0371048060636359, -0.6562507963562234,0.75,0.5,0.0008664349241383559, 0.0004447741008552568,0.0,1.586572327658355, -0.12703066665288473,0.75,0.5,0.0017503915279333373, 0.0007936250582218583,0.0
