j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.49299166666666666,0.0004185397131349906,0.5117089678510999,48.92893401015228,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.49570578231292506,0.0005529860170557266,0.5061811526641113,49.6497461928934,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.4938347826086957,0.00044154130190510274,0.5119223129551975,49.08121827411168,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.49498223801065705,0.00043444958587988465,0.5130329723832623,48.878172588832484,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.4954454545454546,0.0005355181043265489,0.5112228887863405,48.84263959390863,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.4903531598513012,0.0005118653840838041,0.49897156228181083,48.29441624365482,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.4917904761904762,0.0004972817164951081,0.5067246797196036,48.26903553299493,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.4942592592592593,0.0005706131439996831,0.5028448164969672,47.91370558375635,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.4919,0.00044513847499359457,0.5065380710659898,47.53807106598985,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.49263319672131145,0.00052102723903466,0.5095593742198552,47.253807106598984,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.4935684210526316,0.0005722500356679764,0.5037670317926797,46.81218274111675,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.49002159827213815,0.00047960359082544813,0.508030829614849,46.71065989847716,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.49525555555555556,0.00037381199821363945,0.5046023688663284,45.0,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.4894634703196347,0.00043374496450177273,0.5086340773706047,45.807106598984774,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.49507058823529415,0.00046954117879484836,0.4934607345476262,45.015228426395936,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.4916464891041163,0.0004298777754855576,0.506962795442534,44.390862944162436,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.49952499999999994,0.0005542605988012658,0.4932868020304568,44.431472081218274,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.4934536082474226,0.00046570158843555365,0.5072740593437647,44.01015228426396,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.4939866666666667,0.0004006109408397137,0.510497461928934,43.578680203045685,0.0
19,NaN,NaN,0.0,-1.5700018992964072e-127,0.0,0.0,0.49783746556473835,0.0006345439448189594,0.5013074911552069,43.83248730964467,0.0
20,NaN,NaN,0.0,-7.267758604732811e-134,0.0,0.0,0.49507142857142866,0.0005141062449895866,0.5028426395939085,43.32994923857868,0.0
21,NaN,NaN,0.0,-3.364347212595036e-140,0.0,0.0,0.49587278106508875,0.0004862463762686478,0.5043552698765505,42.51269035532995,0.0
22,NaN,NaN,0.0,-1.5574034282763719e-146,0.0,0.0,0.49818461538461534,0.00046919901624826993,0.5079265911753221,42.27918781725889,0.0
23,NaN,NaN,0.0,-7.20943851849382e-153,0.0,0.0,0.49346645367412145,0.0004880764114975106,0.5021164106971991,42.13705583756345,0.0
24,NaN,NaN,0.0,-3.3373500281469066e-159,0.0,0.0,0.4945666666666667,0.0005274102632711821,0.513062605752961,41.18274111675127,0.0
25,NaN,NaN,0.0,-1.544906053613043e-165,0.0,0.0,0.4925520833333333,0.0004937835893361687,0.5001410039481106,41.28934010152284,0.0
26,NaN,NaN,0.0,-7.151586421444333e-172,0.0,0.0,0.4895454545454545,0.00037099295705066696,0.5021688970927549,40.20812182741117,0.0
27,NaN,NaN,0.0,-3.310569482446825e-178,0.0,0.0,0.49652091254752856,0.00046225249090177086,0.49840767404605196,40.746192893401016,0.0
28,NaN,NaN,0.0,-1.5325089640593028e-184,0.0,0.0,0.49294,0.0004568514772569876,0.4996954314720813,40.48223350253807,0.0
29,NaN,NaN,0.0,-7.094198558207849e-191,0.0,0.0,0.4901890756302521,0.0004845646356332495,0.4947319029134496,39.7258883248731,0.0
30,NaN,NaN,0.0,-3.2840038370784253e-197,0.0,0.0,0.49886666666666657,0.0003666920655876744,0.5043203609701071,38.93908629441624,0.0
31,NaN,NaN,0.0,-1.520211354877875e-203,0.0,0.0,0.48767605633802824,0.00042002078689970155,0.5009651819546722,39.50253807106599,0.0
32,NaN,NaN,0.0,-7.037271203542854e-210,0.0,0.0,0.489,0.0004527231224678955,0.5021065989847715,38.421319796954315,0.0
33,NaN,NaN,0.0,-3.257651367575259e-216,0.0,0.0,0.49470744680851053,0.0004457646677731837,0.4983529538827088,38.4263959390863,0.0
34,NaN,NaN,0.0,-1.5080124277890974e-222,0.0,0.0,0.4880285714285714,0.0003554107017319937,0.5128934010152284,38.756345177664976,0.0
35,NaN,NaN,0.0,-6.980800662101022e-229,0.0,0.0,0.49466257668711655,0.000515946339655249,0.4938183177104419,38.06091370558376,0.0
36,NaN,NaN,0.0,-3.231510363308852e-235,0.0,0.0,0.4909666666666667,0.0004234148868683623,0.4953637901861252,37.619289340101524,0.0
37,NaN,NaN,0.0,-1.4959113909190987e-241,0.0,0.0,0.49786231884057974,0.0005053337387925346,0.4915029794747297,37.401015228426395,0.0
38,NaN,NaN,0.0,-6.924783268187333e-248,0.0,0.0,0.49792000000000003,0.0004749036659158037,0.4963248730964467,36.79187817258883,0.0
39,NaN,NaN,0.0,-3.2055791273776467e-254,0.0,0.0,0.4901327433628319,0.0004656199799128701,0.49979785274695654,36.619289340101524,0.0
40,NaN,NaN,0.0,-1.4839074587483906e-260,0.0,0.0,0.48745,0.0005704491520600127,0.4976649746192894,36.63959390862944,0.0
41,NaN,NaN,0.0,-6.86921538552211e-267,0.0,0.0,0.4926500000000001,0.0004790062938652309,0.49680203045685284,36.46700507614213,0.0
42,NaN,NaN,0.0,-3.1798559764968785e-273,0.0,0.0,0.4924,0.0005468313186135102,0.5048223350253808,35.756345177664976,0.0
43,NaN,NaN,0.0,-1.4719998520608884e-279,0.0,0.0,0.4904,0.0004765996991322998,0.500253807106599,35.411167512690355,0.0
44,NaN,NaN,0.0,-6.814093407004978e-286,0.0,0.0,0.4894000000000001,0.0006778483376114865,0.4993401015228425,36.101522842639596,0.0
45,NaN,NaN,0.0,-3.154339240889275e-292,0.0,0.0,0.4941499999999999,0.0004070438977367597,0.5100000000000001,35.15228426395939,0.0
46,NaN,NaN,0.0,-1.460187797893312e-298,0.0,0.0,0.4805499999999999,0.00038301992854940334,0.5023350253807107,34.52791878172589,0.0
