j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,5.05067953,760831.2880790066,765428.7892573609,886.9398287099674,-1.900360925189458, -0.8364472596264629,0.75,0.5,0.00013913964351496092, 2.1892425822614816e-5,0.0,0.059213201187352696, -0.07933512091928889,0.75,0.5,1.2504005159234275e-7, 5.806789393897408e-5,0.0
