j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.06569044,834.2392653252697,834.5316985537414,0.013092858057047884,-0.9265769633453846, -0.9246715272123506,0.75,0.5,1.956551877206488e-5, 8.598025963346107e-6,0.0,1.3486533330156225, -0.4226204523249308,0.75,0.5,3.5523984920856797e-7, 5.69020394468021e-7,0.0
