j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.41946484,1.121631676757539,1.2021578648953142,0.005250340906126805,-1.0145800967552703, -0.713082657257628,0.4943743203050802,0.12476508375431727,0.0005517501788714697, 0.0044441669297822705,0.004046606599484167,1.460188023067807, 0.64269617478581,0.49609656150770876,0.14061994131135525,0.0023662060141971873, 0.009969445950850826,0.004093033533191679,0.0,0.0
