j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.49587500000000007,0.00022811146928197336,0.5018781725888325,29.95431472081218,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.49801020408163266,0.0002153370118735044,0.5011222763216961,30.248730964467004,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.4948608695652174,0.00024095472957440565,0.5000838666960935,30.32994923857868,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.49708703374777974,0.000215662249489334,0.4979397895609994,29.553299492385786,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.49425454545454534,0.0002149030640703439,0.49947392708814026,29.553299492385786,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.4996840148698885,0.0002286580020145108,0.5015851150151908,28.781725888324875,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.4892761904761905,0.00022383777194083854,0.511153009427121,29.82233502538071,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.4968421052631578,0.0001700818380166183,0.4974322438923027,29.238578680203045,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.4973,0.00022317453007961765,0.5029746192893401,28.065989847715738,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.4919979508196722,0.00023273320636766937,0.49856453357743197,28.522842639593907,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.4926210526315789,0.00022790237275107178,0.5104675394068928,27.715736040609137,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4919762419006479,0.00023074714416316402,0.5086228634704147,27.771573604060915,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.49637777777777786,0.00024975514670121687,0.49535250987027646,27.31979695431472,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.4971803652968036,0.0002588925824115222,0.4990033145585611,26.949238578680202,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.4918941176470588,0.0002503726006909136,0.5009495371752762,27.111675126903553,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.5004237288135593,0.00022037768314079728,0.49628200243359843,27.04568527918782,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.49293749999999986,0.00023901460622766725,0.5038451776649746,26.751269035532996,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.49717783505154645,0.00021084827157479908,0.5021455858495997,25.65989847715736,0.0
