j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0,0.0,0.0,-0.0005231714211108675,0.0,0.9790497670925684,0.24845833333333336,0.0009741030591172157,0.4851515151515153,14.233766233766234,0.0
1,1.0000000000000002,0.0,0.0,-3.5595423976923216e-7,0.0,0.981744459461566,0.48758503401360553,0.0010660832003513844,0.49284389080307434,12.480519480519481,0.0
2,1.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.9794638699174522,0.4866753472222224,0.0008323213173918563,0.5080717893217894,12.064935064935066,0.0
3,1.0,0.0,0.0,-1.647762012347447e-13,0.0,0.977187135145185,0.49215425531914886,0.0009897437219558766,0.4959933683337941,12.064935064935066,0.0
4,1.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.9747809725862863,0.48090909090909106,0.0009245629545435285,0.49605667060212505,11.61038961038961,0.0
5,0.9999999999999999,0.0,0.0,-7.627721055087143e-20,0.0,0.969042368163374,0.49684014869888465,0.0007787818256124677,0.5112731135035967,11.662337662337663,0.0
6,0.9999999999999999,0.0,0.0,-5.1897323511483186e-23,0.0,0.970059052749646,0.4874524714828897,0.0010313282973245322,0.49498790183200836,11.623376623376624,0.0
7,0.9999999999999998,0.0,0.0,-3.530978870627794e-26,0.0,0.9680205456885808,0.48701361867704274,0.0010842957522836177,0.5078579008540098,11.207792207792208,0.0
8,0.9999999999999999,0.0,0.0,-2.4023997657723555e-29,0.0,0.9656358520935551,0.48865,0.0008444868377136559,0.4903896103896104,11.077922077922079,0.0
9,1.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.9617593709516026,0.4846311475409836,0.0008679347834462351,0.5079305939961678,11.376623376623376,0.0
10,0.9999999999999999,0.0,0.0,-1.1121044871044293e-35,0.0,0.9609221594441059,0.4961134453781512,0.0008579355819325736,0.4939975990396158,10.792207792207792,0.0
11,1.0000000000000002,0.0,0.0,-7.566512452279404e-39,0.0,0.9570942265350489,0.4836206896551726,0.0009033512851233655,0.5015673981191221,10.805194805194805,0.0
12,0.9999999999999999,0.0,0.0,-5.1480873743766445e-42,0.0,0.9550797805111699,0.481111111111111,0.0007022832001308783,0.49396825396825395,10.506493506493506,0.0
13,1.0000000000000002,0.0,0.0,-3.5026445514184373e-45,0.0,0.9522141692942965,0.49297945205479443,0.0008144616941907284,0.49279487635652014,10.311688311688311,0.0
14,1.0,0.0,0.0,-2.383121722961588e-48,0.0,0.949027661662857,0.4806338028169013,0.0009168448504376017,0.4769831107859276,10.675324675324676,0.0
15,1.0,0.0,0.0,-1.621423202691669e-51,0.0,0.945551253384714,0.49335748792270523,0.0007866993800523553,0.5023527197440241,10.662337662337663,0.0
16,1.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.9423817021190314,0.48981250000000004,0.0007486254162549173,0.5052597402597403,10.558441558441558,0.0
17,0.9999999999999998,0.0,0.0,-7.505795017545412e-58,0.0,0.9403984961540406,0.49278350515463903,0.0007045852077763995,0.4939081537019681,10.337662337662337,0.0
