omega,S,S_p,S_c
-14.675,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.67,2.356194490192348e-6,0.0,2.356194490192348e-6
-14.665000000000001,9.424777960769393e-6,0.0,9.424777960769393e-6
-14.66,4.712388980384696e-6,0.0,4.712388980384696e-6
-14.655000000000001,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.65,2.827433388230818e-5,0.0,2.827433388230818e-5
-14.645,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.64,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.635,3.298672286269288e-5,0.0,3.298672286269288e-5
-14.63,2.1205750411731138e-5,0.0,2.1205750411731138e-5
-14.625,1.1780972450961742e-5,0.0,1.1780972450961742e-5
-14.620000000000001,2.356194490192348e-5,0.0,2.356194490192348e-5
-14.615,1.884955592153879e-5,0.0,1.884955592153879e-5
-14.61,3.063052837250052e-5,0.0,3.063052837250052e-5
-14.605,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.6,3.7699111843077564e-5,0.0,3.7699111843077564e-5
-14.595,2.356194490192348e-5,0.0,2.356194490192348e-5
-14.59,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.585,2.1205750411731138e-5,0.0,2.1205750411731138e-5
-14.58,4.712388980384696e-6,0.0,4.712388980384696e-6
-14.575000000000001,1.4137166941154087e-5,0.0,1.4137166941154087e-5
-14.57,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.565,4.712388980384696e-6,0.0,4.712388980384696e-6
-14.56,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.555,3.769911184307757e-5,0.0,3.769911184307757e-5
-14.55,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.545,1.8849555921538785e-5,0.0,1.8849555921538785e-5
-14.540000000000001,9.424777960769393e-6,0.0,9.424777960769393e-6
-14.535,2.356194490192348e-6,0.0,2.356194490192348e-6
-14.530000000000001,4.712388980384696e-6,0.0,4.712388980384696e-6
-14.525,1.413716694115409e-5,0.0,1.413716694115409e-5
-14.52,1.6493361431346436e-5,0.0,1.6493361431346436e-5
-14.515,2.3561944901923483e-5,0.0,2.3561944901923483e-5
-14.51,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.505,9.424777960769393e-6,0.0,9.424777960769393e-6
-14.5,4.712388980384697e-5,0.0,4.712388980384697e-5
-14.495000000000001,7.068583470577045e-6,0.0,7.068583470577045e-6
-14.49,2.356194490192348e-6,0.0,2.356194490192348e-6
