i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
29.0,0.4547,0.5208,0.6021,0.0,0.0,0.0,2.39860559,5.55232776,0.0,0.0,0.5208,0.0,0.00017597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.4983,0.5137,0.5977,0.0,0.0,0.0,1.99883799,5.55232776,0.0,0.0,0.5136,0.0,0.00017597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.4862,0.5023,0.5946,0.0,0.0,0.0,1.99883799,5.55232776,0.0,0.0,0.4788,0.0,0.00017597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.4749,0.4946,0.5917,0.0,0.0,0.0,1.99883799,5.55232776,0.0,0.0,0.5138,0.0,0.00014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.464,0.4836,0.5879,0.0,0.0,0.0,1.99883799,5.55232776,0.0,0.0,0.4926,0.0,0.00014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.453,0.4779,0.5847,0.0,0.0,0.0,1.99883799,5.55232776,0.0,0.0,0.4656,0.0,0.00014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.4942,0.4661,0.5808,0.0,0.0,0.0,1.66569833,5.55232776,0.0,0.0,0.4876,0.0,0.00014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.4832,0.4582,0.5758,0.0,0.0,0.0,1.66569833,5.55232776,0.0,0.0,0.5226,0.0,0.0001222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.4714,0.525,0.5702,0.0,0.0,0.0,1.66569833,4.6269398,0.0,0.0,0.4886,0.0,0.0001222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.4596,0.5158,0.5688,0.0,0.0,0.0,1.66569833,4.6269398,0.0,0.0,0.477,0.0,0.0001222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.5005,0.5059,0.5615,0.0,0.0,0.0,1.38808194,4.6269398,0.0,0.0,0.5198,0.0,0.00010183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.4887,0.4931,0.5572,0.0,0.0,0.0,1.38808194,4.6269398,0.0,0.0,0.5032,0.0,0.00010183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.4753,0.4855,0.551,0.0,0.0,0.0,1.38808194,4.6269398,0.0,0.0,0.4928,0.0,0.00010183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.4629,0.4708,0.5464,0.0,0.0,0.0,1.38808194,4.6269398,0.0,0.0,0.4596,0.0,0.00010183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.5043,0.4642,0.5387,0.0,0.0,0.0,1.15673495,4.6269398,0.0,0.0,0.51,0.0,8.486e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.4911,0.5206,0.5356,0.0,0.0,0.0,1.15673495,3.85578317,0.0,0.0,0.4994,0.0,8.486e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.4783,0.5101,0.5289,0.0,0.0,0.0,1.15673495,3.85578317,0.0,0.0,0.4786,0.0,8.486e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.4641,0.4971,0.5218,0.0,0.0,0.0,1.15673495,3.85578317,0.0,0.0,0.5224,0.0,7.072e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.507,0.4844,0.5175,0.0,0.0,0.0,0.96394579,3.85578317,0.0,0.0,0.4974,0.0,7.072e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.4933,0.473,0.5102,0.0,0.0,0.0,0.96394579,3.85578317,0.0,0.0,0.4892,0.0,7.072e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.4792,0.4614,0.5035,0.0,0.0,0.0,0.96394579,3.85578317,0.0,0.0,0.5238,0.0,5.893e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.4658,0.5148,0.4971,0.0,0.0,0.0,0.96394579,3.21315264,0.0,0.0,0.5106,0.0,5.893e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.5076,0.502,0.4898,0.0,0.0,0.0,0.80328816,3.21315264,0.0,0.0,0.4956,0.0,5.893e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.4933,0.4873,0.483,0.0,0.0,0.0,0.80328816,3.21315264,0.0,0.0,0.5272,0.0,4.911e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.4801,0.474,0.4765,0.0,0.0,0.0,0.80328816,3.21315264,0.0,0.0,0.5234,0.0,4.911e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.4659,0.4614,0.4682,0.0,0.0,0.0,0.80328816,3.21315264,0.0,0.0,0.5046,0.0,4.911e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.5061,0.5138,0.4607,0.0,0.0,0.0,0.6694068,2.6776272,0.0,0.0,0.4798,0.0,4.911e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.4937,0.5015,0.4539,0.0,0.0,0.0,0.6694068,2.6776272,0.0,0.0,0.4658,0.0,4.911e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.4795,0.4876,0.4476,0.0,0.0,0.0,0.6694068,2.6776272,0.0,0.0,0.4974,0.0,4.092e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.4645,0.4708,0.4393,0.0,0.0,0.0,0.6694068,2.6776272,0.0,0.0,0.4864,0.0,4.092e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.5063,0.4595,0.4306,0.0,0.0,0.0,0.557839,2.6776272,0.0,0.0,0.512,0.0,3.41e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.4926,0.5058,0.4233,0.0,0.0,0.0,0.557839,2.231356,0.0,0.0,0.4726,0.0,3.41e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.4781,0.4925,0.414,0.0,0.0,0.0,0.557839,2.231356,0.0,0.0,0.4726,0.0,3.41e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.4624,0.4786,0.4065,0.0,0.0,0.0,0.557839,2.231356,0.0,0.0,0.5086,0.0,2.842e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.5043,0.4634,0.4017,0.0,0.0,0.0,0.46486583,2.231356,0.0,0.0,0.4948,0.0,2.842e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.4912,0.5147,0.3935,0.0,0.0,0.0,0.46486583,1.85946333,0.0,0.0,0.4698,0.0,2.842e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.4769,0.4988,0.3856,0.0,0.0,0.0,0.46486583,1.85946333,0.0,0.0,0.499,0.0,2.368e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.461,0.4836,0.3776,0.0,0.0,0.0,0.46486583,1.85946333,0.0,0.0,0.5398,0.0,1.974e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.5034,0.4707,0.3721,0.0,0.0,0.0,0.38738819,1.85946333,0.0,0.0,0.4462,0.0,2.368e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.4889,0.5199,0.3625,0.0,0.0,0.0,0.38738819,1.54955278,0.0,0.0,0.4832,0.0,1.974e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.4737,0.5031,0.3561,0.0,0.0,0.0,0.38738819,1.54955278,0.0,0.0,0.5498,0.0,1.371e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.4606,0.4884,0.3471,0.0,0.0,0.0,0.38738819,1.54955278,0.0,0.0,0.5348,0.0,1.371e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.502,0.4728,0.3416,0.0,0.0,0.0,0.3228235,1.54955278,0.0,0.0,0.4742,0.0,1.645e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.4861,0.46,0.3352,0.0,0.0,0.0,0.3228235,1.54955278,0.0,0.0,0.4906,0.0,1.371e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.4723,0.5061,0.3261,0.0,0.0,0.0,0.3228235,1.29129398,0.0,0.0,0.5066,0.0,1.142e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.4582,0.4882,0.32,0.0,0.0,0.0,0.3228235,1.29129398,0.0,0.0,0.4954,0.0,1.142e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.4995,0.4756,0.3141,0.0,0.0,0.0,0.26901958,1.29129398,0.0,0.0,0.4642,0.0,1.142e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.4858,0.4605,0.3078,0.0,0.0,0.0,0.26901958,1.29129398,0.0,0.0,0.522,0.0,9.52e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.4705,0.509,0.2997,0.0,0.0,0.0,0.26901958,1.07607832,0.0,0.0,0.4712,0.0,9.52e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.4561,0.4935,0.2935,0.0,0.0,0.0,0.26901958,1.07607832,0.0,0.0,0.4668,0.0,3.19e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.4971,0.478,0.2887,0.0,0.0,0.0,0.22418298,1.07607832,0.0,0.0,0.4268,0.0,6.2e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.4829,0.464,0.2839,0.0,0.0,0.0,0.22418298,1.07607832,0.0,0.0,0.405,0.0,1.0e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.4691,0.5083,0.2763,0.0,0.0,0.0,0.22418298,0.89673193,0.0,0.0,0.3984,0.0,2.0e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.4542,0.4932,0.269,0.0,0.0,0.0,0.22418298,0.89673193,0.0,0.0,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.4949,0.4787,0.2629,0.0,0.0,0.0,0.18681915,0.89673193,0.0,0.0,0.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.4814,0.4649,0.2569,0.0,0.0,0.0,0.18681915,0.89673193,0.0,0.0,0.3018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4902,0.504,0.562,0.0,0.0,0.0,1.4392,4.6269,0.0,0.0,0.503,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
