omega,S,S_p,S_c
-14.99,0.0003853655205833434,0.0,0.0003853655205833434
-14.985,0.0003207825586522014,0.0,0.0003207825586522014
-14.98,0.00039530153412728936,0.0,0.00039530153412728936
-14.975,0.0002756634127135872,0.0,0.0002756634127135872
-14.97,0.0003355266759325764,0.0,0.0003355266759325764
-14.965,0.0003330692230955836,0.0,0.0003330692230955836
-14.96,0.00032429663631668995,0.0,0.00032429663631668995
-14.955,0.00038373800446033906,0.0,0.00038373800446033906
-14.950000000000001,0.00033965113922036907,0.0,0.00033965113922036907
-14.945,0.0004430497385756454,0.0,0.0004430497385756454
-14.94,0.0003555240843810087,0.0,0.0003555240843810087
-14.935,0.0003394065362276063,0.0,0.0003394065362276063
-14.93,0.00032551170212312343,0.0,0.00032551170212312343
-14.925,0.0003282789843288175,0.0,0.0003282789843288175
-14.92,0.00037577984724860186,0.0,0.00037577984724860186
-14.915000000000001,0.00029321792582635164,0.0,0.00029321792582635164
-14.91,0.0003346392052202187,0.0,0.0003346392052202187
-14.905000000000001,0.0003122309547077051,0.0,0.0003122309547077051
-14.9,0.00035239015232646807,0.0,0.00035239015232646807
-14.895,0.0003679906875300544,0.0,0.0003679906875300544
-14.89,0.00038879286478129594,0.0,0.00038879286478129594
-14.885,0.0003480877425991177,0.0,0.0003480877425991177
-14.88,0.0003074502242467974,0.0,0.0003074502242467974
-14.875,0.0003597204489735451,0.0,0.0003597204489735451
-14.870000000000001,0.00030816894740016493,0.0,0.00030816894740016493
-14.865,0.0004373598311235001,0.0,0.0004373598311235001
-14.86,0.00036941675503829855,0.0,0.00036941675503829855
-14.855,0.0003243485976820497,0.0,0.0003243485976820497
-14.85,0.0003351296990331813,0.0,0.0003351296990331813
-14.845,0.0003428831523105932,0.0,0.0003428831523105932
-14.84,0.00033273633242732073,0.0,0.00033273633242732073
-14.835,0.0004208400591006819,0.0,0.0004208400591006819
-14.83,0.00039065838345210145,0.0,0.00039065838345210145
-14.825000000000001,0.00036047660886116167,0.0,0.00036047660886116167
-14.82,0.00037447469151309426,0.0,0.00037447469151309426
-14.815,0.0004557216943838383,0.0,0.0004557216943838383
-14.81,0.0004028426843212294,0.0,0.0004028426843212294
-14.805,0.0002664843624372187,0.0,0.0002664843624372187
-14.8,0.00030962615357342315,0.0,0.00030962615357342315
-14.795,0.0003708171017266264,0.0,0.0003708171017266264
-14.790000000000001,0.00032959456952415603,0.0,0.00032959456952415603
-14.785,0.0003545543808128672,0.0,0.0003545543808128672
-14.780000000000001,0.00035591307046978893,0.0,0.00035591307046978893
-14.775,0.0003622567525983252,0.0,0.0003622567525983252
-14.77,0.0003702066927343281,0.0,0.0003702066927343281
-14.765,0.000406795633740061,0.0,0.000406795633740061
-14.76,0.0003405652783224188,0.0,0.0003405652783224188
-14.755,0.0003289760522562187,0.0,0.0003289760522562187
-14.75,0.0003438899688777174,0.0,0.0003438899688777174
-14.745000000000001,0.00034281304187273534,0.0,0.00034281304187273534
-14.74,0.0003399608944130327,0.0,0.0003399608944130327
-14.735,0.0002877274076150695,0.0,0.0002877274076150695
-14.73,0.00036102208566730687,0.0,0.00036102208566730687
-14.725,0.0003392557312999727,0.0,0.0003392557312999727
-14.72,0.0003275058965652439,0.0,0.0003275058965652439
-14.715,0.000334556296459772,0.0,0.000334556296459772
-14.71,0.0003174946298876049,0.0,0.0003174946298876049
-14.705,0.0003100882067427465,0.0,0.0003100882067427465
-14.700000000000001,0.0003580037245974713,0.0,0.0003580037245974713
-14.695,0.00034529005109075223,0.0,0.00034529005109075223
-14.69,0.00040950604027836064,0.0,0.00040950604027836064
-14.685,0.0003319575525572377,0.0,0.0003319575525572377
