j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.49959999999999993,0.0008588375120282881,0.5017343485617597,30.78680203045685,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.4968707482993197,0.0007627770332963858,0.5005956697399773,30.690355329949238,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.4887217391304348,0.0009856606415802722,0.5061752372544692,30.426395939086294,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.5013587921847248,0.0006869381962542585,0.4884096257359504,29.84771573604061,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.5012818181818182,0.0007016363607948108,0.4998523304107061,29.888324873096447,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.5004553903345725,0.0008399128060181804,0.49145170116807885,29.314720812182742,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.49949523809523816,0.0006749702024322142,0.48708726130045926,28.85786802030457,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.49036062378167644,0.0005402397985605094,0.4992232414086542,29.13705583756345,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.49828999999999996,0.000678098196133606,0.49961421319796956,28.695431472081218,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.49536885245901646,0.0007035062614627812,0.497555546309395,29.111675126903553,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.49171578947368416,0.0006812838079474987,0.5016403954047555,28.715736040609137,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4890604751619869,0.0006844020283457669,0.49003957855960356,28.84263959390863,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.49343333333333333,0.0007999489551310307,0.49140439932318114,28.17766497461929,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.49214611872146113,0.0009073983579389128,0.4976705375147765,28.258883248730964,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.49229411764705877,0.0007749892746443382,0.4994565541952822,27.563451776649746,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.49301452784503624,0.0007416939881690011,0.49371320411499364,26.928934010152282,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.4942125,0.0004847218138972931,0.5035279187817259,27.15736040609137,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.4977448453608247,0.000625139162829393,0.5000915798838244,26.629441624365484,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.49665333333333345,0.0006268247161713221,0.4930490693739425,26.03553299492386,0.0
