j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.04446188,397.1795581419939,397.36176528616517,0.006186633281518939,-0.9110577773238475, -0.9091370867375588,0.75,0.5,1.9668138878393386e-5, 9.721390873239224e-6,0.0,1.348651929522409, -0.3949966593116021,0.75,0.5,4.410061250045831e-7, 3.9289991558720865e-7,0.0
