j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.497525,0.0011166866091461079,0.4928003384094755,23.756345177664976,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.4976020408163264,0.0010346121048177307,0.49367208812458996,23.01015228426396,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.49429565217391314,0.001001771328581734,0.497338335908188,23.091370558375633,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.49259325044404967,0.0010188670989242706,0.5036290358936445,22.98984771573604,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.49610000000000004,0.0009998801441659586,0.4861744347023535,22.888324873096447,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.49570631970260215,0.0009897298716184206,0.49809408789840165,22.33502538071066,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.4961238095238095,0.0011176633954302364,0.4884312303601644,22.497461928934012,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.49556530214424954,0.0010045094270760553,0.48525148177833183,21.492385786802032,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.49383000000000005,0.0009605345488986983,0.48833502538071066,21.416243654822335,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.49543032786885255,0.001047707528957738,0.4903366064741616,21.6497461928934,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.498621052631579,0.0009772834658886374,0.49257814587229504,21.421319796954315,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.49266738660907117,0.0008879342558042826,0.500838714628718,21.522842639593907,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.4942000000000001,0.0010049333713576195,0.4875578116187253,21.065989847715738,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.49539954337899544,0.0010110352613640014,0.49150499501657274,21.360406091370557,0.0
