omega,S,S_p,S_c
-14.99,5.598293993685046e-5,0.0,5.598293993685046e-5
-14.985,4.867294503375515e-5,0.0,4.867294503375515e-5
-14.98,4.5713755741700585e-5,0.0,4.5713755741700585e-5
-14.975,4.7712278663160486e-5,0.0,4.7712278663160486e-5
-14.97,5.2144225128329045e-5,0.0,5.2144225128329045e-5
-14.965,5.738345743260302e-5,0.0,5.738345743260302e-5
-14.96,6.516581026490177e-5,0.0,6.516581026490177e-5
-14.955,5.063155839310104e-5,0.0,5.063155839310104e-5
-14.950000000000001,5.128836441327895e-5,0.0,5.128836441327895e-5
-14.945,4.376113570860715e-5,0.0,4.376113570860715e-5
-14.94,4.6441834125659296e-5,0.0,4.6441834125659296e-5
-14.935,5.05072245681289e-5,0.0,5.05072245681289e-5
-14.93,4.3379093059880615e-5,0.0,4.3379093059880615e-5
-14.925,4.290311726253087e-5,0.0,4.290311726253087e-5
-14.92,4.665145398395469e-5,0.0,4.665145398395469e-5
-14.915000000000001,4.4964450742847254e-5,0.0,4.4964450742847254e-5
-14.91,4.276694264404875e-5,0.0,4.276694264404875e-5
-14.905000000000001,5.063490302528919e-5,0.0,5.063490302528919e-5
-14.9,4.873689732776681e-5,0.0,4.873689732776681e-5
-14.895,4.510044678408935e-5,0.0,4.510044678408935e-5
-14.89,4.9619384417548446e-5,0.0,4.9619384417548446e-5
-14.885,5.022606139921263e-5,0.0,5.022606139921263e-5
-14.88,4.484021719947602e-5,0.0,4.484021719947602e-5
-14.875,6.081262745535262e-5,0.0,6.081262745535262e-5
-14.870000000000001,5.161172671387325e-5,0.0,5.161172671387325e-5
-14.865,4.5291514763300986e-5,0.0,4.5291514763300986e-5
-14.86,4.2746764681937305e-5,0.0,4.2746764681937305e-5
-14.855,4.464699657162406e-5,0.0,4.464699657162406e-5
-14.85,5.884638422914835e-5,0.0,5.884638422914835e-5
-14.845,5.674427948722457e-5,0.0,5.674427948722457e-5
-14.84,5.692937687114656e-5,0.0,5.692937687114656e-5
-14.835,5.633426214816089e-5,0.0,5.633426214816089e-5
-14.83,5.1960059922213686e-5,0.0,5.1960059922213686e-5
-14.825000000000001,5.3570336320297557e-5,0.0,5.3570336320297557e-5
-14.82,4.472077569403896e-5,0.0,4.472077569403896e-5
-14.815,5.668380067940806e-5,0.0,5.668380067940806e-5
-14.81,4.766581016911473e-5,0.0,4.766581016911473e-5
-14.805,6.498379060408954e-5,0.0,6.498379060408954e-5
-14.8,5.572077471775156e-5,0.0,5.572077471775156e-5
-14.795,5.828981300882358e-5,0.0,5.828981300882358e-5
-14.790000000000001,5.8526723153168784e-5,0.0,5.8526723153168784e-5
-14.785,5.583879458172448e-5,0.0,5.583879458172448e-5
-14.780000000000001,5.846201419791077e-5,0.0,5.846201419791077e-5
-14.775,4.1709067838078637e-5,0.0,4.1709067838078637e-5
-14.77,5.487561176694639e-5,0.0,5.487561176694639e-5
-14.765,5.241377210158302e-5,0.0,5.241377210158302e-5
-14.76,5.258513850567537e-5,0.0,5.258513850567537e-5
-14.755,6.317813480433538e-5,0.0,6.317813480433538e-5
-14.75,5.614868185819925e-5,0.0,5.614868185819925e-5
-14.745000000000001,4.7821417308396045e-5,0.0,4.7821417308396045e-5
-14.74,5.637842432118812e-5,0.0,5.637842432118812e-5
-14.735,4.998339548961239e-5,0.0,4.998339548961239e-5
-14.73,5.901082448616393e-5,0.0,5.901082448616393e-5
-14.725,5.484274757558929e-5,0.0,5.484274757558929e-5
-14.72,6.36473448786334e-5,0.0,6.36473448786334e-5
-14.715,4.766448284720171e-5,0.0,4.766448284720171e-5
-14.71,5.345249095033349e-5,0.0,5.345249095033349e-5
-14.705,6.008929212226563e-5,0.0,6.008929212226563e-5
-14.700000000000001,6.052980868568494e-5,0.0,6.052980868568494e-5
-14.695,5.3084442134462134e-5,0.0,5.3084442134462134e-5
-14.69,4.560588953056995e-5,0.0,4.560588953056995e-5
-14.685,4.849413338385778e-5,0.0,4.849413338385778e-5
-14.68,6.4060620363754e-5,0.0,6.4060620363754e-5
-14.675,5.2836985436340506e-5,0.0,5.2836985436340506e-5
-14.67,5.7521316525577335e-5,0.0,5.7521316525577335e-5
-14.665000000000001,5.191211486399345e-5,0.0,5.191211486399345e-5
-14.66,5.303649460344051e-5,0.0,5.303649460344051e-5
-14.655000000000001,5.7223204337811975e-5,0.0,5.7223204337811975e-5
-14.65,5.3546032922556905e-5,0.0,5.3546032922556905e-5
-14.645,5.612698556457191e-5,0.0,5.612698556457191e-5
-14.64,6.0440792300914123e-5,0.0,6.0440792300914123e-5
-14.635,5.079727289252542e-5,0.0,5.079727289252542e-5
-14.63,6.277283052036239e-5,0.0,6.277283052036239e-5
-14.625,5.626238580576253e-5,0.0,5.626238580576253e-5
-14.620000000000001,5.712164518392461e-5,0.0,5.712164518392461e-5
-14.615,5.611040818891199e-5,0.0,5.611040818891199e-5
-14.61,5.4016488841429324e-5,0.0,5.4016488841429324e-5
-14.605,6.079441861071549e-5,0.0,6.079441861071549e-5
-14.6,5.659368238366024e-5,0.0,5.659368238366024e-5
-14.595,6.265997246096409e-5,0.0,6.265997246096409e-5
-14.59,4.6538974624040274e-5,0.0,4.6538974624040274e-5
-14.585,5.2394963095275676e-5,0.0,5.2394963095275676e-5
-14.58,5.953561156865306e-5,0.0,5.953561156865306e-5
-14.575000000000001,4.970100370617842e-5,0.0,4.970100370617842e-5
-14.57,6.914915476417375e-5,0.0,6.914915476417375e-5
-14.565,6.442307927586421e-5,0.0,6.442307927586421e-5
-14.56,4.917447771591649e-5,0.0,4.917447771591649e-5
-14.555,5.4339964553246474e-5,0.0,5.4339964553246474e-5
-14.55,6.147687516773923e-5,0.0,6.147687516773923e-5
-14.545,5.447158762582322e-5,0.0,5.447158762582322e-5
