i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
28.0,0.4818,0.5454,0.479,0.4863,0.4968,0.1582,9.20432024,11.04518428,1.23879092,2.14063071,0.54,0.4902,0.00084285,0.00023522,0.488,0.4566,0.4779,0.71689289,0.00023522,0.00048776
29.0,0.4835,0.4627,0.495,0.4815,0.499,0.1566,9.20432024,13.25422114,1.23879092,2.14063071,0.5306,0.4934,0.00084285,0.00023522,0.4876,0.4554,0.4707,0.71689289,0.00023522,0.00048776
30.0,0.4829,0.4615,0.486,0.4822,0.4932,0.152,9.20432024,13.25422114,1.23879092,2.14063071,0.4616,0.4766,0.00101142,0.00023522,0.4849,0.507,0.4596,0.71689289,0.00019602,0.00048776
31.0,0.4949,0.4677,0.499,0.4671,0.4665,0.1436,9.20432024,13.25422114,1.23879092,2.14063071,0.513,0.4584,0.00084285,0.00023522,0.4702,0.5108,0.5383,0.71689289,0.00019602,0.00040647
32.0,0.4793,0.4566,0.4827,0.4707,0.527,0.1404,9.20432024,13.25422114,1.23879092,1.78385893,0.4954,0.5092,0.00084285,0.00019602,0.4703,0.4902,0.5229,0.71689289,0.00019602,0.00040647
33.0,0.4835,0.4568,0.487,0.4704,0.5217,0.1403,9.20432024,13.25422114,1.23879092,1.78385893,0.5038,0.5076,0.00084285,0.00019602,0.4748,0.4768,0.5067,0.71689289,0.00019602,0.00040647
34.0,0.4734,0.5323,0.4622,0.4619,0.5068,0.1334,9.20432024,11.04518428,1.23879092,1.78385893,0.4828,0.5,0.00084285,0.00019602,0.463,0.4808,0.4949,0.71689289,0.00019602,0.00040647
35.0,0.4681,0.5228,0.4697,0.4591,0.5075,0.1344,9.20432024,11.04518428,1.23879092,1.78385893,0.4724,0.4824,0.00084285,0.00019602,0.4664,0.5346,0.4776,0.71689289,0.00016335,0.00040647
36.0,0.4753,0.5392,0.484,0.4931,0.5126,0.1358,9.20432024,11.04518428,1.03232577,1.78385893,0.4634,0.4844,0.00084285,0.00019602,0.4677,0.4572,0.4753,0.71689289,0.00019602,0.00040647
37.0,0.4779,0.541,0.475,0.4841,0.5003,0.1321,9.20432024,11.04518428,1.03232577,1.78385893,0.4716,0.5454,0.00084285,0.00016335,0.4583,0.4494,0.4666,0.71689289,0.00019602,0.00040647
38.0,0.4731,0.5329,0.4747,0.4793,0.4831,0.128,9.20432024,11.04518428,1.03232577,1.78385893,0.5196,0.4642,0.00070237,0.00019602,0.4901,0.5086,0.5368,0.59741074,0.00016335,0.00033872
39.0,0.4758,0.5413,0.4815,0.4763,0.4808,0.128,9.20432024,11.04518428,1.03232577,1.78385893,0.4954,0.4998,0.00070237,0.00016335,0.4877,0.498,0.523,0.59741074,0.00016335,0.00033872
40.0,0.4695,0.5345,0.4826,0.4716,0.4767,0.1268,9.20432024,11.04518428,1.03232577,1.78385893,0.498,0.436,0.00070237,0.00019602,0.4843,0.4942,0.5053,0.59741074,0.00016335,0.00033872
41.0,0.4668,0.5233,0.4611,0.4663,0.4692,0.1238,9.20432024,11.04518428,1.03232577,1.78385893,0.4874,0.507,0.00070237,0.00016335,0.4758,0.4782,0.4991,0.59741074,0.00016335,0.00033872
42.0,0.4619,0.5185,0.4692,0.4587,0.5109,0.1177,9.20432024,11.04518428,1.03232577,1.4865491,0.4838,0.4788,0.00070237,0.00016335,0.4706,0.4578,0.4867,0.59741074,0.00016335,0.00033872
43.0,0.4618,0.5188,0.4702,0.4619,0.5213,0.1232,9.20432024,11.04518428,1.03232577,1.4865491,0.564,0.5296,0.00058531,0.00013612,0.4761,0.5226,0.4767,0.59741074,0.00013612,0.00033872
44.0,0.4465,0.4991,0.4551,0.4904,0.5154,0.1208,9.20432024,11.04518428,0.86027147,1.4865491,0.5194,0.5392,0.00058531,0.00013612,0.4717,0.527,0.4594,0.59741074,0.00013612,0.00033872
45.0,0.5061,0.5038,0.4597,0.4871,0.5023,0.115,7.67026686,11.04518428,0.86027147,1.4865491,0.5078,0.4502,0.00058531,0.00016335,0.4683,0.498,0.5397,0.59741074,0.00013612,0.00028227
46.0,0.4945,0.4885,0.4429,0.4794,0.4946,0.1163,7.67026686,11.04518428,0.86027147,1.4865491,0.516,0.5122,0.00058531,0.00013612,0.4674,0.4936,0.5237,0.59741074,0.00013612,0.00028227
47.0,0.4975,0.4907,0.4467,0.4703,0.4801,0.1128,7.67026686,11.04518428,0.86027147,1.4865491,0.5178,0.5132,0.00058531,0.00013612,0.4584,0.4818,0.5119,0.59741074,0.00013612,0.00028227
48.0,0.4962,0.4947,0.442,0.4688,0.4748,0.1077,7.67026686,11.04518428,0.86027147,1.4865491,0.5036,0.4842,0.00058531,0.00013612,0.49,0.4744,0.496,0.49784229,0.00013612,0.00028227
49.0,0.4944,0.4832,0.4326,0.4611,0.4697,0.105,7.67026686,11.04518428,0.86027147,1.4865491,0.508,0.4838,0.00058531,0.00013612,0.4813,0.4628,0.486,0.49784229,0.00013612,0.00028227
50.0,0.4863,0.4806,0.4249,0.4586,0.5149,0.1063,7.67026686,11.04518428,0.86027147,1.23879092,0.4894,0.478,0.00058531,0.00013612,0.4798,0.465,0.4693,0.49784229,0.00013612,0.00028227
51.0,0.4901,0.4857,0.4365,0.4627,0.5187,0.0979,7.67026686,11.04518428,0.86027147,1.23879092,0.4746,0.4676,0.00058531,0.00013612,0.481,0.5104,0.4581,0.49784229,0.00011344,0.00028227
52.0,0.4891,0.4828,0.4304,0.4655,0.52,0.1013,7.67026686,11.04518428,0.86027147,1.23879092,0.4608,0.4716,0.00058531,0.00013612,0.4835,0.5004,0.4486,0.49784229,0.00011344,0.00028227
53.0,0.4866,0.4818,0.4228,0.4562,0.5063,0.0976,7.67026686,11.04518428,0.86027147,1.23879092,0.4544,0.5218,0.00058531,0.00011344,0.4718,0.491,0.5234,0.49784229,0.00011344,0.00023522
54.0,0.4844,0.4777,0.416,0.4899,0.5082,0.1015,7.67026686,11.04518428,0.71689289,1.23879092,0.5162,0.509,0.00048776,0.00011344,0.4707,0.4828,0.5051,0.49784229,0.00011344,0.00023522
55.0,0.4761,0.4712,0.4225,0.4793,0.495,0.0974,7.67026686,11.04518428,0.71689289,1.23879092,0.499,0.4962,0.00048776,0.00011344,0.4649,0.4718,0.4892,0.49784229,0.00011344,0.00023522
56.0,0.4844,0.4713,0.4269,0.4744,0.4889,0.0967,7.67026686,11.04518428,0.71689289,1.23879092,0.5086,0.4812,0.00048776,0.00011344,0.4622,0.5202,0.485,0.49784229,9.453e-5,0.00023522
57.0,0.4848,0.4746,0.4218,0.4685,0.4784,0.0972,7.67026686,11.04518428,0.71689289,1.23879092,0.4952,0.4768,0.00048776,0.00011344,0.4588,0.5192,0.4642,0.49784229,9.453e-5,0.00023522
58.0,0.4828,0.4736,0.4254,0.4681,0.4752,0.0904,7.67026686,11.04518428,0.71689289,1.23879092,0.481,0.525,0.00048776,9.453e-5,0.4943,0.517,0.4591,0.41486857,9.453e-5,0.00023522
59.0,0.4694,0.4603,0.4084,0.4685,0.4771,0.093,7.67026686,11.04518428,0.71689289,1.23879092,0.471,0.4638,0.00048776,0.00011344,0.491,0.4906,0.5339,0.41486857,9.453e-5,0.00019602
60.0,0.4661,0.5415,0.4109,0.4577,0.5166,0.092,7.67026686,9.20432024,0.71689289,1.03232577,0.5362,0.506,0.00040647,9.453e-5,0.4836,0.489,0.5165,0.41486857,9.453e-5,0.00019602
61.0,0.4578,0.5194,0.3865,0.4898,0.5071,0.0871,7.67026686,9.20432024,0.59741074,1.03232577,0.4656,0.4864,0.00048776,9.453e-5,0.4758,0.5198,0.5005,0.41486857,7.878e-5,0.00019602
62.0,0.5038,0.5205,0.3992,0.4854,0.5124,0.089,6.39188905,9.20432024,0.59741074,1.03232577,0.5238,0.49,0.00040647,9.453e-5,0.481,0.4648,0.4922,0.41486857,9.453e-5,0.00019602
63.0,0.5131,0.5393,0.4116,0.4815,0.4988,0.0847,6.39188905,9.20432024,0.59741074,1.03232577,0.5052,0.5564,0.00040647,7.878e-5,0.4761,0.5318,0.4786,0.41486857,7.878e-5,0.00019602
64.0,0.5064,0.45,0.4032,0.4668,0.472,0.0811,6.39188905,11.04518428,0.59741074,1.03232577,0.4974,0.5294,0.00040647,7.878e-5,0.4618,0.505,0.562,0.41486857,7.878e-5,0.00016335
65.0,0.5064,0.5309,0.4161,0.4667,0.4743,0.0816,6.39188905,9.20432024,0.59741074,1.03232577,0.4728,0.4728,0.00040647,9.453e-5,0.4638,0.5006,0.5469,0.41486857,7.878e-5,0.00016335
66.0,0.5056,0.537,0.4157,0.4594,0.4623,0.0785,6.39188905,9.20432024,0.59741074,1.03232577,0.4802,0.4554,0.00040647,9.453e-5,0.4937,0.4896,0.5226,0.34572381,7.878e-5,0.00016335
67.0,0.4994,0.5268,0.4061,0.4587,0.5218,0.0747,6.39188905,9.20432024,0.59741074,0.86027147,0.4668,0.441,0.00040647,9.453e-5,0.4895,0.5352,0.5098,0.34572381,6.565e-5,0.00016335
68.0,0.5066,0.5266,0.4,0.4868,0.5105,0.0737,6.39188905,9.20432024,0.49784229,0.86027147,0.526,0.4928,0.00033872,7.878e-5,0.4843,0.4698,0.5005,0.34572381,7.878e-5,0.00016335
69.0,0.5054,0.5257,0.3937,0.4795,0.4995,0.0736,6.39188905,9.20432024,0.49784229,0.86027147,0.5216,0.4938,0.00033872,7.878e-5,0.4778,0.5284,0.4928,0.34572381,6.565e-5,0.00016335
70.0,0.502,0.5156,0.3881,0.4773,0.4956,0.071,6.39188905,9.20432024,0.49784229,0.86027147,0.5216,0.4816,0.00033872,7.878e-5,0.4761,0.5032,0.4754,0.34572381,6.565e-5,0.00016335
71.0,0.4945,0.5138,0.3897,0.4786,0.4937,0.0684,6.39188905,9.20432024,0.49784229,0.86027147,0.5002,0.5276,0.00033872,6.565e-5,0.472,0.503,0.5502,0.34572381,6.565e-5,0.00013612
72.0,0.4897,0.5032,0.3928,0.4729,0.4866,0.0713,6.39188905,9.20432024,0.49784229,0.86027147,0.4996,0.5224,0.00033872,6.565e-5,0.4722,0.4786,0.5391,0.34572381,6.565e-5,0.00013612
73.0,0.4836,0.506,0.3882,0.4615,0.4666,0.0678,6.39188905,9.20432024,0.49784229,0.86027147,0.4936,0.515,0.00033872,6.565e-5,0.4645,0.487,0.5294,0.34572381,6.565e-5,0.00013612
74.0,0.4872,0.5069,0.3851,0.4632,0.5269,0.0677,6.39188905,9.20432024,0.49784229,0.71689289,0.4782,0.4472,0.00033872,7.878e-5,0.4966,0.5354,0.5093,0.28810318,5.471e-5,0.00013612
75.0,0.4874,0.4941,0.3686,0.4546,0.5087,0.0625,6.39188905,9.20432024,0.49784229,0.71689289,0.4646,0.4882,0.00033872,6.565e-5,0.4857,0.4748,0.4978,0.28810318,6.565e-5,0.00013612
76.0,0.4751,0.4835,0.3665,0.4857,0.5016,0.0626,6.39188905,9.20432024,0.41486857,0.71689289,0.5268,0.5406,0.00028227,5.471e-5,0.4854,0.5218,0.4777,0.28810318,5.471e-5,0.00013612
77.0,0.4722,0.4885,0.3709,0.4811,0.4992,0.0632,6.39188905,9.20432024,0.41486857,0.71689289,0.5128,0.4758,0.00028227,6.565e-5,0.483,0.5138,0.468,0.28810318,5.471e-5,0.00013612
78.0,0.4664,0.473,0.3572,0.4774,0.4917,0.0616,6.39188905,9.20432024,0.41486857,0.71689289,0.503,0.5296,0.00028227,5.471e-5,0.4775,0.4914,0.458,0.28810318,5.471e-5,0.00013612
79.0,0.4696,0.4785,0.3576,0.4744,0.4821,0.0617,6.39188905,9.20432024,0.41486857,0.71689289,0.5006,0.5238,0.00028227,5.471e-5,0.4709,0.54,0.5347,0.28810318,4.559e-5,0.00011344
80.0,0.4667,0.4806,0.3762,0.4661,0.4781,0.0599,6.39188905,9.20432024,0.41486857,0.71689289,0.4866,0.4928,0.00028227,5.471e-5,0.4705,0.4848,0.5152,0.28810318,5.471e-5,0.00011344
81.0,0.4552,0.464,0.3641,0.4624,0.4659,0.0564,6.39188905,9.20432024,0.41486857,0.71689289,0.5362,0.493,0.00023522,5.471e-5,0.4652,0.5224,0.5064,0.28810318,4.559e-5,0.00011344
82.0,0.461,0.5467,0.3568,0.4611,0.4631,0.0546,6.39188905,7.67026686,0.41486857,0.71689289,0.5274,0.4908,0.00023522,5.471e-5,0.4952,0.516,0.4916,0.24008598,4.559e-5,0.00011344
83.0,0.4637,0.4641,0.3433,0.4571,0.4616,0.0528,6.39188905,9.20432024,0.41486857,0.71689289,0.5356,0.4848,0.00023522,5.471e-5,0.4919,0.513,0.4772,0.24008598,4.559e-5,0.00011344
84.0,0.4582,0.5329,0.3337,0.4576,0.5162,0.0548,6.39188905,7.67026686,0.41486857,0.59741074,0.5086,0.5186,0.00023522,4.559e-5,0.4888,0.4962,0.4581,0.24008598,4.559e-5,0.00011344
85.0,0.4943,0.4524,0.3349,0.4814,0.5052,0.0531,5.32657421,9.20432024,0.34572381,0.59741074,0.5102,0.4992,0.00023522,4.559e-5,0.4862,0.484,0.5352,0.24008598,4.559e-5,9.453e-5
86.0,0.4906,0.5234,0.3362,0.4765,0.4923,0.0528,5.32657421,7.67026686,0.34572381,0.59741074,0.4836,0.5032,0.00023522,4.559e-5,0.4776,0.4708,0.5279,0.24008598,4.559e-5,9.453e-5
87.0,0.4941,0.5233,0.3353,0.4704,0.4825,0.0523,5.32657421,7.67026686,0.34572381,0.59741074,0.4904,0.5022,0.00023522,4.559e-5,0.4763,0.4678,0.5109,0.24008598,4.559e-5,9.453e-5
88.0,0.4987,0.5283,0.3333,0.4703,0.4791,0.0532,5.32657421,7.67026686,0.34572381,0.59741074,0.544,0.4864,0.00019602,4.559e-5,0.4728,0.5222,0.4931,0.24008598,3.799e-5,9.453e-5
89.0,0.4902,0.5224,0.331,0.4544,0.4604,0.05,5.32657421,7.67026686,0.34572381,0.59741074,0.5312,0.4732,0.00019602,4.559e-5,0.4627,0.4948,0.483,0.24008598,3.799e-5,9.453e-5
90.0,0.4884,0.5145,0.3241,0.4844,0.5061,0.0471,5.32657421,7.67026686,0.28810318,0.49784229,0.5294,0.5182,0.00019602,3.799e-5,0.4578,0.4964,0.5589,0.24008598,3.799e-5,7.878e-5
91.0,0.4791,0.4985,0.3163,0.4793,0.501,0.0468,5.32657421,7.67026686,0.28810318,0.49784229,0.5156,0.5182,0.00019602,3.799e-5,0.4873,0.4952,0.4525,0.20007165,3.799e-5,9.453e-5
92.0,0.465,0.4806,0.3036,0.4758,0.4917,0.0453,5.32657421,7.67026686,0.28810318,0.49784229,0.5084,0.4894,0.00019602,3.799e-5,0.4807,0.4736,0.5307,0.20007165,3.799e-5,7.878e-5
93.0,0.4633,0.4779,0.2925,0.4719,0.4881,0.0451,5.32657421,7.67026686,0.28810318,0.49784229,0.4928,0.4892,0.00019602,3.799e-5,0.4775,0.4656,0.5131,0.20007165,3.799e-5,7.878e-5
94.0,0.4628,0.4742,0.292,0.4704,0.4861,0.0457,5.32657421,7.67026686,0.28810318,0.49784229,0.4798,0.478,0.00019602,3.799e-5,0.4737,0.455,0.4931,0.20007165,3.799e-5,7.878e-5
95.0,0.466,0.4794,0.302,0.4635,0.4717,0.0424,5.32657421,7.67026686,0.28810318,0.49784229,0.4762,0.4658,0.00019602,3.799e-5,0.4706,0.4998,0.4763,0.20007165,3.166e-5,7.878e-5
96.0,0.4562,0.4635,0.2849,0.4619,0.4734,0.0415,5.32657421,7.67026686,0.28810318,0.49784229,0.4716,0.4576,0.00019602,3.799e-5,0.4663,0.4862,0.4656,0.20007165,3.166e-5,7.878e-5
97.0,0.4532,0.4596,0.2863,0.4596,0.4667,0.0405,5.32657421,7.67026686,0.28810318,0.49784229,0.4698,0.4574,0.00019602,3.799e-5,0.4649,0.4852,0.5424,0.20007165,3.166e-5,6.565e-5
98.0,0.4837,0.5219,0.2824,0.4569,0.519,0.0428,4.43881184,6.39188905,0.28810318,0.41486857,0.5076,0.4822,0.00016335,3.166e-5,0.4635,0.5162,0.5232,0.20007165,2.638e-5,6.565e-5
99.0,0.4822,0.5212,0.2813,0.4847,0.5121,0.041,4.43881184,6.39188905,0.24008598,0.41486857,0.4584,0.5394,0.00019602,2.638e-5,0.4912,0.506,0.5171,0.16672637,2.638e-5,6.565e-5
100.0,0.4773,0.5153,0.286,0.4767,0.4944,0.0391,4.43881184,6.39188905,0.24008598,0.41486857,0.4888,0.4824,0.00016335,3.166e-5,0.4839,0.4912,0.4958,0.16672637,2.638e-5,6.565e-5
101.0,0.476,0.5112,0.2819,0.4736,0.4908,0.0383,4.43881184,6.39188905,0.24008598,0.41486857,0.4886,0.4742,0.00016335,3.166e-5,0.4823,0.4948,0.485,0.16672637,2.638e-5,6.565e-5
102.0,0.4568,0.4905,0.2687,0.4646,0.4793,0.0372,4.43881184,6.39188905,0.24008598,0.41486857,0.5432,0.5088,0.00013612,2.638e-5,0.4721,0.4872,0.461,0.16672637,2.638e-5,6.565e-5
103.0,0.5023,0.4948,0.2709,0.4607,0.4762,0.0368,3.69900987,6.39188905,0.24008598,0.41486857,0.4486,0.5082,0.00016335,2.638e-5,0.4694,0.516,0.5397,0.16672637,2.198e-5,5.471e-5
104.0,0.5015,0.489,0.2658,0.4889,0.5238,0.0355,3.69900987,6.39188905,0.20007165,0.34572381,0.5138,0.5506,0.00013612,2.198e-5,0.4636,0.5036,0.5245,0.16672637,2.198e-5,5.471e-5
105.0,0.4952,0.4663,0.2535,0.4855,0.5213,0.0341,3.69900987,6.39188905,0.20007165,0.34572381,0.5118,0.5216,0.00013612,2.198e-5,0.4588,0.5044,0.5109,0.16672637,2.198e-5,5.471e-5
106.0,0.4864,0.4634,0.2503,0.4794,0.5114,0.0337,3.69900987,6.39188905,0.20007165,0.34572381,0.5028,0.4982,0.00013612,2.198e-5,0.4895,0.484,0.4877,0.13893865,2.198e-5,5.471e-5
107.0,0.4872,0.5383,0.2518,0.4728,0.4912,0.0311,3.69900987,5.32657421,0.20007165,0.34572381,0.5076,0.4978,0.00013612,2.198e-5,0.4808,0.476,0.4752,0.13893865,2.198e-5,5.471e-5
108.0,0.4887,0.4671,0.2541,0.4698,0.4902,0.0324,3.69900987,6.39188905,0.20007165,0.34572381,0.4826,0.4962,0.00013612,2.198e-5,0.4809,0.5136,0.4611,0.13893865,1.832e-5,5.471e-5
109.0,0.4854,0.4604,0.2464,0.4677,0.4821,0.0318,3.69900987,6.39188905,0.20007165,0.34572381,0.4622,0.4966,0.00013612,2.198e-5,0.475,0.5404,0.534,0.13893865,1.527e-5,4.559e-5
110.0,0.483,0.5344,0.2565,0.4616,0.4733,0.032,3.69900987,5.32657421,0.20007165,0.34572381,0.5282,0.479,0.00011344,2.198e-5,0.4762,0.493,0.5142,0.13893865,1.832e-5,4.559e-5
111.0,0.4801,0.5246,0.2429,0.4568,0.4782,0.031,3.69900987,5.32657421,0.20007165,0.34572381,0.522,0.5148,0.00011344,1.832e-5,0.4665,0.4822,0.4928,0.13893865,1.832e-5,4.559e-5
112.0,0.4696,0.5199,0.2421,0.49,0.4629,0.0296,3.69900987,5.32657421,0.16672637,0.34572381,0.5074,0.4892,0.00011344,1.832e-5,0.4637,0.5186,0.4817,0.13893865,1.527e-5,4.559e-5
113.0,0.4634,0.5081,0.2417,0.4862,0.5224,0.0293,3.69900987,5.32657421,0.16672637,0.28810318,0.5018,0.498,0.00011344,1.832e-5,0.4628,0.4918,0.4667,0.13893865,1.527e-5,4.559e-5
114.0,0.4632,0.5083,0.2467,0.4855,0.5191,0.0301,3.69900987,5.32657421,0.16672637,0.28810318,0.5088,0.4792,0.00011344,1.832e-5,0.4611,0.4926,0.5342,0.13893865,1.527e-5,3.799e-5
115.0,0.4688,0.5141,0.2421,0.475,0.506,0.029,3.69900987,5.32657421,0.16672637,0.28810318,0.4778,0.4934,0.00011344,1.527e-5,0.487,0.4786,0.5232,0.1157822,1.527e-5,3.799e-5
116.0,0.465,0.4991,0.2322,0.4673,0.4835,0.027,3.69900987,5.32657421,0.16672637,0.28810318,0.4766,0.4988,0.00011344,1.527e-5,0.4806,0.5144,0.4973,0.1157822,1.272e-5,3.799e-5
117.0,0.4649,0.499,0.23,0.4646,0.482,0.0265,3.69900987,5.32657421,0.16672637,0.28810318,0.4774,0.5334,0.00011344,1.272e-5,0.4761,0.4972,0.4857,0.1157822,1.272e-5,3.799e-5
118.0,0.4588,0.4882,0.2286,0.4585,0.4739,0.0256,3.69900987,5.32657421,0.16672637,0.28810318,0.5158,0.525,9.453e-5,1.272e-5,0.4718,0.4774,0.4666,0.1157822,1.272e-5,3.799e-5
119.0,0.4973,0.4902,0.2287,0.4859,0.4577,0.0248,3.08250822,5.32657421,0.13893865,0.28810318,0.506,0.505,9.453e-5,1.272e-5,0.4649,0.4818,0.5373,0.1157822,1.272e-5,3.166e-5
120.0,0.4834,0.4684,0.2124,0.4839,0.5232,0.0254,3.08250822,5.32657421,0.13893865,0.24008598,0.5054,0.5012,9.453e-5,1.272e-5,0.4656,0.5192,0.5247,0.1157822,1.06e-5,3.166e-5
121.0,0.4791,0.5285,0.2083,0.4834,0.5137,0.025,3.08250822,4.43881184,0.13893865,0.24008598,0.492,0.4798,9.453e-5,1.272e-5,0.4633,0.5102,0.4967,0.1157822,1.06e-5,3.166e-5
