omega,S
1.96,0.14349139248252704
1.97,0.1354669583788914
1.98,0.13604873766968226
1.99,0.13351573738418676
2.0,0.13323151200525263
2.0100000000000002,0.13370652171739988
2.02,0.13497925747082604
2.0300000000000002,0.13411774844851643
2.04,0.1397997309807386
2.05,0.13512383917890475
2.06,0.13721052553251906
2.07,0.1365509938746909
2.08,0.13684109672513203
2.09,0.13968553346286428
2.1,0.13927627763857264
2.11,0.13792501040171776
2.12,0.14130183762921975
2.13,0.14173320122491556
2.14,0.1427067459354977
2.15,0.14517431289891614
2.16,0.14514305430784713
2.17,0.14916202334056072
2.18,0.14750546971246392
2.19,0.1511182460870092
2.2,0.1525255630346055
2.21,0.16057286060512552
2.22,0.16054159556251177
2.23,0.16459577471779357
2.24,0.17800856396562714
2.25,0.1752508395449226
2.2600000000000002,0.17700807411978514
2.27,0.17743926455085013
2.2800000000000002,0.18191921685373677
2.29,0.18149302944025997
2.3000000000000003,0.18356466205850389
2.31,0.19056050291192708
2.32,0.1982481826081388
2.33,0.19760035776627852
2.34,0.2088363229670373
2.35,0.22124471904695028
2.36,0.21708565187884968
2.37,0.22940872559355674
2.38,0.23246996242335122
2.39,0.2399377578849959
2.4,0.23824515336102453
2.41,0.2560768624916558
2.42,0.2510249261419107
2.43,0.2572585372362738
2.44,0.2734578581611597
2.45,0.288808891259975
2.46,0.28232399911791384
2.47,0.2934429383506091
2.48,0.3104728125633499
2.49,0.3153487513739478
2.5,0.325407377808081
2.5100000000000002,0.3369170222296129
2.52,0.3423491498364624
2.5300000000000002,0.35912585820739706
2.54,0.36693753813136276
2.5500000000000003,0.372398558628957
2.56,0.37733664265424055
2.57,0.3899843441573012
2.58,0.4028527380396668
2.59,0.4109656585615081
2.6,0.43513988418304134
2.61,0.43237951627861154
2.62,0.45832988447670037
2.63,0.4736545568021679
2.64,0.4797840798018108
2.65,0.4888271143724933
2.66,0.5122214956820428
2.67,0.5220894957222805
2.68,0.5489954559080716
2.69,0.5565870329961942
2.7,0.5690974293946102
2.71,0.5854700230334403
2.72,0.575009810971224
2.73,0.5863030783493964
2.74,0.5996398090276568
2.75,0.6124566482753905
2.7600000000000002,0.619205713515958
2.77,0.6104161456914542
2.7800000000000002,0.611201213578185
2.79,0.6090188512604511
2.8000000000000003,0.6264435802078671
2.81,0.6246380608528869
2.82,0.6291743701397677
2.83,0.6537972000875361
2.84,0.6603364298365458
2.85,0.6487105972374129
2.86,0.6637349961790625
2.87,0.6468496759584184
2.88,0.654788414772665
2.89,0.6450064777904814
2.9,0.6504820256022323
2.91,0.6337258964201091
2.92,0.6239299316549889
2.93,0.6381754322675405
2.94,0.631537673628659
2.95,0.6414783676321647
2.96,0.6180446147065846
2.97,0.6163013850306667
2.98,0.6100272541835804
2.99,0.5928951097056065
3.0,0.583634363853761
3.0100000000000002,0.5639283025378676
3.02,0.5517910144947455
3.0300000000000002,0.5340829233530883
3.04,0.5235209583639151
3.0500000000000003,0.5261566417706209
3.06,0.5195168036414758
3.0700000000000003,0.5074439060687583
3.08,0.49012720900282897
3.09,0.4776345000994893
3.1,0.4702779670601568
3.11,0.45150379172476873
3.12,0.44822968212119463
3.13,0.43194123666330264
3.14,0.42508165909479995
3.15,0.4198004441461818
3.16,0.41300853483396205
3.17,0.39044992757358377
3.18,0.3920385262731797
3.19,0.3841845012216939
3.2,0.37139296542180533
3.21,0.36651313884811554
3.22,0.35655338387792884
3.23,0.3497293098423596
3.24,0.3308756663157833
3.25,0.32767810419459265
3.2600000000000002,0.32038140189960346
3.27,0.3113992789620431
3.2800000000000002,0.3029998083252054
3.29,0.29621725976953733
3.3000000000000003,0.29316479157072234
3.31,0.29004762248079696
3.3200000000000003,0.2819598074928701
3.33,0.2789356673651674
3.34,0.271274698385481
3.35,0.2594098310648609
3.36,0.25771595968934036
3.37,0.24721994451486676
3.38,0.23999533348616278
3.39,0.23940232876244258
3.4,0.23071884546877194
3.41,0.2260993299307682
3.42,0.2220415233090994
3.43,0.21638208593806832
3.44,0.21310156936220714
3.45,0.20494303349306423
3.46,0.19975175852353205
3.47,0.20252450076087494
3.48,0.19770374940257138
3.49,0.1945123790915259
3.5,0.18775403688130243
3.5100000000000002,0.18234713355108662
3.52,0.18149148073903082
3.5300000000000002,0.17675529706391452
3.54,0.1764171345335765
3.5500000000000003,0.1718406876693328
3.56,0.1661592480979535
3.5700000000000003,0.166203235274286
3.58,0.1622329344350662
3.59,0.15805351523545197
3.6,0.15722576388699444
3.61,0.15281896346575846
3.62,0.15353648488984206
3.63,0.1505258607170607
3.64,0.14848923473944847
3.65,0.1451679449190462
3.66,0.14402193701307803
3.67,0.1390094655347581
3.68,0.14274803047164125
3.69,0.1364519152694407
3.7,0.13371090286201856
3.71,0.13583337691539948
3.72,0.12907881581666927
3.73,0.12660089630411264
3.74,0.12887091498043587
3.75,0.12523876181778734
3.7600000000000002,0.12522916992791808
3.77,0.12350361924372301
3.7800000000000002,0.12096826398695401
3.79,0.12087839113531004
3.8000000000000003,0.118258121272837
3.81,0.11745089089030496
3.8200000000000003,0.11624497602186708
3.83,0.11372721470441662
3.84,0.11282651561189916
3.85,0.11241557202002532
3.86,0.11423217743571847
3.87,0.11314236971233285
3.88,0.10951618473595696
3.89,0.10925874999900795
3.9,0.10658458738547544
3.91,0.1053509839629913
3.92,0.10495274127853002
3.93,0.10345553985563626
3.94,0.10427616652731592
3.95,0.10277190573503954
3.96,0.09985352147510262
3.97,0.10072400836396765
3.98,0.09997485174199928
3.99,0.09843976647324883
4.0,0.10136108869264006
4.01,0.09857644640880445
4.0200000000000005,0.09809373520780221
4.03,0.09738440297541424
4.04,0.09794444561355595
4.05,0.09743090070685217
4.0600000000000005,0.09758459554146948
4.07,0.09763725956423792
4.08,0.09659500043100613
4.09,0.09642015819281566
4.1,0.09617654187589547
4.11,0.09322815881817642
4.12,0.09537827263970024
4.13,0.09250404581341891
4.14,0.09564753289326085
4.15,0.09264616830924575
4.16,0.09353081625691628
4.17,0.09487272153674
4.18,0.09318361744298613
4.19,0.09336012151732352
4.2,0.09157603136734238
4.21,0.09183528243845221
4.22,0.09325770556690498
4.23,0.09145104487756495
4.24,0.0925293977717242
4.25,0.0924926182283574
4.26,0.0911333024876263
4.2700000000000005,0.09281464379821219
4.28,0.09277520185168112
4.29,0.09116476560234188
4.3,0.09132179660131777
4.3100000000000005,0.0930294474588187
4.32,0.09355588924468451
4.33,0.09238498454752068
4.34,0.09220744783439737
4.3500000000000005,0.0936659320528749
4.36,0.09141788439413336
4.37,0.09278825841963913
4.38,0.09279391142266188
4.39,0.09357357252384746
4.4,0.09418942911465861
4.41,0.09408782555249476
4.42,0.09633966370705004
4.43,0.09606972637763643
4.44,0.09462249654094715
4.45,0.09556397015680179
4.46,0.09502423262838285
4.47,0.09481415762568837
4.48,0.09525508776577518
4.49,0.09615449115369601
4.5,0.09799582905934619
4.51,0.096260922485771
4.5200000000000005,0.0993199557702695
4.53,0.09755890759200851
4.54,0.0978229622992838
4.55,0.0996595583935522
4.5600000000000005,0.09802958713023409
4.57,0.09761513636979811
4.58,0.10184337300689451
4.59,0.10100002724745907
4.6000000000000005,0.10144022250998608
4.61,0.1010072410799519
4.62,0.10187610666314813
4.63,0.10213474417173535
4.64,0.10289104366899822
4.65,0.10264485283808174
4.66,0.10672641821634399
4.67,0.10431104625501235
4.68,0.10740879605195443
4.69,0.10930738807985535
4.7,0.10949439228811272
4.71,0.11021868022679086
4.72,0.11055666862316739
4.73,0.11006860323461586
4.74,0.11153405991138346
4.75,0.11381842884356444
4.76,0.1152794524886552
4.7700000000000005,0.11626561433449137
4.78,0.11428718612589554
4.79,0.11630458605847883
4.8,0.11495484353445368
4.8100000000000005,0.11659220565779684
4.82,0.11868619497890154
4.83,0.11949469293203115
4.84,0.11860516741024262
4.8500000000000005,0.12077699504543293
4.86,0.1216617896802944
4.87,0.12454865580394808
4.88,0.12657971840869944
4.89,0.12850344414299483
4.9,0.12906949247328048
4.91,0.13036522437021797
4.92,0.13534864911854244
4.93,0.13572761169325126
4.94,0.1370381771617998
4.95,0.1355335229859779
4.96,0.13649523028271351
4.97,0.13842607993323428
4.98,0.13997783225878171
4.99,0.1409621134976931
5.0,0.14447153116463993
5.01,0.14361589869202593
5.0200000000000005,0.1451997503524279
5.03,0.14056625879111803
5.04,0.14622378746530545
5.05,0.14793463360190634
5.0600000000000005,0.15080881487968548
5.07,0.14872740155929506
5.08,0.1533540212310392
5.09,0.15454140177176182
5.1000000000000005,0.15840172370998057
5.11,0.1601165147451776
5.12,0.1598074015965356
5.13,0.1600207220976441
5.14,0.1647913398919685
5.15,0.16656401326214534
5.16,0.1676794820373368
5.17,0.17112251335741618
5.18,0.16815141670281186
5.19,0.17535719526832325
5.2,0.1708062210996071
5.21,0.17501437509329792
5.22,0.17511745859702105
5.23,0.17888697603980078
5.24,0.1828013386101566
5.25,0.18119579130664465
5.26,0.183797736447974
5.2700000000000005,0.1872665523380188
5.28,0.18904538785858885
5.29,0.19004453721126052
5.3,0.1931834633697929
5.3100000000000005,0.19782075011324216
5.32,0.19803460407188747
5.33,0.197926623311623
5.34,0.19778963155275114
5.3500000000000005,0.19963026291559707
5.36,0.20343455197593174
5.37,0.20134272549534368
5.38,0.20754222259687785
5.39,0.20633758643955566
5.4,0.2114918753316959
5.41,0.20898608491570803
5.42,0.21104790106521357
5.43,0.21061489250205276
5.44,0.21511067136990472
5.45,0.21790979297598578
5.46,0.21564805653469352
5.47,0.21621247130642463
5.48,0.21763191160352416
5.49,0.221907140529907
5.5,0.2188098802543141
5.51,0.22632331692247007
5.5200000000000005,0.2275751020119289
5.53,0.22491291632919463
5.54,0.22570885376810124
5.55,0.22821688592743902
5.5600000000000005,0.2281888490548052
5.57,0.23771988451143636
5.58,0.22997931595423482
5.59,0.23213259693118257
5.6000000000000005,0.23314524954965932
5.61,0.2323913682027865
5.62,0.22691684350884136
5.63,0.2343190005333828
5.64,0.23711866347909338
5.65,0.23155025899067475
5.66,0.23787690435054787
5.67,0.23404042626957952
5.68,0.23686008122025778
5.69,0.2341282866424972
5.7,0.2324194428394463
5.71,0.2312817491633971
5.72,0.22775534826385635
5.73,0.22643077283566937
5.74,0.22654150700522457
5.75,0.22836757913806952
5.76,0.2240590926570855
5.7700000000000005,0.2258270593108952
5.78,0.2245562293651796
5.79,0.22223757111904324
5.8,0.2266226728738793
5.8100000000000005,0.22176218912826695
5.82,0.21922974767643774
5.83,0.2180439633934327
5.84,0.21538277334169237
5.8500000000000005,0.21877751074369922
5.86,0.2143518971958859
5.87,0.21483619376161722
5.88,0.21080378646176234
5.89,0.21171725943881003
5.9,0.210744441529696
5.91,0.21191333266106036
5.92,0.2082697758160476
5.93,0.2061925155205359
5.94,0.20526066171814775
5.95,0.2044416987987931
5.96,0.20341569720413535
5.97,0.20091094372202867
5.98,0.19845424779886878
5.99,0.19436264479676274
6.0,0.1938674739002316
6.01,0.18829046915085995
6.0200000000000005,0.1854403877344163
6.03,0.1808852714782483
6.04,0.18055795237402283
6.05,0.18214835251121136
6.0600000000000005,0.17743047953356095
6.07,0.17432933024087735
6.08,0.1731268437851734
6.09,0.16926823159733456
6.1000000000000005,0.1681455315056801
6.11,0.16829529155208095
6.12,0.16293623489462788
6.13,0.1590120738807013
6.140000000000001,0.15704546319701673
6.15,0.15483429308932714
6.16,0.15195758133895226
6.17,0.15080594954655016
6.18,0.1476336292109601
6.19,0.1428326693119853
6.2,0.14334039341886984
6.21,0.1394747549371199
6.22,0.13975318873259554
6.23,0.13651436723924004
6.24,0.1361661397836824
6.25,0.1338933231398382
6.26,0.1302037431245721
6.2700000000000005,0.1279334060793881
6.28,0.1252552641529172
6.29,0.12289754825852
6.3,0.12123563263643337
6.3100000000000005,0.11902929574286282
6.32,0.11600289038945134
6.33,0.11670272230397119
6.34,0.1147708476430992
6.3500000000000005,0.1105146242504422
6.36,0.10836231091162934
6.37,0.10561366362515613
6.38,0.10319866948717209
6.390000000000001,0.10232312021971358
6.4,0.10074121995187284
6.41,0.09775267997912358
6.42,0.09578766502305261
6.43,0.09278405772199982
6.44,0.09288627064022631
6.45,0.08987610345656281
6.46,0.08913823430939145
6.47,0.08706649846322238
6.48,0.08486284475731623
6.49,0.08307313375454689
6.5,0.08237155891712722
6.51,0.08227769981698455
6.5200000000000005,0.08089587772829328
6.53,0.07804761089097313
6.54,0.07720112742589097
6.55,0.07575659502513338
6.5600000000000005,0.07497084954377714
6.57,0.0726950026278277
6.58,0.07133330039865661
6.59,0.0695734537897792
6.6000000000000005,0.07053706871668201
6.61,0.06730892160501659
6.62,0.0650302070668996
6.63,0.06576724033948778
6.640000000000001,0.06391739207825085
6.65,0.0629839951356432
6.66,0.06051733967596843
6.67,0.05965601063965949
6.68,0.058236318536553686
6.69,0.05756377333784782
6.7,0.0562027978696805
6.71,0.055021908131063016
6.72,0.05381401145793292
6.73,0.0530303279764345
6.74,0.05184891529941642
6.75,0.05044065786085774
6.76,0.050220933098034784
6.7700000000000005,0.04966193793746927
6.78,0.04813203203761133
6.79,0.04769917635385142
6.8,0.04668525033300345
6.8100000000000005,0.045597589803465136
6.82,0.04453795853932465
6.83,0.043201729074125506
6.84,0.04289782610128669
6.8500000000000005,0.041768549541865194
6.86,0.04092652049248916
6.87,0.0401828187503715
6.88,0.040390378032532974
6.890000000000001,0.03913038847808349
6.9,0.03835644807586202
6.91,0.038674650463097066
6.92,0.03697445985470879
6.93,0.036345698662427
6.94,0.03543253126340564
6.95,0.03517108700953845
6.96,0.03436684430024228
6.97,0.03377946378798321
6.98,0.033177987886597184
6.99,0.03239137114973243
7.0,0.032114489383038326
7.01,0.031206197059532325
7.0200000000000005,0.030696995918501068
7.03,0.030375586286754457
7.04,0.029499885668346174
7.05,0.02920354967581557
7.0600000000000005,0.029096880649250093
7.07,0.028043775744260188
7.08,0.027746820450050027
7.09,0.026764923327345463
7.1000000000000005,0.026307816800866465
7.11,0.02623842415103736
7.12,0.025906246770563163
7.13,0.025641079444636634
7.140000000000001,0.02466002076660494
7.15,0.024560474937904076
7.16,0.024066094792123884
7.17,0.02377591316347517
7.18,0.022688642460093666
7.19,0.02298150386659125
7.2,0.022473392501999173
7.21,0.021883982103862637
7.22,0.022109513926348627
7.23,0.021345858718276503
7.24,0.020679771498331702
7.25,0.020604793169498144
7.26,0.020108726797888166
7.2700000000000005,0.019529080012290784
7.28,0.01985489763687058
7.29,0.01915837968543962
7.3,0.01872481144078201
7.3100000000000005,0.018674202095320065
7.32,0.0180924968065578
7.33,0.017629993383170877
7.34,0.01741307215011304
7.3500000000000005,0.017366931731710146
7.36,0.0172026649341797
7.37,0.016308393301080647
7.38,0.016537180079768808
7.390000000000001,0.016068493073738307
7.4,0.015699014839478775
7.41,0.015731487355772258
7.42,0.015097752069767224
7.43,0.015190142329590579
7.44,0.014603899334860164
7.45,0.014534979720944481
7.46,0.014240484816403913
7.47,0.014208863718981456
7.48,0.013807149668550863
7.49,0.013834247831691154
7.5,0.013275151748179023
7.51,0.012988399187238379
7.5200000000000005,0.01285146149376265
7.53,0.012736068885504133
7.54,0.012422843591763953
7.55,0.012048696377056505
7.5600000000000005,0.011849931883935114
7.57,0.011665885753735866
7.58,0.011580764465925373
7.59,0.011494476092898895
7.6000000000000005,0.011178439523246719
7.61,0.011186349732245273
7.62,0.010951544751756923
7.63,0.010759805884330575
7.640000000000001,0.010513226445692527
7.65,0.010442471871002381
7.66,0.010116315198018679
7.67,0.009976586365030652
7.68,0.010062006680565809
7.69,0.009757052882702025
7.7,0.009736068166925394
7.71,0.009577449768069589
7.72,0.009415154574531244
7.73,0.009225791763666176
7.74,0.009148023321200661
7.75,0.009053901395894808
7.76,0.008783549114168933
7.7700000000000005,0.008618623788667078
7.78,0.008504767780201896
7.79,0.00834568004323196
7.8,0.008231463016670838
7.8100000000000005,0.008117616608855792
7.82,0.008190895548019382
7.83,0.007937458105456652
7.84,0.007800354764583783
7.8500000000000005,0.00769664152317019
7.86,0.007560354267434201
7.87,0.007401482910712979
7.88,0.007398562297002261
7.890000000000001,0.007491004241889918
7.9,0.007281754130432794
7.91,0.006999336755018579
7.92,0.00706566051308246
7.930000000000001,0.006854426288874417
7.94,0.006932934911740445
7.95,0.0067235266002620515
7.96,0.00660819968551641
7.97,0.006487128258715749
7.98,0.0064198554359834945
7.99,0.006218630527509833
8.0,0.006283292140739294
8.01,0.006080137015651423
8.02,0.005970644268954525
8.03,0.0059677231711682535
8.040000000000001,0.0058039931028294025
8.05,0.005858203884709521
8.06,0.005832955984283059
8.07,0.005732980205431602
8.08,0.005525810132130974
8.09,0.005556399590003425
8.1,0.005436133183945264
8.11,0.005384753561260698
8.120000000000001,0.005313516880715658
8.13,0.005369075227557101
8.14,0.005201854893899311
8.15,0.0050676816749299185
8.16,0.005086898486384875
8.17,0.004907260748257507
8.18,0.004909436288259608
8.19,0.004806718107133132
8.2,0.004803667832766347
8.21,0.004620581390066785
8.22,0.004524297886391263
8.23,0.00453196186633287
8.24,0.004533146114862294
8.25,0.004429037556540576
8.26,0.0043566022853624995
8.27,0.004427952849569563
8.28,0.004315292752623078
8.290000000000001,0.004215915154409711
8.3,0.004192246967822374
8.31,0.004153652944228861
8.32,0.003962161319046052
8.33,0.003991182081890718
8.34,0.00401314585383454
8.35,0.003878372049994561
8.36,0.003913110415170659
8.370000000000001,0.0038358212269173743
8.38,0.0037028900300808488
8.39,0.003737167750148266
8.4,0.0036306075855714196
8.41,0.003642521922197922
8.42,0.00358502532308234
8.43,0.0035367616736041245
8.44,0.0035135584155811528
8.45,0.0034386598746620517
8.46,0.0033839338469260063
8.47,0.0033369489624257447
8.48,0.003314562692811045
8.49,0.0033401499287113398
8.5,0.0032493833197230785
8.51,0.0032300978895368885
8.52,0.0032409595698580937
8.53,0.0031521054582683253
8.540000000000001,0.0031184687389506256
8.55,0.0031088414555905924
8.56,0.0029707989182164106
8.57,0.00302831386172581
8.58,0.0029319476580431988
8.59,0.002886234462051681
8.6,0.002879171342079839
8.61,0.002848187469873089
8.620000000000001,0.002878189676790543
8.63,0.002780343645869886
8.64,0.00275938612672257
8.65,0.0027302490432688595
8.66,0.0027183773106322644
8.67,0.0027163992029460332
8.68,0.002589704454488175
8.69,0.002617550742997377
8.700000000000001,0.002585969963477893
8.71,0.0025031913908420433
8.72,0.002555479336382564
8.73,0.002477853230644858
8.74,0.002460505176617914
8.75,0.0024738708758862476
8.76,0.002404943663916251
8.77,0.0023361703552244686
8.78,0.0023484458947869544
8.790000000000001,0.002251185273985699
8.8,0.002283556172124694
8.81,0.00229033822186586
8.82,0.0022610961798062833
8.83,0.002256587601980217
8.84,0.002183306006965582
8.85,0.002271943041961931
8.86,0.0022048224898476797
8.870000000000001,0.0021305857243917414
8.88,0.002155367623101102
8.89,0.002101320306522389
8.9,0.0020858371460666693
8.91,0.002091957908874067
8.92,0.0020409097898199703
8.93,0.002055393861095995
8.94,0.0019691495411252907
8.950000000000001,0.0020254021041934255
8.96,0.0019487136306872129
8.97,0.00199655678113216
8.98,0.00192554767986297
8.99,0.0018773337520730116
9.0,0.0018464308642058263
9.01,0.0018138963055496357
9.02,0.0018053350879075392
9.03,0.001798765376665055
9.040000000000001,0.001769702688540411
9.05,0.0017828819433191282
9.06,0.0017389354189851463
9.07,0.0017906711850734875
9.08,0.0017252125837414233
9.09,0.0016876526464635164
9.1,0.0017137845977443686
9.11,0.0016075795065766138
9.120000000000001,0.0016632148762543053
9.13,0.0016293477954988185
9.14,0.0016129859043329986
9.15,0.0015867191457022835
9.16,0.0015901323200148204
9.17,0.0015795721093506182
9.18,0.001569702796599106
9.19,0.001488969346211801
9.200000000000001,0.0015110378550213857
9.21,0.001515257211711143
9.22,0.0014987646758200398
9.23,0.0014670743192250618
9.24,0.0014812891665164374
9.25,0.0014723987286364443
9.26,0.0014032171301735696
9.27,0.0014462108035681281
9.28,0.0014778277633955823
9.290000000000001,0.001446753541510727
9.3,0.001374964352465412
9.31,0.001388808297374118
9.32,0.0013848326657324025
9.33,0.0013287795073576108
9.34,0.0013466710044936323
9.35,0.0013287980999214543
9.36,0.0013088107341582746
9.370000000000001,0.001324446883845489
9.38,0.0012820416256347587
9.39,0.0012948218481360274
9.4,0.0012983903274951536
9.41,0.001283683164391298
9.42,0.001259331007849283
9.43,0.0012545035313252862
9.44,0.0012325427447823362
9.450000000000001,0.0012197444961414804
9.46,0.0011906126619670144
9.47,0.001208547165575947
9.48,0.001181305951177134
9.49,0.0012132990814387346
9.5,0.001210254284846736
9.51,0.001198773432886944
9.52,0.001172129323382385
9.53,0.0011722168473059164
9.540000000000001,0.0012013851188021941
9.55,0.001109673655397978
9.56,0.0011424561638684854
9.57,0.0011563638351757418
9.58,0.0011234305846439011
9.59,0.0010871218843053825
9.6,0.0010776968531368602
9.61,0.001051126643044855
9.620000000000001,0.0010830532683931502
9.63,0.0010538202424397293
9.64,0.001083223180813325
9.65,0.0010328054572324925
9.66,0.0010114244603042298
9.67,0.0010389842006662733
9.68,0.000987377827278953
9.69,0.0010454639945436037
9.700000000000001,0.0010215694857817243
9.71,0.0009659369489245071
9.72,0.0009600544584237537
9.73,0.000976497919630332
9.74,0.0009973087678559883
9.75,0.000958430408373475
9.76,0.0009661127293111028
9.77,0.0009119346197715992
9.78,0.0009313659562668756
9.790000000000001,0.0009282829627851487
9.8,0.0009468325029800246
9.81,0.000921140482444316
9.82,0.0009107863275124213
9.83,0.0009172358822741507
9.84,0.00086615060709574
9.85,0.0008947275594171553
9.86,0.0008809567535550933
9.870000000000001,0.0008673450204221809
9.88,0.0008858433085350476
9.89,0.0008868430868648039
9.9,0.0008347789073104141
9.91,0.0008466459271116438
9.92,0.0008499230717936167
9.93,0.0008241504191378897
9.94,0.0008144120877182431
9.950000000000001,0.0008305754833601294
9.96,0.0008404406208697896
9.97,0.0008036788025889992
9.98,0.0007515832535786148
9.99,0.0008017321021868346
10.0,0.0007956701054335257
10.01,0.0007687898280774577
10.02,0.0007482182617615821
10.03,0.0007701407643733246
10.040000000000001,0.0007950995772289184
10.05,0.0007715310385707402
10.06,0.0007325532245468074
