a,theta
131.32036058139687,15.0
130.38965022072972,14.285714285714285
109.68878296859671,13.605442176870747
105.14769757786583,12.95756397797214
108.09650281146072,12.340537121878228
87.0766114587038,11.752892497026883
88.75457054153046,11.193230949549411
89.42629980087038,10.66021995195182
83.75350106334433,10.152590430430305
77.14566664844014,9.669133743266956
69.74241614724869,9.208698803111387
70.68570038259243,8.770189336296559
72.52130804820624,8.352561272663388
63.378513438621574,7.954820259679417
57.26283442961447,7.576019294932777
57.5136580857961,7.215256471364549
56.395662030032746,6.871672829871001
54.094715574719814,6.544450314162857
53.797332631205656,6.232809823012245
51.16767811166674,5.936009355249756
48.10437344564212,5.653342243095006
46.00727525481711,5.384135469614291
46.220927260641226,5.127748066299325
43.20663329735181,4.8835695869517375
38.55989568659061,4.65101865423975
37.81959566652009,4.429541575466428
37.951425536729715,4.218611024253741
35.96501036464463,4.017724785003563
32.97110624644977,3.82640455714625
32.168694809749816,3.6441948163297613
31.391806430166255,3.4706617298378677
29.636237339730087,3.3053921236551123
30.643468054486448,3.1479924987191543
27.591297162995584,2.9980880940182426
26.69233799257804,2.855321994303088
25.10182856253161,2.7193542802886546
28.85229149704251,2.5898612193225286
25.41086857042926,2.466534494592884
23.316724827391916,2.3490804710408417
21.302265985509013,2.237219496229373
22.84510834296463,2.1306852345041647
19.420113084414147,2.029224032861109
19.66683518666333,1.9325943170105802
17.721723334355136,1.8405660162005522
17.371932060435284,1.7529200154290974
18.636556289683124,1.6694476337419977
17.412315391170406,1.589950127373331
17.036417278175765,1.5142382165460293
15.300066717245745,1.4421316348057422
12.497827786044365,1.3734586998149925
12.81858990870089,1.308055904585707
12.58008377973719,1.2457675281768636
14.920353781117353,1.1864452649303465
13.92262089667018,1.1299478713622346
12.010697008756294,1.076140829868795
9.51764679583801,1.0248960284464714
10.48749283027544,0.9760914556633059
9.741734895301413,0.9296109101555295
9.685568833198625,0.8853437239576469
9.704460426117269,0.8431844990072829
8.019877344585725,0.8030328561974122
6.574817709224527,0.7647931963784877
7.124010013302056,0.7283744727414169
8.530104908935435,0.6936899740394447
7.4086485584685,0.6606571181328045
6.394763903642115,0.6291972553645756
7.097448308318973,0.5992354812995957
6.701800121856241,0.5707004583805674
5.510933350001264,0.5435242460767308
5.040106916778165,0.517642139120696
4.7508534445625505,0.4929925134482818
5.060557494285707,0.4695166794745541
5.760971566531043,0.44715874235671826
4.381976819682585,0.42586546891116017
4.0324380439442935,0.4055861608677716
4.862610435208332,0.3862725341597824
3.5163228209908923,0.3678786039616976
3.860371511680577,0.3503605752016167
3.5986240155829337,0.33367673828725397
3.2140549609516578,0.31778736979738476
3.362059898302837,0.30265463790227115
2.7552375788289387,0.2882425122878773
2.6115713119711277,0.2745166783694069
2.4877059065917932,0.26144445558991136
2.6583796443415144,0.24899471960943936
2.274522094212178,0.23713782819946605
1.8826063486922706,0.22584555066615813
1.8189348844183726,0.21509100063443629
2.014102356538131,0.2048485720327965
1.7747227226761948,0.19509387812647283
1.5980720197528868,0.18580369345378364
1.4418835974943978,0.17695589852741297
1.681858971208294,0.16852942716896474
1.637485146726822,0.16050421635139497
1.2119712072984883,0.1528611584299
1.0507923828068901,0.14558205564752377
1.3515027570894302,0.1386495768071655
1.0206046553921841,0.1320472160068243
1.2871107373964026,0.12575925333983265
0.9029646326183534,0.11977071746650728
0.9539165304150121,0.11406734996810215
0.8004935606571931,0.10863557139819253
0.9600472661781639,0.10346244895065954
0.9834531104429938,0.0985356656672948
0.8486878922720699,0.09384349111170934
0.7658692989685902,0.08937475343972318
0.734807455271619,0.08511881279973635
0.8612033128457156,0.0810655359997489
0.7147086173466604,0.07720527238071323
0.7126378997666962,0.07352883083877451
0.6448090116227319,0.07002745794169
0.6622967521726051,0.0666928170873238
0.6324889995232406,0.0635169686545941
0.5564544273417158,0.06049235109961343
0.5381010980323091,0.057611762952012785
0.4196010003582537,0.054868345668583604
0.4223182846877858,0.05225556730341295
0.4389547265601957,0.04976720695563139
0.4025713393280755,0.04739733995774417
0.39514738044397135,0.04514032376928016
0.4191098863165049,0.04299078454217158
0.3224956777619209,0.040943604325877694
0.34681569798086287,0.038993908881788275
0.2997262446247254,0.037137056077893596
0.31222986659472474,0.035368624836089144
0.2739474740728028,0.033684404605799176
0.313690310039858,0.03208038533885636
0.278148344567822,0.03055274794176796
0.29445172538154674,0.02909785518263615
0.3099071745138095,0.027712243031082048
0.24419975744836595,0.026392612410554333
0.21679952223765867,0.025135821343385076
0.21005557250141843,0.023938877469890544
0.17848060853544953,0.02279893092370528
0.20757553270409135,0.021713267546385983
0.20402824000438682,0.020679302425129505
0.17416777868647804,0.019694573738218573
0.19955905568577867,0.0187567368935415
0.18696648570687752,0.01786355894623
0.18743005635764518,0.017012913282123808
0.1762998224306765,0.016202774554403627
0.14398761532295107,0.015431213861336786
0.15091925725283986,0.01469639415365408
0.12601204706787508,0.013996565860622935
0.12606624186726095,0.013330062724402795
0.1433028677709985,0.012695297832764563
0.12192458532023538,0.012090759840728157
0.13361478537621757,0.011515009372122053
0.10613894790785044,0.010966675592497192
0.11324641837607638,0.010444452945235421
0.09103241568167389,0.009947098043081352
0.10858425194719099,0.009473426707696526
0.102139388914648,0.009022311150187168
0.08478312445072085,0.00859267728589254
0.0736038004775422,0.008183502177040513
0.07562981608862719,0.007793811597181442
0.0690752377826782,0.007422677711601373
0.061245146784797325,0.007069216868191784
0.06947671670904772,0.006732587493515983
0.05961263604662919,0.006411988089062842
0.04084021363718561,0.006106655322916992
0.03701172841422212,0.005815862212301897
0.03415117110489276,0.005538916392668473
0.04108211819750602,0.005275158469208069
0.04235088467545735,0.005023960446864827
0.03319774796572899,0.004784724235109359
0.0280208842004618,0.004556880223913676
0.02656312672923205,0.004339885927536834
0.02662273292077596,0.004133224692892222
0.03135016312997452,0.0039364044694211635
0.024511966682218004,0.0037489566375439654
0.022647533026484794,0.003570434892899014
0.013264320075645033,0.003400414183713347
0.017180511290096435,0.003238489698774616
0.017807859650540835,0.003084275903594872
0.009179124317742664,0.002937405622471307
0.006304103380014396,0.0027975291642583873
-4.031447755506743,0.0026643134897698924
-4.031447755506743,0.002537441418828469
-4.031447755506743,0.0024166108750747323
-4.031447755506743,0.00230153416673784
-4.031447755506743,0.0021919373016550856
-4.031447755506743,0.0020875593349096054
-4.031447755506743,0.0019881517475329575
-4.031447755506743,0.0018934778547932928
-4.031447755506743,0.0018033122426602786
-4.031447755506743,0.0017174402311050272
-4.031447755506743,0.0016356573629571689
-4.031447755506743,0.0015577689171020655
-4.031447755506743,0.00148358944485911
-4.031447755506743,0.0014129423284372474
-4.031447755506743,0.0013456593604164262
-4.031447755506743,0.001281580343253739
-4.031447755506743,0.0012205527078607038
-4.031447755506743,0.0011624311503435274
-4.031447755506743,0.0011070772860414546
-4.031447755506743,0.0010543593200394805
-4.031447755506743,0.0010041517333709339
-4.031447755506743,0.0009563349841627941
-4.031447755506743,0.0009107952230121847
-4.031447755506743,0.0008674240219163663
-4.031447755506743,0.0008261181161108251
-4.031447755506743,0.0007867791582007857
-4.031447755506743,0.0007493134840007484
-4.031447755506743,0.0007136318895245222
-4.031447755506743,0.0006796494185947831
-4.031447755506743,0.0006472851605664599
-4.031447755506743,0.0006164620576823428
-4.031447755506743,0.0005871067216022312
-4.031447755506743,0.0005591492586687917
-4.031447755506743,0.0005325231034940872
-4.031447755506743,0.0005071648604705592
-4.031447755506743,0.000483014152829104
-4.031447755506743,0.00046001347888486097
-4.031447755506743,0.000438108075128439
-4.031447755506743,0.0004172457858366086
-4.031447755506743,0.00039737693889200815
-4.031447755506743,0.00037845422751619823
-4.031447755506743,0.00036043259763447445
-4.031447755506743,0.0003432691406042614
-4.031447755506743,0.0003269229910516775
-4.031447755506743,0.0003113552295730262
-4.031447755506743,0.0002965287900695487
-4.031447755506743,0.0002824083714948083
-4.031447755506743,0.0002689603538045793
-4.031447755506743,0.00025615271790912315
-4.031447755506743,0.00024395496943726013
-4.031447755506743,0.00023233806613072393
-4.031447755506743,0.00022127434869592756
-4.031447755506743,0.00021073747494850241
-4.031447755506743,0.00020070235709381183
-4.031447755506743,0.00019114510199410648
-4.031447755506743,0.00018204295428010138
-4.031447755506743,0.00017337424217152514
-4.031447755506743,0.00016511832587764297
-4.031447755506743,0.00015725554845489809
-4.031447755506743,0.00014976718900466482
-4.031447755506743,0.00014263541809968078
-4.031447755506743,0.0001358432553330293
-4.031447755506743,0.00012937452888859934
-4.031447755506743,0.00012321383703676125
-4.031447755506743,0.00011734651146358215
-4.031447755506743,0.00011175858234626871
-4.031447755506743,0.00010643674509168449
-4.031447755506743,0.00010136832865874712
-4.031447755506743,9.654126538928296e-5
-4.031447755506743,9.194406227550759e-5
-4.031447755506743,8.756577359572149e-5
-4.031447755506743,8.33959748530681e-5
-4.031447755506743,7.942473795530295e-5
