i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
18.0,0.4832,0.4944,0.2502,0.5138,0.4966,0.0976,3.69900987,5.32657421,0.71689289,1.23879092,0.4676,0.5346,0.00174773,0.00048776,0.48,0.442,0.4488,0.41486857,0.00058531,0.0012137
19.0,0.4697,0.4747,0.2485,0.5156,0.503,0.0968,3.69900987,5.32657421,0.71689289,1.23879092,0.524,0.5248,0.00145644,0.00048776,0.483,0.4896,0.5249,0.41486857,0.00048776,0.00101142
20.0,0.4697,0.4778,0.2502,0.5124,0.4984,0.0923,3.69900987,5.32657421,0.71689289,1.23879092,0.5392,0.512,0.00145644,0.00048776,0.4794,0.4876,0.5175,0.41486857,0.00048776,0.00101142
21.0,0.4663,0.4772,0.2464,0.5066,0.4814,0.0929,3.69900987,5.32657421,0.71689289,1.23879092,0.5222,0.4916,0.00145644,0.00048776,0.4755,0.4752,0.4883,0.41486857,0.00048776,0.00101142
22.0,0.5099,0.4814,0.2412,0.5122,0.4932,0.0925,3.08250822,5.32657421,0.71689289,1.23879092,0.5318,0.5488,0.00145644,0.00040647,0.4757,0.5318,0.4917,0.41486857,0.00040647,0.00101142
23.0,0.5025,0.4736,0.2477,0.5099,0.4879,0.0884,3.08250822,5.32657421,0.71689289,1.23879092,0.506,0.4732,0.00145644,0.00048776,0.4745,0.5208,0.4709,0.41486857,0.00040647,0.00101142
24.0,0.5033,0.4748,0.2547,0.5076,0.4834,0.0871,3.08250822,5.32657421,0.71689289,1.23879092,0.5074,0.454,0.00145644,0.00048776,0.4689,0.4954,0.4606,0.41486857,0.00040647,0.00101142
25.0,0.498,0.4701,0.2441,0.5043,0.4793,0.089,3.08250822,5.32657421,0.71689289,1.23879092,0.492,0.4488,0.00145644,0.00048776,0.4675,0.508,0.5406,0.41486857,0.00040647,0.00084285
26.0,0.4969,0.4641,0.2376,0.5077,0.4903,0.0877,3.08250822,5.32657421,0.71689289,1.23879092,0.4606,0.507,0.00145644,0.00040647,0.4678,0.4922,0.5221,0.41486857,0.00040647,0.00084285
27.0,0.4864,0.5141,0.2359,0.5099,0.4908,0.0883,3.08250822,4.43881184,0.71689289,1.23879092,0.4962,0.528,0.00145644,0.00040647,0.4674,0.5104,0.4412,0.41486857,0.00040647,0.00101142
28.0,0.4823,0.5022,0.2337,0.5036,0.4817,0.0863,3.08250822,4.43881184,0.71689289,1.23879092,0.4778,0.5076,0.00145644,0.00040647,0.4634,0.4918,0.5105,0.41486857,0.00040647,0.00084285
29.0,0.4784,0.5085,0.2325,0.5087,0.4866,0.085,3.08250822,4.43881184,0.71689289,1.23879092,0.5384,0.4234,0.0012137,0.00048776,0.4624,0.4722,0.4899,0.41486857,0.00040647,0.00084285
30.0,0.4785,0.5065,0.23,0.5028,0.4742,0.0817,3.08250822,4.43881184,0.71689289,1.23879092,0.5348,0.4734,0.0012137,0.00040647,0.4618,0.4718,0.4894,0.41486857,0.00040647,0.00084285
31.0,0.4694,0.4968,0.2284,0.5013,0.4745,0.0831,3.08250822,4.43881184,0.71689289,1.23879092,0.5178,0.5554,0.0012137,0.00033872,0.484,0.541,0.4849,0.34572381,0.00033872,0.00084285
32.0,0.4651,0.4852,0.2227,0.4965,0.4635,0.0832,3.08250822,4.43881184,0.71689289,1.23879092,0.4968,0.5422,0.0012137,0.00033872,0.4788,0.5114,0.4692,0.34572381,0.00033872,0.00084285
33.0,0.4612,0.4821,0.2205,0.4921,0.4606,0.0821,3.08250822,4.43881184,0.71689289,1.23879092,0.4866,0.5256,0.0012137,0.00033872,0.4769,0.448,0.463,0.34572381,0.00040647,0.00084285
34.0,0.4641,0.4817,0.2167,0.492,0.501,0.081,3.08250822,4.43881184,0.71689289,1.03232577,0.4824,0.5206,0.0012137,0.00033872,0.4714,0.499,0.5297,0.34572381,0.00033872,0.00070237
35.0,0.4617,0.4814,0.2234,0.4947,0.4997,0.0795,3.08250822,4.43881184,0.71689289,1.03232577,0.478,0.5088,0.0012137,0.00033872,0.474,0.4998,0.5232,0.34572381,0.00033872,0.00070237
36.0,0.4557,0.4682,0.2165,0.494,0.4938,0.075,3.08250822,4.43881184,0.71689289,1.03232577,0.441,0.5052,0.0012137,0.00033872,0.4703,0.4842,0.5028,0.34572381,0.00033872,0.00070237
37.0,0.4914,0.466,0.2124,0.49,0.4941,0.079,2.56875685,4.43881184,0.71689289,1.03232577,0.516,0.4696,0.00101142,0.00033872,0.4675,0.4752,0.4879,0.34572381,0.00033872,0.00070237
38.0,0.4922,0.4633,0.205,0.4888,0.4844,0.0769,2.56875685,4.43881184,0.71689289,1.03232577,0.4942,0.4686,0.00101142,0.00033872,0.4631,0.5148,0.4677,0.34572381,0.00028227,0.00070237
39.0,0.4781,0.5173,0.2051,0.4854,0.4781,0.0745,2.56875685,3.69900987,0.71689289,1.03232577,0.4932,0.4708,0.00101142,0.00033872,0.4897,0.517,0.4744,0.28810318,0.00028227,0.00070237
40.0,0.4781,0.5114,0.2052,0.4813,0.4763,0.074,2.56875685,3.69900987,0.71689289,1.03232577,0.4856,0.4758,0.00101142,0.00033872,0.4823,0.5178,0.4678,0.28810318,0.00028227,0.00070237
41.0,0.4745,0.5057,0.2023,0.4862,0.4802,0.0738,2.56875685,3.69900987,0.71689289,1.03232577,0.4828,0.4522,0.00101142,0.00033872,0.4846,0.5002,0.5366,0.28810318,0.00028227,0.00058531
42.0,0.4666,0.4942,0.1943,0.4837,0.4796,0.0721,2.56875685,3.69900987,0.71689289,1.03232577,0.519,0.4548,0.00084285,0.00033872,0.4862,0.5118,0.4379,0.28810318,0.00028227,0.00070237
43.0,0.4657,0.4933,0.1989,0.4792,0.4702,0.0715,2.56875685,3.69900987,0.71689289,1.03232577,0.4686,0.5042,0.00101142,0.00028227,0.4762,0.4824,0.5241,0.28810318,0.00028227,0.00058531
44.0,0.4675,0.4978,0.1989,0.4823,0.4744,0.0719,2.56875685,3.69900987,0.71689289,1.03232577,0.5018,0.4986,0.00084285,0.00028227,0.4802,0.5374,0.4886,0.28810318,0.00023522,0.00058531
45.0,0.4625,0.4852,0.1926,0.4793,0.4644,0.0691,2.56875685,3.69900987,0.71689289,1.03232577,0.4852,0.4878,0.00084285,0.00028227,0.474,0.4594,0.4773,0.28810318,0.00028227,0.00058531
46.0,0.4888,0.4777,0.1902,0.4769,0.4615,0.0698,2.14063071,3.69900987,0.71689289,1.03232577,0.5026,0.49,0.00084285,0.00028227,0.4701,0.4658,0.482,0.28810318,0.00028227,0.00058531
47.0,0.4866,0.4791,0.1973,0.4764,0.4989,0.0681,2.14063071,3.69900987,0.71689289,0.86027147,0.4924,0.508,0.00084285,0.00023522,0.4733,0.4382,0.4554,0.28810318,0.00028227,0.00058531
48.0,0.4834,0.4801,0.197,0.4766,0.5028,0.0698,2.14063071,3.69900987,0.71689289,0.86027147,0.4804,0.4602,0.00084285,0.00028227,0.4736,0.511,0.4676,0.28810318,0.00023522,0.00058531
49.0,0.4809,0.4746,0.1983,0.4774,0.5075,0.0697,2.14063071,3.69900987,0.71689289,0.86027147,0.4844,0.5242,0.00084285,0.00023522,0.475,0.4966,0.457,0.28810318,0.00023522,0.00058531
50.0,0.4778,0.4642,0.1871,0.4688,0.4878,0.0671,2.14063071,3.69900987,0.71689289,0.86027147,0.4666,0.5102,0.00084285,0.00023522,0.4669,0.4874,0.5359,0.28810318,0.00023522,0.00048776
51.0,0.4708,0.5192,0.1894,0.4743,0.4981,0.0679,2.14063071,3.08250822,0.71689289,0.86027147,0.524,0.506,0.00070237,0.00023522,0.4657,0.4822,0.5076,0.28810318,0.00023522,0.00048776
52.0,0.474,0.5114,0.1777,0.4703,0.4907,0.0673,2.14063071,3.08250822,0.71689289,0.86027147,0.5066,0.494,0.00070237,0.00023522,0.4863,0.4886,0.5008,0.24008598,0.00023522,0.00048776
53.0,0.4773,0.5116,0.1714,0.4722,0.4895,0.0656,2.14063071,3.08250822,0.71689289,0.86027147,0.51,0.4922,0.00070237,0.00023522,0.4856,0.5258,0.4939,0.24008598,0.00019602,0.00048776
54.0,0.4742,0.516,0.1777,0.4697,0.4906,0.0657,2.14063071,3.08250822,0.71689289,0.86027147,0.5048,0.469,0.00070237,0.00023522,0.4849,0.4694,0.4805,0.24008598,0.00023522,0.00048776
55.0,0.4695,0.4989,0.1679,0.4628,0.4715,0.066,2.14063071,3.08250822,0.71689289,0.86027147,0.4812,0.4792,0.00070237,0.00023522,0.4735,0.5196,0.4714,0.24008598,0.00019602,0.00048776
56.0,0.4676,0.4939,0.1664,0.4606,0.505,0.0612,2.14063071,3.08250822,0.71689289,0.71689289,0.4874,0.4522,0.00070237,0.00023522,0.4742,0.4404,0.4603,0.24008598,0.00023522,0.00048776
57.0,0.4594,0.494,0.1707,0.4751,0.5004,0.0622,2.14063071,3.08250822,0.59741074,0.71689289,0.4686,0.488,0.00070237,0.00019602,0.4752,0.486,0.4435,0.24008598,0.00019602,0.00048776
58.0,0.4866,0.4775,0.1582,0.4754,0.5025,0.0609,1.78385893,3.08250822,0.59741074,0.71689289,0.5188,0.4498,0.00058531,0.00023522,0.4676,0.4972,0.4506,0.24008598,0.00019602,0.00048776
59.0,0.4867,0.4782,0.1583,0.4675,0.4896,0.058,1.78385893,3.08250822,0.59741074,0.71689289,0.5124,0.5186,0.00058531,0.00019602,0.4661,0.5578,0.5188,0.24008598,0.00016335,0.00040647
60.0,0.4856,0.4713,0.158,0.4655,0.4916,0.0576,1.78385893,3.08250822,0.59741074,0.71689289,0.4938,0.4928,0.00058531,0.00019602,0.4629,0.4834,0.4955,0.24008598,0.00019602,0.00040647
61.0,0.4807,0.526,0.1546,0.4627,0.4816,0.0563,1.78385893,2.56875685,0.59741074,0.71689289,0.49,0.4836,0.00058531,0.00019602,0.4866,0.4776,0.4939,0.20007165,0.00019602,0.00040647
62.0,0.4731,0.5164,0.1557,0.4616,0.4799,0.0578,1.78385893,2.56875685,0.59741074,0.71689289,0.4886,0.481,0.00058531,0.00019602,0.4843,0.4636,0.4777,0.20007165,0.00019602,0.00040647
63.0,0.4723,0.5228,0.1602,0.4591,0.5065,0.0548,1.78385893,2.56875685,0.59741074,0.59741074,0.551,0.4596,0.00048776,0.00019602,0.4838,0.468,0.4719,0.20007165,0.00019602,0.00040647
64.0,0.4716,0.5057,0.1482,0.4777,0.5051,0.054,1.78385893,2.56875685,0.49784229,0.59741074,0.4766,0.4756,0.00058531,0.00019602,0.4774,0.525,0.557,0.20007165,0.00016335,0.00033872
65.0,0.4661,0.5039,0.1474,0.4779,0.4992,0.0529,1.78385893,2.56875685,0.49784229,0.59741074,0.534,0.497,0.00048776,0.00016335,0.4729,0.493,0.5232,0.20007165,0.00016335,0.00033872
66.0,0.4661,0.4953,0.1424,0.474,0.4928,0.0522,1.78385893,2.56875685,0.49784229,0.59741074,0.5056,0.5032,0.00048776,0.00016335,0.4715,0.4882,0.5271,0.20007165,0.00016335,0.00033872
67.0,0.4842,0.4724,0.1406,0.4731,0.4966,0.052,1.4865491,2.56875685,0.49784229,0.59741074,0.5056,0.5042,0.00048776,0.00016335,0.4676,0.5436,0.5128,0.20007165,0.00013612,0.00033872
68.0,0.4817,0.4743,0.1389,0.4702,0.4934,0.0504,1.4865491,2.56875685,0.49784229,0.59741074,0.4952,0.4902,0.00048776,0.00016335,0.4624,0.4606,0.4943,0.20007165,0.00016335,0.00033872
69.0,0.4796,0.4659,0.135,0.4732,0.4922,0.0503,1.4865491,2.56875685,0.49784229,0.59741074,0.4912,0.4828,0.00048776,0.00016335,0.4647,0.5296,0.4896,0.20007165,0.00013612,0.00033872
70.0,0.4729,0.5228,0.1368,0.4699,0.4882,0.0522,1.4865491,2.14063071,0.49784229,0.59741074,0.4762,0.538,0.00048776,0.00013612,0.4827,0.5126,0.4728,0.16672637,0.00013612,0.00033872
71.0,0.4696,0.5108,0.1272,0.4674,0.4838,0.0514,1.4865491,2.14063071,0.49784229,0.59741074,0.478,0.4696,0.00048776,0.00016335,0.4783,0.4518,0.4665,0.16672637,0.00016335,0.00033872
72.0,0.4629,0.4999,0.13,0.4653,0.4784,0.0504,1.4865491,2.14063071,0.49784229,0.59741074,0.5164,0.5208,0.00040647,0.00013612,0.4791,0.4992,0.444,0.16672637,0.00013612,0.00033872
73.0,0.4558,0.4915,0.1237,0.4614,0.4725,0.0465,1.4865491,2.14063071,0.49784229,0.59741074,0.5238,0.4948,0.00040647,0.00013612,0.4729,0.4954,0.5244,0.16672637,0.00013612,0.00028227
74.0,0.4649,0.5041,0.1296,0.4597,0.4702,0.0503,1.4865491,2.14063071,0.49784229,0.59741074,0.5258,0.5506,0.00040647,0.00011344,0.4752,0.5374,0.5039,0.16672637,0.00011344,0.00028227
75.0,0.4956,0.4935,0.1275,0.458,0.4686,0.0475,1.23879092,2.14063071,0.49784229,0.59741074,0.5184,0.4908,0.00040647,0.00013612,0.4706,0.5366,0.503,0.16672637,0.00011344,0.00028227
76.0,0.4966,0.4973,0.1257,0.4773,0.5018,0.0482,1.23879092,2.14063071,0.41486857,0.49784229,0.4908,0.467,0.00040647,0.00013612,0.4689,0.4534,0.4795,0.16672637,0.00013612,0.00028227
77.0,0.478,0.4636,0.1184,0.4711,0.4894,0.0477,1.23879092,2.14063071,0.41486857,0.49784229,0.4826,0.5298,0.00040647,0.00011344,0.4643,0.5192,0.4734,0.16672637,0.00011344,0.00028227
78.0,0.4766,0.4712,0.1166,0.4712,0.4863,0.0461,1.23879092,2.14063071,0.41486857,0.49784229,0.4616,0.5134,0.00040647,0.00011344,0.4592,0.5022,0.4602,0.16672637,0.00011344,0.00028227
79.0,0.4717,0.4669,0.1173,0.4695,0.4853,0.0448,1.23879092,2.14063071,0.41486857,0.49784229,0.4724,0.5058,0.00040647,0.00011344,0.4559,0.5518,0.5347,0.16672637,9.453e-5,0.00023522
80.0,0.4668,0.4534,0.1093,0.4637,0.4752,0.0432,1.23879092,2.14063071,0.41486857,0.49784229,0.5298,0.5058,0.00033872,0.00011344,0.4799,0.4708,0.5221,0.13893865,0.00011344,0.00023522
81.0,0.4662,0.5086,0.1113,0.4788,0.5062,0.0431,1.23879092,1.78385893,0.34572381,0.41486857,0.5274,0.4778,0.00033872,0.00011344,0.4746,0.539,0.509,0.13893865,9.453e-5,0.00023522
82.0,0.4599,0.5045,0.1134,0.4783,0.501,0.0424,1.23879092,1.78385893,0.34572381,0.41486857,0.501,0.4964,0.00033872,0.00011344,0.4715,0.5296,0.5088,0.13893865,9.453e-5,0.00023522
83.0,0.4561,0.4964,0.1122,0.4776,0.5074,0.0401,1.23879092,1.78385893,0.34572381,0.41486857,0.5038,0.4914,0.00033872,0.00011344,0.4711,0.5248,0.4926,0.13893865,9.453e-5,0.00023522
84.0,0.4779,0.4802,0.1075,0.4688,0.4956,0.0403,1.03232577,1.78385893,0.34572381,0.41486857,0.4842,0.492,0.00033872,0.00011344,0.4669,0.522,0.4827,0.13893865,9.453e-5,0.00023522
85.0,0.473,0.4755,0.1035,0.4681,0.4855,0.0401,1.03232577,1.78385893,0.34572381,0.41486857,0.4806,0.527,0.00033872,9.453e-5,0.4619,0.496,0.4701,0.13893865,9.453e-5,0.00023522
86.0,0.4718,0.5245,0.1036,0.4741,0.4909,0.0411,1.03232577,1.4865491,0.34572381,0.41486857,0.5294,0.4616,0.00028227,0.00011344,0.4604,0.501,0.5412,0.13893865,9.453e-5,0.00019602
87.0,0.4656,0.5168,0.1032,0.4684,0.4875,0.0399,1.03232577,1.4865491,0.34572381,0.41486857,0.5162,0.5092,0.00028227,9.453e-5,0.4855,0.4942,0.5283,0.1157822,9.453e-5,0.00019602
88.0,0.459,0.5012,0.0959,0.4669,0.4784,0.0398,1.03232577,1.4865491,0.34572381,0.41486857,0.5168,0.5032,0.00028227,9.453e-5,0.4788,0.4968,0.5163,0.1157822,9.453e-5,0.00019602
89.0,0.4915,0.5037,0.1004,0.462,0.4668,0.0365,0.86027147,1.4865491,0.34572381,0.41486857,0.5194,0.5036,0.00028227,9.453e-5,0.4717,0.526,0.5027,0.1157822,7.878e-5,0.00019602
90.0,0.4887,0.5009,0.0965,0.4596,0.4664,0.0369,0.86027147,1.4865491,0.34572381,0.41486857,0.4404,0.4838,0.00033872,9.453e-5,0.4695,0.5326,0.4951,0.1157822,7.878e-5,0.00019602
91.0,0.4833,0.4975,0.0955,0.4577,0.4954,0.0387,0.86027147,1.4865491,0.34572381,0.34572381,0.4934,0.52,0.00028227,7.878e-5,0.4686,0.5212,0.5621,0.1157822,7.878e-5,0.00016335
92.0,0.4819,0.4884,0.0928,0.4734,0.4916,0.0364,0.86027147,1.4865491,0.28810318,0.34572381,0.5488,0.5202,0.00023522,7.878e-5,0.4626,0.5088,0.4558,0.1157822,7.878e-5,0.00019602
93.0,0.4741,0.4753,0.0963,0.4719,0.4912,0.0354,0.86027147,1.4865491,0.28810318,0.34572381,0.4714,0.5238,0.00028227,7.878e-5,0.4837,0.5036,0.4494,0.09648517,7.878e-5,0.00019602
94.0,0.4715,0.4679,0.0893,0.4683,0.4825,0.034,0.86027147,1.4865491,0.28810318,0.34572381,0.4752,0.5024,0.00028227,7.878e-5,0.482,0.4998,0.5328,0.09648517,7.878e-5,0.00016335
95.0,0.4622,0.5075,0.0844,0.4688,0.4862,0.0345,0.86027147,1.23879092,0.28810318,0.34572381,0.523,0.5076,0.00023522,7.878e-5,0.4804,0.4712,0.5197,0.09648517,7.878e-5,0.00016335
96.0,0.4939,0.501,0.0809,0.4666,0.4761,0.0346,0.71689289,1.23879092,0.28810318,0.34572381,0.5178,0.4826,0.00023522,7.878e-5,0.4765,0.466,0.5039,0.09648517,7.878e-5,0.00016335
97.0,0.4918,0.4984,0.0816,0.4626,0.4745,0.0355,0.71689289,1.23879092,0.28810318,0.34572381,0.5054,0.5362,0.00023522,6.565e-5,0.472,0.4588,0.4793,0.09648517,7.878e-5,0.00016335
98.0,0.489,0.4976,0.081,0.4604,0.4732,0.0332,0.71689289,1.23879092,0.28810318,0.34572381,0.4914,0.5082,0.00023522,6.565e-5,0.4697,0.5084,0.4649,0.09648517,6.565e-5,0.00016335
99.0,0.4871,0.4903,0.0791,0.4612,0.4696,0.033,0.71689289,1.23879092,0.28810318,0.34572381,0.543,0.5204,0.00019602,6.565e-5,0.469,0.502,0.4546,0.09648517,6.565e-5,0.00016335
100.0,0.4832,0.4959,0.0829,0.4565,0.4641,0.0322,0.71689289,1.23879092,0.28810318,0.34572381,0.4852,0.5334,0.00023522,6.565e-5,0.4658,0.4938,0.4538,0.09648517,6.565e-5,0.00016335
101.0,0.4758,0.4808,0.0804,0.4586,0.4993,0.0319,0.71689289,1.23879092,0.28810318,0.28810318,0.5898,0.491,0.00016335,6.565e-5,0.4644,0.4802,0.5106,0.09648517,6.565e-5,0.00013612
102.0,0.4804,0.4832,0.0791,0.4559,0.4974,0.0334,0.71689289,1.23879092,0.28810318,0.28810318,0.5318,0.4908,0.00019602,6.565e-5,0.4607,0.5314,0.511,0.09648517,5.471e-5,0.00013612
103.0,0.4746,0.4727,0.0762,0.4541,0.4908,0.0327,0.71689289,1.23879092,0.28810318,0.28810318,0.5028,0.4854,0.00019602,6.565e-5,0.4545,0.5216,0.49,0.09648517,5.471e-5,0.00013612
104.0,0.4643,0.5171,0.0742,0.4683,0.4803,0.0297,0.71689289,1.03232577,0.24008598,0.28810318,0.5056,0.5214,0.00019602,5.471e-5,0.4794,0.5234,0.4847,0.08040431,5.471e-5,0.00013612
105.0,0.4694,0.5196,0.0738,0.4649,0.4807,0.0291,0.71689289,1.03232577,0.24008598,0.28810318,0.5028,0.5096,0.00019602,5.471e-5,0.478,0.5124,0.568,0.08040431,5.471e-5,0.00011344
106.0,0.4608,0.5117,0.0742,0.4628,0.4689,0.0293,0.71689289,1.03232577,0.24008598,0.28810318,0.5488,0.5164,0.00016335,5.471e-5,0.4742,0.4926,0.4535,0.08040431,5.471e-5,0.00013612
107.0,0.4898,0.5089,0.0753,0.4611,0.5073,0.0287,0.59741074,1.03232577,0.24008598,0.24008598,0.4748,0.5096,0.00019602,5.471e-5,0.4736,0.5502,0.5376,0.08040431,4.559e-5,0.00011344
108.0,0.4849,0.4853,0.0677,0.4613,0.506,0.0294,0.59741074,1.03232577,0.24008598,0.24008598,0.4618,0.4874,0.00019602,5.471e-5,0.4717,0.5446,0.517,0.08040431,4.559e-5,0.00011344
109.0,0.4788,0.482,0.0671,0.4755,0.5014,0.0265,0.59741074,1.03232577,0.20007165,0.24008598,0.5212,0.4746,0.00016335,5.471e-5,0.4931,0.5272,0.5064,0.06700359,4.559e-5,0.00011344
110.0,0.4738,0.4744,0.0679,0.4735,0.4933,0.0269,0.59741074,1.03232577,0.20007165,0.24008598,0.455,0.4684,0.00019602,5.471e-5,0.4885,0.5288,0.4878,0.06700359,4.559e-5,0.00011344
111.0,0.4678,0.5199,0.0651,0.4694,0.4911,0.0277,0.59741074,0.86027147,0.20007165,0.24008598,0.523,0.5144,0.00016335,4.559e-5,0.4832,0.521,0.4699,0.06700359,4.559e-5,0.00011344
112.0,0.4643,0.5143,0.0632,0.4689,0.4906,0.0274,0.59741074,0.86027147,0.20007165,0.24008598,0.4996,0.5192,0.00016335,4.559e-5,0.4812,0.5058,0.4731,0.06700359,4.559e-5,0.00011344
113.0,0.4905,0.5072,0.0631,0.4611,0.473,0.0262,0.49784229,0.86027147,0.20007165,0.24008598,0.4894,0.4394,0.00016335,5.471e-5,0.4768,0.4786,0.4507,0.06700359,4.559e-5,0.00011344
114.0,0.4892,0.5021,0.0627,0.4603,0.4687,0.0248,0.49784229,0.86027147,0.20007165,0.24008598,0.4842,0.4994,0.00016335,4.559e-5,0.4755,0.487,0.5258,0.06700359,4.559e-5,9.453e-5
115.0,0.4796,0.4859,0.0578,0.4582,0.4621,0.0224,0.49784229,0.86027147,0.20007165,0.24008598,0.5342,0.486,0.00013612,4.559e-5,0.4684,0.4732,0.5161,0.06700359,4.559e-5,9.453e-5
116.0,0.4811,0.4838,0.0594,0.4714,0.4971,0.0235,0.49784229,0.86027147,0.16672637,0.20007165,0.5164,0.5304,0.00013612,3.799e-5,0.4667,0.4596,0.4907,0.06700359,4.559e-5,9.453e-5
117.0,0.4771,0.4787,0.0601,0.4737,0.4947,0.0239,0.49784229,0.86027147,0.16672637,0.20007165,0.5174,0.5202,0.00013612,3.799e-5,0.4652,0.5148,0.4844,0.06700359,3.799e-5,9.453e-5
118.0,0.4742,0.4778,0.0582,0.47,0.4855,0.0216,0.49784229,0.86027147,0.16672637,0.20007165,0.5058,0.457,0.00013612,4.559e-5,0.4865,0.5014,0.4692,0.05583633,3.799e-5,9.453e-5
119.0,0.4643,0.4606,0.0538,0.4623,0.4818,0.0198,0.49784229,0.86027147,0.16672637,0.20007165,0.449,0.4838,0.00016335,3.799e-5,0.4788,0.4962,0.5386,0.05583633,3.799e-5,7.878e-5
120.0,0.46,0.4594,0.0541,0.4597,0.4716,0.0208,0.49784229,0.86027147,0.16672637,0.20007165,0.4912,0.4932,0.00013612,3.799e-5,0.4762,0.472,0.5336,0.05583633,3.799e-5,7.878e-5
121.0,0.4604,0.5153,0.0538,0.4609,0.4689,0.0214,0.49784229,0.71689289,0.16672637,0.20007165,0.4748,0.496,0.00013612,3.799e-5,0.4742,0.5182,0.5098,0.05583633,3.166e-5,7.878e-5
