j,theta,chi2_min,chi2_avg,chi2_sigma,edge_R,wn0_R,n0_R,eps_R,edge_R_sigma,wn0_R_sigma,n0_R_sigma,edge_L,wn0_L,n0_L,eps_L,edge_L_sigma,wn0_L_sigma,n0_L_sigma,wc0,w_cf
26,0.92295998,0.20327459940371478,0.7254292525514734,0.011241536123919973,1.3380346757710195, 2.872982745605304,0.49624836595489263,0.9216209528136188,0.0022744112811007196, 0.07760411563188827,0.015724817248070525,-1.349845610692609, -2.982636172458931,0.5167377466531894,0.32136395275425067,0.0015930052354808828, 0.08673386494785487,0.016493544913194144,0.0,0.0
27,0.83905453,0.20327459940371478,0.6954721497450846,0.015619707194371703,1.3381910194748168, 2.772325409542259,0.47977772472498365,0.7121945759376831,0.002109293623070188, 0.07114258709048682,0.014463641982457554,-1.3559224200457198, -2.9454914716014713,0.5098066563958135,0.3473269501690016,0.0016343544621476743, 0.07838146740477991,0.016047940306283287,0.0,0.0
28,0.76277684,0.20327459940371478,0.6600073063099438,0.013705052952911384,1.3487361633316233, 2.881093255737098,0.4973172282627537,0.5388927306963808,0.0013062015438569364, 0.087256083504569,0.018009816771022726,-1.3604540024921328, -2.7707603809330363,0.4779947657214785,0.32097168532760945,0.0019038392072846604, 0.08879997815182604,0.01721788219744356,0.0,0.0
29,0.69343349,0.20327459940371478,0.6621168556446402,0.018167668130357285,1.3539997917148923, 2.8668032152807847,0.49957387620513705,0.24002061389410634,0.002153883163620029, 0.09295055802045694,0.01817488016598604,-1.3555102113206188, -2.848208365296576,0.49178319333824827,0.14980090785399675,0.00212608668195362, 0.053655130249875505,0.011498631201662335,0.0,0.0
30,0.63039409,0.20327459940371478,0.5696035379657994,0.011252910742038626,1.3408179163387044, 2.9591330916142846,0.5126205630671482,0.6144842424589467,0.001640970552995895, 0.11691870685633435,0.022638617465936258,-1.3530679447207552, -2.854437786435036,0.49016404518032947,0.7921807774773769,0.0023680301623795613, 0.07576269990807778,0.014479127589748422,0.0,0.0
31,0.57308553,0.20327459940371478,0.5701164932289131,0.014584203445766396,1.346199156262566, 2.8708839339012067,0.497434261138413,0.5495105011377344,0.001041656803112056, 0.10260565015052374,0.019617706280934115,-1.35978736276002, -2.8216640969793736,0.48531035745137946,0.8842723318202628,0.0019961755361951176, 0.08382716849525193,0.017174984721949622,0.0,0.0
32,0.52098685,0.20327459940371478,0.5383684344235048,0.015826334575480803,1.3472576927492699, 2.72385762120502,0.47165701851325836,0.9230180130314729,0.0010990849101177632, 0.06224335314944511,0.013473597603398498,-1.360285944580387, -3.094809858600309,0.5478565621733609,0.34094740003255153,0.002104824970510319, 0.06417214705707755,0.012666467617177315,0.0,0.0
33,0.47362441,0.20327459940371478,0.6040802810378666,0.024336164952707278,1.351619199245099, 2.787538584878337,0.4747196169921154,0.9261633526260347,0.0016526446873225992, 0.08549693938792534,0.018330749146940797,-1.3417750872250287, -3.0292971772292843,0.5243745471527089,0.7118182843317341,0.0012527060112100372, 0.129995500555001,0.023432410554864277,0.0,0.0
34,0.43056764,0.20327459940371478,0.5205301685403783,0.020302862474755715,1.3594896155998726, 2.886344909370435,0.49830547952397736,0.4185049408588282,0.0015133609787707487, 0.09237302538101866,0.018223457055033504,-1.3454502550426481, -2.8435858944005443,0.49017404753814875,0.8027452082368918,0.0011987572721576872, 0.08593197905730256,0.017344864005966597,0.0,0.0
35,0.39142513,0.20327459940371478,0.4590130266384667,0.01045547852067443,1.3423660987445056, 2.8772698511245474,0.49879430424554727,0.812495397231274,0.00104350137439553, 0.08180434293702196,0.014572051435345639,-1.3281267822575722, -2.887824760534595,0.4978255151160133,0.7892146285763115,0.0018844063488089443, 0.08835288473749342,0.016728382054933558,0.0,0.0
36,0.35584103,0.20074265406964376,0.4156866160764021,0.006739128018493796,1.3428154066901317, 2.886044464858857,0.4980709037564675,0.8261736375181421,0.0010312213655560402, 0.07954068240827301,0.01622787047079696,-1.338338791170807, -2.946494804483806,0.5128215651813389,0.14421067372782798,0.00144969523677575, 0.08539606508744943,0.017441636219839227,0.0,0.0
37,0.32349184,0.20074265406964376,0.4254212532481586,0.00978767620626762,1.3413771317064787, 2.7982172621698096,0.48741175048272156,0.6455710242790184,0.001466891551885967, 0.0637834023023703,0.013600010518457306,-1.3399681392335956, -2.8596156049380723,0.4903481194822211,0.36556610418322416,0.0013448691208845255, 0.10357598781730783,0.02074143503296836,0.0,0.0
38,0.29408349,0.20074265406964376,0.40397418401776797,0.009310700704666167,1.3311845922771008, 2.923578418491213,0.5091662832945807,0.3090198222151397,0.0014607623717182014, 0.037721950561604434,0.009157532770858203,-1.3392690821589655, -2.8615271936841085,0.49162453478181095,0.3162604266401064,0.001118903503990536, 0.09391692349954818,0.018443432742772985,0.0,0.0
39,0.26734863,0.20074265406964376,0.3583809277236828,0.005158680497750861,1.3355675962554598, 2.9709804672770503,0.5217964174099378,0.07421272409425883,0.0017093139020032933, 0.09916829440317744,0.020005658759860333,-1.3457648648860308, -2.6814578905545483,0.45532721978682744,0.930397352205468,0.0006197414998522626, 0.10683866488714289,0.022198563102802365,0.0,0.0
40,0.24304421,0.20074265406964376,0.37888157588795185,0.009858302198560666,1.33247926138568, 3.0153785269258457,0.5291705551752373,0.9740030954838687,0.0007327180955468463, 0.08413765853775051,0.016098828672581996,-1.342128475631571, -2.7981345497638017,0.48121078332911404,0.16925626271152716,0.0020918057037093156, 0.10907143773566576,0.02194492456773816,0.0,0.0
41,0.22094928,0.19826233289814857,0.3443151877297087,0.005748314005313771,1.340360651847528, 2.9850937378261992,0.5161860425801443,0.4944748165483599,0.0018634296104499332, 0.07510238268823888,0.013647510107438924,-1.3396711427895291, -3.0171028763910805,0.5260852054886476,0.11313476880885703,0.0015526712698445016, 0.10969292471528724,0.021119640208670177,0.0,0.0
42,0.20086298,0.19826233289814857,0.3293534416326317,0.005873646886189667,1.3418828317748168, 2.8371699707848466,0.4945963701458925,0.19654246283607557,0.0009460484947772695, 0.09590655221224209,0.019719019722078013,-1.340521191879533, -2.815360979899629,0.4805946210006528,0.3038785505122876,0.0014118157043878695, 0.08940199007042397,0.017240584561996848,0.0,0.0
43,0.18260271,0.19826233289814857,0.31858630997758436,0.0047058234649409855,1.343891509253547, 2.801036034806226,0.48421509388018497,0.045224673350322764,0.001097243808753146, 0.10176393431025044,0.02054172064314117,-1.3442050450006697, -2.953231851537317,0.5092592860193551,0.007067921685252332,0.0008928911503600397, 0.10347625535006104,0.01973780953651974,0.0,0.0
44,0.16600247,0.1972139036452252,0.2964647679934235,0.004162963098059088,1.3336210573836411, 2.97261687995525,0.5144933083941812,0.4612161887617496,0.0016167806975191238, 0.06878732836353005,0.01417572948559927,-1.3413943717195274, -2.855227998129493,0.4923435150614311,0.8363133049968546,0.002089534009235242, 0.08262514437804878,0.016753069780023513,0.0,0.0
45,0.15091133,0.1972139036452252,0.29097484784126804,0.004216667029094221,1.3428191022279679, 3.046421416628406,0.5358418385998809,0.9135012032034509,0.0012526485870573488, 0.095340369129141,0.01828410054385436,-1.3407954010147083, -2.806451012122487,0.48480618266423325,0.009787517619568753,0.001153682222190128, 0.09245509988664519,0.01937125150519409,0.0,0.0
46,0.13719212,0.1972139036452252,0.30249817537341783,0.004560391302275599,1.3428515363133116, 2.774249339778863,0.48238495374363766,0.8094655693775002,0.0014350779738072233, 0.08641308325727172,0.01781532749712892,-1.3423820391131882, -2.775332977543898,0.47407888715418006,0.22246081867881787,0.0009770119708224112, 0.11540150537604436,0.024266895633756162,0.0,0.0
47,0.12472011,0.1951781054161574,0.27052206797932876,0.003114407038836849,1.3476412172506553, 3.1212768869927294,0.5552579056523885,0.12095982419316997,0.0012142370104810958, 0.07008507273298381,0.01399773572034727,-1.3441054611891783, -2.8067056567058755,0.48365046562373415,0.7077455238640293,0.0008410647175516772, 0.10320575841065047,0.020376319538891824,0.0,0.0
48,0.11338192,0.1951781054161574,0.26659409805335527,0.003424126420558448,1.3420796770798695, 3.0338788802340133,0.5321067509244081,0.20551332230322783,0.0010896292370862562, 0.09608188477817294,0.01852780049122957,-1.341527111419364, -2.8128744975990836,0.48534327432313606,0.9906763036310386,0.0007221379233860374, 0.07573555594663385,0.015154516887405716,0.0,0.0
49,0.10307447,0.1951781054161574,0.2765234386574586,0.0020496618812501422,1.356184138576017, 2.8717303911632706,0.49831756959715234,0.012567613076924278,0.001040260598990536, 0.0839243096985741,0.017534815309226917,-1.3463331543868031, -2.9981035917842283,0.5181726876690771,0.34945991776657737,0.001191082379322096, 0.09358390131271378,0.018151510166590723,0.0,0.0
50,0.09370406,0.1951781054161574,0.2609509083068572,0.0022781075206159177,1.3524173375415665, 2.8986743000533837,0.5064116411664696,0.6921291079590888,0.0006212746117604018, 0.09566119984671233,0.019525176637476226,-1.3440771876437427, -2.956069048507714,0.5124741710302873,0.8995420017416631,0.0010083313095678146, 0.09916104672563832,0.01909822243595392,0.0,0.0
51,0.08518551,0.1951781054161574,0.2459350402077047,0.0022761504414181145,1.3537355289926498, 3.0033960374798756,0.5222894796967656,0.8327091820675541,0.0007065614989811815, 0.11476549098221826,0.023720002944800846,-1.337052948517717, -2.8091366307450785,0.4806375605909987,0.5617522683903987,0.0007796309379500081, 0.13024894277191074,0.025894569505901396,0.0,0.0
52,0.07744138,0.1951781054161574,0.24703030549837882,0.002314123584707787,1.3545897592203826, 2.8953659519552386,0.49882918678552235,0.1307172797710488,0.0011059022076513635, 0.09015339063380108,0.018013859593343597,-1.342590235910985, -2.81818750380486,0.48747233552093777,0.4204370222898004,0.0017328574642363921, 0.0913064847312957,0.018215886070892907,0.0,0.0
53,0.07040125,0.1951781054161574,0.23806376125852635,0.001460294005408279,1.3467201931232622, 2.9449459348856353,0.5116019219635838,0.7276437129099524,0.0009821265000091721, 0.11055575944113931,0.021066086019017334,-1.3433199773985163, -2.963806311994835,0.5185023689848742,0.3282793839510767,0.0008877237693988985, 0.08151531425783709,0.01611815728267358,0.0,0.0
54,0.06400114,0.1951781054161574,0.23779678542629729,0.0013982919359189438,1.3386517936472244, 2.8408550756218407,0.48866415323963464,0.8017380382446084,0.0005793628826387347, 0.12417411581124797,0.023993356797261545,-1.3528955836253023, -2.7347240992160113,0.47270850066658754,0.5643790773783341,0.0013244450095359862, 0.08668298374357915,0.017073439750382086,0.0,0.0
55,0.05818285,0.1951781054161574,0.23586071109332207,0.0021288760046040242,1.3337744562854792, 2.5126183194433827,0.4225564104334712,0.6880123673480183,0.001201877670583397, 0.09465308570731873,0.020333884024480515,-1.3506315128432986, -2.7436362886825387,0.47003325859094486,0.39786357035272907,0.0014581539969928607, 0.08485534352403433,0.018292237743299855,0.0,0.0
56,0.0528935,0.1951781054161574,0.2277812507846654,0.0016431428757506855,1.329459425154401, 2.9435127352831487,0.5108858699570795,0.17526848678176987,0.0005784402072208567, 0.08349918288335474,0.016864368925820487,-1.3468652762758988, -2.966344113401268,0.5128057466429834,0.7924327872747141,0.0006938185499034519, 0.07583515225375054,0.016402194879120643,0.0,0.0
57,0.048085,0.19495397690655977,0.22700925429570867,0.0019381947247946857,1.3307487656181183, 2.975183906517945,0.5183622612666517,0.36279042803793515,0.0013620741766963585, 0.09002498984332219,0.018372640479503592,-1.3424866421015351, -3.051147287602472,0.5358666150545324,0.11093218288082318,0.0008113287842908538, 0.08222374029980621,0.01643364563602783,0.0,0.0
58,0.04371364,0.18886242748969462,0.21771023602829206,0.0019212243837005377,1.3375073575729524, 3.078588982472051,0.540270693193311,0.4074629548187734,0.000777056478539768, 0.08698144209901408,0.01685948493112116,-1.3394628153460717, -2.930794191189484,0.5144456975389032,0.43265860293889996,0.0005248798363478291, 0.08595672751837843,0.01695198791955473,0.0,0.0
59,0.03973967,0.18886242748969462,0.21672674629119298,0.0011606418995820566,1.3387758722123344, 2.989315508916922,0.5203999470190946,0.6712634715939396,0.0010549188328516086, 0.08181823442224312,0.015870537482266914,-1.3448440811127595, -2.7349855538675003,0.46952229190335915,0.9454924663347533,0.0005067377865852077, 0.10929889866493606,0.022182905505141175,0.0,0.0
60,0.03612697,0.18886242748969462,0.21419814198856887,0.0010568002763836426,1.3473113180846956, 2.7186426645852357,0.46607168908917646,0.9844311870496865,0.0005745964687267144, 0.10389040230154892,0.019951896152621277,-1.3445214601007476, -2.93903265497324,0.514230833441512,0.9973594913697997,0.0006224650403460416, 0.07352397984685329,0.014094508570304375,0.0,0.0
61,0.0328427,0.18886242748969462,0.21337331529145637,0.0008819993256398332,1.343758393335151, 2.6751369903588498,0.45738716248468947,0.4564629449298043,0.0005255107092818947, 0.10071022419610876,0.021061516340604932,-1.3475784227695378, -2.915945291527958,0.49948546945456085,0.30754871185853083,0.0012803467254576463, 0.14068092396552187,0.027751334566574266,0.0,0.0
62,0.029857,0.18886242748969462,0.2126182877947341,0.0009751526073724654,1.3417257259354074, 2.7520715361887778,0.4701951841979432,0.4557235758378379,0.0008473370415535135, 0.09093832108060333,0.018540778962196573,-1.352218946528147, -2.756872784140943,0.47480686015806495,0.9390260557490866,0.0007350768929404096, 0.08698656347381696,0.018175177686279284,0.0,0.0
63,0.02714273,0.18886242748969462,0.20992389053143737,0.0008406508717705732,1.3398980735611563, 2.902215918052044,0.5081868633430593,0.7595999569537465,0.0011366302991646401, 0.08304907734729886,0.01696847469294704,-1.3512813289866517, -2.897314891727875,0.5029947046046118,0.4112642645710373,0.0002810626424234357, 0.08706693052359142,0.017794022936905955,0.0,0.0
64,0.02467521,0.18886242748969462,0.21153765536148358,0.0008562905408976485,1.347850340327799, 2.9271529286348765,0.5041604198461248,0.21823379245718155,0.0010949612209176247, 0.10269396360889049,0.020754143147601663,-1.347136905037135, -2.750443881410604,0.4734742344834634,0.768636924953675,0.0005170926259719948, 0.07617941265638523,0.014079308762885599,0.0,0.0
65,0.02243201,0.18886242748969462,0.21197375136839985,0.0009657454202923059,1.341019704694048, 3.0574693704829916,0.535980629363839,0.982881981225732,0.000947429462043031, 0.1150448665310914,0.022658696238964843,-1.3492381341236652, -2.9686080917426936,0.5179731144819069,0.6043851564732639,0.0005337364680791339, 0.09198982948235457,0.01777047724949053,0.0,0.0
66,0.02039273,0.18886242748969462,0.20305522541152485,0.0005149993535542261,1.334262487771361, 2.8557865387242103,0.494883110846038,0.6043118414582427,0.0007136167786036167, 0.08919202050192765,0.01876111306876099,-1.34732627819882, -2.7068514877301277,0.466452463765231,0.4893103360426144,0.0003715553077370481, 0.07915534439793115,0.016630873591903263,0.0,0.0
67,0.01853885,0.18886242748969462,0.20415510193204198,0.0006068901822510602,1.3410330128934091, 2.9355204555165804,0.512395729338804,0.3714352740321555,0.0004091939213613487, 0.0761426155893391,0.01520179178342362,-1.352330902066567, -2.843420590300549,0.4891345155485173,0.6849510057036146,0.0005602288095302722, 0.1182268741563361,0.02277646952741204,0.0,0.0
68,0.0168535,0.18886242748969462,0.20253534095122216,0.0003769922232158243,1.3396721344459066, 2.8932476378210668,0.5001675072788538,0.9920035165116146,0.0006819171870323266, 0.10290169956153698,0.02059988160289844,-1.3526749443547204, -2.9442247992201787,0.5089588917066025,0.18956983840994396,0.0005212280584822024, 0.09229441627659946,0.017881865474082277,0.0,0.0
69,0.01532136,0.18886242748969462,0.20289457359849059,0.0004158799450905442,1.3362703339073865, 2.9642618749560565,0.5178091982117905,0.27490266428590643,0.0005996182729829799, 0.09808448079881084,0.020162286881207726,-1.349227961181398, -3.0276382115252187,0.5275042295799333,0.06495949443733895,0.0003542723578205919, 0.09861251007264779,0.018081156276904913,0.0,0.0
70,0.01392851,0.18886242748969462,0.20154119353625896,0.0006503796413095304,1.332915154786476, 3.0029026551653466,0.5211310959098726,0.8864093091389295,0.0009108911568089159, 0.09921972340546907,0.019348159313270424,-1.354732061042149, -2.7838428932462334,0.47899887085779114,0.44525785143358576,0.00034585913281531323, 0.09351877491484399,0.01900624046854716,0.0,0.0
71,0.01266228,0.18886242748969462,0.19850056659773185,0.00027903618073291586,1.3367540026724773, 2.9633240587481615,0.5105316496276993,0.9780233872717667,0.0004496274188055928, 0.0967330946953102,0.01912326415507744,-1.354156018460157, -2.8520680375869816,0.4961652701218995,0.19836109231443227,0.0003617240764805696, 0.09505705796502968,0.017156462955326284,0.0,0.0
72,0.01151117,0.18886242748969462,0.19882280601294827,0.00034535272395558027,1.3391272720446044, 2.8807844099836357,0.49983632308286896,0.6945512059963875,0.0006990666684416479, 0.09496138437362299,0.018491664418197693,-1.353405004196874, -2.8499210343915538,0.49155314189280636,0.7286895162713702,0.0005486948102552676, 0.08475860112172,0.01707754510286632,0.0,0.0
73,0.0104647,0.18886242748969462,0.19579126651279666,0.0002648007066822848,1.3420303997949565, 2.8395020164140368,0.4951076830548482,0.14848500661232866,0.0006284286342426019, 0.08508967186010613,0.016875575342280694,-1.349573327946875, -2.9256836582612413,0.5067294281916799,0.2459592616778873,0.0002748343347725892, 0.10350783309394887,0.01917391180102244,0.0,0.0
74,0.00951336,0.18886242748969462,0.1955228597066882,0.0002011465966073427,1.336532764216125, 2.879044915973621,0.4948278640165755,0.2786157728315368,0.0007850062582821357, 0.09290853877494767,0.018212445323194448,-1.3515897557864103, -2.8581962461294226,0.4954853130613904,0.6340194210983774,0.0007107025976187842, 0.11519286648869409,0.023432801129816064,0.0,0.0
75,0.00864851,0.18886242748969462,0.19629921410582576,0.00027766195765674455,1.342340686223784, 2.7522273097320147,0.47526278625774554,0.4883981780241795,0.0010707586886355386, 0.10069596305615322,0.020495246687295278,-1.3419220610223954, -2.8418189746677296,0.4933028945857389,0.35531459507906243,0.0008193772084242283, 0.08493771693684371,0.017678026963789555,0.0,0.0
76,0.00786228,0.18886242748969462,0.19744227176679544,0.00037497233227168434,1.3447998875970193, 2.950659213689537,0.5105019307827376,0.2998515626513849,0.00029699358690081485, 0.09508048857916625,0.019075882439623475,-1.3479060903867297, -2.741004100099079,0.47127022296858323,0.26764661407634716,0.00032183231413951906, 0.0978870951467537,0.019970243590989062,0.0,0.0
77,0.00714753,0.18886242748969462,0.19907509242315075,0.0003244653902196437,1.3470276586598602, 2.687353661768859,0.4662655048086008,0.2628537760975078,0.00046654356773224325, 0.06723500284388784,0.013878600346446645,-1.3464942089837861, -2.952324935398227,0.515066199639439,0.05029209716445826,0.00035495399316662715, 0.07138569649796916,0.014446062909463686,0.0,0.0
