j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,0.48446249999999996,0.011542288045639115,0.5107792207792208,10.337662337662337,0.5178339447598584
1,NaN,NaN,0.0,0.4952696917808219,0.01105025153356516,0.5090953566980964,10.363636363636363,0.4939906651204324
2,NaN,NaN,0.0,0.49836860670194005,0.01164272135624988,0.5051421241897432,10.246753246753247,0.46117123390623826
3,NaN,NaN,0.0,0.4949318181818182,0.010622150202232237,0.5080047225501771,10.025974025974026,0.41009436839040575
4,NaN,NaN,0.0,0.4960205992509364,0.011151087622299298,0.5106036285811567,9.896103896103897,0.5010222638464228
5,NaN,NaN,0.0,0.4956963249516441,0.009789858457803141,0.5053128689492327,9.571428571428571,0.37247514751767297
6,NaN,NaN,0.0,0.5013500000000002,0.009894926559694695,0.5054545454545455,9.61038961038961,0.48697807578519825
7,NaN,NaN,0.0,0.5020661157024794,0.009661121759106203,0.5103037458409361,9.311688311688311,0.484438181817909
8,NaN,NaN,0.0,0.49159528907922906,0.011009777204374422,0.4975388637058871,9.246753246753247,0.42945551369787643
9,NaN,NaN,0.0,0.5050277777777777,0.010087663761648566,0.4926695526695527,8.896103896103897,0.4854543375342635
10,NaN,NaN,0.0,0.5008928571428571,0.009001323340057701,0.4850380034711831,8.688311688311689,0.5310237300882072
11,NaN,NaN,0.0,0.4921462829736211,0.01021340344450783,0.49303933476595346,8.558441558441558,0.5358556425203385
12,NaN,NaN,0.0,0.5022443890274313,0.009732201505440356,0.5018622275480131,8.623376623376624,0.5422136534388919
13,NaN,NaN,0.0,0.4979817708333333,0.009217732915014034,0.5067302489177489,8.337662337662337,0.48046508585391584
14,NaN,NaN,0.0,0.493767029972752,0.009399163732825939,0.5016808804274744,8.181818181818182,0.5108990204430307
15,NaN,NaN,0.0,0.48689285714285707,0.008766511919296973,0.5075324675324677,8.246753246753247,0.4984777027237674
16,NaN,NaN,0.0,0.49685628742514965,0.009059326312852417,0.491717862975348,7.857142857142857,0.5315583136019901
17,NaN,NaN,0.0,0.4990930599369084,0.008063515860347726,0.49879142939079846,7.8441558441558445,0.48744131742292063
18,NaN,NaN,0.0,0.5006666666666667,0.008322901499351944,0.47168831168831177,7.714285714285714,0.5249943147479527
19,NaN,NaN,0.0,0.5012764084507042,0.009547500290791539,0.4955642948600694,7.5064935064935066,0.5334696774817091
20,NaN,NaN,0.0,0.5036048689138577,0.008058440826212106,0.5002675227394329,7.467532467532467,0.5337202666756582
21,NaN,NaN,0.0,0.49050000000000005,0.008181078289244328,0.4967792207792207,7.246753246753247,0.46629514458361654
22,NaN,NaN,0.0,0.490010683760684,0.008412082268200278,0.51010101010101,7.441558441558442,0.5061474299295985
23,NaN,NaN,0.0,0.4894585253456222,0.006910738460299467,0.5038003471183194,7.025974025974026,0.610364500399737
24,NaN,NaN,0.0,0.49241293532338315,0.007181739820620733,0.49712476578148224,6.87012987012987,0.35123958071233174
25,NaN,NaN,0.0,0.4896059782608696,0.007552304007600641,0.5004940711462451,6.714285714285714,0.4919487217454345
26,NaN,NaN,0.0,0.4863772455089821,0.007039372130029767,0.4889182673613811,6.701298701298701,0.4409122390804152
27,NaN,NaN,0.0,0.49766666666666676,0.00712386435312899,0.4907359307359307,6.428571428571429,0.477000712213899
28,NaN,NaN,0.0,0.4937500000000001,0.006311841214460756,0.4908897073076177,6.35064935064935,0.5705898303827277
29,NaN,NaN,0.0,0.48440170940170957,0.007542187092212764,0.5067155067155066,6.103896103896104,0.38940089892715646
30,NaN,NaN,0.0,0.49187499999999984,0.006266514327296737,0.49792207792207804,6.025974025974026,0.4555444751564245
31,NaN,NaN,0.0,0.491,0.006303836724241721,0.49818181818181817,5.7272727272727275,0.3948604740527352
32,NaN,NaN,0.0,0.4897499999999999,0.00574066117409658,0.5003896103896103,5.740259740259741,0.5849475055444947
33,NaN,NaN,0.0,0.481625,0.006582042960743967,0.4992207792207792,5.688311688311688,0.5447445053545146
34,NaN,NaN,0.0,0.499375,0.0058588140189954774,0.49142857142857127,5.415584415584416,0.5045405553424747
35,NaN,NaN,0.0,0.49225,0.006552908438667246,0.49662337662337674,5.4935064935064934,0.5653484448654339
36,NaN,NaN,0.0,0.4903750000000001,0.005971107874476199,0.4914285714285715,5.415584415584416,0.4744514943574549
37,NaN,NaN,0.0,0.49137499999999984,0.006243447944107889,0.5124675324675325,5.402597402597403,0.5749464132565347
38,NaN,NaN,0.0,0.48824999999999996,0.005677685314110897,0.5053246753246753,5.2727272727272725,0.5345545743585342
39,NaN,NaN,0.0,0.49587499999999995,0.005426319947032003,0.4861038961038961,5.064935064935065,0.7543443862504554
40,NaN,NaN,0.0,0.49312500000000004,0.005459015383762228,0.48129870129870134,4.961038961038961,0.5749625139366755
41,NaN,NaN,0.0,0.49399999999999994,0.005415193033034677,0.494935064935065,4.792207792207792,0.4450454954544743
