j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.00494845,3.1862053559000216,3.2016580860348696,0.0009237638734728987,-0.9696167141683244, -0.8430198774820232,0.75,0.5,0.00034694389620120515, 8.771279096576916e-5,0.0,1.7166282458136037, -0.2617772193226577,0.75,0.5,0.001407541521494668, 1.5567305008966443e-5,0.0
