j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0000000000000002,0.0,0.0,-0.0005231714211108675,0.0,0.7922342243895336,0.10493749999999999,0.000593952877272504,0.5177272727272727,24.155844155844157,0.0
1,1.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.7896177200971419,0.503784013605442,0.00032964551265681467,0.4908781694495979,23.83116883116883,0.0
2,1.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.7902505149024508,0.5016521739130433,0.0003056866291588433,0.4788706945228684,24.064935064935064,0.0
3,0.9999999999999999,0.0,0.0,-1.647762012347447e-13,0.0,0.78332822615815,0.49242895204262876,0.0003098448057527162,0.49166109201633185,23.974025974025974,0.0
4,1.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.7904497704658893,0.4972500000000001,0.00029879819103924884,0.5106729634002362,23.155844155844157,0.0
5,0.9999999999999999,0.0,0.0,-7.627721055087143e-20,0.0,0.7905013881098791,0.4696561338289964,0.000285388839592772,0.511659344373099,24.545454545454547,0.0
6,1.0000000000000002,0.0,0.0,-5.1897323511483186e-23,0.0,0.7942769984019167,0.5017857142857144,0.00027254130581950005,0.5050834879406308,23.233766233766232,0.0
7,1.0,0.0,0.0,-3.530978870627794e-26,0.0,0.7999227243436481,0.4839668615984406,0.00031364279754654523,0.5150755677071466,24.194805194805195,0.0
8,1.0000000000000002,0.0,0.0,-2.4023997657723555e-29,0.0,0.7978899044136433,0.4711249999999999,0.00025142804492948113,0.4928571428571429,23.766233766233768,0.0
9,0.9999999999999999,0.0,0.0,-1.6345395557569312e-32,0.0,0.8018811673632822,0.47587090163934426,0.0002432425359927603,0.5429795614221844,23.675324675324674,0.0
10,1.0000000000000002,0.0,0.0,-1.1121044871044293e-35,0.0,0.8031361880208356,0.49507894736842123,0.0002482772346890998,0.5166097060833903,23.5974025974026,0.0
11,1.0,0.0,0.0,-7.566512452279404e-39,0.0,0.8145616086872761,0.5003779697624191,0.0002694264851524469,0.4905893242826288,22.87012987012987,0.0
12,0.9999999999999998,0.0,0.0,-5.1480873743766445e-42,0.0,0.8095261315043959,0.4743055555555557,0.0002628342254258238,0.5307070707070708,23.16883116883117,0.0
13,1.0000000000000002,0.0,0.0,-3.5026445514184373e-45,0.0,0.8233883262415673,0.46923515981735153,0.00024765957992310667,0.5008895214374667,23.337662337662337,0.0
14,1.0,0.0,0.0,-2.383121722961588e-48,0.0,0.8260306999211765,0.4828529411764705,0.00025372910082441437,0.5412070282658518,22.961038961038962,0.0
15,0.9999999999999999,0.0,0.0,-1.621423202691669e-51,0.0,0.8345050374686592,0.4996368038740918,0.00025717811954355127,0.5034118423948932,21.961038961038962,0.0
16,1.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.8307189989304729,0.48656250000000006,0.0002504827357323117,0.5102272727272726,22.116883116883116,0.0
17,1.0,0.0,0.0,-7.505795017545412e-58,0.0,0.8320565381425411,0.49204252577319585,0.0002420823772487128,0.4971214352657651,21.90909090909091,0.0
18,1.0,0.0,0.0,-5.10677657747649e-61,0.0,0.8211990455830483,0.4950000000000001,0.0002735135740492345,0.4967965367965367,22.12987012987013,0.0
19,1.0000000000000002,0.0,0.0,-3.4745376007871634e-64,0.0,0.8355850501518685,0.5117079889807166,0.00020291044494508766,0.4820221101212835,20.558441558441558,0.0
20,0.9999999999999999,0.0,0.0,-2.363998376692131e-67,0.0,0.823044302076854,0.48357142857142843,0.0002356659742140466,0.519517625231911,21.558441558441558,0.0
21,0.9999999999999999,0.0,0.0,-1.608412101724543e-70,0.0,0.8291622470319199,0.4897559171597634,0.00026411396499968504,0.48547606239913926,22.07792207792208,0.0
22,1.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.8245571323689778,0.47530769230769226,0.0001973681238454561,0.5273926073926075,21.5974025974026,0.0
23,1.0000000000000002,0.0,0.0,-7.445564809509828e-77,0.0,0.8241537031270453,0.4851437699680511,0.00022385174224063962,0.5034230944774076,21.01298701298701,0.0
