j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.53535524,16631.597637431918,16635.20366991382,0.13269760701858793,-1.0722389169011772, -1.0693567016522798,0.75,0.5,2.7560871106968938e-5, 1.62326028948356e-5,0.0,1.3486516217311804, -0.6373401374608116,0.75,0.5,3.3349614007462105e-7, 1.6396300041206672e-6,0.0
