j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,10.0,134.62786259862656,73763.54373533164,73362.28010498142,-0.9508276104478812, -0.8677898885134393,0.75,0.5,0.02809346736852693, 0.007020660185073907,0.0,1.448702387278098, -0.2641532199430022,0.75,0.5,0.019894265970182467, 0.03510595718997016,0.0
1,10.0,95.44593681382953,127.16977731789233,3.8249948210269644,-0.9164740230573278, -0.8759983181736871,0.75,0.5,0.00035765671954335185, 0.00021593580125227124,0.0,1.5864978126106957, -0.28072623114071754,0.75,0.5,0.003963954990429676, 0.0012670339048724223,0.0
2,9.52380952,84.4565713141222,107.92529995597852,0.7580684080084534,-0.9169126914036084, -0.8761103488251424,0.75,0.5,0.00039189844041476803, 0.00023998878913470328,0.0,1.6039931850726084, -0.27555748502037664,0.75,0.5,0.0006025997167622442, 0.00017586346602519788,0.0
3,9.07029478,80.45076738245645,102.5529141775763,0.9375585337703369,-0.916174497074271, -0.8759020088716886,0.75,0.5,0.00048791815479757114, 0.00025099504504004125,0.0,1.605401033494583, -0.27534675732826525,0.75,0.5,0.0009402922832673129, 0.0002143578786575549,0.0
4,8.63837599,79.92037444118137,96.44274413980624,0.7505889190987866,-0.9157500142800463, -0.8760297638707175,0.75,0.5,0.0004071296659304965, 0.0002628477351727606,0.0,1.6094374303159475, -0.2743709494996563,0.75,0.5,0.0007444557752135314, 0.00020370265923227795,0.0
5,8.22702475,70.77832111947656,92.30410880132887,0.8197356323081719,-0.9149518318605893, -0.8762310456838701,0.75,0.5,0.0003231206362469857, 0.00022605463991443988,0.0,1.6110302836255865, -0.2742168824028661,0.75,0.5,0.0009679877511569528, 0.00022243823610395368,0.0
6,7.83526166,69.55152971818721,90.23249679950415,1.1359842637473827,-0.9146702678571307, -0.8763426927531018,0.75,0.5,0.00021756274928155773, 0.00017749599508863325,0.0,1.611585153039353, -0.27431298623275374,0.75,0.5,0.001080809793456414, 0.0002988319023462229,0.0
7,7.46215397,63.07991234848391,84.51529271714931,1.0590700764036707,-0.9141415472891579, -0.8766955645681556,0.75,0.5,0.00031961426581405145, 0.00019001608694532918,0.0,1.6158579206432009, -0.2736268734010976,0.75,0.5,0.0011233916781286215, 0.0003543832327953187,0.0
8,7.1068133,63.07991234848391,77.54687351766786,0.5831756174788846,-0.914703337435486, -0.8761040625251277,0.75,0.5,0.0004875926520164401, 0.0003382055236381273,0.0,1.6206585425245694, -0.27219004144091874,0.75,0.5,0.0007004633128898849, 0.00014489577366798818,0.0
9,6.76839362,57.88706452972973,73.02626784919349,0.9537992227797706,-0.9135161749309881, -0.8765742491855741,0.75,0.5,0.00034543724104344023, 0.00020565629117258243,0.0,1.6230602426404743, -0.27171683222865395,0.75,0.5,0.0008601461061090607, 0.0002660741051301983,0.0
10,6.44608916,55.07040751793591,68.51011833329333,0.5987798902250914,-0.9148361416353765, -0.875902476154387,0.75,0.5,0.00025651627974520317, 0.00023259006056741574,0.0,1.6270543436802778, -0.2710452721174547,0.75,0.5,0.0006368561936881333, 0.00021547156602310974,0.0
11,6.13913254,53.54363759888657,67.80894395668972,0.5770877696011822,-0.9135640363190541, -0.8763309391882645,0.75,0.5,0.0003017413896031118, 0.00016965655508323818,0.0,1.6259529926641307, -0.27145281839281543,0.75,0.5,0.0006159550050142128, 0.00022064770693863638,0.0
12,5.84679289,52.92076207705105,63.712694814222225,0.4468790220593162,-0.9138387795004561, -0.8760767517929977,0.75,0.5,0.000377645545684588, 0.000265388162295052,0.0,1.6302841212731554, -0.2704809281132842,0.75,0.5,0.0005586876475645511, 0.00017564380203035276,0.0
13,5.56837418,44.38800330580635,55.45635080599938,0.563335118796651,-0.9135740118045529, -0.8755010001949838,0.75,0.5,0.0005280502698897383, 0.0003277894013451461,0.0,1.637128083705511, -0.26884751589942274,0.75,0.5,0.0006444096747339432, 0.00020685258450646465,0.0
14,5.30321351,43.32238918334384,53.81978689492699,0.40830711217040905,-0.9130003554253581, -0.8760358698801035,0.75,0.5,0.0003607828145194106, 0.0002303759931763819,0.0,1.637796055947312, -0.26838997092182926,0.75,0.5,0.0004730834610294038, 0.00011663943700308275,0.0
15,5.05067953,38.912017426065944,50.342723967805284,0.729613205258744,-0.9130830750717231, -0.8757070427512877,0.75,0.5,0.0003793841619096048, 0.0002459629045081604,0.0,1.639967754916031, -0.2680003059897297,0.75,0.5,0.0007301789557892905, 0.0002474084837400088,0.0
16,4.81017098,38.912017426065944,48.74285527558829,0.41855034014776404,-0.9123502075302214, -0.8760745031073498,0.75,0.5,0.00040369352805628023, 0.00025575815533655577,0.0,1.6412516074477348, -0.2680892093563746,0.75,0.5,0.00046408342704331673, 0.0001401910288037863,0.0
17,4.58111522,37.91305465120685,47.129137980257795,0.49594949529616633,-0.9126923706243224, -0.8757313180712993,0.75,0.5,0.000396846084012985, 0.00024788865077816983,0.0,1.6424674121141165, -0.26781381431765267,0.75,0.5,0.0006122973262394545, 0.00016626610434922396,0.0
18,4.36296688,33.78355756962753,42.97502996882498,0.4696167619697464,-0.9121999044458559, -0.8759518082534532,0.75,0.5,0.00043501906269201995, 0.0002122813390374116,0.0,1.646076896910906, -0.26696163521015726,0.75,0.5,0.0005457853838611803, 0.00014286889775967824,0.0
