omega,S,S_p,S_c
-14.99,3.696875979333104e-8,0.0,3.696875979333104e-8
-14.985,5.666272006852892e-8,0.0,5.666272006852892e-8
-14.98,4.6881398437649115e-8,0.0,4.6881398437649115e-8
-14.975,4.3054345667369176e-8,0.0,4.3054345667369176e-8
-14.97,4.9364530685774055e-8,0.0,4.9364530685774055e-8
-14.965,4.027484675878256e-8,0.0,4.027484675878256e-8
-14.96,4.5757767912463986e-8,0.0,4.5757767912463986e-8
-14.955,3.780508438011351e-8,0.0,3.780508438011351e-8
-14.950000000000001,3.919538834497829e-8,0.0,3.919538834497829e-8
-14.945,3.366091215676101e-8,0.0,3.366091215676101e-8
-14.94,4.289480473674545e-8,0.0,4.289480473674545e-8
-14.935,4.034022669667646e-8,0.0,4.034022669667646e-8
-14.93,4.949480630170117e-8,0.0,4.949480630170117e-8
-14.925,4.592590986517854e-8,0.0,4.592590986517854e-8
-14.92,4.849407669350514e-8,0.0,4.849407669350514e-8
-14.915000000000001,4.6317258531191765e-8,0.0,4.6317258531191765e-8
-14.91,4.291720556483519e-8,0.0,4.291720556483519e-8
-14.905000000000001,4.9862088132242756e-8,0.0,4.9862088132242756e-8
-14.9,3.6055380166327806e-8,0.0,3.6055380166327806e-8
-14.895,3.6323108980309705e-8,0.0,3.6323108980309705e-8
-14.89,4.535245120900303e-8,0.0,4.535245120900303e-8
-14.885,4.151516875247605e-8,0.0,4.151516875247605e-8
-14.88,4.519405419075132e-8,0.0,4.519405419075132e-8
-14.875,3.879668859823064e-8,0.0,3.879668859823064e-8
-14.870000000000001,4.339542923753695e-8,0.0,4.339542923753695e-8
-14.865,4.52276522011417e-8,0.0,4.52276522011417e-8
-14.86,4.580961552498915e-8,0.0,4.580961552498915e-8
-14.855,4.801144962579852e-8,0.0,4.801144962579852e-8
-14.85,4.2660798470446e-8,0.0,4.2660798470446e-8
-14.845,5.503138416691473e-8,0.0,5.503138416691473e-8
-14.84,5.100146470323464e-8,0.0,5.100146470323464e-8
-14.835,5.184034822562219e-8,0.0,5.184034822562219e-8
-14.83,5.325076846867205e-8,0.0,5.325076846867205e-8
-14.825000000000001,4.4647658897293924e-8,0.0,4.4647658897293924e-8
-14.82,5.354882317560711e-8,0.0,5.354882317560711e-8
-14.815,4.5522427616844785e-8,0.0,4.5522427616844785e-8
-14.81,4.7267902282901995e-8,0.0,4.7267902282901995e-8
-14.805,5.655934448670134e-8,0.0,5.655934448670134e-8
-14.8,5.238545450628501e-8,0.0,5.238545450628501e-8
-14.795,3.992781262278003e-8,0.0,3.992781262278003e-8
-14.790000000000001,4.768658300384921e-8,0.0,4.768658300384921e-8
-14.785,4.896303849149586e-8,0.0,4.896303849149586e-8
-14.780000000000001,4.9711217789748414e-8,0.0,4.9711217789748414e-8
-14.775,4.198543813362284e-8,0.0,4.198543813362284e-8
-14.77,3.758277803305798e-8,0.0,3.758277803305798e-8
-14.765,4.366317967678501e-8,0.0,4.366317967678501e-8
-14.76,4.5475394938533035e-8,0.0,4.5475394938533035e-8
-14.755,3.66638231172438e-8,0.0,3.66638231172438e-8
-14.75,4.6003196351383526e-8,0.0,4.6003196351383526e-8
-14.745000000000001,5.58434167222679e-8,0.0,5.58434167222679e-8
-14.74,4.9174969387452e-8,0.0,4.9174969387452e-8
-14.735,4.349156025587671e-8,0.0,4.349156025587671e-8
-14.73,4.1693343108046155e-8,0.0,4.1693343108046155e-8
-14.725,5.259564393540318e-8,0.0,5.259564393540318e-8
-14.72,4.387621346312483e-8,0.0,4.387621346312483e-8
-14.715,4.10410834656834e-8,0.0,4.10410834656834e-8
-14.71,5.412392425592848e-8,0.0,5.412392425592848e-8
-14.705,3.744236868954871e-8,0.0,3.744236868954871e-8
-14.700000000000001,4.783358092647033e-8,0.0,4.783358092647033e-8
-14.695,4.68428104841988e-8,0.0,4.68428104841988e-8
-14.69,5.027976607610829e-8,0.0,5.027976607610829e-8
-14.685,5.201878295172191e-8,0.0,5.201878295172191e-8
-14.68,4.072404371644473e-8,0.0,4.072404371644473e-8
-14.675,4.443985008135411e-8,0.0,4.443985008135411e-8
-14.67,4.636274862441684e-8,0.0,4.636274862441684e-8
-14.665000000000001,6.194967950806924e-8,0.0,6.194967950806924e-8
-14.66,4.097309952033798e-8,0.0,4.097309952033798e-8
-14.655000000000001,4.8549794321248675e-8,0.0,4.8549794321248675e-8
-14.65,4.5070611849103075e-8,0.0,4.5070611849103075e-8
-14.645,3.091204854566864e-8,0.0,3.091204854566864e-8
-14.64,4.5149512894349975e-8,0.0,4.5149512894349975e-8
-14.635,3.979125216284688e-8,0.0,3.979125216284688e-8
-14.63,4.305868690270944e-8,0.0,4.305868690270944e-8
-14.625,4.074390361072018e-8,0.0,4.074390361072018e-8
-14.620000000000001,4.6375503101746665e-8,0.0,4.6375503101746665e-8
-14.615,5.084283837774566e-8,0.0,5.084283837774566e-8
-14.61,4.0248887208428477e-8,0.0,4.0248887208428477e-8
-14.605,4.8449708360398444e-8,0.0,4.8449708360398444e-8
-14.6,4.1738894271452646e-8,0.0,4.1738894271452646e-8
-14.595,3.920993894116222e-8,0.0,3.920993894116222e-8
-14.59,4.889334453060589e-8,0.0,4.889334453060589e-8
-14.585,4.7148755982655805e-8,0.0,4.7148755982655805e-8
-14.58,3.611485453926354e-8,0.0,3.611485453926354e-8
-14.575000000000001,4.298862740427852e-8,0.0,4.298862740427852e-8
-14.57,4.489012120565484e-8,0.0,4.489012120565484e-8
-14.565,4.795629197283802e-8,0.0,4.795629197283802e-8
-14.56,4.57975268371061e-8,0.0,4.57975268371061e-8
-14.555,5.315718141580688e-8,0.0,5.315718141580688e-8
-14.55,5.705232258100964e-8,0.0,5.705232258100964e-8
-14.545,4.389078657474811e-8,0.0,4.389078657474811e-8
-14.540000000000001,4.239486804935139e-8,0.0,4.239486804935139e-8
-14.535,4.7855025056148886e-8,0.0,4.7855025056148886e-8
-14.530000000000001,4.7310132490902e-8,0.0,4.7310132490902e-8
-14.525,4.5875958864826753e-8,0.0,4.5875958864826753e-8
-14.52,3.891460005747456e-8,0.0,3.891460005747456e-8
-14.515,4.444357877739126e-8,0.0,4.444357877739126e-8
-14.51,4.46382442598392e-8,0.0,4.46382442598392e-8
-14.505,5.028445534254979e-8,0.0,5.028445534254979e-8
-14.5,4.152003357765682e-8,0.0,4.152003357765682e-8
-14.495000000000001,4.5177512501733924e-8,0.0,4.5177512501733924e-8
-14.49,5.71985846033156e-8,0.0,5.71985846033156e-8
-14.485,5.0630636569581596e-8,0.0,5.0630636569581596e-8
-14.48,5.4978907724280257e-8,0.0,5.4978907724280257e-8
-14.475,5.828347918803152e-8,0.0,5.828347918803152e-8
-14.47,4.6567848701419694e-8,0.0,4.6567848701419694e-8
-14.465,4.928762733011108e-8,0.0,4.928762733011108e-8
-14.46,4.983998621947521e-8,0.0,4.983998621947521e-8
-14.455,3.946525293224521e-8,0.0,3.946525293224521e-8
-14.450000000000001,4.990258320774017e-8,0.0,4.990258320774017e-8
-14.445,4.937567794802318e-8,0.0,4.937567794802318e-8
-14.44,4.8356031952909246e-8,0.0,4.8356031952909246e-8
-14.435,4.524520208165323e-8,0.0,4.524520208165323e-8
-14.43,6.076278141950897e-8,0.0,6.076278141950897e-8
-14.425,4.582946133934637e-8,0.0,4.582946133934637e-8
-14.42,4.5697174047444127e-8,0.0,4.5697174047444127e-8
-14.415000000000001,4.8061753249142083e-8,0.0,4.8061753249142083e-8
-14.41,5.409304519197763e-8,0.0,5.409304519197763e-8
-14.405000000000001,4.6334838422524994e-8,0.0,4.6334838422524994e-8
-14.4,4.8032361138082645e-8,0.0,4.8032361138082645e-8
-14.395,4.697106548622958e-8,0.0,4.697106548622958e-8
-14.39,4.236333702244672e-8,0.0,4.236333702244672e-8
-14.385,4.371461909215742e-8,0.0,4.371461909215742e-8
-14.38,5.143994467205706e-8,0.0,5.143994467205706e-8
-14.375,6.359817205228618e-8,0.0,6.359817205228618e-8
-14.370000000000001,3.8504883246402115e-8,0.0,3.8504883246402115e-8
-14.365,4.396571090605183e-8,0.0,4.396571090605183e-8
-14.36,4.7580957184440244e-8,0.0,4.7580957184440244e-8
-14.355,5.558362800374119e-8,0.0,5.558362800374119e-8
-14.35,4.6981935475126766e-8,0.0,4.6981935475126766e-8
-14.345,4.492867016073061e-8,0.0,4.492867016073061e-8
-14.34,3.8730168040448554e-8,0.0,3.8730168040448554e-8
-14.335,5.0605907537950105e-8,0.0,5.0605907537950105e-8
-14.33,4.998071380842073e-8,0.0,4.998071380842073e-8
-14.325000000000001,5.2247692705583746e-8,0.0,5.2247692705583746e-8
-14.32,6.087510751364147e-8,0.0,6.087510751364147e-8
-14.315,4.1785464609522946e-8,0.0,4.1785464609522946e-8
-14.31,4.92174019814008e-8,0.0,4.92174019814008e-8
-14.305,5.1455521059239695e-8,0.0,5.1455521059239695e-8
-14.3,5.373227783086977e-8,0.0,5.373227783086977e-8
-14.295,5.552224946596764e-8,0.0,5.552224946596764e-8
-14.290000000000001,5.635071098349743e-8,0.0,5.635071098349743e-8
-14.285,5.6464487346941964e-8,0.0,5.6464487346941964e-8
-14.280000000000001,4.377898845487276e-8,0.0,4.377898845487276e-8
-14.275,5.553214521014135e-8,0.0,5.553214521014135e-8
-14.27,5.642096162435024e-8,0.0,5.642096162435024e-8
-14.265,5.027143728693826e-8,0.0,5.027143728693826e-8
-14.26,4.907004992283442e-8,0.0,4.907004992283442e-8
-14.255,5.165262361262595e-8,0.0,5.165262361262595e-8
-14.25,5.770099620602334e-8,0.0,5.770099620602334e-8
-14.245000000000001,5.0983297701441165e-8,0.0,5.0983297701441165e-8
-14.24,5.8910700267576776e-8,0.0,5.8910700267576776e-8
-14.235,5.134899336455391e-8,0.0,5.134899336455391e-8
-14.23,5.540603447232832e-8,0.0,5.540603447232832e-8
-14.225,4.3034381918716345e-8,0.0,4.3034381918716345e-8
-14.22,5.122450127333372e-8,0.0,5.122450127333372e-8
-14.215,6.15096712615705e-8,0.0,6.15096712615705e-8
-14.21,5.4351314122645867e-8,0.0,5.4351314122645867e-8
-14.205,5.6646597121471716e-8,0.0,5.6646597121471716e-8
-14.200000000000001,5.084827035243875e-8,0.0,5.084827035243875e-8
-14.195,5.7789048479194905e-8,0.0,5.7789048479194905e-8
-14.19,5.192238905975345e-8,0.0,5.192238905975345e-8
-14.185,4.9634475926291576e-8,0.0,4.9634475926291576e-8
-14.18,4.7280279673994754e-8,0.0,4.7280279673994754e-8
-14.175,5.4206873505217936e-8,0.0,5.4206873505217936e-8
-14.17,6.983928217814486e-8,0.0,6.983928217814486e-8
-14.165000000000001,5.0055618372909265e-8,0.0,5.0055618372909265e-8
-14.16,5.334071430644163e-8,0.0,5.334071430644163e-8
-14.155000000000001,4.7628083883193013e-8,0.0,4.7628083883193013e-8
-14.15,5.981367651340172e-8,0.0,5.981367651340172e-8
-14.145,6.040988063138149e-8,0.0,6.040988063138149e-8
-14.14,6.149122898334886e-8,0.0,6.149122898334886e-8
-14.135,5.613671027178354e-8,0.0,5.613671027178354e-8
-14.13,5.85360049593874e-8,0.0,5.85360049593874e-8
-14.125,4.958937348404537e-8,0.0,4.958937348404537e-8
-14.120000000000001,5.275663728891191e-8,0.0,5.275663728891191e-8
-14.115,5.330128881043789e-8,0.0,5.330128881043789e-8
-14.11,5.9281473929262365e-8,0.0,5.9281473929262365e-8
-14.105,5.536848147085995e-8,0.0,5.536848147085995e-8
-14.1,4.654401166707191e-8,0.0,4.654401166707191e-8
-14.095,5.0837336101772546e-8,0.0,5.0837336101772546e-8
-14.09,4.803597062054528e-8,0.0,4.803597062054528e-8
-14.085,4.3539671961214937e-8,0.0,4.3539671961214937e-8
-14.08,5.764942336537559e-8,0.0,5.764942336537559e-8
-14.075000000000001,5.753818256496242e-8,0.0,5.753818256496242e-8
-14.07,5.3012590314235255e-8,0.0,5.3012590314235255e-8
-14.065,4.432392310784675e-8,0.0,4.432392310784675e-8
-14.06,4.5621960506372353e-8,0.0,4.5621960506372353e-8
-14.055,4.5895453271281906e-8,0.0,4.5895453271281906e-8
-14.05,4.4576504759815795e-8,0.0,4.4576504759815795e-8
-14.045,6.090217049898911e-8,0.0,6.090217049898911e-8
-14.040000000000001,5.3239275525730755e-8,0.0,5.3239275525730755e-8
-14.035,4.719854560659684e-8,0.0,4.719854560659684e-8
-14.030000000000001,5.121537961946705e-8,0.0,5.121537961946705e-8
-14.025,5.677980260232685e-8,0.0,5.677980260232685e-8
-14.02,6.350540396365168e-8,0.0,6.350540396365168e-8
-14.015,4.683699761332632e-8,0.0,4.683699761332632e-8
-14.01,5.1626118791026195e-8,0.0,5.1626118791026195e-8
-14.005,4.9058524803355425e-8,0.0,4.9058524803355425e-8
-14.0,5.7579513331196656e-8,0.0,5.7579513331196656e-8
-13.995000000000001,6.322583197476898e-8,0.0,6.322583197476898e-8
-13.99,6.37981485850053e-8,0.0,6.37981485850053e-8
-13.985,5.847630869227539e-8,0.0,5.847630869227539e-8
-13.98,5.356748585042492e-8,0.0,5.356748585042492e-8
-13.975,6.105461949184001e-8,0.0,6.105461949184001e-8
-13.97,5.9077337255192596e-8,0.0,5.9077337255192596e-8
-13.965,4.352042938213512e-8,0.0,4.352042938213512e-8
-13.96,4.670790656129132e-8,0.0,4.670790656129132e-8
-13.955,4.0766264869611696e-8,0.0,4.0766264869611696e-8
-13.950000000000001,4.374106152913399e-8,0.0,4.374106152913399e-8
-13.945,6.228325342181312e-8,0.0,6.228325342181312e-8
-13.94,5.964264261884468e-8,0.0,5.964264261884468e-8
-13.935,5.964951351134477e-8,0.0,5.964951351134477e-8
-13.93,5.5343881496826885e-8,0.0,5.5343881496826885e-8
-13.925,5.7733767276315456e-8,0.0,5.7733767276315456e-8
-13.92,5.4085430499107926e-8,0.0,5.4085430499107926e-8
-13.915000000000001,6.79664036667284e-8,0.0,6.79664036667284e-8
-13.91,4.384012147218198e-8,0.0,4.384012147218198e-8
-13.905000000000001,5.253702543419479e-8,0.0,5.253702543419479e-8
-13.9,4.593806342575317e-8,0.0,4.593806342575317e-8
-13.895,5.9258263215194505e-8,0.0,5.9258263215194505e-8
-13.89,5.3684753918905246e-8,0.0,5.3684753918905246e-8
-13.885,5.579883167754386e-8,0.0,5.579883167754386e-8
-13.88,5.154065264882292e-8,0.0,5.154065264882292e-8
-13.875,4.670051697738436e-8,0.0,4.670051697738436e-8
-13.870000000000001,6.320219502669143e-8,0.0,6.320219502669143e-8
-13.865,5.857086892857947e-8,0.0,5.857086892857947e-8
-13.86,5.96430636989679e-8,0.0,5.96430636989679e-8
-13.855,4.599129483442412e-8,0.0,4.599129483442412e-8
-13.85,6.089496641009005e-8,0.0,6.089496641009005e-8
-13.845,5.925822801822968e-8,0.0,5.925822801822968e-8
