a,theta
155.20256228400333,10.0
140.97627098892104,9.09090909090909
143.0555926832759,8.264462809917354
129.50698853955404,7.513148009015775
118.5940236963718,6.830134553650705
111.93299926352846,6.2092132305915495
107.62393171870771,5.644739300537772
96.6648101972679,5.131581182307064
90.22653673771383,4.66507380209733
82.45853923642836,4.240976183724846
70.67844616144797,3.855432894295314
66.99490064378944,3.504938994813922
56.68704101585234,3.186308177103565
49.54101179014288,2.896643797366877
42.513669908571366,2.6333125430607973
34.70211932975695,2.3939204936916334
34.596651710623654,2.176291357901485
29.899641687161413,1.9784466890013497
25.98320745266754,1.798587899092136
26.147309998611156,1.635079908265578
21.63353087597968,1.4864362802414344
19.61460142180021,1.3513057093103948
18.60462009641224,1.2284597357367224
16.343038351941992,1.1167815779424748
15.852630430577495,1.0152559799477043
13.906967522987635,0.9229599817706402
13.786276199654461,0.8390545288824002
11.099552762423196,0.7627768444385455
10.88092428226414,0.6934334949441322
9.647647557048293,0.6303940863128475
9.341932665414527,0.5730855330116795
8.482216789672416,0.5209868481924358
7.366180753662202,0.4736244074476689
7.734779274729502,0.43056764313424445
6.316849847283373,0.39142513012204033
5.199955610405515,0.355841027383673
4.839187786838328,0.3234918430760664
4.380914442131525,0.29408349370551484
4.44184225795376,0.2673486306413771
3.347224563546667,0.24304420967397916
3.3368476119091053,0.2209492815217992
2.7340638192024422,0.20086298320163565
2.3712088222173544,0.18260271200148695
2.0767205472262846,0.1660024654558972
1.7395252697183856,0.15091133223263378
1.8709205950186005,0.13719212021148527
1.5703201266221136,0.12472010928316841
1.4263004807005901,0.1133819175301531
1.206249866930926,0.10307447048195735
1.2139989159992814,0.09370406407450667
0.958702019251579,0.08518551279500607
0.9131942665980992,0.07744137526818731
0.8878065101757492,0.07040125024380665
0.7641099943409404,0.06400113658527877
0.6226737625908482,0.05818285144116251
0.753609704281078,0.052893501310147736
0.637225964726186,0.04808500119104339
0.5226588391149142,0.04371363744640308
0.4343824055092061,0.03973967040582098
0.3744002542703028,0.03612697309620089
0.3504907273354827,0.03284270281472808
0.3152559799930393,0.029857002558843704
0.27931659374858614,0.02714272959894882
0.25361868457793396,0.024675208726317104
0.22828732556602138,0.022432007933015547
0.21022640898392947,0.02039273448455959
0.18759649795296127,0.018538849531417805
0.1752892047860088,0.016853499574016186
0.1539900027468793,0.015321363249105623
0.16136619961694482,0.013928512044641473
0.12935516870270264,0.012662283676946794
0.10883667964450525,0.011511166979042538
0.08906288293711492,0.010464697253675033
0.08850751127476401,0.009513361139704576
0.09730000237765984,0.008648510127004159
0.10515630562966821,0.007862281933640145
0.08107513734408561,0.007147529030581949
0.07681961926797021,0.006497753664165407
0.06953740178027168,0.005907048785604915
0.04469974041532772,0.0053700443505499225
0.047608513539003555,0.004881858500499929
0.0340763896455461,0.004438053182272662
0.03253166385920811,0.004034593802066057
0.0378824461635833,0.0036678125473327784
0.024583795468964026,0.0033343750430297986
0.02318671420883505,0.003031250039117998
0.013846564121533279,0.0027556818537436347
0.014729334466360518,0.002505165321585122
0.014985642105719156,0.002277423019622838
0.004557940701671684,0.002070384563293489
-3.999232703986496,0.0018821677848122626
-3.999232703986496,0.0017110616225566022
-3.999232703986496,0.0015555105659605473
-3.999232703986496,0.0014141005145095883
-3.999232703986496,0.0012855459222814438
-3.999232703986496,0.0011686781111649488
-3.999232703986496,0.0010624346465135897
-3.999232703986496,0.0009658496786487179
-3.999232703986496,0.0008780451624079253
-3.999232703986496,0.0007982228749162957
-3.999232703986496,0.0007256571590148142
-3.999232703986496,0.0006596883263771037
-3.999232703986496,0.0005997166603428215
-3.999232703986496,0.0005451969639480196
-3.999232703986496,0.0004956336035891086
-3.999232703986496,0.00045057600326282594
-3.999232703986496,0.00040961454842075085
-3.999232703986496,0.00037237686220068254
-3.999232703986496,0.0003385244201824387
