j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
27,NaN,NaN,0.0,0.4945833333333334,0.008996708810312627,0.49047619047619045,6.584415584415584,0.45722442377661765
28,NaN,NaN,0.0,0.4861007462686568,0.009283431859712228,0.4948633456096143,6.48051948051948,0.5558228387499238
29,NaN,NaN,0.0,0.4975427350427351,0.008922533132342,0.4966144966144965,6.285714285714286,0.3289867506156329
30,NaN,NaN,0.0,0.49450000000000005,0.007762908235611543,0.5031168831168831,6.103896103896104,0.47496151433959527
31,NaN,NaN,0.0,0.50125,0.008222940598008656,0.48441558441558447,6.012987012987013,0.5250553754445753
32,NaN,NaN,0.0,0.496375,0.0075900968575549595,0.5080519480519481,6.1688311688311686,0.5146486251414162
33,NaN,NaN,0.0,0.49124999999999985,0.007007132137722053,0.5158441558441559,5.857142857142857,0.5044794452376254
34,NaN,NaN,0.0,0.492375,0.007869491539167878,0.479090909090909,5.740259740259741,0.6146423945595939
35,NaN,NaN,0.0,0.48925,0.007366656585212161,0.47584415584415585,5.4935064935064934,0.43563848437151476
36,NaN,NaN,0.0,0.4902500000000001,0.006774752401287316,0.5053246753246753,5.363636363636363,0.6254564149515054
37,NaN,NaN,0.0,0.505375,0.006539752845136014,0.5066233766233766,5.12987012987013,0.4247594450475347
38,NaN,NaN,0.0,0.4870000000000001,0.006020965151141045,0.49506493506493504,5.103896103896104,0.5450533745474856
39,NaN,NaN,0.0,0.47975,0.006623814240848796,0.5153246753246753,5.298701298701299,0.5046445847375551
40,NaN,NaN,0.0,0.5037499999999999,0.006406259677278836,0.512077922077922,5.1558441558441555,0.6153413760524745
41,NaN,NaN,0.0,0.4919999999999998,0.005438077126501855,0.48428571428571426,4.792207792207792,0.38486539694152383
42,NaN,NaN,0.0,0.49037499999999995,0.006324161512996187,0.5007792207792208,4.987012987012987,0.40524646544150583
43,NaN,NaN,0.0,0.4958750000000001,0.005491715924132356,0.5071428571428571,4.805194805194805,0.40614336564937553
44,NaN,NaN,0.0,0.5011249999999999,0.006176175918033694,0.5053246753246753,4.766233766233766,0.5344476637507054
45,NaN,NaN,0.0,0.49037499999999995,0.0060469648416912524,0.509090909090909,4.753246753246753,0.4346674747404559
46,NaN,NaN,0.0,0.48812500000000003,0.00521094579426343,0.4954545454545454,4.51948051948052,0.42564751435352555
47,NaN,NaN,0.0,0.4968749999999999,0.004921245381126716,0.48337662337662335,4.311688311688312,0.5642465640325864
48,NaN,NaN,0.0,0.4800000000000001,0.004909083754256087,0.5027272727272727,4.428571428571429,0.5847483759404656
49,NaN,NaN,0.0,0.49524999999999986,0.005020183836018667,0.4944155844155846,4.324675324675325,0.5254414745455045
50,NaN,NaN,0.0,0.486625,0.005336913331212048,0.5085714285714287,4.285714285714286,0.6070376944435332
51,NaN,NaN,0.0,0.48375,0.0050790469980519105,0.4742857142857143,4.116883116883117,0.40514538515572446
