omega,S,S_p,S_c
-14.99,9.878995335644996e-5,0.0,9.878995335644996e-5
-14.985,0.00010634630049317546,0.0,0.00010634630049317546
-14.98,0.00010998571068865477,0.0,0.00010998571068865477
-14.975,0.00010454432205962445,0.0,0.00010454432205962445
-14.97,0.00010919464510605543,0.0,0.00010919464510605543
-14.965,8.935467553065504e-5,0.0,8.935467553065504e-5
-14.96,0.00010702701445887379,0.0,0.00010702701445887379
-14.955,0.00010231051441886328,0.0,0.00010231051441886328
-14.950000000000001,9.926981738599053e-5,0.0,9.926981738599053e-5
-14.945,0.00010769193754271177,0.0,0.00010769193754271177
-14.94,9.666258387456257e-5,0.0,9.666258387456257e-5
-14.935,9.586593266306607e-5,0.0,9.586593266306607e-5
-14.93,0.00010350765972383692,0.0,0.00010350765972383692
-14.925,0.00011585608934669757,0.0,0.00011585608934669757
-14.92,0.00010345043677395856,0.0,0.00010345043677395856
-14.915000000000001,9.882386004139444e-5,0.0,9.882386004139444e-5
-14.91,0.00010531838410961727,0.0,0.00010531838410961727
-14.905000000000001,0.0001023352279801099,0.0,0.0001023352279801099
-14.9,0.00010650559480403546,0.0,0.00010650559480403546
-14.895,0.00010278945265259559,0.0,0.00010278945265259559
-14.89,0.00011456519793527116,0.0,0.00011456519793527116
-14.885,0.0001093640130496597,0.0,0.0001093640130496597
-14.88,9.689690002024688e-5,0.0,9.689690002024688e-5
-14.875,0.00011563884951570732,0.0,0.00011563884951570732
-14.870000000000001,0.00010847689866765715,0.0,0.00010847689866765715
-14.865,0.00011053322679778608,0.0,0.00011053322679778608
-14.86,0.00011136517551424309,0.0,0.00011136517551424309
-14.855,0.00010902355241894281,0.0,0.00010902355241894281
-14.85,9.537557136555895e-5,0.0,9.537557136555895e-5
-14.845,0.00010388739001535424,0.0,0.00010388739001535424
-14.84,9.98141158526684e-5,0.0,9.98141158526684e-5
-14.835,0.00010529775399212422,0.0,0.00010529775399212422
-14.83,0.00011313892217473295,0.0,0.00011313892217473295
-14.825000000000001,0.00010063373751600216,0.0,0.00010063373751600216
-14.82,0.00011116871508373069,0.0,0.00011116871508373069
-14.815,0.0001035867596317367,0.0,0.0001035867596317367
-14.81,0.00011458240897711103,0.0,0.00011458240897711103
-14.805,0.0001117448035003676,0.0,0.0001117448035003676
-14.8,0.00011108159879590849,0.0,0.00011108159879590849
-14.795,0.00010311904483484433,0.0,0.00010311904483484433
-14.790000000000001,0.00012536439465419562,0.0,0.00012536439465419562
-14.785,9.795133060051822e-5,0.0,9.795133060051822e-5
-14.780000000000001,0.00010712796426639966,0.0,0.00010712796426639966
-14.775,0.00010604498171496781,0.0,0.00010604498171496781
-14.77,0.00011726326555191094,0.0,0.00011726326555191094
-14.765,0.00012589364219467054,0.0,0.00012589364219467054
-14.76,9.823657757627412e-5,0.0,9.823657757627412e-5
-14.755,0.00010161950822312136,0.0,0.00010161950822312136
-14.75,0.0001113778993978659,0.0,0.0001113778993978659
-14.745000000000001,0.0001106307485110113,0.0,0.0001106307485110113
-14.74,9.88000966068761e-5,0.0,9.88000966068761e-5
-14.735,0.0001063005008232385,0.0,0.0001063005008232385
-14.73,0.00011368678689468745,0.0,0.00011368678689468745
-14.725,0.00010619905700109483,0.0,0.00010619905700109483
-14.72,0.00011938258606164517,0.0,0.00011938258606164517
-14.715,0.00011114856150990057,0.0,0.00011114856150990057
-14.71,0.00010999254669624405,0.0,0.00010999254669624405
-14.705,0.00011870759986836616,0.0,0.00011870759986836616
-14.700000000000001,0.00011542957681727676,0.0,0.00011542957681727676
-14.695,0.00010727929025345591,0.0,0.00010727929025345591
-14.69,0.00012081282394954873,0.0,0.00012081282394954873
-14.685,0.00011207030377080364,0.0,0.00011207030377080364
-14.68,0.00010754039452249835,0.0,0.00010754039452249835
-14.675,0.00011322972285580738,0.0,0.00011322972285580738
-14.67,0.00011947933635868031,0.0,0.00011947933635868031
-14.665000000000001,0.00011669205946422526,0.0,0.00011669205946422526
-14.66,0.00011075370227204157,0.0,0.00011075370227204157
-14.655000000000001,0.00010911712298654603,0.0,0.00010911712298654603
-14.65,0.00012415124166017969,0.0,0.00012415124166017969
-14.645,0.00011845458407361253,0.0,0.00011845458407361253
-14.64,0.00011454506944726996,0.0,0.00011454506944726996
-14.635,0.0001202734940372814,0.0,0.0001202734940372814
-14.63,0.00010474776292865396,0.0,0.00010474776292865396
