i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
1.0,0.4849,0.5036,0.2363,0.4731,0.5063,0.1257,3.08250822,4.43881184,0.59741074,0.86027147,0.5262,0.5342,0.00251672,0.00084285,0.4769,0.5178,0.5632,0.34572381,0.00084285,0.00174773
2.0,0.5022,0.5247,0.2331,0.4804,0.5028,0.1171,3.08250822,4.43881184,0.59741074,0.86027147,0.467,0.4386,0.00302007,0.00101142,0.4782,0.4788,0.4337,0.34572381,0.00084285,0.00209727
3.0,0.5029,0.4577,0.2344,0.4778,0.5041,0.1162,3.08250822,5.32657421,0.59741074,0.86027147,0.53,0.513,0.00251672,0.00084285,0.4723,0.5378,0.53,0.34572381,0.00070237,0.00174773
4.0,0.4966,0.5236,0.237,0.483,0.505,0.1152,3.08250822,4.43881184,0.59741074,0.86027147,0.5598,0.5094,0.00251672,0.00084285,0.4747,0.505,0.4485,0.34572381,0.00084285,0.00209727
5.0,0.4975,0.5227,0.2364,0.4913,0.5211,0.1066,3.08250822,4.43881184,0.59741074,0.86027147,0.4798,0.4078,0.00302007,0.00084285,0.4818,0.3756,0.4071,0.34572381,0.00084285,0.00174773
6.0,0.5068,0.5384,0.2392,0.4904,0.5162,0.1087,3.08250822,4.43881184,0.59741074,0.86027147,0.4616,0.576,0.00302007,0.00070237,0.477,0.5548,0.5272,0.34572381,0.00070237,0.00174773
7.0,0.5064,0.5362,0.2401,0.487,0.5136,0.1066,3.08250822,4.43881184,0.59741074,0.86027147,0.46,0.4326,0.00302007,0.00084285,0.4776,0.453,0.4247,0.34572381,0.00070237,0.00174773
8.0,0.506,0.5373,0.2397,0.4825,0.509,0.1081,3.08250822,4.43881184,0.59741074,0.86027147,0.4528,0.5104,0.00302007,0.00084285,0.4738,0.5492,0.5047,0.34572381,0.00070237,0.00174773
9.0,0.5092,0.4782,0.239,0.4844,0.512,0.1003,3.08250822,5.32657421,0.59741074,0.86027147,0.5138,0.4348,0.00251672,0.00084285,0.4752,0.415,0.434,0.34572381,0.00084285,0.00174773
10.0,0.5054,0.4719,0.243,0.4863,0.5136,0.1016,3.08250822,5.32657421,0.59741074,0.86027147,0.5112,0.4718,0.00251672,0.00084285,0.4738,0.5298,0.4754,0.34572381,0.00070237,0.00174773
11.0,0.5069,0.4725,0.2292,0.4887,0.5175,0.0964,3.08250822,5.32657421,0.59741074,0.86027147,0.5062,0.561,0.00251672,0.00040647,0.473,0.5684,0.6047,0.34572381,0.00033872,0.00101142
12.0,0.5026,0.4667,0.2387,0.4827,0.5043,0.0996,3.08250822,5.32657421,0.59741074,0.86027147,0.5256,0.5144,0.00251672,0.00070237,0.4704,0.521,0.5492,0.34572381,0.00070237,0.00145644
13.0,0.4942,0.5232,0.2326,0.4846,0.4996,0.093,3.08250822,4.43881184,0.59741074,0.86027147,0.5022,0.3288,0.00251672,0.00070237,0.47,0.3082,0.273,0.34572381,0.00070237,0.00174773
14.0,0.494,0.5202,0.233,0.4851,0.5041,0.0919,3.08250822,4.43881184,0.59741074,0.86027147,0.491,0.5708,0.00251672,0.00058531,0.4684,0.5614,0.5274,0.34572381,0.00058531,0.00145644
15.0,0.5026,0.5276,0.2301,0.4878,0.5037,0.0946,3.08250822,4.43881184,0.59741074,0.86027147,0.4916,0.4946,0.00251672,0.00070237,0.4635,0.4784,0.5037,0.34572381,0.00070237,0.00145644
16.0,0.4957,0.5186,0.2252,0.4895,0.5071,0.0903,3.08250822,4.43881184,0.59741074,0.86027147,0.4906,0.404,0.00251672,0.00070237,0.4674,0.3912,0.4093,0.34572381,0.00070237,0.00145644
17.0,0.491,0.5136,0.2264,0.4887,0.5051,0.0939,3.08250822,4.43881184,0.59741074,0.86027147,0.4898,0.4738,0.00251672,0.00040647,0.4648,0.4506,0.4901,0.34572381,0.00040647,0.00101142
18.0,0.4962,0.52,0.2246,0.4848,0.4978,0.087,3.08250822,4.43881184,0.59741074,0.86027147,0.4662,0.212,0.00251672,0.00028227,0.4645,0.1878,0.2271,0.34572381,0.00028227,0.00070237
19.0,0.4844,0.505,0.2271,0.484,0.4972,0.0896,3.08250822,4.43881184,0.59741074,0.86027147,0.4594,0.5282,0.00251672,0.00058531,0.4624,0.5098,0.4496,0.34572381,0.00058531,0.00145644
20.0,0.4878,0.5099,0.2259,0.4831,0.4885,0.089,3.08250822,4.43881184,0.59741074,0.86027147,0.4542,0.5276,0.00251672,0.00058531,0.4867,0.4354,0.4542,0.28810318,0.00070237,0.00145644
21.0,0.4744,0.4899,0.2181,0.4859,0.493,0.0837,3.08250822,4.43881184,0.59741074,0.86027147,0.5204,0.401,0.00209727,0.00070237,0.4897,0.431,0.3812,0.28810318,0.00058531,0.00145644
22.0,0.4761,0.4923,0.218,0.4797,0.4844,0.0844,3.08250822,4.43881184,0.59741074,0.86027147,0.5038,0.5278,0.00209727,0.00048776,0.4831,0.5212,0.4809,0.28810318,0.00048776,0.0012137
23.0,0.4742,0.4891,0.2131,0.4812,0.4889,0.079,3.08250822,4.43881184,0.59741074,0.86027147,0.4466,0.4254,0.00251672,0.00048776,0.4836,0.4474,0.4634,0.28810318,0.00040647,0.00101142
24.0,0.4729,0.5021,0.2337,0.4797,0.4827,0.0811,3.08250822,4.43881184,0.59741074,0.86027147,0.432,0.3222,0.00251672,0.00040647,0.4881,0.3162,0.354,0.28810318,0.00033872,0.00084285
25.0,0.4726,0.4936,0.2161,0.4819,0.4849,0.0812,3.08250822,4.43881184,0.59741074,0.86027147,0.4734,0.4964,0.00209727,0.00058531,0.4788,0.5274,0.4842,0.28810318,0.00048776,0.0012137
26.0,0.4813,0.498,0.2202,0.4774,0.4755,0.0791,3.08250822,4.43881184,0.59741074,0.86027147,0.469,0.4828,0.00209727,0.00058531,0.477,0.5166,0.4842,0.28810318,0.00048776,0.0012137
27.0,0.47,0.4809,0.2172,0.4785,0.5214,0.0765,3.08250822,4.43881184,0.59741074,0.71689289,0.4968,0.41,0.00174773,0.00048776,0.4795,0.3904,0.4172,0.28810318,0.00048776,0.00101142
28.0,0.4779,0.4905,0.2171,0.4763,0.5188,0.077,3.08250822,4.43881184,0.59741074,0.71689289,0.5018,0.5444,0.00174773,0.00040647,0.4739,0.5792,0.6085,0.28810318,0.00033872,0.00084285
29.0,0.4685,0.4846,0.2142,0.4755,0.5149,0.0745,3.08250822,4.43881184,0.59741074,0.71689289,0.4338,0.465,0.00209727,0.00058531,0.4709,0.4468,0.4651,0.28810318,0.00058531,0.0012137
30.0,0.466,0.4823,0.2126,0.4743,0.513,0.0722,3.08250822,4.43881184,0.59741074,0.71689289,0.5336,0.5206,0.00174773,0.00048776,0.4713,0.502,0.5458,0.28810318,0.00048776,0.00101142
31.0,0.4589,0.4707,0.2122,0.4715,0.5108,0.0725,3.08250822,4.43881184,0.59741074,0.71689289,0.4838,0.4728,0.00174773,0.00048776,0.4674,0.4584,0.4937,0.28810318,0.00048776,0.00101142
32.0,0.465,0.4775,0.2145,0.4676,0.5047,0.0698,3.08250822,4.43881184,0.59741074,0.71689289,0.4962,0.4886,0.00174773,0.00048776,0.4669,0.5374,0.4948,0.28810318,0.00040647,0.00101142
33.0,0.4681,0.4735,0.2008,0.47,0.5003,0.0687,3.08250822,4.43881184,0.59741074,0.71689289,0.4748,0.4724,0.00174773,0.00028227,0.463,0.4474,0.5577,0.28810318,0.00028227,0.00058531
34.0,0.459,0.4654,0.2101,0.4674,0.4972,0.0689,3.08250822,4.43881184,0.59741074,0.71689289,0.4714,0.527,0.00174773,0.00040647,0.46,0.5042,0.4766,0.28810318,0.00040647,0.00101142
35.0,0.4885,0.5223,0.196,0.4677,0.4975,0.0708,2.56875685,3.69900987,0.59741074,0.71689289,0.544,0.454,0.00145644,0.00048776,0.459,0.4942,0.5513,0.28810318,0.00040647,0.00084285
36.0,0.4841,0.5093,0.1919,0.4684,0.5011,0.0686,2.56875685,3.69900987,0.59741074,0.71689289,0.4762,0.4628,0.00174773,0.00048776,0.4573,0.4626,0.5611,0.28810318,0.00048776,0.00084285
37.0,0.4793,0.5122,0.1954,0.466,0.4935,0.0672,2.56875685,3.69900987,0.59741074,0.71689289,0.4688,0.4854,0.00174773,0.00040647,0.4852,0.4632,0.4132,0.24008598,0.00040647,0.00101142
38.0,0.4736,0.5039,0.195,0.4603,0.4864,0.0683,2.56875685,3.69900987,0.59741074,0.71689289,0.492,0.514,0.00145644,0.00040647,0.4801,0.4804,0.5252,0.24008598,0.00040647,0.00084285
39.0,0.4717,0.4913,0.1864,0.4582,0.478,0.0658,2.56875685,3.69900987,0.59741074,0.71689289,0.4276,0.3506,0.00174773,0.00028227,0.4726,0.3534,0.3313,0.24008598,0.00023522,0.00070237
40.0,0.4641,0.4834,0.1859,0.457,0.4793,0.0656,2.56875685,3.69900987,0.59741074,0.71689289,0.4984,0.6748,0.00145644,0.00019602,0.4699,0.6558,0.5692,0.24008598,0.00019602,0.00070237
41.0,0.4734,0.4932,0.1834,0.4733,0.4734,0.064,2.56875685,3.69900987,0.49784229,0.71689289,0.5456,0.432,0.0012137,0.00048776,0.4709,0.4714,0.4911,0.24008598,0.00040647,0.00084285
42.0,0.4715,0.4851,0.187,0.4783,0.4747,0.065,2.56875685,3.69900987,0.49784229,0.71689289,0.4616,0.5066,0.00145644,0.00028227,0.4698,0.538,0.4905,0.24008598,0.00023522,0.00070237
43.0,0.4646,0.4782,0.1799,0.4783,0.4775,0.0641,2.56875685,3.69900987,0.49784229,0.71689289,0.5382,0.6512,0.0012137,0.00019602,0.465,0.6588,0.6378,0.24008598,0.00019602,0.00058531
44.0,0.4617,0.4751,0.18,0.4771,0.5145,0.0658,2.56875685,3.69900987,0.49784229,0.59741074,0.4296,0.5062,0.00145644,0.00023522,0.4629,0.4534,0.5465,0.24008598,0.00023522,0.00048776
45.0,0.4899,0.5238,0.1736,0.468,0.4995,0.0644,2.14063071,3.08250822,0.49784229,0.59741074,0.5376,0.52,0.0012137,0.00033872,0.4825,0.5004,0.4376,0.20007165,0.00033872,0.00084285
46.0,0.4829,0.5187,0.1665,0.4672,0.4926,0.0639,2.14063071,3.08250822,0.49784229,0.59741074,0.5226,0.5094,0.0012137,0.00033872,0.4772,0.4974,0.5301,0.20007165,0.00033872,0.00070237
47.0,0.4769,0.5098,0.1701,0.4704,0.5001,0.061,2.14063071,3.08250822,0.49784229,0.59741074,0.5142,0.582,0.0012137,0.00028227,0.4839,0.5014,0.5232,0.20007165,0.00033872,0.00070237
48.0,0.4721,0.5027,0.1691,0.4646,0.496,0.0599,2.14063071,3.08250822,0.49784229,0.59741074,0.474,0.3996,0.0012137,0.00033872,0.4788,0.374,0.3917,0.20007165,0.00033872,0.00070237
49.0,0.4744,0.5022,0.1684,0.4646,0.4879,0.059,2.14063071,3.08250822,0.49784229,0.59741074,0.4974,0.4878,0.0012137,0.00033872,0.4751,0.4746,0.4924,0.20007165,0.00033872,0.00070237
50.0,0.4594,0.4926,0.1664,0.458,0.4799,0.0565,2.14063071,3.08250822,0.49784229,0.59741074,0.5542,0.2254,0.00101142,0.00033872,0.4755,0.236,0.2161,0.20007165,0.00028227,0.00070237
51.0,0.4899,0.4775,0.1589,0.4757,0.4799,0.0576,1.78385893,3.08250822,0.41486857,0.59741074,0.5256,0.406,0.00101142,0.00023522,0.4668,0.4374,0.385,0.20007165,0.00019602,0.00058531
52.0,0.4875,0.5269,0.1522,0.4758,0.4704,0.0549,1.78385893,2.56875685,0.41486857,0.59741074,0.4864,0.4056,0.00101142,0.00023522,0.4621,0.4212,0.2944,0.20007165,0.00019602,0.00070237
53.0,0.484,0.5266,0.1544,0.4691,0.4593,0.0537,1.78385893,2.56875685,0.41486857,0.59741074,0.4546,0.4628,0.0012137,0.00033872,0.4584,0.5092,0.447,0.20007165,0.00028227,0.00070237
54.0,0.4836,0.4635,0.1486,0.4665,0.5003,0.0519,1.78385893,3.08250822,0.41486857,0.49784229,0.516,0.5208,0.00101142,0.00028227,0.4803,0.5022,0.5338,0.16672637,0.00028227,0.00058531
55.0,0.4825,0.4642,0.1518,0.4686,0.499,0.0527,1.78385893,3.08250822,0.41486857,0.49784229,0.4982,0.5084,0.00101142,0.00028227,0.4817,0.4928,0.5195,0.16672637,0.00028227,0.00058531
56.0,0.4708,0.5099,0.1504,0.4658,0.4939,0.0506,1.78385893,2.56875685,0.41486857,0.49784229,0.5028,0.5006,0.00101142,0.00028227,0.4802,0.5462,0.5012,0.16672637,0.00023522,0.00058531
57.0,0.4748,0.5161,0.1499,0.4615,0.4878,0.0527,1.78385893,2.56875685,0.41486857,0.49784229,0.4792,0.4864,0.00101142,0.00028227,0.4748,0.5242,0.4894,0.16672637,0.00023522,0.00058531
58.0,0.4689,0.4995,0.1444,0.4574,0.4806,0.0495,1.78385893,2.56875685,0.41486857,0.49784229,0.481,0.4778,0.00101142,0.00028227,0.4697,0.5184,0.4827,0.16672637,0.00023522,0.00058531
59.0,0.4733,0.5024,0.1404,0.4758,0.468,0.0496,1.78385893,2.56875685,0.34572381,0.49784229,0.5302,0.4706,0.00084285,0.00028227,0.4651,0.5162,0.474,0.16672637,0.00023522,0.00058531
60.0,0.4585,0.483,0.1377,0.4698,0.4647,0.0482,1.78385893,2.56875685,0.34572381,0.49784229,0.5148,0.5362,0.00084285,0.00023522,0.4602,0.5072,0.4674,0.16672637,0.00023522,0.00058531
61.0,0.4549,0.4764,0.1366,0.4642,0.49,0.0482,1.78385893,2.56875685,0.34572381,0.41486857,0.5842,0.5276,0.00070237,0.00023522,0.4557,0.495,0.5423,0.16672637,0.00023522,0.00048776
62.0,0.4759,0.4684,0.1388,0.4672,0.4924,0.0469,1.4865491,2.56875685,0.34572381,0.41486857,0.5196,0.5172,0.00084285,0.00023522,0.4795,0.4894,0.5249,0.13893865,0.00023522,0.00048776
63.0,0.4736,0.4719,0.1403,0.4658,0.492,0.0443,1.4865491,2.56875685,0.34572381,0.41486857,0.4886,0.4938,0.00084285,0.00023522,0.4781,0.4686,0.4854,0.13893865,0.00023522,0.00048776
64.0,0.4764,0.5147,0.1316,0.4602,0.4813,0.0451,1.4865491,2.14063071,0.34572381,0.41486857,0.5202,0.5202,0.00070237,0.00019602,0.4736,0.5376,0.5481,0.13893865,0.00016335,0.00040647
65.0,0.4721,0.5123,0.1325,0.4594,0.4844,0.0455,1.4865491,2.14063071,0.34572381,0.41486857,0.4746,0.4924,0.00084285,0.00023522,0.472,0.4618,0.4886,0.13893865,0.00023522,0.00048776
66.0,0.4732,0.5206,0.129,0.4832,0.4915,0.0482,1.4865491,2.14063071,0.28810318,0.41486857,0.5328,0.5432,0.00070237,0.00019602,0.4717,0.5314,0.4759,0.13893865,0.00019602,0.00048776
67.0,0.4747,0.5116,0.1262,0.4775,0.4804,0.0442,1.4865491,2.14063071,0.28810318,0.41486857,0.4724,0.3206,0.00084285,0.00019602,0.4697,0.313,0.276,0.13893865,0.00019602,0.00048776
68.0,0.4738,0.5077,0.1256,0.4786,0.4731,0.0449,1.4865491,2.14063071,0.28810318,0.41486857,0.4558,0.5284,0.00084285,0.00019602,0.4671,0.5104,0.4552,0.13893865,0.00019602,0.00048776
69.0,0.4623,0.4934,0.1273,0.4753,0.482,0.0426,1.4865491,2.14063071,0.28810318,0.41486857,0.5,0.7102,0.00070237,3.799e-5,0.4687,0.7094,1.0873,0.13893865,3.799e-5,0.00011344
70.0,0.4931,0.4914,0.1215,0.4723,0.4695,0.0426,1.23879092,2.14063071,0.28810318,0.41486857,0.4996,0.5512,0.00070237,9.453e-5,0.464,0.5276,0.5566,0.13893865,9.453e-5,0.00028227
71.0,0.4872,0.4804,0.1176,0.4697,0.5076,0.0426,1.23879092,2.14063071,0.28810318,0.34572381,0.491,0.3286,0.00070237,0.00019602,0.488,0.2928,0.3122,0.1157822,0.00019602,0.00040647
72.0,0.4876,0.482,0.1207,0.4711,0.5054,0.0428,1.23879092,2.14063071,0.28810318,0.34572381,0.4952,0.2876,0.00070237,6.565e-5,0.487,0.2676,0.3672,0.1157822,6.565e-5,0.00016335
