i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
34.0,0.5023,0.4771,0.3123,0.4582,0.4613,0.1146,6.30300862,9.07633241,0.84830923,1.46587836,0.4916,0.4923,6.473e-5,0.00206811,0.4745,0.4764,0.5288,0.40909975,4.495e-5,9.322e-5
35.0,0.4963,0.4718,0.3072,0.4816,0.502,0.1127,6.30300862,9.07633241,0.70692436,1.2215653,0.4785,0.5227,6.473e-5,0.00206811,0.464,0.4696,0.5081,0.40909975,4.495e-5,9.322e-5
36.0,0.499,0.4758,0.3073,0.476,0.495,0.1101,6.30300862,9.07633241,0.70692436,1.2215653,0.514,0.5246,5.394e-5,0.00206811,0.4579,0.5103,0.4798,0.40909975,3.746e-5,9.322e-5
37.0,0.4927,0.4703,0.3029,0.4652,0.4737,0.1018,6.30300862,9.07633241,0.70692436,1.2215653,0.4996,0.5093,5.394e-5,0.00206811,0.4844,0.4765,0.5407,0.34091646,3.746e-5,7.768e-5
38.0,0.4876,0.4604,0.2991,0.4569,0.4653,0.1003,6.30300862,9.07633241,0.70692436,1.2215653,0.4889,0.5191,5.394e-5,0.00206811,0.4787,0.4633,0.5115,0.34091646,3.746e-5,7.768e-5
39.0,0.4831,0.454,0.2925,0.4791,0.5049,0.0991,6.30300862,9.07633241,0.58910363,1.01797108,0.5193,0.5035,4.495e-5,0.00206811,0.4682,0.5061,0.4821,0.34091646,3.122e-5,7.768e-5
40.0,0.4759,0.5191,0.2882,0.4672,0.484,0.0929,6.30300862,7.56361034,0.58910363,1.01797108,0.4969,0.5077,4.495e-5,0.00206811,0.4591,0.48,0.5413,0.34091646,3.122e-5,6.473e-5
41.0,0.4666,0.5071,0.2832,0.4936,0.4675,0.0898,6.30300862,7.56361034,0.4909197,1.01797108,0.4832,0.5056,4.495e-5,0.00206811,0.4858,0.5044,0.5075,0.28409705,2.601e-5,6.473e-5
42.0,0.4619,0.4994,0.282,0.4827,0.4528,0.0882,6.30300862,7.56361034,0.4909197,1.01797108,0.4649,0.4875,4.495e-5,0.00206811,0.4782,0.4887,0.4801,0.28409705,2.601e-5,6.473e-5
43.0,0.4569,0.4904,0.273,0.4769,0.5042,0.0845,6.30300862,7.56361034,0.4909197,0.84830923,0.5127,0.4959,3.746e-5,0.00206811,0.4728,0.5254,0.5376,0.28409705,2.168e-5,5.394e-5
44.0,0.4868,0.4802,0.268,0.4653,0.4851,0.0813,5.25250718,7.56361034,0.4909197,0.84830923,0.4731,0.4752,3.746e-5,0.00206811,0.4636,0.5019,0.5052,0.28409705,2.168e-5,5.394e-5
45.0,0.4765,0.4657,0.2617,0.4555,0.4663,0.0769,5.25250718,7.56361034,0.4909197,0.84830923,0.521,0.5254,3.122e-5,0.00172342,0.4556,0.4732,0.4759,0.28409705,2.168e-5,5.394e-5
46.0,0.475,0.4598,0.2551,0.481,0.5082,0.0734,5.25250718,7.56361034,0.40909975,0.70692436,0.501,0.5351,3.122e-5,0.00172342,0.4807,0.5072,0.5334,0.23674754,1.807e-5,4.495e-5
47.0,0.4657,0.5092,0.2426,0.4726,0.4918,0.0702,5.25250718,6.30300862,0.40909975,0.70692436,0.4793,0.4582,3.122e-5,0.00206811,0.4709,0.4951,0.4998,0.23674754,1.807e-5,4.495e-5
48.0,0.4652,0.5122,0.245,0.4652,0.4794,0.0671,5.25250718,6.30300862,0.40909975,0.70692436,0.5138,0.5372,2.601e-5,0.00172342,0.4641,0.5046,0.4678,0.23674754,1.505e-5,4.495e-5
49.0,0.4662,0.5134,0.2478,0.4529,0.4608,0.0651,5.25250718,6.30300862,0.40909975,0.70692436,0.4898,0.5326,2.601e-5,0.00172342,0.4547,0.5138,0.5241,0.23674754,1.255e-5,3.746e-5
50.0,0.4563,0.5023,0.2425,0.4815,0.5113,0.0641,5.25250718,6.30300862,0.34091646,0.58910363,0.4688,0.4599,2.601e-5,0.00206811,0.4832,0.4977,0.4897,0.19728962,1.255e-5,3.746e-5
51.0,0.4846,0.4857,0.2337,0.4722,0.4992,0.0613,4.37708932,6.30300862,0.34091646,0.58910363,0.5105,0.4871,2.168e-5,0.00172342,0.4751,0.481,0.4577,0.19728962,1.255e-5,3.746e-5
52.0,0.4845,0.4877,0.2348,0.4686,0.4887,0.0594,4.37708932,6.30300862,0.34091646,0.58910363,0.4924,0.482,2.168e-5,0.00172342,0.4707,0.5143,0.5086,0.19728962,1.045e-5,3.122e-5
53.0,0.4778,0.4807,0.2276,0.4531,0.4577,0.0557,4.37708932,6.30300862,0.34091646,0.58910363,0.4971,0.4827,1.807e-5,0.00172342,0.4557,0.5031,0.4758,0.19728962,1.045e-5,3.122e-5
54.0,0.468,0.4617,0.2191,0.4757,0.5006,0.0538,4.37708932,6.30300862,0.28409705,0.4909197,0.4778,0.4782,1.807e-5,0.00172342,0.4821,0.4837,0.5164,0.16440801,8.71e-6,2.601e-5
55.0,0.4676,0.4635,0.2194,0.4672,0.4866,0.0529,4.37708932,6.30300862,0.28409705,0.4909197,0.5007,0.4888,1.505e-5,0.00172342,0.4743,0.4621,0.482,0.16440801,7.26e-6,2.601e-5
56.0,0.4595,0.5156,0.2144,0.4547,0.4731,0.0506,4.37708932,5.25250718,0.28409705,0.4909197,0.478,0.4588,1.505e-5,0.00172342,0.4656,0.4409,0.5311,0.16440801,3.5e-6,2.168e-5
57.0,0.455,0.5102,0.2105,0.4854,0.4622,0.0487,4.37708932,5.25250718,0.23674754,0.4909197,0.4932,0.5228,1.255e-5,0.00143619,0.4585,0.4193,0.4985,0.16440801,9.8e-7,2.168e-5
58.0,0.492,0.5111,0.207,0.4777,0.5077,0.0473,3.64757443,5.25250718,0.23674754,0.40909975,0.4754,0.5231,1.255e-5,0.00143619,0.4847,0.409,0.4586,0.13700668,1.6e-7,2.168e-5
59.0,0.4807,0.4932,0.2015,0.4683,0.4926,0.0452,3.64757443,5.25250718,0.23674754,0.40909975,0.5151,0.5061,1.045e-5,0.00143619,0.4761,0.3842,0.4916,0.13700668,3.0e-8,1.807e-5
60.0,0.4639,0.465,0.1858,0.4613,0.4817,0.0447,3.64757443,5.25250718,0.23674754,0.40909975,0.4828,0.4916,1.045e-5,0.00143619,0.4683,0.3621,0.5181,0.13700668,0.0,1.505e-5
61.0,0.4615,0.465,0.1882,0.4848,0.4631,0.0423,3.64757443,5.25250718,0.19728962,0.40909975,0.494,0.5396,8.71e-6,0.00119682,0.46,0.344,0.4782,0.13700668,0.0,1.505e-5
62.0,0.4569,0.4573,0.1804,0.4754,0.5094,0.0399,3.64757443,5.25250718,0.19728962,0.34091646,0.4654,0.5158,5.04e-6,0.00119682,0.4869,0.3105,0.517,0.11417223,0.0,1.255e-5
63.0,0.481,0.5002,0.1778,0.4651,0.492,0.0391,3.03964536,4.37708932,0.19728962,0.34091646,0.4422,0.5156,1.17e-6,0.00119682,0.4757,0.2895,0.4727,0.11417223,0.0,1.255e-5
64.0,0.4758,0.494,0.173,0.4565,0.4772,0.0381,3.03964536,4.37708932,0.19728962,0.34091646,0.4179,0.5247,1.9e-7,0.00119682,0.4685,0.2576,0.5103,0.11417223,0.0,1.045e-5
65.0,0.4733,0.4908,0.175,0.4839,0.4624,0.0364,3.03964536,4.37708932,0.16440801,0.34091646,0.3984,0.5017,3.0e-8,0.00119682,0.4629,0.2454,0.4903,0.11417223,0.0,6.05e-6
66.0,0.463,0.4719,0.1621,0.471,0.4972,0.034,3.03964536,4.37708932,0.16440801,0.28409705,0.3766,0.4993,0.0,0.00119682,0.4846,0.2121,0.4356,0.09514353,0.0,9.8e-7
67.0,0.4601,0.468,0.1604,0.4628,0.4877,0.033,3.03964536,4.37708932,0.16440801,0.28409705,0.3611,0.4919,0.0,0.00119682,0.4773,0.2102,0.4045,0.09514353,0.0,1.6e-7
68.0,0.4609,0.4669,0.1576,0.4554,0.4764,0.032,3.03964536,4.37708932,0.16440801,0.28409705,0.3208,0.474,0.0,0.00119682,0.4678,0.1837,0.362,0.09514353,0.0,3.0e-8
69.0,0.4794,0.5027,0.1497,0.4832,0.4653,0.0314,2.5330378,3.64757443,0.13700668,0.28409705,0.316,0.4519,0.0,0.00119682,0.4615,0.147,0.2973,0.09514353,0.0,0.0
70.0,0.4677,0.4892,0.1457,0.4741,0.5056,0.0301,2.5330378,3.64757443,0.13700668,0.23674754,0.2832,0.5039,0.0,0.00099735,0.4861,0.131,0.2685,0.07928627,0.0,0.0
71.0,0.4699,0.4813,0.1394,0.4654,0.493,0.0288,2.5330378,3.64757443,0.13700668,0.23674754,0.2426,0.5026,0.0,0.00099735,0.4767,0.1117,0.2336,0.07928627,0.0,0.0
72.0,0.4618,0.4738,0.1412,0.4526,0.4717,0.0271,2.5330378,3.64757443,0.13700668,0.23674754,0.2294,0.4801,0.0,0.00099735,0.4681,0.095,0.1959,0.07928627,0.0,0.0
73.0,0.4814,0.5084,0.1335,0.48,0.459,0.0265,2.11086483,3.03964536,0.11417223,0.23674754,0.2159,0.4708,0.0,0.00099735,0.4588,0.0837,0.1655,0.07928627,0.0,0.0
74.0,0.4673,0.4946,0.1292,0.4683,0.4996,0.025,2.11086483,3.03964536,0.11417223,0.19728962,0.1922,0.5201,0.0,0.00083113,0.4851,0.0678,0.1394,0.06607189,0.0,0.0
75.0,0.4586,0.478,0.1249,0.4581,0.4791,0.0246,2.11086483,3.03964536,0.11417223,0.19728962,0.1669,0.4953,0.0,0.00083113,0.4744,0.0626,0.132,0.06607189,0.0,0.0
76.0,0.4558,0.4727,0.1227,0.486,0.4697,0.0236,2.11086483,3.03964536,0.09514353,0.19728962,0.1468,0.4771,0.0,0.00083113,0.4675,0.0408,0.0835,0.06607189,0.0,0.0
77.0,0.4834,0.4654,0.1192,0.4742,0.5085,0.0228,1.75905403,3.03964536,0.09514353,0.16440801,0.1295,0.4866,0.0,0.00083113,0.4568,0.0372,0.0738,0.06607189,0.0,0.0
78.0,0.4759,0.5063,0.1165,0.4657,0.4981,0.0221,1.75905403,2.5330378,0.09514353,0.16440801,0.1262,0.4627,0.0,0.00083113,0.4831,0.0333,0.062,0.05505991,0.0,0.0
79.0,0.4624,0.4881,0.1105,0.4585,0.4794,0.0207,1.75905403,2.5330378,0.09514353,0.16440801,0.0954,0.4963,0.0,0.0006926,0.4756,0.0233,0.051,0.05505991,0.0,0.0
80.0,0.4556,0.4738,0.1048,0.4831,0.4666,0.0196,1.75905403,2.5330378,0.07928627,0.16440801,0.0892,0.4982,0.0,0.0006926,0.467,0.0177,0.0367,0.05505991,0.0,0.0
81.0,0.4797,0.4678,0.1052,0.4753,0.5095,0.019,1.46587836,2.5330378,0.07928627,0.13700668,0.0733,0.5401,0.0,0.00057717,0.4604,0.0158,0.0285,0.05505991,0.0,0.0
82.0,0.4739,0.5116,0.1006,0.4658,0.4953,0.0191,1.46587836,2.11086483,0.07928627,0.13700668,0.0561,0.5167,0.0,0.00057717,0.4837,0.0099,0.0165,0.04588326,0.0,0.0
83.0,0.4724,0.5065,0.0981,0.4537,0.4758,0.0177,1.46587836,2.11086483,0.07928627,0.13700668,0.0458,0.507,0.0,0.00057717,0.4752,0.0058,0.012,0.04588326,0.0,0.0
84.0,0.4626,0.4926,0.0929,0.4797,0.4626,0.0171,1.46587836,2.11086483,0.06607189,0.13700668,0.0388,0.5021,0.0,0.00057717,0.4642,0.0043,0.0093,0.04588326,0.0,0.0
85.0,0.4838,0.474,0.0898,0.4717,0.5072,0.0163,1.2215653,2.11086483,0.06607189,0.11417223,0.0281,0.4777,0.0,0.00057717,0.4573,0.0027,0.0054,0.04588326,0.0,0.0
86.0,0.4735,0.4601,0.0868,0.4637,0.4937,0.0157,1.2215653,2.11086483,0.06607189,0.11417223,0.0182,0.5136,0.0,0.00048098,0.482,0.0008,0.0023,0.03823605,0.0,0.0
87.0,0.4704,0.4542,0.0855,0.4542,0.475,0.0149,1.2215653,2.11086483,0.06607189,0.11417223,0.0141,0.5129,0.0,0.00048098,0.4747,0.0012,0.0011,0.03823605,0.0,0.0
88.0,0.4637,0.4937,0.0809,0.4792,0.4623,0.0146,1.2215653,1.75905403,0.05505991,0.11417223,0.0117,0.4929,0.0,0.00048098,0.4636,0.0012,0.0027,0.03823605,0.0,0.0
89.0,0.4534,0.4732,0.0759,0.4723,0.5073,0.0137,1.2215653,1.75905403,0.05505991,0.09514353,0.0078,0.5393,0.0,0.00040081,0.4571,0.0001,0.0009,0.03823605,0.0,0.0
90.0,0.4792,0.4684,0.075,0.4651,0.4951,0.0137,1.01797108,1.75905403,0.05505991,0.09514353,0.004,0.4626,0.0,0.00048098,0.4823,0.0003,0.0003,0.03186337,0.0,0.0
91.0,0.4674,0.4981,0.0692,0.4572,0.4827,0.0128,1.01797108,1.46587836,0.05505991,0.09514353,0.0036,0.4924,0.0,0.00040081,0.4734,0.0,0.0,0.03186337,0.0,0.0
92.0,0.4594,0.4845,0.0671,0.4834,0.4691,0.0124,1.01797108,1.46587836,0.04588326,0.09514353,0.0021,0.4974,0.0,0.00040081,0.4678,0.0,0.0,0.03186337,0.0,0.0
93.0,0.4823,0.4668,0.0621,0.4729,0.453,0.0117,0.84830923,1.46587836,0.04588326,0.09514353,0.0003,0.5365,0.0,0.00033401,0.457,0.0,0.0,0.03186337,0.0,0.0
0.0,0.4928,0.5167,0.2136,0.4821,0.4623,0.0433,3.6476,5.2525,0.1973,0.4091,0.4851,0.5246,0.0,0.1973,0.4616,0.185,0.3709,0.13700668,0.0,0.20262159
