j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0,0.0,0.0,-0.0005231714211108675,0.0,0.7980156458249792,0.090625,0.0005718624910639926,0.5316450216450217,26.181818181818183,0.0
1,1.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.7941993210875706,0.48197278911564645,0.00025302548988289915,0.5226168389433695,26.337662337662337,0.0
2,0.9999999999999999,0.0,0.0,-2.4218337565278005e-10,0.0,0.7763268956280646,0.4839843750000001,0.00027683466842481447,0.5137536075036075,25.61038961038961,0.0
3,1.0,0.0,0.0,-1.647762012347447e-13,0.0,0.7892319496440058,0.4967198581560283,0.0002507136668586759,0.5106382978723404,25.766233766233768,0.0
4,0.9999999999999998,0.0,0.0,-1.1211007535166223e-16,0.0,0.7781400609396754,0.48813636363636376,0.0002156927197821818,0.49657615112160575,25.649350649350648,0.0
5,1.0000000000000002,0.0,0.0,-7.627721055087143e-20,0.0,0.7886801378195456,0.48248141263940536,0.00030390739698664073,0.5119972963839133,25.558441558441558,0.0
6,0.9999999999999998,0.0,0.0,-5.1897323511483186e-23,0.0,0.7840221677197909,0.47956273764258556,0.0002010591117414285,0.5112833934126709,26.83116883116883,0.0
7,0.9999999999999999,0.0,0.0,-3.530978870627794e-26,0.0,0.7928881616418728,0.47329766536964984,0.00024076500653692794,0.5145788064076,25.77922077922078,0.0
8,1.0000000000000002,0.0,0.0,-2.4023997657723555e-29,0.0,0.7946601755687037,0.49205000000000004,0.00023905626930692124,0.5105974025974025,24.857142857142858,0.0
9,1.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.7830248794526081,0.4992315573770491,0.00022301811636589488,0.5111241217798594,25.324675324675326,0.0
10,1.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.7867997625920347,0.49516806722689066,0.0002236327880661376,0.508512495907454,25.22077922077922,0.0
11,1.0000000000000002,0.0,0.0,-7.566512452279404e-39,0.0,0.7897331440449622,0.5030172413793104,0.00016379190222826794,0.5062695924764891,25.896103896103895,0.0
12,1.0000000000000002,0.0,0.0,-5.1480873743766445e-42,0.0,0.799679561755506,0.485888888888889,0.00022157759547178878,0.5033766233766233,25.61038961038961,0.0
13,1.0000000000000002,0.0,0.0,-3.5026445514184373e-45,0.0,0.795751839013608,0.48293378995433783,0.00018973372265207174,0.5044772579019154,24.883116883116884,0.0
14,1.0,0.0,0.0,-2.383121722961588e-48,0.0,0.7919753090713838,0.4921948356807512,0.00021680416433587989,0.474056459971953,25.194805194805195,0.0
15,1.0000000000000002,0.0,0.0,-1.621423202691669e-51,0.0,0.7966354175534194,0.4975845410628019,0.00021047412359426597,0.5006587615283268,25.12987012987013,0.0
16,1.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.8111865374825179,0.4699375,0.00019356348799102945,0.5073376623376623,25.571428571428573,0.0
17,1.0000000000000002,0.0,0.0,-7.505795017545412e-58,0.0,0.7965145810795863,0.4787371134020618,0.00022419037180696454,0.537421341545053,25.87012987012987,0.0
18,0.9999999999999999,0.0,0.0,-5.10677657747649e-61,0.0,0.7961010593711885,0.48563829787234025,0.00016196683944299462,0.5254904669798287,25.415584415584416,0.0
19,1.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.8074052004199592,0.4844093406593407,0.0001774079309671542,0.5166975881261595,25.051948051948052,0.0
20,0.9999999999999999,0.0,0.0,-2.363998376692131e-67,0.0,0.7957416705636992,0.4984285714285715,0.0001780538380001709,0.4974397031539888,24.727272727272727,0.0
21,1.0,0.0,0.0,-1.608412101724543e-70,0.0,0.8010885623543087,0.493491124260355,0.00015437935499112385,0.5006531929608852,25.272727272727273,0.0
22,0.9999999999999999,0.0,0.0,-1.0943279464488699e-73,0.0,0.790512991322099,0.47714723926380376,0.00015388832228976874,0.5032268345151779,25.285714285714285,0.0
23,1.0000000000000002,0.0,0.0,-7.445564809509828e-77,0.0,0.8046971779239857,0.4723726114649682,0.00018708984828716993,0.522292993630573,25.506493506493506,0.0
24,1.0,0.0,0.0,-5.0657972788234285e-80,0.0,0.7954740707424154,0.48241666666666666,0.00013686171862079363,0.516969696969697,25.064935064935064,0.0
25,0.9999999999999999,0.0,0.0,-3.446656194216151e-83,0.0,0.7877700619906052,0.4954861111111112,0.00015713546988380426,0.4892676767676768,25.025974025974026,0.0
26,0.9999999999999999,0.0,0.0,-2.3450284856024987e-86,0.0,0.7963220464737303,0.4738224637681158,0.0001356756654489882,0.5223037831733484,25.857142857142858,0.0
27,1.0,0.0,0.0,-1.5955054082607116e-89,0.0,0.792640516269252,0.4880681818181817,0.0001685527105708322,0.525974025974026,25.545454545454547,0.0
28,1.0000000000000002,0.0,0.0,-1.0855465182697512e-92,0.0,0.7978822703323504,0.5146,0.00015328035465279243,0.5112727272727274,24.285714285714285,0.0
29,0.9999999999999998,0.0,0.0,-7.385817918424896e-96,0.0,0.8073506477744425,0.4986344537815125,0.00015138741935395472,0.48281130634071806,24.5974025974026,0.0
30,1.0,0.0,0.0,-5.025146818311738e-99,0.0,0.8033519916283839,0.4930309734513276,0.0001497384362041505,0.5406275140788416,24.558441558441558,0.0
31,1.0,0.0,0.0,-3.418998521828419e-102,0.0,0.8053907299225972,0.47663551401869153,0.00013012257675794887,0.539628595703362,26.01298701298701,0.0
32,1.0,0.0,0.0,-2.3262108182925046e-105,0.0,0.8081423138463378,0.49474999999999997,0.00014442024586433237,0.5268831168831168,25.272727272727273,0.0
33,1.0000000000000002,0.0,0.0,-1.5827022844827794e-108,0.0,0.8114761031321324,0.48364361702127656,0.0001376231675521326,0.5102238187344568,24.662337662337663,0.0
34,0.9999999999999998,0.0,0.0,-1.0768355566094818e-111,0.0,0.8002073626992178,0.49758522727272725,0.00011842068371051974,0.505608028335301,23.753246753246753,0.0
35,1.0000000000000002,0.0,0.0,-7.3265504659165665e-115,0.0,0.8183792751709738,0.4874999999999998,0.00010922090714908525,0.5107697180867913,23.415584415584416,0.0
36,0.9999999999999999,0.0,0.0,-4.9848225571816735e-118,0.0,0.8018883993971107,0.48299999999999993,0.00013707131906450193,0.5037229437229438,23.2987012987013,0.0
37,1.0000000000000002,0.0,0.0,-3.391562788270326e-121,0.0,0.815445658657331,0.49347826086956526,0.00011971426659007474,0.49764728025597577,24.116883116883116,0.0
38,1.0,0.0,0.0,-2.307544153243319e-124,0.0,0.8166381382678146,0.4801587301587301,0.00015332407899043446,0.5077303648732219,23.92207792207792,0.0
39,1.0,0.0,0.0,-1.5700018992964072e-127,0.0,0.825428855835272,0.5017543859649124,0.00013245902848246183,0.47824105718842563,24.038961038961038,0.0
40,1.0000000000000002,0.0,0.0,-1.068194496009894e-130,0.0,0.822457157801049,0.4807500000000001,0.00012343068328943296,0.5371428571428573,25.324675324675326,0.0
41,0.9999999999999999,0.0,0.0,-7.267758604732811e-134,0.0,0.8294545835002063,0.4870000000000001,0.00011632372045379802,0.49584415584415575,23.961038961038962,0.0
42,1.0,0.0,0.0,-4.94482187784822e-137,0.0,0.8253478881211085,0.52525,0.00012180390158400412,0.4857142857142857,23.74025974025974,0.0
43,1.0,0.0,0.0,-3.364347212595036e-140,0.0,0.8107451169011506,0.47650000000000003,0.00011363910855728705,0.5225974025974027,25.233766233766232,0.0
44,1.0000000000000002,0.0,0.0,-2.289027278738191e-143,0.0,0.8134489188502266,0.49350000000000016,0.00012075437954782045,0.5090909090909093,24.324675324675326,0.0
45,1.0,0.0,0.0,-1.5574034282763719e-146,0.0,0.832176632808507,0.49225,9.471908619445675e-5,0.5142857142857142,24.92207792207792,0.0
46,1.0,0.0,0.0,-1.059622775550337e-149,0.0,0.8086878870048984,0.49849999999999983,7.284835313771027e-5,0.5171428571428571,23.98701298701299,0.0
47,1.0,0.0,0.0,-7.20943851849382e-153,0.0,0.8200004351612704,0.49000000000000005,7.522111621497214e-5,0.5254545454545455,24.12987012987013,0.0
48,1.0000000000000002,0.0,0.0,-4.905142183731146e-156,0.0,0.8005025390663056,0.5100000000000001,0.00010376588752495305,0.5148051948051949,25.12987012987013,0.0
49,0.9999999999999999,0.0,0.0,-3.3373500281469066e-159,0.0,0.8269674515868889,0.4860000000000001,8.754946565819382e-5,0.5171428571428571,25.25974025974026,0.0
50,0.9999999999999999,0.0,0.0,-2.270658992783773e-162,0.0,0.8197369104370276,0.489,8.790064656295356e-5,0.5296103896103894,25.09090909090909,0.0
51,1.0000000000000002,0.0,0.0,-1.544906053613043e-165,0.0,0.8212486286363184,0.5035000000000001,0.00010502094857183677,0.5015584415584416,23.636363636363637,0.0
52,1.0,0.0,0.0,-1.0511198388112647e-168,0.0,0.8287935262354121,0.47225,9.707456513849775e-5,0.5296103896103895,24.194805194805195,0.0
53,1.0,0.0,0.0,-7.151586421444333e-172,0.0,0.8270408386890072,0.48824999999999996,7.985765378469217e-5,0.5425974025974027,24.103896103896105,0.0
54,1.0,0.0,0.0,-4.8657808990864673e-175,0.0,0.8343991263496175,0.47574999999999995,8.609603056626099e-5,0.5093506493506494,23.714285714285715,0.0
55,1.0000000000000002,0.0,0.0,-3.310569482446825e-178,0.0,0.831243564870676,0.45150000000000007,0.00010055937975986503,0.5392207792207792,24.558441558441558,0.0
56,1.0,0.0,0.0,-2.2524381030321174e-181,0.0,0.829103869762739,0.47775,8.003846798220797e-5,0.4896103896103894,24.87012987012987,0.0
57,0.9999999999999999,0.0,0.0,-1.5325089640593028e-184,0.0,0.8284234456374332,0.48624999999999996,6.522973976465234e-5,0.5184415584415585,23.92207792207792,0.0
58,0.9999999999999999,0.0,0.0,-1.0426851338381169e-187,0.0,0.8277367766395801,0.50525,9.249861284168447e-5,0.47922077922077927,23.31168831168831,0.0
59,1.0,0.0,0.0,-7.094198558207849e-191,0.0,0.8238874076602362,0.4824999999999998,6.239556009424701e-5,0.5025974025974026,24.350649350649352,0.0
60,1.0000000000000002,0.0,0.0,-4.8267354688392445e-194,0.0,0.821340525798727,0.4590000000000001,7.449288475926771e-5,0.5293506493506491,25.194805194805195,0.0
