j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.0014166666666666668,0.00040467575211829604,0.3086147186147187,26.22077922077922,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.02759353741496599,1.0594536742877192e-5,0.3853697323085078,26.181818181818183,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.25815972222222217,6.084254601982032e-7,0.32048160173160173,25.5974025974026,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.4488031914893618,4.624082740249956e-7,0.31587915630468827,26.181818181818183,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.4868181818181818,4.088705049559415e-7,0.29412042502951596,25.753246753246753,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.48294609665427507,3.984938491945496e-7,0.3641674310819292,26.363636363636363,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.48502851711026607,4.15318198098222e-7,0.33208236630289867,26.103896103896105,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.505058365758755,3.8344324549885404e-7,0.30582646925059376,26.38961038961039,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.49135,3.5754839823167334e-7,0.31163636363636366,25.675324675324674,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.45491803278688536,3.007692924185694e-7,0.3759846710666383,26.155844155844157,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.49737394957983205,3.89568586594562e-7,0.341045509112736,25.155844155844157,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.46179956896551727,3.2158315952485594e-7,0.34891401701746527,25.428571428571427,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.4747222222222224,3.146617878198381e-7,0.29783549783549784,25.194805194805195,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.4827054794520548,3.0733344394042466e-7,0.31684753602561827,25.285714285714285,0.0
14,0.0,0.0,0.0,-2.383121722961588e-48,0.0,0.0,0.48427230046948366,3.0590308421667084e-7,0.3805865496006341,25.506493506493506,0.0
15,0.0,0.0,0.0,-1.621423202691669e-51,0.0,0.0,0.48472222222222217,2.751129604629388e-7,0.3411129932869063,25.103896103896105,0.0
16,0.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.0,0.4810625,2.5039870187233564e-7,0.3602597402597403,24.935064935064936,0.0
17,0.0,0.0,0.0,-7.505795017545412e-58,0.0,0.0,0.49329896907216486,3.3152180048006647e-7,0.37642254652563933,24.77922077922078,0.0
18,0.0,0.0,0.0,-5.10677657747649e-61,0.0,0.0,0.4779255319148937,2.940312050061609e-7,0.3496822326609561,24.48051948051948,0.0
19,0.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.0,0.4833791208791209,2.2926422783423246e-7,0.3066219494790923,25.142857142857142,0.0
20,0.0,0.0,0.0,-2.363998376692131e-67,0.0,0.0,0.4772857142857144,1.9690353047916457e-7,0.34174397031539894,24.48051948051948,0.0
21,0.0,0.0,0.0,-1.608412101724543e-70,0.0,0.0,0.4786242603550295,2.0064216627436636e-7,0.31330208253285174,25.272727272727273,0.0
22,0.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.0,0.4647239263803682,2.0219798063508855e-7,0.3782965500756912,25.441558441558442,0.0
23,0.0,0.0,0.0,-7.445564809509828e-77,0.0,0.0,0.4455414012738853,2.0170702114858595e-7,0.3810902473322856,25.662337662337663,0.0
24,0.0,0.0,0.0,-5.0657972788234285e-80,0.0,0.0,0.47683333333333355,1.8045754846729787e-7,0.32935064935064934,24.61038961038961,0.0
25,0.0,0.0,0.0,-3.446656194216151e-83,0.0,0.0,0.4788194444444442,1.895781596631303e-7,0.3403679653679654,25.285714285714285,0.0
26,0.0,0.0,0.0,-2.3450284856024987e-86,0.0,0.0,0.47128623188405794,1.5608140142544316e-7,0.3268398268398269,24.16883116883117,0.0
27,0.0,0.0,0.0,-1.5955054082607116e-89,0.0,0.0,0.48172348484848493,1.702162353138004e-7,0.33559622195985833,25.844155844155843,0.0
28,0.0,0.0,0.0,-1.0855465182697512e-92,0.0,0.0,0.5010000000000001,1.3239867219837932e-7,0.3185454545454545,24.350649350649352,0.0
29,0.0,0.0,0.0,-7.385817918424896e-96,0.0,0.0,0.48277310924369743,1.5661343299457553e-7,0.343883007748554,26.0,0.0
30,0.0,0.0,0.0,-5.025146818311738e-99,0.0,0.0,0.49413716814159303,1.3551666708031743e-7,0.30881507872658315,24.493506493506494,0.0
31,0.0,0.0,0.0,-3.418998521828419e-102,0.0,0.0,0.48235981308411224,1.2935196233695595e-7,0.3354776065056439,24.584415584415584,0.0
32,0.0,0.0,0.0,-2.3262108182925046e-105,0.0,0.0,0.484,1.3786908172719224e-7,0.36909090909090914,25.155844155844157,0.0
33,0.0,0.0,0.0,-1.5827022844827794e-108,0.0,0.0,0.4960106382978724,1.1772288273314215e-7,0.3351754628350373,24.83116883116883,0.0
34,0.0,0.0,0.0,-1.0768355566094818e-111,0.0,0.0,0.4688920454545453,1.289194125275382e-7,0.33293978748524206,25.0,0.0
35,0.0,0.0,0.0,-7.3265504659165665e-115,0.0,0.0,0.4867378048780487,9.498246676834854e-8,0.3628444726005701,24.31168831168831,0.0
