j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.75329858,89626.97587889156,89630.56097766134,0.0640700410184551,-1.1889485235070254, -1.186102652685893,0.75,0.5,3.564930625463979e-5, 1.3531672015250647e-5,0.0,1.3486501586555129, -0.888534338060458,0.75,0.5,3.847463276194947e-8, 6.765046950119851e-8,0.0
