j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0,0.0,0.0,-0.0005231714211108675,0.0,0.8718065871551024,0.08254166666666667,0.0005529591903917925,0.4518181818181819,30.324675324675326,0.0
1,1.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.8753071559110419,0.45769557823129253,0.00024574547083646716,0.4493329799452248,32.103896103896105,0.0
2,1.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.8464254496426897,0.4863715277777777,0.00015019972579940344,0.5368416305916306,32.79220779220779,0.0
3,1.0000000000000002,0.0,0.0,-1.647762012347447e-13,0.0,0.8363252711619241,0.4911347517730496,0.00014996346048012444,0.5044211108040894,32.23376623376623,0.0
4,1.0000000000000002,0.0,0.0,-1.1211007535166223e-16,0.0,0.8237277209740754,0.4932272727272727,0.0001315354613860544,0.5129634002361273,32.98701298701299,0.0
5,0.9999999999999999,0.0,0.0,-7.627721055087143e-20,0.0,0.8285551273592985,0.4870817843866172,0.000107285581215592,0.5213151161106552,33.12987012987013,0.0
6,1.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.8327052640968484,0.46083650190114067,0.00012443927587996395,0.567576909782233,34.27272727272727,0.0
7,0.9999999999999999,0.0,0.0,-3.530978870627794e-26,0.0,0.8352300424802795,0.4828793774319068,0.00012899652523465173,0.5290818131285057,32.79220779220779,0.0
8,1.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.8385325473271621,0.49675000000000014,0.00013535145655607428,0.48955844155844164,32.58441558441559,0.0
9,1.0000000000000002,0.0,0.0,-1.6345395557569312e-32,0.0,0.833720731235612,0.48165983606557383,0.00013360569550570608,0.5053757717692143,32.42857142857143,0.0
10,1.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.8453990107229025,0.4695903361344538,0.00012565645028280234,0.5248281130634072,33.44155844155844,0.0
11,1.0000000000000002,0.0,0.0,-7.566512452279404e-39,0.0,0.8482828398043152,0.515625,0.00013664863695433255,0.49848858038513233,32.103896103896105,0.0
12,1.0000000000000002,0.0,0.0,-5.1480873743766445e-42,0.0,0.8621348819280606,0.4965555555555555,0.000123714463866111,0.49142857142857155,31.714285714285715,0.0
13,1.0000000000000002,0.0,0.0,-3.5026445514184373e-45,0.0,0.8571914925305935,0.502054794520548,0.00011437834580705019,0.5001482535729112,31.649350649350648,0.0
14,1.0,0.0,0.0,-2.383121722961588e-48,0.0,0.8622139458641889,0.48943661971831,0.000110972719964842,0.4932016340467046,32.54545454545455,0.0
15,1.0000000000000002,0.0,0.0,-1.621423202691669e-51,0.0,0.8624110092046997,0.5,0.00010979437178674901,0.4929418407679277,31.545454545454547,0.0
16,1.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.8566645107611187,0.49693750000000003,9.066483351975751e-5,0.5235714285714286,32.64935064935065,0.0
17,0.9999999999999999,0.0,0.0,-7.505795017545412e-58,0.0,0.8523086521523674,0.4941365979381442,0.00010486936767729657,0.510376221716428,32.23376623376623,0.0
18,1.0000000000000002,0.0,0.0,-5.10677657747649e-61,0.0,0.852336333923299,0.4945478723404254,9.874225794333867e-5,0.5166482453716497,32.33766233766234,0.0
19,0.9999999999999999,0.0,0.0,-3.4745376007871634e-64,0.0,0.8545082839290524,0.4935439560439561,0.00010733470238186265,0.4910089910089911,32.01298701298701,0.0
20,0.9999999999999999,0.0,0.0,-2.363998376692131e-67,0.0,0.846847182976794,0.4849285714285715,8.494787424540719e-5,0.5312801484230054,33.285714285714285,0.0
