j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.028249999999999997,0.00041537881332362513,0.35987012987012995,24.363636363636363,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.18673469387755098,2.4716812923053337e-5,0.3746355685131195,27.428571428571427,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.4608072916666665,1.2583126486013005e-5,0.3335137085137085,28.0,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.4862145390070922,1.295096085792479e-5,0.3779128672745694,26.857142857142858,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.4906363636363637,1.2541753123086238e-5,0.3578748524203069,27.428571428571427,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.49842007434944247,1.0025466020841889e-5,0.3599671703760923,28.051948051948052,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.4808460076045627,1.0258349468818202e-5,0.36200681447829736,27.844155844155843,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.486089494163424,1.0313607582979777e-5,0.38314214967911475,27.92207792207792,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.5115500000000001,1.0391842584544878e-5,0.37054545454545457,27.07792207792208,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.5003586065573772,1.0768069691076904e-5,0.40818607621886316,27.51948051948052,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.4851890756302522,7.3289108964629196e-6,0.3798974135108589,28.272727272727273,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.49369612068965507,8.821794492809484e-6,0.3402373488580385,27.675324675324674,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.47422222222222227,7.883085018027883e-6,0.3761616161616162,27.558441558441558,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.4814497716894978,8.843155746426796e-6,0.3605526893198126,27.01298701298701,0.0
14,0.0,0.0,0.0,-2.383121722961588e-48,0.0,0.0,0.49536384976525827,6.439788240297282e-6,0.3536979452472411,28.272727272727273,0.0
