omega,S
0.88,0.00025762844266761674
0.89,0.0002884127796862754
0.9,0.00031927904083091585
0.91,0.00032910069094519443
0.92,0.0003776527350875624
0.93,0.0004313159654502812
0.9400000000000001,0.0004745658374918893
0.9500000000000001,0.0005132414735222943
0.96,0.0005767841845243501
0.97,0.0006271488173824852
0.98,0.0006757000544325821
0.99,0.0007724418328432441
1.0,0.0008714734671591
1.01,0.0009806405720503542
1.02,0.0010174781674172967
1.03,0.0011902948360325003
1.04,0.001363473747853152
1.05,0.0015122532946016815
1.06,0.00174898484470461
1.07,0.0018497086180191463
1.08,0.002152134288975903
1.09,0.00241504873223565
1.1,0.0028718068748998216
1.11,0.003020058557968633
1.12,0.003545575500643027
1.1300000000000001,0.004129219737041117
1.1400000000000001,0.004734016804595057
1.1500000000000001,0.005368277203618507
1.16,0.006019110013310507
1.17,0.007095683681757933
1.18,0.008834423004975014
1.19,0.00993194306341025
1.2,0.011491480731044296
1.21,0.01354792866830054
1.22,0.016022573600326055
1.23,0.01925237313096201
1.24,0.023010452766003286
1.25,0.027278646077512212
1.26,0.03410364874146335
1.27,0.04168275486375505
1.28,0.050676159561826896
1.29,0.06340416926305863
1.3,0.08347494448529695
1.31,0.09603259867155466
1.32,0.12702543215345702
1.33,0.15272526435593792
1.34,0.18980068485769375
1.35,0.2442677927327297
1.36,0.30383029747897516
1.37,0.4136889983345681
1.3800000000000001,0.5290272667906911
1.3900000000000001,0.6569763745471351
1.4000000000000001,0.9102962695949196
1.41,1.2266199944522882
1.42,1.4020039990488435
1.43,1.6420716414389696
1.44,1.8433717339794413
1.45,2.5346914313135707
1.46,2.8502162452105453
1.47,2.757153019504801
1.48,2.8605511718590146
1.49,3.1428240190031933
1.5,3.1593426463541006
1.51,2.7092926307517455
1.52,2.2079292097870478
1.53,2.0864847336741863
1.54,1.846830857695089
1.55,1.6599366151025663
1.56,1.3827353792807693
1.57,1.1732366067224578
1.58,1.014121158648389
1.59,0.9283798788663244
1.6,0.815108181115591
1.61,0.7468118491124653
1.62,0.6386638708471151
1.6300000000000001,0.5864993601411559
1.6400000000000001,0.5355661450100893
1.6500000000000001,0.4939381521600408
1.6600000000000001,0.4553786165607344
1.67,0.4181265063409754
1.68,0.3999299127128002
1.69,0.3520588559037289
1.7,0.3279708802431198
1.71,0.3242001509667257
1.72,0.2908079695529603
1.73,0.2804766400007175
1.74,0.2656722358981623
1.75,0.2445270685050778
1.76,0.21853843724704697
1.77,0.2060399994777502
1.78,0.198549079737803
1.79,0.18657382076272017
1.8,0.17892454767480614
1.81,0.17356298609433868
1.82,0.1643813094752904
1.83,0.16117220595481693
1.84,0.16183123923219875
1.85,0.1557472702710736
1.86,0.15048375590269347
1.87,0.146425846524152
1.8800000000000001,0.13862131550709636
1.8900000000000001,0.13670633752823153
1.9000000000000001,0.1339818413339468
1.9100000000000001,0.12938216910463296
1.92,0.12560417191655296
1.93,0.12672453250563476
1.94,0.1242035261170374
1.95,0.12628764444745597
1.96,0.12157924267772174
1.97,0.12262714005443241
1.98,0.12299168764665278
1.99,0.1206493248144349
2.0,0.11601351808974163
2.0100000000000002,0.12160738433763815
2.02,0.12043956077081851
2.0300000000000002,0.12222565031240436
2.04,0.12718251553052062
2.05,0.1260647631727206
2.06,0.12551424459222305
2.07,0.12265462768077537
2.08,0.12731016393341876
2.09,0.12750095767443093
2.1,0.1278970205823638
2.11,0.1339559698423307
2.12,0.13445126113388015
2.13,0.13399418616153336
2.14,0.13540072816810325
2.15,0.13468059457870174
2.16,0.13782500739473844
2.17,0.14390819869019705
2.18,0.1435022957269571
2.19,0.1478223584300211
2.2,0.15153348002335787
2.21,0.15868638499785104
2.22,0.15974029112537858
2.23,0.1628881502339784
2.24,0.16432471531317727
2.25,0.16242860258806147
2.2600000000000002,0.16548889876417908
2.27,0.17288350149427656
2.2800000000000002,0.18007879232530083
2.29,0.18332029300963926
2.3000000000000003,0.18763911027151953
2.31,0.19073330238817648
2.32,0.19956468434781222
2.33,0.2067197795064904
2.34,0.21414078347174312
2.35,0.22127099136175304
2.36,0.22303850107634074
2.37,0.2249739294271391
2.38,0.235293417520499
2.39,0.24161482122921582
2.4,0.2463942391365341
2.41,0.25542535764456303
2.42,0.2706223256131768
2.43,0.27171982569735326
2.44,0.28397309728414527
2.45,0.29446245660013326
2.46,0.29344976294917774
2.47,0.29769836223975044
2.48,0.3121273895210097
2.49,0.3280547695046521
2.5,0.3491153461115785
2.5100000000000002,0.3606630408993748
2.52,0.36063764268132115
2.5300000000000002,0.37063353947536914
2.54,0.3754208204562104
2.5500000000000003,0.3913595935104179
2.56,0.393003671472637
2.57,0.402519121058523
2.58,0.4180579203308083
2.59,0.4246993632075594
2.6,0.4333383283008667
2.61,0.4448540567878024
2.62,0.48479613722504217
2.63,0.4916827243149645
2.64,0.5148094678035847
2.65,0.5240219239653686
2.66,0.5185888339166554
2.67,0.5335723606572538
2.68,0.5439755380112427
2.69,0.5348307784083568
2.7,0.5511257940637385
2.71,0.5616675813329586
2.72,0.5829277333479373
2.73,0.6071633217949426
2.74,0.607328025854198
2.75,0.6036000704263521
2.7600000000000002,0.6167680060473151
2.77,0.6282740403008363
2.7800000000000002,0.6405630334103231
2.79,0.6279351771251462
2.8000000000000003,0.6270531647472294
2.81,0.6481137289518224
2.82,0.6689983801733341
2.83,0.6564017477520457
2.84,0.6671386212742642
2.85,0.6527514373340311
2.86,0.6688082736319053
2.87,0.6721925920270073
2.88,0.6612168173002784
2.89,0.6694451219793983
2.9,0.6899020306618937
2.91,0.6703415403905291
2.92,0.6499673369571832
2.93,0.6571180462264535
2.94,0.6354122368359569
2.95,0.6238899273247942
2.96,0.6241563592854765
2.97,0.6202152956729058
2.98,0.6089597877438954
2.99,0.6013907455167146
3.0,0.5839613769443847
3.0100000000000002,0.578171754778028
3.02,0.5492841306111886
3.0300000000000002,0.5361854569366725
3.04,0.5284288973024437
3.0500000000000003,0.5303030614821703
3.06,0.5086511522348883
3.0700000000000003,0.4880831015318285
3.08,0.4743573760997796
3.09,0.48027872072426797
3.1,0.46301529705387395
3.11,0.46841616518182744
3.12,0.4371828020599065
3.13,0.4370496052478044
3.14,0.4228602285292902
3.15,0.4087305826696302
3.16,0.4021145263933331
3.17,0.398038976897942
3.18,0.39022647687971
3.19,0.3779344980901807
3.2,0.37232125044070985
3.21,0.3614820648329064
3.22,0.3597392705563458
3.23,0.3441375061356544
3.24,0.33970192340934563
3.25,0.33490427203843426
3.2600000000000002,0.3205623103775954
3.27,0.3069470723335662
3.2800000000000002,0.3046168210710419
3.29,0.2950607566548518
3.3000000000000003,0.2888222988291874
3.31,0.2849179015079721
3.3200000000000003,0.2726757921326586
3.33,0.2599573146666971
3.34,0.2556727215459398
3.35,0.2532955570516187
3.36,0.24453056729558428
3.37,0.24137512657411456
3.38,0.2367826605529763
3.39,0.22991376333910732
3.4,0.22649718530398608
3.41,0.22447132433082945
3.42,0.2203156493937479
3.43,0.21553241701952122
3.44,0.20418506531654268
3.45,0.20217001469178944
3.46,0.1952092386937773
3.47,0.19357728596190618
3.48,0.18951954447516658
3.49,0.1825874132116669
3.5,0.1869531830588793
3.5100000000000002,0.18199012099767828
3.52,0.17612031987711718
3.5300000000000002,0.17417524861408173
3.54,0.1706569361212587
3.5500000000000003,0.16631470068622264
3.56,0.16171490972378014
3.5700000000000003,0.15777712690653795
3.58,0.1570169398464541
3.59,0.15269468392065522
3.6,0.1482055846927942
3.61,0.14814709802513948
3.62,0.14590056711631616
3.63,0.14335641586275855
3.64,0.1436412823260795
3.65,0.137975239317896
3.66,0.13861198162668983
3.67,0.13598026859328874
3.68,0.13581893534287143
3.69,0.13096643022244242
3.7,0.13079358448548986
3.71,0.12999682935190615
3.72,0.1291512151287785
3.73,0.12735853134972952
3.74,0.12431400073947177
3.75,0.12162414991220248
3.7600000000000002,0.12313992512965515
3.77,0.12146039319473914
3.7800000000000002,0.11794193148907736
3.79,0.11982774200810414
3.8000000000000003,0.11621894909781771
3.81,0.11570868431332956
3.8200000000000003,0.11478631641442055
3.83,0.11173226292153278
3.84,0.11282307716083617
3.85,0.10980283873811694
3.86,0.10679316785556042
3.87,0.10752339889318129
3.88,0.10591121492752041
3.89,0.106727710621421
3.9,0.10357608676329325
3.91,0.10197702517471845
3.92,0.10168051619333848
3.93,0.10217959510093265
3.94,0.10125733906327557
3.95,0.10110107652650696
3.96,0.10019551391804664
3.97,0.10247413261544304
3.98,0.09936051329531352
3.99,0.09953985398292474
4.0,0.09971250141815408
4.01,0.09807013593935349
4.0200000000000005,0.09824042718436603
4.03,0.09738380338240357
4.04,0.09572710303574784
4.05,0.09484189073360222
4.0600000000000005,0.09461376944528176
4.07,0.09341959635075066
4.08,0.09390723638659122
4.09,0.0927463508132319
4.1,0.0934381422801338
4.11,0.09166636703095399
4.12,0.09153571276479645
4.13,0.09029269312292294
4.14,0.09097539791968828
4.15,0.09139248415372203
4.16,0.09098808125376763
4.17,0.09059750552349609
4.18,0.09036761427145429
4.19,0.08875453144955706
4.2,0.09129113113672649
4.21,0.09128830643832392
4.22,0.08820469678597148
4.23,0.08983523150041892
4.24,0.087356195322956
4.25,0.08893405436084842
4.26,0.09002266186996899
4.2700000000000005,0.08969854495493111
4.28,0.08964174169662134
4.29,0.09037179854992622
4.3,0.09117543933274483
4.3100000000000005,0.08988341262180047
4.32,0.0900052407337009
4.33,0.0919092662021822
4.34,0.08952923994001899
4.3500000000000005,0.08976699528268511
4.36,0.09043976929811592
4.37,0.08968162773912683
4.38,0.09208781034574245
4.39,0.0898197581936629
4.4,0.09088434863643532
4.41,0.09101500069165697
4.42,0.09235151575091495
4.43,0.09067463448146232
4.44,0.08972197926055649
4.45,0.09242027567330119
4.46,0.09365543503408662
4.47,0.09429357783721908
4.48,0.09502289201410112
4.49,0.09535054811226683
4.5,0.09663688476153638
4.51,0.09738693009521902
4.5200000000000005,0.09573261586176651
4.53,0.09735231239690491
4.54,0.09704273010268277
4.55,0.09869213245012894
4.5600000000000005,0.09776777560103296
4.57,0.09747705574926113
4.58,0.09928146033119346
4.59,0.09895373212460022
4.6000000000000005,0.10038208750456619
4.61,0.10036934278856985
4.62,0.10084991740829678
4.63,0.10298122611382961
4.64,0.10348391637149588
4.65,0.10207696481064935
4.66,0.10491863768894738
4.67,0.10451068692632542
4.68,0.10428506242062646
4.69,0.10616179420562105
4.7,0.10726098848833492
4.71,0.10922005336103074
4.72,0.10783886938951256
4.73,0.10861483874900524
4.74,0.1121929208045696
4.75,0.11190071959641847
4.76,0.11450712752225764
4.7700000000000005,0.11326058153495043
4.78,0.11451097855068819
4.79,0.11505919611149498
4.8,0.11752756152016998
4.8100000000000005,0.11621400721613775
4.82,0.11825015415401528
4.83,0.11792852671484891
4.84,0.12169310102247596
4.8500000000000005,0.12262007674580093
4.86,0.12226694935630134
4.87,0.12452488693899005
4.88,0.12883113163324963
4.89,0.12960335208203055
4.9,0.12862295839269827
4.91,0.12979858117818793
4.92,0.1302074207272326
4.93,0.13409834235911852
4.94,0.13510640710777283
4.95,0.13687618693312964
4.96,0.1375439067866743
4.97,0.13960129942762856
4.98,0.14016667058931534
4.99,0.14073572346693322
5.0,0.1411204205341426
5.01,0.1448838817163068
5.0200000000000005,0.14464966268978297
5.03,0.14801017843882217
5.04,0.1481140507269193
5.05,0.1500484870708666
5.0600000000000005,0.1540349409527254
5.07,0.15467629305502886
5.08,0.15622004279852314
5.09,0.15836091632235538
5.1000000000000005,0.1619446047534859
5.11,0.16334857663722557
5.12,0.1647710623790751
5.13,0.1678610890486474
5.14,0.17159136125397872
5.15,0.17577580779433447
5.16,0.17038256097851326
5.17,0.17763738076613983
5.18,0.17446352383319413
5.19,0.17727432434212226
5.2,0.17828520443439747
5.21,0.18040131985684885
5.22,0.1839049000033296
5.23,0.18663875212052533
5.24,0.185513686426804
5.25,0.19147629784677003
5.26,0.19645199350962586
5.2700000000000005,0.19115039537381545
5.28,0.19475620735180346
5.29,0.19455395357806327
5.3,0.19570514594352595
5.3100000000000005,0.1971687568977845
5.32,0.19931988941675474
5.33,0.19788759766942096
5.34,0.20186330746113407
5.3500000000000005,0.2041764655171019
5.36,0.20485024507675675
5.37,0.20756301798794682
5.38,0.21114055317512326
5.39,0.21340195114516639
5.4,0.22094212944413624
5.41,0.21578286945786462
5.42,0.21960719145311247
5.43,0.22155922491344024
5.44,0.21953230120136086
5.45,0.22126350123498378
5.46,0.22201952258542426
5.47,0.22119273040206408
5.48,0.22532769991176818
5.49,0.23078058242253
5.5,0.23282642053113548
5.51,0.23362723252711523
5.5200000000000005,0.23265335654090188
5.53,0.23180440974467895
5.54,0.2348488080759411
5.55,0.2334259926633691
5.5600000000000005,0.23619404484937104
5.57,0.23439356212227344
5.58,0.23821333166981817
5.59,0.23541495651503186
5.6000000000000005,0.23857151295520873
5.61,0.2355834871598344
5.62,0.23880141604068378
5.63,0.23772071718056448
5.64,0.2406965232353842
5.65,0.23856999573880822
5.66,0.23757021287148167
5.67,0.2339487462722789
5.68,0.23669680397747442
5.69,0.23653215764824595
5.7,0.23793913879097844
5.71,0.23334428420886902
5.72,0.23686441933989957
5.73,0.2362188467902831
5.74,0.2323547889945855
5.75,0.22886173041521413
5.76,0.22886265995032765
5.7700000000000005,0.231253000431701
5.78,0.23029223495529264
5.79,0.22901621512780163
5.8,0.22673686004911292
5.8100000000000005,0.22369824496664403
5.82,0.21952948651583315
5.83,0.21910197632868614
5.84,0.218703054249503
5.8500000000000005,0.21778103580478445
5.86,0.22113299954485774
5.87,0.2150765233185353
5.88,0.21398043989324234
5.89,0.2141215676990914
5.9,0.20831117046277384
5.91,0.2066692583599474
5.92,0.20673243521317367
5.93,0.20236803567655742
5.94,0.20283453944438365
5.95,0.1981018437327151
5.96,0.2018958593069135
5.97,0.19831264852632474
5.98,0.19565952803224337
5.99,0.19212258279580507
6.0,0.18908881651780562
6.01,0.18673597649845705
6.0200000000000005,0.18586256184053598
6.03,0.1867027599481569
6.04,0.17723168477813314
6.05,0.17714619294969677
6.0600000000000005,0.1754715037019676
6.07,0.1727481288826372
6.08,0.17010908864054325
6.09,0.16728747894457846
6.1000000000000005,0.16491219205802604
6.11,0.16311711004619556
6.12,0.15982214774926115
6.13,0.15782388651964957
6.140000000000001,0.15031227473713327
6.15,0.14945583707103297
6.16,0.14787879259688655
6.17,0.14509792486420084
6.18,0.1424235446635007
6.19,0.14225591645400024
6.2,0.13761534277609
6.21,0.13665866303312663
6.22,0.13457488190608766
6.23,0.1307196263661872
6.24,0.12896027213653555
6.25,0.12637447851304945
6.26,0.12330456029850251
6.2700000000000005,0.12045981095790065
6.28,0.11853275072761779
6.29,0.11766298473982145
6.3,0.11676896755063663
6.3100000000000005,0.11659639764318466
6.32,0.11416795387592704
6.33,0.10997458387092503
6.34,0.10976963116078035
6.3500000000000005,0.10869959636241451
6.36,0.10504946107549654
6.37,0.10290473109019349
6.38,0.1007003357468061
6.390000000000001,0.09993871826301574
6.4,0.09766884020192769
6.41,0.0946181176661467
6.42,0.0932701735483246
6.43,0.09208887476192511
6.44,0.09115639462666907
6.45,0.0890743887444709
6.46,0.08765564080544531
6.47,0.086600185586668
6.48,0.08407208670052618
6.49,0.08267607083116521
6.5,0.08005753450215256
6.51,0.07939382133068079
6.5200000000000005,0.07789766804346039
6.53,0.07497414163477772
6.54,0.0745468741812176
6.55,0.0724386405621444
6.5600000000000005,0.07180929009668192
6.57,0.06977662200265433
6.58,0.0692191052359643
6.59,0.06839646313833833
6.6000000000000005,0.06601550563799424
6.61,0.06506845925137339
6.62,0.06429105877083367
6.63,0.0629366120726411
6.640000000000001,0.0616259941776734
6.65,0.061065271458570825
6.66,0.05964935073091577
6.67,0.05705277966884896
6.68,0.05739409235811997
6.69,0.05670979687116902
6.7,0.056250509020325315
6.71,0.054666666096362594
6.72,0.05379183863352524
6.73,0.052300426248684063
6.74,0.051069046266437455
6.75,0.04975913044143254
6.76,0.04947528832587209
6.7700000000000005,0.04856498942844179
6.78,0.0475947524108
6.79,0.0468688921705462
6.8,0.04593172457191797
6.8100000000000005,0.044451897503934606
6.82,0.04436944204603004
6.83,0.043385302349930994
6.84,0.04259069324860864
6.8500000000000005,0.041710662035297455
6.86,0.041067161348044175
6.87,0.040220575739505326
6.88,0.04000190658768427
6.890000000000001,0.03872033503333523
6.9,0.037991510470214956
6.91,0.03710677585746915
6.92,0.036578620988288756
6.93,0.03624070439231893
6.94,0.035638464800102236
6.95,0.034125325704049844
6.96,0.03459720353999737
6.97,0.03380639790590186
6.98,0.03284586265166808
6.99,0.03223447001727332
7.0,0.031733078268798204
7.01,0.031384769331010226
7.0200000000000005,0.030734667962226177
7.03,0.030537889343773182
7.04,0.029236706408299958
7.05,0.02958162869339036
7.0600000000000005,0.02877719649576857
7.07,0.02819935335139377
7.08,0.02747689564826229
7.09,0.027032409806230912
7.1000000000000005,0.026709172996362482
7.11,0.02655604671101533
7.12,0.025660466672358377
7.13,0.025388500981449694
7.140000000000001,0.024693265376344777
7.15,0.024420804469536962
7.16,0.02394764436265315
7.17,0.023578474797560957
7.18,0.023327722121567366
7.19,0.023400934947452056
7.2,0.022649983690804038
7.21,0.022219594617543227
7.22,0.02191687962933134
7.23,0.02144476393413224
7.24,0.02105701391372741
7.25,0.020373303577286214
7.26,0.020388184911784606
7.2700000000000005,0.020058225656839457
7.28,0.019657625174134014
7.29,0.019179993485154416
7.3,0.018880169066770276
7.3100000000000005,0.018674828678177467
7.32,0.018525488622528972
7.33,0.018084317887057652
7.34,0.017577581877339408
7.3500000000000005,0.017507509413575383
7.36,0.017303042387100523
7.37,0.016865534208891857
7.38,0.016503474762569262
7.390000000000001,0.01648673779197031
7.4,0.015942170097968052
7.41,0.016038866816738644
7.42,0.015522817386915197
7.43,0.015092419475626635
7.44,0.015029485090653489
7.45,0.014939989581869755
7.46,0.01456827322554553
7.47,0.014521896799550911
7.48,0.014205410209066165
7.49,0.013814694246178996
7.5,0.013705513596740007
7.51,0.013221509583225188
7.5200000000000005,0.013217365030732836
7.53,0.012935159880462715
7.54,0.012570182223937656
7.55,0.012667925738312975
7.5600000000000005,0.01238353968492203
7.57,0.012190839228084243
7.58,0.011872846070882945
7.59,0.011748269617531644
7.6000000000000005,0.011556542359301774
7.61,0.011312559920931773
7.62,0.011002906348461402
7.63,0.011110460264999133
7.640000000000001,0.010846484117908124
7.65,0.01085899570502677
7.66,0.01028300051722682
7.67,0.010376310443570902
7.68,0.010261791510603227
7.69,0.010023601645526209
7.7,0.009905197512424775
7.71,0.009624762838792968
7.72,0.009601956113190879
7.73,0.009600678569711526
7.74,0.009332683531285184
7.75,0.009205122969995216
7.76,0.0089999557518216
7.7700000000000005,0.008925460505524969
7.78,0.008759226357423768
7.79,0.008804336820504317
7.8,0.008568195600894203
7.8100000000000005,0.008375672368288168
7.82,0.008302262955208885
7.83,0.008277886425774083
7.84,0.008108041367931923
7.8500000000000005,0.007920889153018732
7.86,0.007853132534014488
7.87,0.007584546885643795
7.88,0.007571570402031529
7.890000000000001,0.007433795047526424
7.9,0.007242607203578172
7.91,0.007207140352819636
7.92,0.007085772923334742
7.930000000000001,0.007079559951697599
7.94,0.006936641944017024
7.95,0.0071139158915353145
7.96,0.006860841270288488
7.97,0.006466205053106539
7.98,0.006537611332088985
7.99,0.006616748106267896
8.0,0.006358382145700638
8.01,0.00649050303859013
8.02,0.006208091281664609
8.03,0.0060842670512634
8.040000000000001,0.006020141542469761
8.05,0.005954473703893641
8.06,0.0057525884998835515
8.07,0.0058634411474056845
8.08,0.005763250907874648
8.09,0.0055860189435322696
8.1,0.005502084174896304
8.11,0.005462403950679818
8.120000000000001,0.005554733941911932
8.13,0.005340464214233337
8.14,0.005467509042679628
8.15,0.005143648177934824
8.16,0.0052301859195734894
8.17,0.005164259118093677
8.18,0.005073669580524987
8.19,0.00503275094311648
8.2,0.004861085703828579
8.21,0.004914991950832508
8.22,0.004835952865578523
8.23,0.004801781944675317
8.24,0.004704527907887789
8.25,0.0046296696093462006
8.26,0.004518336861798491
8.27,0.004392694360668527
8.28,0.004580199922535969
8.290000000000001,0.004480934034068393
8.3,0.004322046419737944
8.31,0.004242663946369076
8.32,0.004307525069866282
8.33,0.004129729983735153
8.34,0.004105544803758056
8.35,0.0040788008976782655
8.36,0.0040720634266361464
8.370000000000001,0.003990462572415812
8.38,0.003924394870242636
8.39,0.003909521360534038
8.4,0.0038771953438691267
8.41,0.003768758934423288
8.42,0.0036840700117980038
8.43,0.003694782681417986
8.44,0.0034666391562455474
8.45,0.0034231838050020583
8.46,0.0035104347660229623
8.47,0.0034197941244628214
8.48,0.003535776784751918
8.49,0.0033565727579305867
8.5,0.003296801496969308
8.51,0.0032799885991661123
8.52,0.003257374107497269
8.53,0.0032761327836928174
8.540000000000001,0.003215333706627167
8.55,0.0030773980102709857
8.56,0.0030921839310056555
8.57,0.003074175648081175
8.58,0.003104884687216702
8.59,0.0029620317131828105
8.6,0.0029225045290098245
8.61,0.002845142010453425
8.620000000000001,0.0028722331664243345
8.63,0.002847115947783801
8.64,0.0028304427096025025
8.65,0.002748010180427756
8.66,0.002740239688464824
8.67,0.0026557544208190274
8.68,0.0026650130358544374
8.69,0.0026636821510058885
8.700000000000001,0.0025379470017506457
8.71,0.0026075824940571335
8.72,0.00255798544004858
8.73,0.002556786180088652
8.74,0.0024855660746212625
8.75,0.0024720397305152794
8.76,0.0023972648495347772
8.77,0.002372747492267413
8.78,0.002412245917051858
8.790000000000001,0.0023461459429368965
8.8,0.0023682451391910508
8.81,0.0023560039383299022
8.82,0.0022994290346022394
8.83,0.0022642204840795247
8.84,0.002217152764290475
8.85,0.0021712981799361687
8.86,0.002194445112415682
8.870000000000001,0.002175992883563724
8.88,0.0020949282584231143
8.89,0.002103486860885464
8.9,0.002036720888483395
8.91,0.002097998520230536
8.92,0.0020239442155675262
8.93,0.002034122781299623
8.94,0.0019862513448834994
8.950000000000001,0.0019537927069548998
8.96,0.00198953744552385
8.97,0.0019265022091925113
8.98,0.0019058330334630362
8.99,0.0018494224060801507
9.0,0.001864618682588135
9.01,0.0018798581938953994
9.02,0.001885652210093934
9.03,0.0018190306860416722
9.040000000000001,0.001807424534215277
9.05,0.001797512958433242
9.06,0.001765794940232474
9.07,0.0017357685037069951
9.08,0.0017415476396787628
9.09,0.0017239287482730841
9.1,0.0017049764898744598
9.11,0.00167997560688504
9.120000000000001,0.0016252538070102116
9.13,0.0016262616846550518
9.14,0.0016056845485040382
9.15,0.0016520370188246275
9.16,0.0015897073756924978
9.17,0.0015697288452954196
9.18,0.0015163346433570927
9.19,0.0015284107467940678
9.200000000000001,0.0015580319298431503
9.21,0.0015183183030414084
9.22,0.001475302341710797
9.23,0.0014744713178473938
9.24,0.0014389400162092697
9.25,0.0014599645854489038
9.26,0.0013785946699616757
9.27,0.0014026102630188403
9.28,0.0013875574955295586
9.290000000000001,0.0014551377373112973
9.3,0.0013796689348084651
9.31,0.001360832437191626
9.32,0.0013379843521658583
9.33,0.0013336638712174334
9.34,0.0012714838302271437
9.35,0.0012985608457483952
9.36,0.0012885689211759215
9.370000000000001,0.0013049275561269375
9.38,0.0012947726410077209
9.39,0.0012355427614515985
9.4,0.0012620317074303225
9.41,0.0012644567924775462
9.42,0.00123334702761035
9.43,0.0012131921101321452
9.44,0.0011918779539429917
9.450000000000001,0.001185690872763597
9.46,0.0012029400113708056
9.47,0.0011581497267968966
9.48,0.0011655302854206868
9.49,0.0010919568830393487
9.5,0.0011364717397768598
9.51,0.0010889699986822048
9.52,0.001124055480313517
9.53,0.001113807313849235
9.540000000000001,0.0010984777120163923
9.55,0.0010797912418825586
9.56,0.0010707392826038353
9.57,0.0010818316771317859
9.58,0.0010999497474825457
9.59,0.0010593898572946745
9.6,0.0010507365084389602
9.61,0.001041579351946628
9.620000000000001,0.0010113802273034743
9.63,0.0010118269108949417
9.64,0.001004314878308776
9.65,0.0010405464034853407
9.66,0.0010031570213318564
9.67,0.0009567972507205745
9.68,0.0010024921975755091
9.69,0.0010034255677976664
9.700000000000001,0.0009565489914177675
9.71,0.0009882455238194366
9.72,0.0009620410121396126
9.73,0.0009497283158333751
9.74,0.0009563798782037312
9.75,0.0009379957620647042
9.76,0.0009441348717340536
9.77,0.0009183334835147688
9.78,0.000931288585431756
9.790000000000001,0.0009530034025472905
9.8,0.0009041804013119108
9.81,0.0009221218445979241
9.82,0.0009039140224332726
9.83,0.0008775319596628792
9.84,0.0008655884856278062
9.85,0.0008663145496090498
9.86,0.0008527411226313281
9.870000000000001,0.0008340584626998233
9.88,0.0008264868795079599
9.89,0.0008148986023501966
9.9,0.0008352336734490016
9.91,0.0008298534535983291
9.92,0.0008468318698195008
9.93,0.0007962545201354184
9.94,0.0008432897310166519
9.950000000000001,0.0007881383242608822
9.96,0.0008129231913745591
9.97,0.0007838615360814086
9.98,0.0007954445719890503
9.99,0.0007754430637279651
10.0,0.0007683028790411269
10.01,0.0007697996079045853
10.02,0.0007672394862697272
10.03,0.0007396516509324749
10.040000000000001,0.0007565493948006906
