i,theta,chi2_min,chi2_avg
101.0,0.0007256571590148137,0.4123824803900661,0.41761273231198
102.0,0.0006596883263771033,0.4034674254832134,0.40752353017558224
103.0,0.0005997166603428211,0.4018873834562575,0.40720554049033253
104.0,0.0005451969639480191,0.395662592475868,0.39985265407347487
105.0,0.0004956336035891083,0.39078972241623133,0.3950501718377051
106.0,0.00045057600326282567,0.38815219495631936,0.3917576366354414
107.0,0.0004096145484207506,0.38580734797356764,0.3885443771040219
108.0,0.0003723768622006823,0.38377671854327144,0.38542867436057854
109.0,0.00033852442018243847,0.38049832779640175,0.3820693240070332
110.0,0.0003077494728931259,0.3788518161793298,0.3810937496930642
111.0,0.0002797722480846599,0.37431643721765734,0.37591821454903845
112.0,0.00025433840734969077,0.37100048858259327,0.37225362960449115
113.0,0.00023121673395426433,0.36707872744276854,0.3697814216022926
114.0,0.000210197030867513,0.3661916083653312,0.3676985220183662
115.0,0.00019108820987955724,0.3642618441488077,0.36545778890425845
116.0,0.00017371655443596112,0.36113453344016117,0.36223579257902083
117.0,0.00015792414039632829,0.35905363133739826,0.3600455484704701
