j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.06283333333333332,0.0004434698629186263,0.6397835497835497,32.66233766233766,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.441326530612245,9.332855637746641e-5,0.5792031098153548,28.31168831168831,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.48691304347826075,8.191865732153695e-5,0.5565669113495201,27.948051948051948,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.48516873889875667,9.158734363929478e-5,0.5728587575834465,27.857142857142858,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.49163636363636376,8.231466039408277e-5,0.5429279811097993,27.584415584415584,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.49247211895910786,8.35782031835688e-5,0.5577656544199294,28.064935064935064,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.489547619047619,7.814166977675395e-5,0.5584168212739642,28.025974025974026,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.49563840155945427,8.137358689063775e-5,0.5602642971064025,28.16883116883117,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.4885250000000001,7.981760512709965e-5,0.5612727272727274,28.181818181818183,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.4869877049180327,7.329051845479222e-5,0.5810091547796464,28.662337662337663,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.4812105263157894,7.093378582201635e-5,0.5596172248803828,27.98701298701299,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.4691144708423326,6.874803590608847e-5,0.5830130992118033,28.714285714285715,0.0
