j,theta,chi2_min,chi2_avg,chi2_sigma,edge_R,wn0_R,n0_R,eps_R,edge_R_sigma,wn0_R_sigma,n0_R_sigma,edge_L,wn0_L,n0_L,eps_L,edge_L_sigma,wn0_L_sigma,n0_L_sigma,wc0,w_cf
0,0.61974061,0.7079263787424321,0.8415508965583479,0.0129813414877944,1.57071341129061, 1.6995446916034669,0.5012698654805098,0.3139885260327475,0.0008840571350411759, 0.0007777557799003967,0.0016541580788895594,-0.0, -0.0,0.0,0.5,0.0, 0.0,0.0,0.0,0.0
