i,ar_1,ar_2,ar_3,ar_4,ar_5,ar_6,omega_range_1,omega_range_2,omega_range_4
99.0,0.4784515,0.454408,0.14896396,0.0,0.0,0.0,0.01228351,0.12676043,0.0
100.0,0.4609305,0.491994,0.14697898,0.0,0.0,0.0,0.01228351,0.10563369,0.0
101.0,0.509279,0.480838,0.14601201,0.0,0.0,0.0,0.01023626,0.10563369,0.0
102.0,0.4920485,0.473672,0.14156907,0.0,0.0,0.0,0.01023626,0.10563369,0.0
103.0,0.4755595,0.464116,0.13914865,0.0,0.0,0.0,0.01023626,0.10563369,0.0
104.0,0.4581105,0.453058,0.13827327,0.0,0.0,0.0,0.01023626,0.10563369,0.0
105.0,0.5066575,0.489224,0.13676877,0.0,0.0,0.0,0.00853022,0.08802807,0.0
106.0,0.48922,0.478942,0.13479129,0.0,0.0,0.0,0.00853022,0.08802807,0.0
107.0,0.4722695,0.468292,0.13308258,0.0,0.0,0.0,0.00853022,0.08802807,0.0
108.0,0.455016,0.457158,0.13250901,0.0,0.0,0.0,0.00853022,0.08802807,0.0
109.0,0.5032595,0.496654,0.13133033,0.0,0.0,0.0,0.00710851,0.07335673,0.0
