j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.50986213,24412.628922582397,24415.522729408665,0.15897852948218424,-1.1125222302265716, -1.1099360552470379,0.75,0.5,2.5805888719883585e-5, 1.5851557258215376e-5,0.0,1.3486512830590505, -0.6639050482267979,0.75,0.5,3.228584925333659e-7, 1.4331908294677254e-6,0.0
