j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.008375,0.00040491336263088356,0.40831168831168835,29.792207792207794,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.10888605442176871,1.4423921783898645e-5,0.43038254262744063,28.5974025974026,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.45581597222222225,4.67351788531911e-6,0.45341810966810975,29.285714285714285,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.47003546099290777,3.823744362800831e-6,0.4190384084001105,28.5974025974026,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.49309090909090897,3.3391004289734236e-6,0.4118063754427391,28.974025974025974,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.4933085501858735,3.3483850042612747e-6,0.37464394341717766,28.038961038961038,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.4978136882129278,3.0818858780978415e-6,0.37287047553207253,28.5974025974026,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.5093385214007783,3.6445848390300883e-6,0.4321592804083077,28.61038961038961,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.5184000000000001,3.5556746966754383e-6,0.3784935064935065,28.558441558441558,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.45855532786885245,2.7628109249853135e-6,0.4308601234830743,29.350649350649352,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.48130252100840343,2.7367507373287497e-6,0.42802575575684815,28.0,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.4850215517241379,2.2849957062230844e-6,0.41093819973130313,29.844155844155843,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.4673333333333335,2.5181085354618814e-6,0.4312265512265512,29.662337662337663,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.49412100456621005,2.7360248301571727e-6,0.3830279309731365,28.038961038961038,0.0
14,0.0,0.0,0.0,-2.383121722961588e-48,0.0,0.0,0.4948356807511736,2.5067129473183198e-6,0.39869520151210297,28.38961038961039,0.0
15,0.0,0.0,0.0,-1.621423202691669e-51,0.0,0.0,0.4778985507246375,2.1578080378284013e-6,0.37681159420289856,28.948051948051948,0.0
16,0.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.0,0.4570625,2.2004811576528706e-6,0.429025974025974,29.233766233766232,0.0
17,0.0,0.0,0.0,-7.505795017545412e-58,0.0,0.0,0.4862757731958765,2.656298208439011e-6,0.3800374882849109,28.350649350649352,0.0
18,0.0,0.0,0.0,-5.10677657747649e-61,0.0,0.0,0.4892952127659574,1.881493952562776e-6,0.41434097817076543,28.948051948051948,0.0
19,0.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.0,0.4689560439560438,1.7268500154492752e-6,0.4103039817325531,28.77922077922078,0.0
20,0.0,0.0,0.0,-2.363998376692131e-67,0.0,0.0,0.46299999999999997,1.7013103631480005e-6,0.42760667903525046,29.07792207792208,0.0
21,0.0,0.0,0.0,-1.608412101724543e-70,0.0,0.0,0.49282544378698223,1.5947643535644504e-6,0.41228002766464306,28.506493506493506,0.0
22,0.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.0,0.45720858895705535,1.2521438269522173e-6,0.41223806867978646,28.766233766233768,0.0
23,0.0,0.0,0.0,-7.445564809509828e-77,0.0,0.0,0.46281847133757975,1.9621772157940503e-6,0.40392091984448675,28.883116883116884,0.0
24,0.0,0.0,0.0,-5.0657972788234285e-80,0.0,0.0,0.50225,1.5508767246829941e-6,0.4016450216450217,27.883116883116884,0.0
25,0.0,0.0,0.0,-3.446656194216151e-83,0.0,0.0,0.46892361111111136,1.1630530330808767e-6,0.46690115440115443,29.636363636363637,0.0
26,0.0,0.0,0.0,-2.3450284856024987e-86,0.0,0.0,0.48931159420289855,1.141772376523746e-6,0.41313758705063053,28.857142857142858,0.0
27,0.0,0.0,0.0,-1.5955054082607116e-89,0.0,0.0,0.47301136363636376,1.0378611978137058e-6,0.40269578905942544,28.948051948051948,0.0
28,0.0,0.0,0.0,-1.0855465182697512e-92,0.0,0.0,0.4670000000000001,9.607988349606357e-7,0.36758441558441557,28.974025974025974,0.0
29,0.0,0.0,0.0,-7.385817918424896e-96,0.0,0.0,0.47636554621848726,1.07156905449407e-6,0.4487613227109025,28.532467532467532,0.0
30,0.0,0.0,0.0,-5.025146818311738e-99,0.0,0.0,0.4924778761061946,9.694503689478059e-7,0.42179059878174924,29.025974025974026,0.0
31,0.0,0.0,0.0,-3.418998521828419e-102,0.0,0.0,0.47675233644859816,9.702914214515153e-7,0.3507707246025002,27.805194805194805,0.0
32,0.0,0.0,0.0,-2.3262108182925046e-105,0.0,0.0,0.48900000000000005,1.0761691911512834e-6,0.3624675324675325,27.883116883116884,0.0
33,0.0,0.0,0.0,-1.5827022844827794e-108,0.0,0.0,0.46316489361702134,8.886556701551981e-7,0.36736667587731414,28.558441558441558,0.0
34,0.0,0.0,0.0,-1.0768355566094818e-111,0.0,0.0,0.48025568181818185,1.0600728596859922e-6,0.3611275088547816,28.12987012987013,0.0
35,0.0,0.0,0.0,-7.3265504659165665e-115,0.0,0.0,0.48170731707317105,7.673758978784434e-7,0.3736141906873614,29.01298701298701,0.0
36,0.0,0.0,0.0,-4.9848225571816735e-118,0.0,0.0,0.4905000000000001,8.720094965581956e-7,0.3932467532467533,27.051948051948052,0.0
37,0.0,0.0,0.0,-3.391562788270326e-121,0.0,0.0,0.5070652173913043,1.001198464596162e-6,0.37925842273668353,26.61038961038961,0.0
38,0.0,0.0,0.0,-2.307544153243319e-124,0.0,0.0,0.45555555555555544,6.291287354922761e-7,0.35456606885178316,28.16883116883117,0.0
39,0.0,0.0,0.0,-1.5700018992964072e-127,0.0,0.0,0.47390350877192977,6.522386408607251e-7,0.3841421736158578,28.571428571428573,0.0
40,0.0,0.0,0.0,-1.068194496009894e-130,0.0,0.0,0.5055000000000001,5.435091741550122e-7,0.3906493506493507,28.064935064935064,0.0
41,0.0,0.0,0.0,-7.267758604732811e-134,0.0,0.0,0.48024999999999995,6.636123003227308e-7,0.36701298701298696,27.337662337662337,0.0
42,0.0,0.0,0.0,-4.94482187784822e-137,0.0,0.0,0.47300000000000003,6.272594736838805e-7,0.3535064935064935,27.545454545454547,0.0
43,0.0,0.0,0.0,-3.364347212595036e-140,0.0,0.0,0.46950000000000003,4.898299218689044e-7,0.34675324675324676,27.363636363636363,0.0
44,0.0,0.0,0.0,-2.289027278738191e-143,0.0,0.0,0.48774999999999985,5.315104016309452e-7,0.3415584415584416,28.103896103896105,0.0
45,0.0,0.0,0.0,-1.5574034282763719e-146,0.0,0.0,0.46824999999999994,4.839689684365462e-7,0.348051948051948,27.818181818181817,0.0
46,0.0,0.0,0.0,-1.059622775550337e-149,0.0,0.0,0.4777499999999999,5.434979758314407e-7,0.3587012987012987,27.545454545454547,0.0
47,0.0,0.0,0.0,-7.20943851849382e-153,0.0,0.0,0.4812499999999999,5.456839612318897e-7,0.3981818181818183,27.974025974025974,0.0
48,0.0,0.0,0.0,-4.905142183731146e-156,0.0,0.0,0.47600000000000015,5.335459956415162e-7,0.39870129870129867,27.961038961038962,0.0
49,0.0,0.0,0.0,-3.3373500281469066e-159,0.0,0.0,0.44925000000000004,4.2606519530499956e-7,0.36883116883116884,27.545454545454547,0.0
50,0.0,0.0,0.0,-2.270658992783773e-162,0.0,0.0,0.483,3.7590638675294056e-7,0.40675324675324676,29.116883116883116,0.0
51,0.0,0.0,0.0,-1.544906053613043e-165,0.0,0.0,0.5110000000000001,5.233658987813949e-7,0.3568831168831169,27.2987012987013,0.0
52,0.0,0.0,0.0,-1.0511198388112647e-168,0.0,0.0,0.46175,3.652851624262154e-7,0.3768831168831169,28.454545454545453,0.0
53,0.0,0.0,0.0,-7.151586421444333e-172,0.0,0.0,0.5010000000000001,4.2036474023676765e-7,0.3703896103896103,27.83116883116883,0.0
