omega,S,S_edge,S_cont
-1.0018406185662427,0,0,0
-1.0015978680656814,71.92267980004715,71.92267980004715,0.0
-1.0008424584600883,34.05628877323551,34.05628877323551,0.0
-0.9994248621450732,19.29334580406784,19.29334580406784,0.0
-0.9970725062022502,12.062346663795534,12.062346663795534,0.0
-0.9937656521567242,9.389553056275448,9.389553056275448,0.0
-0.9897637710256317,8.14922196546908,8.14922196546908,0.0
-0.9851487780554617,7.061247147794799,7.061247147794799,0.0
-0.9798286675909638,6.131300556200186,6.131300556200186,0.0
-0.9738668597818556,5.606260697742147,5.606260697742147,0.0
-0.9673860380383246,5.186058492472005,5.186058492472005,0.0
-0.9603848521808667,4.803616673800853,4.803616673800853,0.0
-0.9528768988490993,4.5075426481976715,4.5075426481976715,0.0
-0.9449019637040357,4.256706477257136,4.256706477257136,0.0
-0.9365085755848277,4.0680544055085575,4.0680544055085575,0.0
-0.9277243211781021,3.8863516436309644,3.8863516436309644,0.0
-0.9185507620724304,3.7297339497385384,3.7297339497385384,0.0
-0.9090108456997479,3.5933185756407777,3.5933185756407777,0.0
-0.899116623980591,3.467299456390397,3.467299456390397,0.0
-0.888856811352051,3.341867044976798,3.341867044976798,0.0
-0.8781871551058839,3.2063288493414293,3.2063288493414293,0.0
-0.8670201378843088,3.0513773092911967,3.0513773092911967,0.0
-0.8552125743617592,2.868854257017093,2.868854257017093,0.0
-0.8425745166140235,2.6646174432059295,2.6646174432059295,0.0
-0.8289546114218136,2.4703088887465867,2.4703088887465867,0.0
-0.814363196648622,2.320547716249513,2.320547716249513,0.0
-0.7988413318678144,2.182928094664798,2.182928094664798,0.0
-0.7823668182725048,2.059745700025207,2.059745700025207,0.0
-0.7649593782629736,1.9549014043312323,1.9549014043312323,0.0
-0.746700682562757,1.8717706254511552,1.8717706254511552,0.0
-0.7277017265982284,1.8052691361729327,1.8052691361729327,0.0
-0.7080430294036797,1.7481265989675614,1.7481265989675614,0.0
-0.6877691091330396,1.6972982320068104,1.6972982320068104,0.0
-0.6669176920491788,1.6525709029782765,1.6525709029782765,0.0
-0.6455343049278387,1.6138380574331233,1.6138380574331233,0.0
-0.6236581680076996,1.578929297841288,1.578929297841288,0.0
-0.6013121241123619,1.5466580339226008,1.5466580339226008,0.0
-0.5785091113945008,1.5162680217499325,1.5162680217499325,0.0
-0.5552596931902098,1.487821294025098,1.487821294025098,0.0
-0.5315699670725582,1.4604229168446796,1.4604229168446796,0.0
-0.5074387479667164,1.4338752078711792,1.4338752078711792,0.0
-0.4828645034456166,1.4082365691146224,1.4082365691146224,0.0
-0.4578495372176251,1.3837888302950765,1.3837888302950765,0.0
-0.4323935997116236,1.3598687054190057,1.3598687054190057,0.0
-0.4064875309597938,1.3361206405291934,1.3361206405291934,0.0
-0.380117294488636,1.31242059141427,1.31242059141427,0.0
-0.3532649277591449,1.2885767879421661,1.2885767879421661,0.0
-0.32590682690939576,1.2643545696699192,1.2643545696699192,0.0
-0.29801051667555234,1.2393469422546184,1.2393469422546184,0.0
-0.2695389534902286,1.2137901136660842,1.2137901136660842,0.0
-0.24045275865415328,1.1875351862019896,1.1875351862019896,0.0
-0.21071152638929513,1.1609228215709693,1.1609228215709693,0.0
-0.18026453505321813,1.1331399924254548,1.1331399924254548,0.0
-0.14905583681359602,1.1049585037483831,1.1049585037483831,0.0
-0.11702607528907333,1.0758115167366586,1.0758115167366586,0.0
-0.08409465186817791,1.0453087991681798,1.0453087991681798,0.0
-0.050163380792561746,1.0133783114591133,1.0133783114591133,0.0
-0.015093124295614843,0.9785771515050984,0.9785771515050984,0.0
0.02128039278244939,0.9421127438386989,0.9421127438386989,0.0
0.05911803730487193,0.904362365564835,0.904362365564835,0.0
0.09856155674791653,0.8669850260514339,0.8669850260514339,0.0
0.1397121875372742,0.8308903350196907,0.8308903350196907,0.0
0.1826764275413819,0.7953557229092049,0.7953557229092049,0.0
0.2275986673590854,0.7600661254901463,0.7600661254901463,0.0
0.27466176784004426,0.7246800245693586,0.7246800245693586,0.0
0.3240541737335151,0.6900888793507503,0.6900888793507503,0.0
0.37580026183961124,0.6601839770823308,0.6601839770823308,0.0
0.4299001346486059,0.6313512004469378,0.6313512004469378,0.0
0.48644258344378516,0.6043644705227393,0.6043644705227393,0.0
0.5455666829722639,0.5774433645022671,0.5774433645022671,0.0
0.6076299554241105,0.5485537934599007,0.5485537934599007,0.0
0.673127518126087,0.518544559994282,0.518544559994282,0.0
0.7426148695520942,0.4874493713414147,0.4874493713414147,0.0
0.816818972546357,0.4548282621981257,0.4548282621981257,0.0
0.8966430273999219,0.421339239620627,0.421339239620627,0.0
0.983340129340911,0.3857587277941607,0.3857587277941607,0.0
1.0793094281882167,0.3442980295608831,0.3442980295608831,0.0
1.1934194072790314,0.2753817515892154,0.2753817515892154,0.0
1.3637118441100293,0.16333526194882694,0.16333526194882694,0.0
1.8388820655878775,0.0,0.0,0.0
2.207160080723585,0,0,0
