j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,0.49034999999999995,0.0012991373851463154,0.4989783549783549,3.857142857142857,0.5055013911302534
1,NaN,NaN,0.0,0.4702168367346939,0.0012564422751034348,0.5041964837883205,4.116883116883117,0.5349144010439598
2,NaN,NaN,0.0,0.4924347826086957,0.001264644726968621,0.495990965556183,4.0,0.4895076926387333
3,NaN,NaN,0.0,0.49356127886323253,0.0013142266460398487,0.49392170884177994,3.8181818181818183,0.5248542329034724
4,NaN,NaN,0.0,0.4875454545454546,0.001231201930156998,0.5300590318772137,3.844155844155844,0.47361807635584746
5,NaN,NaN,0.0,0.49354089219330843,0.0011909041603071035,0.4965239221744797,3.792207792207792,0.3746991768380741
6,NaN,NaN,0.0,0.4908809523809524,0.0012776838799283107,0.48512059369202226,3.6233766233766236,0.5989100196232349
7,NaN,NaN,0.0,0.48884015594541913,0.0012615906868217379,0.47902584744690013,3.6493506493506493,0.5214006597683997
8,NaN,NaN,0.0,0.49405,0.001209138608147566,0.4737922077922079,3.675324675324675,0.5450020523284002
9,NaN,NaN,0.0,0.4888575819672131,0.0012348422747858725,0.5015967638918458,3.5844155844155843,0.4928383536459876
10,NaN,NaN,0.0,0.4944210526315788,0.0011842090203175244,0.5182775119617224,3.5454545454545454,0.4852498892323525
11,NaN,NaN,0.0,0.48307235421166295,0.0011803866201477503,0.5324114330593813,3.779220779220779,0.4955961765714085
12,NaN,NaN,0.0,0.500638888888889,0.0011885612562184743,0.49249639249639243,3.5714285714285716,0.5167233635484281
13,NaN,NaN,0.0,0.4834474885844749,0.0011287526644733396,0.48950364703789356,3.4935064935064934,0.5055798828663471
14,NaN,NaN,0.0,0.48594117647058815,0.0011019125251002658,0.5099770817417876,3.4935064935064934,0.48594898454264696
15,NaN,NaN,0.0,0.4825060532687651,0.0010962612903284217,0.49724851419766675,3.4285714285714284,0.5143405361213841
16,NaN,NaN,0.0,0.4917187500000001,0.0011129611697714595,0.4865584415584415,3.3896103896103895,0.43877827322251106
17,NaN,NaN,0.0,0.4859536082474226,0.001068348412092183,0.506560449859419,3.3636363636363638,0.5528120000491482
18,NaN,NaN,0.0,0.4894999999999999,0.0010202204730136984,0.53004329004329,3.4155844155844157,0.5320352339397892
19,NaN,NaN,0.0,0.4821280991735538,0.0010545451770390033,0.50835390504812,3.2987012987012987,0.42835937344344666
20,NaN,NaN,0.0,0.4870714285714285,0.0009979955156554266,0.4955102040816327,3.2337662337662336,0.5983956049345983
21,NaN,NaN,0.0,0.4897189349112427,0.001051169372650054,0.5173672481364789,3.324675324675325,0.5222989841299616
22,NaN,NaN,0.0,0.49700000000000005,0.0009753049812367519,0.49090909090909096,3.3376623376623376,0.4815480733915599
23,NaN,NaN,0.0,0.4819488817891373,0.0009829146897844996,0.4557072320650596,3.142857142857143,0.48073857581780843
24,NaN,NaN,0.0,0.49008333333333337,0.0009971310447302434,0.5082251082251082,3.0779220779220777,0.4752824618944671
25,NaN,NaN,0.0,0.4836805555555556,0.0009519544999941362,0.5056367243867244,3.0779220779220777,0.49829442600038426
26,NaN,NaN,0.0,0.4872727272727274,0.0010028328812164639,0.5225029515938607,3.142857142857143,0.4381962451643067
27,NaN,NaN,0.0,0.49130228136882137,0.001025816073999631,0.48723519826181433,3.116883116883117,0.5074459167573455
28,NaN,NaN,0.0,0.4936999999999999,0.0009339763302317214,0.4973506493506493,3.064935064935065,0.47754531033654257
29,NaN,NaN,0.0,0.495955882352941,0.0009950231518020198,0.514569464149296,2.987012987012987,0.4851983123203415
30,NaN,NaN,0.0,0.4942222222222223,0.0009653096961926569,0.516998556998557,2.987012987012987,0.49551499202457183
31,NaN,NaN,0.0,0.476056338028169,0.0009340052336527214,0.5008231205414303,2.987012987012987,0.43945193310573366
32,NaN,NaN,0.0,0.4783125000000001,0.0008841782617329483,0.49636363636363634,2.987012987012987,0.5274618114954763
33,NaN,NaN,0.0,0.49847074468085106,0.0009212635593272222,0.5330892511743576,2.857142857142857,0.44461675326219546
34,NaN,NaN,0.0,0.49371428571428566,0.0008935587436806178,0.5172541743970315,2.961038961038961,0.3917539803564575
35,NaN,NaN,0.0,0.4957055214723926,0.0008433351598011714,0.5137439247868697,3.012987012987013,0.49360064647706847
36,NaN,NaN,0.0,0.49291666666666656,0.0009102575161977185,0.5135064935064936,2.8181818181818183,0.37064371242767474
37,NaN,NaN,0.0,0.48731884057971026,0.0008795265928848658,0.5095990965556183,2.7012987012987013,0.626364273915628
38,NaN,NaN,0.0,0.4955,0.0008473768036822823,0.4699220779220779,2.727272727272727,0.4610168158757535
39,NaN,NaN,0.0,0.47942477876106204,0.0008669892968454949,0.49178255372945634,2.8051948051948052,0.543461899499146
40,NaN,NaN,0.0,0.506875,0.0008241322775295283,0.5315584415584416,2.7142857142857144,0.33585351535342495
41,NaN,NaN,0.0,0.49162499999999987,0.0008078476464505139,0.5223376623376624,2.779220779220779,0.3555525135575255
42,NaN,NaN,0.0,0.47175,0.0008285239126259302,0.5402597402597403,2.74025974025974,0.4936623946595452
43,NaN,NaN,0.0,0.48324999999999996,0.0007503375642812602,0.543896103896104,2.7662337662337664,0.355441535637495
44,NaN,NaN,0.0,0.49287500000000006,0.0007468904957836295,0.5105194805194806,2.5974025974025974,0.48485345584050493
45,NaN,NaN,0.0,0.48412500000000014,0.0007604715480407486,0.4954545454545454,2.6363636363636362,0.5052485250353659
46,NaN,NaN,0.0,0.4861249999999999,0.0007673497699667138,0.5071428571428573,2.5454545454545454,0.5240485246405949
