i,theta,chi2_min,chi2_avg
1.0,1000.0,112.27626486371233,764.6713323604656
2.0,810.0,96.91954405040075,630.0946116237333
3.0,640.0,70.57113420981283,497.1794024485793
4.0,490.0,70.57113420981283,423.5524813932558
5.0,360.0,66.00463287971874,334.68496774404576
6.0,250.0,66.00463287971874,284.04695837406535
7.0,160.0,49.776563783107875,198.75941230260742
8.0,90.0,18.282214462471572,110.43385237343837
9.0,40.0,6.15341065372326,47.48178945964851
10.0,10.0,0.7514817196712098,7.006579950913391
1.0,10.0,0.7398003486573063,7.218824452818747
2.0,9.09090909090909,0.7314672719564062,5.922890930244249
3.0,8.264462809917354,0.7314672719564062,5.8760343977161815
4.0,7.513148009015776,0.7314672719564062,4.702658490841988
5.0,6.830134553650705,0.7314672719564062,4.437494634823162
6.0,6.2092132305915495,0.7314672719564062,4.433480071982104
7.0,5.644739300537772,0.7314672719564062,3.5567332454081857
8.0,5.131581182307065,0.7294933542629187,3.1570522301570705
9.0,4.665073802097331,0.7294933542629187,2.926267698275191
10.0,4.240976183724846,0.7294933542629187,2.802342057558672
11.0,3.855432894295314,0.7294933542629187,2.2079449067474446
12.0,3.5049389948139216,0.7291631086735857,2.058307998567971
13.0,3.1863081771035646,0.7224851012899842,2.0470762813017576
14.0,2.8966437973668766,0.7224851012899842,1.7779003122141448
15.0,2.633312543060797,0.7224851012899842,1.6606479387800726
16.0,2.3939204936916334,0.7224851012899842,1.7468339000764785
17.0,2.176291357901485,0.7224851012899842,1.5197566435629366
18.0,1.9784466890013497,0.7224851012899842,1.4478986469041597
19.0,1.798587899092136,0.7224851012899842,1.2515816299671885
20.0,1.635079908265578,0.720874418494453,1.2127509774907779
21.0,1.4864362802414344,0.720874418494453,1.1340394498575432
22.0,1.3513057093103948,0.720874418494453,1.1763196193298597
23.0,1.2284597357367224,0.720874418494453,1.0707680439044283
24.0,1.1167815779424748,0.720874418494453,1.0339739605242064
25.0,1.0152559799477043,0.7157607172480648,0.9894751820702496
26.0,0.9229599817706402,0.7157607172480648,0.947001484956843
27.0,0.8390545288824001,0.7157607172480648,0.9483848523643614
28.0,0.7627768444385454,0.7157607172480648,0.92203694857141
29.0,0.6934334949441322,0.7157607172480648,0.8984135302013952
30.0,0.6303940863128474,0.7157607172480648,0.8646545210242501
31.0,0.5730855330116794,0.7157607172480648,0.8825059030974289
32.0,0.5209868481924358,0.7157607172480648,0.8650978773850668
33.0,0.47362440744766887,0.7157607172480648,0.831013441263599
34.0,0.4305676431342444,0.7157607172480648,0.8274523262471758
35.0,0.39142513012204033,0.7157607172480648,0.8050448481026211
36.0,0.355841027383673,0.7157607172480648,0.7986959331723857
37.0,0.3234918430760664,0.7157607172480648,0.8235514749358716
38.0,0.29408349370551484,0.7157607172480648,0.803894873241067
39.0,0.2673486306413771,0.7157607172480648,0.7951525279850321
40.0,0.24304420967397916,0.7157607172480648,0.7960332881713813
41.0,0.2209492815217992,0.7157607172480648,0.788039472806414
42.0,0.20086298320163562,0.7157607172480648,0.7895948317101753
43.0,0.18260271200148692,0.7157607172480648,0.7814363574100808
44.0,0.1660024654558972,0.7157607172480648,0.7857591690751919
45.0,0.1509113322326338,0.7157607172480648,0.7792006403787194
46.0,0.13719212021148527,0.7157607172480648,0.7766906241667955
47.0,0.12472010928316841,0.7157607172480648,0.7695186782010156
48.0,0.1133819175301531,0.7157607172480648,0.7716792231309944
49.0,0.10307447048195735,0.7157607172480648,0.7699777589140705
50.0,0.09370406407450667,0.7157607172480648,0.7689908516591223
51.0,0.08518551279500605,0.7157607172480648,0.7541770479377624
52.0,0.07744137526818731,0.7157607172480648,0.7633089964774444
53.0,0.07040125024380664,0.7157607172480648,0.7635358226001252
54.0,0.06400113658527876,0.7157607172480648,0.7637218916098704
55.0,0.0581828514411625,0.7157607172480648,0.7628114849700642
56.0,0.05289350131014772,0.7157607172480648,0.7680276369451998
57.0,0.04808500119104338,0.7157607172480648,0.7523927666889332
58.0,0.04371363744640307,0.7157607172480648,0.7425681189735229
59.0,0.039739670405820965,0.7157607172480648,0.7447285942457532
60.0,0.03612697309620087,0.7157607172480648,0.7428130350036878
61.0,0.032842702814728064,0.7157607172480648,0.7348402612668665
62.0,0.02985700255884369,0.7157607172480648,0.7438699848226669
63.0,0.027142729598948808,0.7157607172480648,0.7366426189459664
64.0,0.024675208726317097,0.7157607172480648,0.7337345952132949
65.0,0.02243200793301554,0.7157607172480648,0.7334202561593446
66.0,0.02039273448455958,0.7157607172480648,0.7448520492217339
67.0,0.018538849531417798,0.7157607172480648,0.7483117560910952
68.0,0.01685349957401618,0.7157607172480648,0.7451541630881788
69.0,0.015321363249105616,0.7157607172480648,0.7429960194789536
70.0,0.013928512044641468,0.7157607172480648,0.7349046324319433
71.0,0.012662283676946788,0.7157607172480648,0.7325345637306965
72.0,0.011511166979042534,0.7157607172480648,0.7295129130833525
73.0,0.010464697253675031,0.7157607172480648,0.7258908491459756
74.0,0.009513361139704572,0.7157607172480648,0.7255485413136591
75.0,0.008648510127004155,0.7157607172480648,0.7276524322698865
76.0,0.007862281933640141,0.7157607172480648,0.7276833948064196
77.0,0.007147529030581946,0.7157607172480648,0.7269414704542864
78.0,0.006497753664165405,0.7157607172480648,0.7256738975320988
79.0,0.005907048785604913,0.7157607172480648,0.722195755732084
80.0,0.005370044350549921,0.7157607172480648,0.7217249653504184
81.0,0.004881858500499927,0.7157607172480648,0.7213875255205506
82.0,0.0044380531822726605,0.7157607172480648,0.7195886361589406
83.0,0.004034593802066055,0.7157607172480648,0.7192327669034898
84.0,0.0036678125473327767,0.7157607172480648,0.7192870179151998
85.0,0.003334375043029797,0.7134348962274087,0.7151991950527752
