i,ar_1,ar_2,ar_3,ar_4,ar_5,ar_6,omega_range_1,omega_range_2,omega_range_4
1.0,0.5111800000000003,0.46575999999999995,0.9182342342342336,0.0,0.0,0.0,0.6912604940554705,2.3889962674557057,0.0009720850697655054
2.0,0.4824279999999994,0.46332800000000024,0.9185225225225231,0.0,0.0,0.0,0.6912604940554705,2.3889962674557057,9.493018259428763e-7
3.0,0.5134440000000001,0.545936,0.9088168168168161,0.0,0.0,0.0,0.5760504117128922,1.990830222879755,9.270525643973402e-10
4.0,0.47543199999999974,0.5346879999999998,0.9056936936936935,0.0,0.0,0.0,0.5760504117128922,1.990830222879755,9.053247699192775e-13
5.0,0.4917119999999998,0.5167359999999998,0.8940060060060055,0.0,0.0,0.0,0.4800420097607435,1.990830222879755,8.841062206242944e-16
6.0,0.5002680000000002,0.4925759999999998,0.8788468468468469,0.0,0.0,0.0,0.40003500813395293,1.990830222879755,8.633849810784125e-19
7.0,0.4878359999999995,0.5382400000000003,0.8541621621621621,0.0,0.0,0.0,0.3333625067782941,1.659025185733129,8.431493955843872e-22
8.0,0.45692399999999983,0.47313599999999995,0.8174654654654663,0.0,0.0,0.0,0.2778020889819118,1.659025185733129,8.233880816253782e-25
9.0,0.5127720000000001,0.530496,0.7639279279279279,0.0,0.0,0.0,0.1607650977904582,1.1521008234257843,8.040899234622834e-28
10.0,0.4707359999999996,0.4708640000000006,0.6726726726726726,0.0,0.0,0.0,0.09303535751762627,0.8000700162679059,7.852440658811361e-31
1.0,0.47071600000000025,0.465231999999999,0.6713093093093088,0.0,0.0,0.0,0.09303535751762627,0.8000700162679059,7.66839908087047e-34
2.0,0.5179619999999997,0.5192160000000002,0.6659099099099105,0.0,0.0,0.0,0.0775294645980219,0.6667250135565882,7.488670977412568e-37
3.0,0.50015,0.5054159999999998,0.6577417417417409,0.0,0.0,0.0,0.0775294645980219,0.6667250135565882,7.313155251379461e-40
4.0,0.48390200000000055,0.4907519999999996,0.6544684684684685,0.0,0.0,0.0,0.0775294645980219,0.6667250135565882,7.141753175175255e-43
5.0,0.46851200000000043,0.4786959999999999,0.6489669669669661,0.0,0.0,0.0,0.0775294645980219,0.6667250135565882,6.974368335132085e-46
6.0,0.5153159999999997,0.4635199999999992,0.6417717717717722,0.0,0.0,0.0,0.06460788716501825,0.6667250135565882,6.8109065772774266e-49
7.0,0.49698399999999987,0.5161200000000007,0.6373993993993996,0.0,0.0,0.0,0.06460788716501825,0.5556041779638236,6.651275954372487e-52
8.0,0.48198199999999997,0.4988640000000007,0.6299819819819823,0.0,0.0,0.0,0.06460788716501825,0.5556041779638236,6.495386674191882e-55
9.0,0.4665260000000003,0.47935999999999934,0.6251591591591593,0.0,0.0,0.0,0.06460788716501825,0.5556041779638236,6.3431510490155095e-58
10.0,0.5123439999999998,0.4661999999999996,0.6145165165165167,0.0,0.0,0.0,0.05383990597084855,0.5556041779638236,6.1944834463042085e-61
11.0,0.4973980000000002,0.5204000000000004,0.6163603603603603,0.0,0.0,0.0,0.05383990597084855,0.4630034816365196,6.0493002405314536e-64
12.0,0.47857800000000034,0.5028160000000006,0.6061921921921928,0.0,0.0,0.0,0.05383990597084855,0.4630034816365196,5.907519766143998e-67
13.0,0.4627120000000001,0.4875920000000003,0.5973873873873877,0.0,0.0,0.0,0.05383990597084855,0.4630034816365196,5.769062271624998e-70
14.0,0.5106279999999995,0.4700159999999997,0.592984984984986,0.0,0.0,0.0,0.04486658830904046,0.4630034816365196,5.633849874633787e-73
15.0,0.49375200000000025,0.45467999999999914,0.5878258258258261,0.0,0.0,0.0,0.04486658830904046,0.4630034816365196,5.5018065181970575e-76
16.0,0.4755300000000009,0.5073759999999999,0.5762042042042044,0.0,0.0,0.0,0.04486658830904046,0.38583623469709966,5.372857927926814e-79
17.0,0.46113000000000015,0.4907360000000002,0.5759579579579582,0.0,0.0,0.0,0.04486658830904046,0.38583623469709966,5.246931570241029e-82
18.0,0.5067920000000002,0.4819359999999998,0.5670630630630634,0.0,0.0,0.0,0.03738882359086705,0.38583623469709966,5.123956611563505e-85
19.0,0.4906179999999999,0.4618239999999997,0.5614294294294292,0.0,0.0,0.0,0.03738882359086705,0.38583623469709966,5.0038638784799855e-88
20.0,0.4759500000000001,0.5064079999999996,0.5575615615615618,0.0,0.0,0.0,0.03738882359086705,0.3215301955809164,4.886585818828111e-91
21.0,0.45925999999999984,0.4892479999999997,0.5523963963963966,0.0,0.0,0.0,0.03738882359086705,0.3215301955809164,4.772056463699327e-94
22.0,0.5043240000000005,0.4772719999999997,0.5428228228228229,0.0,0.0,0.0,0.03115735299238921,0.3215301955809164,4.660211390331374e-97
23.0,0.48852200000000007,0.46044799999999947,0.5387027027027027,0.0,0.0,0.0,0.03115735299238921,0.3215301955809164,4.5509876858704824e-100
24.0,0.47183000000000014,0.5058240000000005,0.5302282282282288,0.0,0.0,0.0,0.03115735299238921,0.2679418296507637,4.444323911982893e-103
25.0,0.45504800000000006,0.4903680000000004,0.5249129129129128,0.0,0.0,0.0,0.03115735299238921,0.2679418296507637,4.340160070295794e-106
26.0,0.503284,0.47549599999999953,0.5190090090090094,0.0,0.0,0.0,0.02596446082699101,0.2679418296507637,4.2384375686482363e-109
27.0,0.4863540000000001,0.5218320000000004,0.5129489489489495,0.0,0.0,0.0,0.02596446082699101,0.22328485804230308,4.139099188133043e-112
28.0,0.4707200000000002,0.5076240000000001,0.5059159159159162,0.0,0.0,0.0,0.02596446082699101,0.22328485804230308,4.042089050911175e-115
29.0,0.45373600000000025,0.4895039999999999,0.49900900900900885,0.0,0.0,0.0,0.02596446082699101,0.22328485804230308,3.9473525887804444e-118
30.0,0.5011059999999999,0.47338399999999914,0.4927627627627628,0.0,0.0,0.0,0.021637050689159176,0.22328485804230308,3.8548365124809027e-121
31.0,0.4830620000000006,0.4615439999999997,0.4832672672672677,0.0,0.0,0.0,0.021637050689159176,0.22328485804230308,3.7644887817196315e-124
32.0,0.4656760000000001,0.5038400000000001,0.4794834834834832,0.0,0.0,0.0,0.021637050689159176,0.18607071503525255,3.6762585758980777e-127
33.0,0.5147619999999996,0.4884799999999998,0.47335735735735734,0.0,0.0,0.0,0.018030875574299315,0.18607071503525255,3.5900962655254665e-130
34.0,0.4997459999999996,0.4721279999999998,0.4689129129129123,0.0,0.0,0.0,0.018030875574299315,0.18607071503525255,3.5059533843022134e-133
35.0,0.48251800000000034,0.5182000000000005,0.4680240240240233,0.0,0.0,0.0,0.018030875574299315,0.1550589291960438,3.4237826018576302e-136
36.0,0.4650999999999999,0.5040640000000003,0.4561261261261255,0.0,0.0,0.0,0.018030875574299315,0.1550589291960438,3.343537697126592e-139
37.0,0.5124359999999994,0.4883279999999998,0.4444564564564562,0.0,0.0,0.0,0.015025729645249428,0.1550589291960438,3.2651735323501875e-142
38.0,0.493728,0.4739679999999991,0.4391291291291286,0.0,0.0,0.0,0.015025729645249428,0.1550589291960438,3.18864602768573e-145
39.0,0.4775479999999997,0.5161840000000001,0.4306186186186187,0.0,0.0,0.0,0.015025729645249428,0.1292157743300365,3.1139121364118457e-148
40.0,0.46066800000000035,0.5018160000000006,0.4246966966966971,0.0,0.0,0.0,0.015025729645249428,0.1292157743300365,3.040929820714693e-151
41.0,0.506288,0.48768000000000017,0.41712912912912914,0.0,0.0,0.0,0.01252144137104119,0.1292157743300365,2.9696580280416925e-154
42.0,0.49001600000000006,0.4687679999999997,0.41137537537537544,0.0,0.0,0.0,0.01252144137104119,0.1292157743300365,2.9000566680094653e-157
43.0,0.47404800000000025,0.45435199999999976,0.4054534534534534,0.0,0.0,0.0,0.01252144137104119,0.1292157743300365,2.8320865898529934e-160
44.0,0.4562759999999999,0.5010400000000002,0.3976876876876879,0.0,0.0,0.0,0.01252144137104119,0.1076798119416971,2.765709560403314e-163
45.0,0.5045080000000001,0.48447199999999957,0.39061861861861835,0.0,0.0,0.0,0.01043453447586766,0.1076798119416971,2.7008882425813612e-166
46.0,0.4868499999999998,0.4709839999999994,0.3856216216216211,0.0,0.0,0.0,0.01043453447586766,0.1076798119416971,2.6375861743958606e-169
47.0,0.47003999999999985,0.5161120000000007,0.37947147147147203,0.0,0.0,0.0,0.01043453447586766,0.08973317661808092,2.5757677484334576e-172
48.0,0.5176439999999994,0.498616,0.37135735735735703,0.0,0.0,0.0,0.008695445396556383,0.08973317661808092,2.5153981918295484e-175
49.0,0.5002819999999994,0.4812239999999999,0.3652192192192193,0.0,0.0,0.0,0.008695445396556383,0.08973317661808092,2.4564435467085434e-178
50.0,0.48439600000000055,0.46532799999999974,0.3614834834834838,0.0,0.0,0.0,0.008695445396556383,0.08973317661808092,2.398870651082562e-181
51.0,0.46763,0.5111280000000001,0.35551351351351373,0.0,0.0,0.0,0.008695445396556383,0.0747776471817341,2.3426471201978144e-184
52.0,0.5152199999999997,0.4960399999999997,0.3471771771771774,0.0,0.0,0.0,0.0072462044971303196,0.0747776471817341,2.287741328318178e-187
53.0,0.4969940000000002,0.4816639999999998,0.33909309309309316,0.0,0.0,0.0,0.0072462044971303196,0.0747776471817341,2.2341223909357208e-190
54.0,0.48191000000000017,0.46215999999999907,0.33326126126126104,0.0,0.0,0.0,0.0072462044971303196,0.0747776471817341,2.1817601473981648e-193
55.0,0.4651500000000003,0.5050399999999999,0.3274954954954954,0.0,0.0,0.0,0.0072462044971303196,0.06231470598477842,2.1306251439435204e-196
56.0,0.5122819999999998,0.4877119999999996,0.31885285285285314,0.0,0.0,0.0,0.0060385037476086,0.06231470598477842,2.080688617132344e-199
57.0,0.4946300000000007,0.4757999999999996,0.31740540540540596,0.0,0.0,0.0,0.0060385037476086,0.06231470598477842,2.0319224776683048e-202
58.0,0.4795100000000004,0.524760000000001,0.31625825825825843,0.0,0.0,0.0,0.0060385037476086,0.05192892165398202,1.9842992945979539e-205
59.0,0.46239000000000013,0.5042880000000004,0.3094294294294297,0.0,0.0,0.0,0.0060385037476086,0.05192892165398202,1.9377922798808143e-208
60.0,0.5097959999999992,0.48801600000000006,0.3036636636636638,0.0,0.0,0.0,0.0050320864563405,0.05192892165398202,1.8923752733211078e-211
61.0,0.4928719999999999,0.4746959999999996,0.2996936936936936,0.0,0.0,0.0,0.0050320864563405,0.05192892165398202,1.8480227278526443e-214
62.0,0.4763479999999999,0.4607919999999994,0.2889309309309308,0.0,0.0,0.0,0.0050320864563405,0.05192892165398202,1.804709695168598e-217
63.0,0.4592239999999998,0.5023200000000001,0.2864744744744744,0.0,0.0,0.0,0.0050320864563405,0.04327410137831835,1.762411811688084e-220
64.0,0.5068199999999999,0.48827200000000004,0.28167567567567614,0.0,0.0,0.0,0.00419340538028375,0.04327410137831835,1.7211052848516445e-223
65.0,0.48888000000000026,0.47475999999999935,0.27275075075075056,0.0,0.0,0.0,0.00419340538028375,0.04327410137831835,1.680766879737934e-226
66.0,0.4732380000000004,0.45624799999999927,0.2681621621621621,0.0,0.0,0.0,0.00419340538028375,0.04327410137831835,1.6413739059940762e-229
67.0,0.45782799999999957,0.5000800000000001,0.260786786786787,0.0,0.0,0.0,0.00419340538028375,0.03606175114859863,1.60290420507234e-232
68.0,0.5028739999999999,0.48364000000000007,0.2566726726726727,0.0,0.0,0.0,0.003494504483569792,0.03606175114859863,1.565336137765957e-235
69.0,0.48679800000000045,0.46935199999999966,0.24650450450450445,0.0,0.0,0.0,0.003494504483569792,0.03606175114859863,1.5286485720370675e-238
70.0,0.4703679999999999,0.5157920000000008,0.24636036036036035,0.0,0.0,0.0,0.003494504483569792,0.030051459290498857,1.4928208711299487e-241
71.0,0.45504599999999973,0.4990719999999998,0.24321321321321365,0.0,0.0,0.0,0.003494504483569792,0.030051459290498857,1.4578328819628405e-244
72.0,0.5027320000000002,0.48094399999999954,0.2374534534534535,0.0,0.0,0.0,0.0029120870696414934,0.030051459290498857,1.4236649237918364e-247
73.0,0.4835360000000004,0.46810399999999974,0.23742342342342337,0.0,0.0,0.0,0.0029120870696414934,0.030051459290498857,1.3902977771404653e-250
74.0,0.46801200000000037,0.5160480000000006,0.2319639639639638,0.0,0.0,0.0,0.0029120870696414934,0.02504288274208238,1.3577126729887356e-253
75.0,0.51422,0.4912720000000001,0.22667867867867858,0.0,0.0,0.0,0.0024267392247012444,0.02504288274208238,1.3258912822155621e-256
76.0,0.49840600000000057,0.47879999999999967,0.21897297297297305,0.0,0.0,0.0,0.0024267392247012444,0.02504288274208238,1.2948157052886349e-259
77.0,0.4814219999999999,0.46567199999999953,0.21284084084084087,0.0,0.0,0.0,0.0024267392247012444,0.02504288274208238,1.2644684621959325e-262
78.0,0.4654280000000001,0.5110640000000003,0.20869669669669694,0.0,0.0,0.0,0.0024267392247012444,0.02086906895173532,1.2348324826132153e-265
79.0,0.5107399999999992,0.49904800000000044,0.20410810810810814,0.0,0.0,0.0,0.002022282687251037,0.02086906895173532,1.2058910963019681e-268
80.0,0.49620000000000025,0.4769839999999996,0.20135735735735744,0.0,0.0,0.0,0.002022282687251037,0.02086906895173532,1.1776280237323907e-271
