omega,S
-2.83,6.176528204832978e-7
-2.82,2.520265127819308e-7
-2.81,3.8566629589554093e-7
-2.8000000000000003,3.9341024890880285e-7
-2.79,4.0132245459546014e-7
-2.7800000000000002,1.7741317079965332e-6
-2.77,4.037296571001312e-6
-2.7600000000000002,1.5621832457038682e-6
-2.75,4.056505660709697e-6
-2.74,3.399176280827915e-6
-2.73,6.030599737948175e-6
-2.72,5.844251602216327e-6
-2.71,7.373811349024869e-6
-2.7,1.3763749755479413e-5
-2.69,1.7958786383974485e-5
-2.68,2.2150507373735463e-5
-2.67,2.0557290701548662e-5
-2.66,2.495652945158839e-5
-2.65,3.093893464213624e-5
-2.64,2.6150180421375836e-5
-2.63,3.053922952324453e-5
-2.62,3.7721225890120276e-5
-2.61,4.249958992405229e-5
-2.6,6.073406572824863e-5
-2.59,6.295023676691048e-5
-2.58,7.051416658721583e-5
-2.57,9.390381054317511e-5
-2.56,9.769262025600194e-5
-2.5500000000000003,0.00010418388345514085
-2.54,0.00012123796213706841
-2.5300000000000002,0.00013220040762964053
-2.52,0.00014904985035654785
-2.5100000000000002,0.0001504057198609799
-2.5,0.00018010682714970192
-2.49,0.0001866364183298558
-2.48,0.00021665792004871507
-2.47,0.00025412878223411516
-2.46,0.00030307533550048756
-2.45,0.0003504600356792645
-2.44,0.0004084804431492489
-2.43,0.00042981094135213766
-2.42,0.0004613250744748405
-2.41,0.0004905094723037719
-2.4,0.000577626289082436
-2.39,0.0006025380402955018
-2.38,0.0007210193366315349
-2.37,0.0007922006955536645
-2.36,0.0008404606470090817
-2.35,0.0009224194450139506
-2.34,0.0010014278726130856
-2.33,0.0011423082905378762
-2.32,0.0012050048497171501
-2.31,0.0014006826215261037
-2.3000000000000003,0.0015349767167726722
-2.29,0.001644802877201364
-2.2800000000000002,0.001759511768377617
-2.27,0.0019826515912796075
-2.2600000000000002,0.002173735623399142
-2.25,0.0023446718077299315
-2.24,0.0025375156327367373
-2.23,0.002847784039769768
-2.22,0.0030328922965784017
-2.21,0.003244134556016552
-2.2,0.0035476363584552965
-2.19,0.003751412398638024
-2.18,0.004055757673726764
-2.17,0.004505417326992314
-2.16,0.004854560878911224
-2.15,0.005077154073113485
-2.14,0.005626461664713663
-2.13,0.006073654423148598
-2.12,0.006512652412560424
-2.11,0.007054346102992632
-2.1,0.007419344945388736
-2.09,0.007787981883585538
-2.08,0.00825201028553533
-2.07,0.008958447767515289
-2.06,0.009476281692375436
-2.05,0.010224104094708163
-2.04,0.010482262764327644
-2.0300000000000002,0.01155246837208298
-2.02,0.012034871993705377
-2.0100000000000002,0.012983208415700173
-2.0,0.013625641309414505
-1.99,0.014217182599133803
-1.98,0.015070458212732318
-1.97,0.01598108005098943
-1.96,0.016910595188946102
-1.95,0.018021062490024768
