j,ar_cont_s,∆w_cont_s,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
27,NaN,NaN,0.0,0.0,0.49428030303030296,0.00012133595570814185,0.4974619289340101,28.81725888324873,0.6623855414667341
28,NaN,NaN,0.0,0.0,0.48904000000000003,0.00012892351266359807,0.49790862944162434,27.82233502538071,0.5634778092188281
29,NaN,NaN,0.0,0.0,0.4946218487394958,0.00011313629093027633,0.5039457407328414,28.03553299492386,0.5838170023395527
30,NaN,NaN,0.0,0.0,0.49398230088495576,0.00010716179966405588,0.5005615201473429,28.218274111675125,0.3934082350376149
31,NaN,NaN,0.0,0.0,0.48485981308411213,0.00011835820446156028,0.4975093695146829,27.456852791878173,0.5844656213474404
32,NaN,NaN,0.0,0.0,0.49355,0.0001201240574503577,0.49456852791878175,27.111675126903553,0.5036385552533457
33,NaN,NaN,0.0,0.0,0.5036170212765957,0.0001111526434062179,0.5032940922345825,26.939086294416242,0.44992716482873635
34,NaN,NaN,0.0,0.0,0.4969886363636364,0.00010630427905508445,0.5014420858329488,26.878172588832488,0.5843930765357868
35,NaN,NaN,0.0,0.0,0.49060975609756097,0.00011333652074328732,0.5067475547851926,27.18781725888325,0.6882110364701989
36,NaN,NaN,0.0,0.0,0.4830666666666666,0.00011287959852330252,0.4862267343485618,26.868020304568528,0.5266736505485735
37,NaN,NaN,0.0,0.0,0.49115942028985515,0.00010782707898922732,0.5048922239387921,26.543147208121827,0.4279406975981724
38,NaN,NaN,0.0,0.0,0.49039682539682533,0.00010765769803549,0.5085810974135847,25.99492385786802,0.5460952079978408
39,NaN,NaN,0.0,0.0,0.48070175438596485,0.00010439484115188133,0.5089500400748064,26.071065989847718,0.3774907163260361
40,NaN,NaN,0.0,0.0,0.48050000000000004,0.00010772742716315925,0.5053807106598984,25.106598984771573,0.5309880687161224
41,NaN,NaN,0.0,0.0,0.4826,0.00011643877285260777,0.5035532994923857,25.746192893401016,0.4874362444450941
42,NaN,NaN,0.0,0.0,0.49959999999999993,0.0001290445878774686,0.488020304568528,26.269035532994923,0.5297725456938878
43,NaN,NaN,0.0,0.0,0.4930000000000001,0.00014460731023098778,0.4884263959390864,25.548223350253807,0.5690288685049214
44,NaN,NaN,0.0,0.0,0.48350000000000004,0.00011297177925695619,0.4902538071065989,25.20812182741117,0.6117877901077362
45,NaN,NaN,0.0,0.0,0.4870000000000001,0.0001127252495292533,0.4926903553299493,24.294416243654823,0.48542086512572086
46,NaN,NaN,0.0,0.0,0.4910999999999999,0.000103491824518653,0.49786802030456867,23.84263959390863,0.5498029807059561
47,NaN,NaN,0.0,0.0,0.4892,0.0001047766089146983,0.49776649746192897,23.95939086294416,0.431508231646112
48,NaN,NaN,0.0,0.0,0.49060000000000004,9.992055214147351e-5,0.4931979695431472,23.512690355329948,0.546626654302072
49,NaN,NaN,0.0,0.0,0.48279999999999995,0.00011876145860675297,0.4979695431472081,23.17258883248731,0.5254279158047332
50,NaN,NaN,0.0,0.0,0.4767,0.00012385224953560396,0.5097461928934011,23.873096446700508,0.4702195953004644
51,NaN,NaN,0.0,0.0,0.4989,0.00010358233209620793,0.49857868020304563,23.436548223350254,0.37260328546983806
52,NaN,NaN,0.0,0.0,0.4907,0.00010712792174645053,0.49451776649746193,22.548223350253807,0.5109626576174717
53,NaN,NaN,0.0,0.0,0.48340000000000005,0.00012245585145912325,0.4992893401015229,22.79695431472081,0.5881800878944898
54,NaN,NaN,0.0,0.0,0.4936999999999999,0.00010435150186121173,0.5039593908629442,22.609137055837564,0.4501380145555612
55,NaN,NaN,0.0,0.0,0.4799,0.00010756081454189949,0.4997969543147209,22.050761421319798,0.3705888627474056
56,NaN,NaN,0.0,0.0,0.4852000000000001,0.00011359557238152609,0.4871065989847717,22.081218274111674,0.6690594380384672
57,NaN,NaN,0.0,0.0,0.4801999999999999,0.00011493738994718762,0.5002030456852792,21.543147208121827,0.48698806576168224
58,NaN,NaN,0.0,0.0,0.4971000000000001,0.00011104565574371198,0.48903553299492397,21.80203045685279,0.5698111187458932
59,NaN,NaN,0.0,0.0,0.48480000000000006,9.887977416106266e-5,0.49553299492385783,21.634517766497463,0.39098006300102683
60,NaN,NaN,0.0,0.0,0.4971999999999999,0.00010614223533279102,0.48639593908629447,21.385786802030456,0.40624327791952597
61,NaN,NaN,0.0,0.0,0.4959,0.0001222025367935526,0.5005076142131979,21.071065989847718,0.42901081173786904
62,NaN,NaN,0.0,0.0,0.4924000000000001,0.00011842829951768402,0.505786802030457,20.710659898477157,0.587421204758366
63,NaN,NaN,0.0,0.0,0.4926,0.00010662262916664967,0.5057868020304569,20.543147208121827,0.509348232225906
64,NaN,NaN,0.0,0.0,0.4852000000000001,0.00011514206888956605,0.5099492385786802,19.83248730964467,0.4905891855623309
65,NaN,NaN,0.0,0.0,0.4826,0.00012069420854138795,0.4986802030456853,19.751269035532996,0.4321487119683469
66,NaN,NaN,0.0,0.0,0.4875,0.00011044735963334549,0.49329949238578685,19.781725888324875,0.5294592719172472
67,NaN,NaN,0.0,0.0,0.4928,0.00011498215884515356,0.5003045685279188,19.3502538071066,0.47098056726723814
68,NaN,NaN,0.0,0.0,0.49250000000000005,0.00011352753773230233,0.5012182741116752,19.65482233502538,0.4106138283934625
69,NaN,NaN,0.0,0.0,0.48910000000000003,0.00011352852442580363,0.49969543147208123,19.18274111675127,0.5673327124093068
70,NaN,NaN,0.0,0.0,0.49050000000000005,0.00011978847475445364,0.5050761421319797,18.97969543147208,0.389867284821109
71,NaN,NaN,0.0,0.0,0.5029,0.00011170973543355055,0.5025380710659898,18.441624365482234,0.48585129768515956
72,NaN,NaN,0.0,0.0,0.4961999999999999,0.00012036834553317118,0.5022335025380711,18.67005076142132,0.3314683787963763
73,NaN,NaN,0.0,0.0,0.48580000000000007,0.00010944398295512203,0.4915736040609137,18.18274111675127,0.3110352628640647
74,NaN,NaN,0.0,0.0,0.4814,0.00010558473960003831,0.4950253807106599,18.03045685279188,0.48742714070068105
75,NaN,NaN,0.0,0.0,0.48639999999999994,0.00011161107691089139,0.4914720812182741,17.710659898477157,0.6482523730206783
76,NaN,NaN,0.0,0.0,0.4871000000000001,0.00011974931014104415,0.49817258883248733,17.741116751269036,0.5486276142276212
77,NaN,NaN,0.0,0.0,0.48909999999999987,0.00010920679976725138,0.5083248730964466,17.873096446700508,0.46545207234996255
78,NaN,NaN,0.0,0.0,0.48279999999999995,9.939256777953721e-5,0.49116751269035536,17.421319796954315,0.549755626839642
79,NaN,NaN,0.0,0.0,0.4959,0.00010463414772651426,0.5081218274111675,17.720812182741117,0.6293792724228985
80,NaN,NaN,0.0,0.0,0.4919,0.00010472751931863661,0.49350253807106603,17.126903553299492,0.4721551345543799
81,NaN,NaN,0.0,0.0,0.4855,0.00010660233383166218,0.4893401015228427,17.19796954314721,0.48623576438734206
82,NaN,NaN,0.0,0.0,0.491,0.00010084476106005207,0.4867005076142132,16.888324873096447,0.5694114572625533
83,NaN,NaN,0.0,0.0,0.48900000000000005,0.00010098839579307926,0.5035532994923858,16.725888324873097,0.5277479287953564
84,NaN,NaN,0.0,0.0,0.4975,0.00011484755106909805,0.4852791878172589,16.573604060913706,0.28978022896047684
85,NaN,NaN,0.0,0.0,0.49290000000000006,0.00010693713880057253,0.5006091370558375,16.497461928934012,0.2517877709176685
86,NaN,NaN,0.0,0.0,0.4979000000000001,0.00010999049948775686,0.4913705583756346,15.969543147208121,0.5285959060052068
87,NaN,NaN,0.0,0.0,0.49050000000000005,0.00010654042354769546,0.48771573604060914,16.0,0.29255675004102527
88,NaN,NaN,0.0,0.0,0.48599999999999993,0.0001116706953028192,0.49898477157360405,15.426395939086294,0.7098034262085977
89,NaN,NaN,0.0,0.0,0.4862,0.00011163715794143138,0.4972588832487309,15.65989847715736,0.40940470506425475
90,NaN,NaN,0.0,0.0,0.4919,0.00011082901304094759,0.49593908629441624,15.700507614213198,0.47101113103653247
91,NaN,NaN,0.0,0.0,0.5014,0.00010690828931594426,0.48873096446700504,15.233502538071066,0.45221143254078633
92,NaN,NaN,0.0,0.0,0.5006,0.00011016946470304428,0.49208121827411166,15.060913705583756,0.5126188235205759
93,NaN,NaN,0.0,0.0,0.4836000000000001,0.00010969621245829087,0.4943147208121827,14.847715736040609,0.5282108176879219
94,NaN,NaN,0.0,0.0,0.48960000000000004,0.00010840752563638619,0.4995939086294417,14.868020304568528,0.6329790925816215
95,NaN,NaN,0.0,0.0,0.4983000000000001,0.00011518293217167134,0.4872081218274112,14.593908629441625,0.46822824207415265
96,NaN,NaN,0.0,0.0,0.4857000000000001,0.00011139564093307763,0.48913705583756345,14.51269035532995,0.5682922349665676
97,NaN,NaN,0.0,0.0,0.48960000000000004,0.00011682404889134123,0.5028426395939086,14.725888324873097,0.5709786291591523
98,NaN,NaN,0.0,0.0,0.4795,0.0001188541267077738,0.5021319796954316,14.49238578680203,0.8277717615021684
99,NaN,NaN,0.0,0.0,0.4793,0.00010536938470494436,0.49380710659898486,14.304568527918782,0.6098674290167155
100,NaN,NaN,0.0,0.0,0.4911000000000001,0.00010870153661789148,0.49624365482233507,14.182741116751268,0.37023445936062954
101,NaN,NaN,0.0,0.0,0.4868,0.00011858672237387111,0.4947208121827412,14.467005076142131,0.47106747016259304
102,NaN,NaN,0.0,0.0,0.4879,0.00010925154369937529,0.493502538071066,14.00507614213198,0.4929479152288367
103,NaN,NaN,0.0,0.0,0.4885,0.00012017769693501408,0.4862944162436547,14.071065989847716,0.5725954319760976
104,NaN,NaN,0.0,0.0,0.48769999999999997,0.00011143823110630011,0.4965482233502538,13.553299492385786,0.5078515826896761
105,NaN,NaN,0.0,0.0,0.49500000000000016,0.00011712432351089385,0.48456852791878174,13.3248730964467,0.4502052009220749
106,NaN,NaN,0.0,0.0,0.489,0.00011073133568397994,0.5034517766497463,12.974619289340101,0.43062807234228806
107,NaN,NaN,0.0,0.0,0.48629999999999995,0.00011417343567005062,0.49269035532994926,12.98984771573604,0.551370660191222
108,NaN,NaN,0.0,0.0,0.49160000000000004,0.00011916350471683889,0.4874111675126905,13.116751269035532,0.6702106351520156
109,NaN,NaN,0.0,0.0,0.49770000000000003,0.00011988480133678639,0.4955329949238579,12.807106598984772,0.44662116911947797
110,NaN,NaN,0.0,0.0,0.5022000000000001,0.00011331493406153402,0.4858883248730965,12.97969543147208,0.5945563787194488
111,NaN,NaN,0.0,0.0,0.48950000000000016,0.00010812278622894628,0.5067005076142131,12.50253807106599,0.3890362194145386
112,NaN,NaN,0.0,0.0,0.4844,0.0001131877037838899,0.4960406091370559,12.593908629441625,0.5910114162183042
113,NaN,NaN,0.0,0.0,0.4891000000000001,0.00010545810419119031,0.4955329949238579,12.48223350253807,0.6906194507845727
114,NaN,NaN,0.0,0.0,0.49360000000000004,0.00011417033414371563,0.5006091370558375,12.461928934010153,0.446605826197285
115,NaN,NaN,0.0,0.0,0.49500000000000005,0.00010815291399972864,0.4830456852791878,11.99492385786802,0.6122055118391934
116,NaN,NaN,0.0,0.0,0.48109999999999997,0.00010526150708490752,0.4992893401015228,12.17766497461929,0.4478276365075285
117,NaN,NaN,0.0,0.0,0.4897000000000001,0.00010556502635486905,0.5074111675126904,12.126903553299492,0.5509565491488354
118,NaN,NaN,0.0,0.0,0.48960000000000004,0.00011075796596400305,0.4812182741116751,11.98477157360406,0.5497799025669271
119,NaN,NaN,0.0,0.0,0.4877,0.00010684482005144481,0.4925888324873097,12.121827411167512,0.510147768154382
120,NaN,NaN,0.0,0.0,0.4887,0.00011381136408813193,0.49532994923857865,11.807106598984772,0.3302994344673897
121,NaN,NaN,0.0,0.0,0.49099999999999994,0.00011043334079018663,0.49218274111675137,11.720812182741117,0.44538086468292337
122,NaN,NaN,0.0,0.0,0.48760000000000003,0.00010858824205146025,0.5049746192893402,11.48730964467005,0.4938116043222407
123,NaN,NaN,0.0,0.0,0.4858999999999999,0.00010941830255824856,0.49218274111675125,11.441624365482234,0.4505970415609706
124,NaN,NaN,0.0,0.0,0.4928,0.00010994536869911358,0.4942131979695432,11.182741116751268,0.5882514127045004
125,NaN,NaN,0.0,0.0,0.49510000000000004,0.00010884455478598781,0.488020304568528,10.954314720812183,0.34902005511765943
126,NaN,NaN,0.0,0.0,0.49310000000000004,0.00011317258965437224,0.4924873096446701,10.634517766497462,0.3497970673542018
127,NaN,NaN,0.0,0.0,0.4862999999999999,0.00011429953083631875,0.48456852791878186,10.923857868020304,0.5065821584317028
128,NaN,NaN,0.0,0.0,0.4936,0.00011326524730157912,0.4908629441624365,11.00507614213198,0.45022743227836076
129,NaN,NaN,0.0,0.0,0.48850000000000016,0.00010941702273574403,0.47106598984771575,10.888324873096447,0.5270600464416131
130,NaN,NaN,0.0,0.0,0.49290000000000006,0.00010450626294929472,0.4895431472081218,10.593908629441625,0.38817273085236303
131,NaN,NaN,0.0,0.0,0.48150000000000004,0.00010778648880645163,0.48639593908629447,10.614213197969542,0.3917794353617805
132,NaN,NaN,0.0,0.0,0.4861999999999999,0.00011417079437760592,0.4941116751269035,10.436548223350254,0.42782698429113475
133,NaN,NaN,0.0,0.0,0.4872000000000001,0.00010861661148765162,0.4875126903553299,10.857868020304569,0.5497719219524442
134,NaN,NaN,0.0,0.0,0.49660000000000004,0.00010507936024458351,0.4936040609137056,10.467005076142131,0.4902103282822767
135,NaN,NaN,0.0,0.0,0.49250000000000005,0.00011329886209668756,0.4922842639593909,10.614213197969542,0.5289880436782436
136,NaN,NaN,0.0,0.0,0.4905,0.0001060131901787457,0.49025380710659905,10.314720812182742,0.5069968718382185
137,NaN,NaN,0.0,0.0,0.49,0.00010753481367701778,0.4961421319796955,10.065989847715736,0.4710117649517964
138,NaN,NaN,0.0,0.0,0.48710000000000003,0.00010620970503992523,0.489746192893401,9.852791878172589,0.371394453153928
139,NaN,NaN,0.0,0.0,0.4816,9.910643166964012e-5,0.49228426395939096,9.923857868020304,0.4102733486369672
140,NaN,NaN,0.0,0.0,0.48109999999999997,0.00010530359053027925,0.4923857868020304,9.83756345177665,0.4846349618360676
141,NaN,NaN,0.0,0.0,0.4908999999999999,0.00010518939314469723,0.4995939086294416,9.878172588832488,0.4113303315538301
142,NaN,NaN,0.0,0.0,0.48710000000000003,0.00010859998402492649,0.5020304568527918,10.0,0.4509157584402348
143,NaN,NaN,0.0,0.0,0.48979999999999996,0.00010593492426515895,0.49340101522842633,9.868020304568528,0.3710120688352371
144,NaN,NaN,0.0,0.0,0.4958999999999999,0.0001037125200688621,0.4941116751269036,9.730964467005077,0.41140456175540757
145,NaN,NaN,0.0,0.0,0.503,0.00010134727397701184,0.4910659898477157,9.634517766497462,0.38906023503826814
146,NaN,NaN,0.0,0.0,0.4906999999999999,0.00010291798009469878,0.49796954314720815,9.66497461928934,0.3325485867847018
147,NaN,NaN,0.0,0.0,0.4889,0.00010303772142056964,0.4796954314720812,9.375634517766498,0.4697407312927091
148,NaN,NaN,0.0,0.0,0.4874,9.710764169570274e-5,0.500507614213198,9.614213197969542,0.3930195828293496
149,NaN,NaN,0.0,0.0,0.4912999999999999,0.00010330858948284982,0.4865989847715736,9.426395939086294,0.6869800813816681
1,NaN,NaN,0.0,0.0,0.49765306122448977,0.00011803170761353066,0.511844331641286,34.263959390862944,0.44713454705374983
2,NaN,NaN,0.0,0.0,0.4987326388888889,0.00012145028294555159,0.49806119571348006,34.19796954314721,0.48076473839257794
3,NaN,NaN,0.0,0.0,0.4925531914893617,0.0001230480014152928,0.5151564243798826,35.21827411167513,0.4980828953513798
4,NaN,NaN,0.0,0.0,0.490490909090909,0.0001121979744069133,0.5114167051222889,34.4263959390863,0.5072982585681416
5,NaN,NaN,0.0,0.0,0.4941078066914498,0.00011516023004519066,0.5004245843790689,34.10659898477157,0.47732280680644107
6,NaN,NaN,0.0,0.0,0.4847338403041826,0.00012746256540732681,0.5195421821620892,34.23857868020305,0.49230885747207437
7,NaN,NaN,0.0,0.0,0.4965175097276265,0.00011560722058020486,0.5045329751723321,33.55329949238579,0.48063411983799065
8,NaN,NaN,0.0,0.0,0.49426000000000003,0.0001261777737471561,0.5156954314720812,33.401015228426395,0.5061816055044448
9,NaN,NaN,0.0,0.0,0.4969877049180328,0.000125396017526347,0.5003536656403429,32.82741116751269,0.5554389405242663
10,NaN,NaN,0.0,0.0,0.4864915966386555,0.0001193488513302503,0.5039457407328414,33.49746192893401,0.46429531571060295
11,NaN,NaN,0.0,0.0,0.4931681034482759,0.00011968955253061021,0.5022317521442325,32.18781725888325,0.3861017585304705
12,NaN,NaN,0.0,0.0,0.49977777777777777,0.00011994524793630265,0.49804850535815004,32.09644670050761,0.40668326392413834
13,NaN,NaN,0.0,0.0,0.5035159817351599,0.00012104800116622193,0.49672020953572993,31.578680203045685,0.5090070406709875
14,NaN,NaN,0.0,0.0,0.4924178403755868,0.00011334265360547477,0.5028717142108149,32.04060913705584,0.4486207810663926
15,NaN,NaN,0.0,0.0,0.47792270531400965,0.0001077486360547212,0.5164668088967361,31.441624365482234,0.5098009609821685
16,NaN,NaN,0.0,0.0,0.487775,0.00012615893352479443,0.5044670050761421,31.83248730964467,0.5425104328796961
17,NaN,NaN,0.0,0.0,0.4911340206185567,0.00011500997288308844,0.4963891360092103,30.497461928934012,0.4353416382222611
18,NaN,NaN,0.0,0.0,0.4909308510638297,0.00011420545899878707,0.5039961118911329,30.86294416243655,0.48674524530612007
19,NaN,NaN,0.0,0.0,0.4933791208791208,0.00011709893862148615,0.4937803313437832,30.096446700507613,0.48567412462248594
20,NaN,NaN,0.0,0.0,0.4886571428571429,0.00011246144962216106,0.4935750543872372,29.548223350253807,0.5625337809838774
21,NaN,NaN,0.0,0.0,0.4915088757396449,0.0001168540786129355,0.5029585798816569,29.83756345177665,0.49394195671386915
22,NaN,NaN,0.0,0.0,0.493159509202454,0.00010411739831370014,0.5060571143844789,29.86294416243655,0.43262480584873136
23,NaN,NaN,0.0,0.0,0.49146496815286617,0.00011322728973059668,0.4934204144977206,29.121827411167512,0.44239169379414117
24,NaN,NaN,0.0,0.0,0.49836666666666657,0.00011935132785311579,0.5002368866328256,29.441624365482234,0.483313028168903
25,NaN,NaN,0.0,0.0,0.4899652777777777,0.00011945994645204366,0.5048998871968415,29.03045685279188,0.4340041709344234
26,NaN,NaN,0.0,0.0,0.4992028985507247,0.0001115117197491518,0.5105936879276098,29.0253807106599,0.6119259712450364
27,NaN,NaN,0.0,0.0,0.48560606060606054,0.0001280624307574667,0.5019612367328102,28.604060913705585,0.49692882932728843
28,NaN,NaN,0.0,0.0,0.4768,0.00010638834835970484,0.5070862944162436,27.66497461928934,0.45923506387121876
29,NaN,NaN,0.0,0.0,0.4825210084033613,0.0001124967423920248,0.5056520069956917,28.218274111675125,0.6085351582447344
30,NaN,NaN,0.0,0.0,0.49486725663716813,0.00011712691225523224,0.5049189164907238,27.578680203045685,0.5080629823323229
31,NaN,NaN,0.0,0.0,0.4774766355140185,0.00011594008477718785,0.49527966222306563,27.253807106598984,0.46278015172928
32,NaN,NaN,0.0,0.0,0.4952500000000001,0.00010523251551308117,0.5003045685279188,27.233502538071065,0.5034586043535434
33,NaN,NaN,0.0,0.0,0.4903191489361701,0.0001196974401263546,0.4938438276271736,27.19289340101523,0.4933907745609777
34,NaN,NaN,0.0,0.0,0.48892045454545463,0.00010978015274794642,0.49717351176742036,26.507614213197968,0.4834000624692431
35,NaN,NaN,0.0,0.0,0.4884756097560976,0.0001178762214428666,0.5029714002723784,27.294416243654823,0.6154882134648099
36,NaN,NaN,0.0,0.0,0.48533333333333334,0.00011568330348051926,0.5070727580372251,26.934010152284262,0.4854391004899775
37,NaN,NaN,0.0,0.0,0.4918115942028986,0.0001089056632424284,0.5070256749797689,26.553299492385786,0.5277186490548423
38,NaN,NaN,0.0,0.0,0.48674603174603176,0.00011461162757182197,0.5054387237128355,26.522842639593907,0.3425171090665312
39,NaN,NaN,0.0,0.0,0.48745614035087714,0.00011144123895048373,0.5072579926974796,25.497461928934012,0.6209980774626811
40,NaN,NaN,0.0,0.0,0.49749999999999994,0.00012303022456882878,0.49776649746192897,25.81725888324873,0.589763764318196
41,NaN,NaN,0.0,0.0,0.4841,0.00011868591314848152,0.4963451776649746,25.380710659898476,0.3114355761606991
42,NaN,NaN,0.0,0.0,0.4902000000000001,0.00012241715425484023,0.49736040609137055,24.97969543147208,0.5498429390418046
43,NaN,NaN,0.0,0.0,0.4921000000000001,0.00013087257003153012,0.49177664974619295,24.84263959390863,0.5090915856952462
44,NaN,NaN,0.0,0.0,0.4943,0.00011014114751070435,0.5048730964467005,24.517766497461928,0.46821191472574336
45,NaN,NaN,0.0,0.0,0.5006,0.0001252189945134876,0.4974619289340101,24.233502538071065,0.43217254863579313
46,NaN,NaN,0.0,0.0,0.49620000000000014,0.00013353345327136974,0.5007106598984772,24.604060913705585,0.5273327023020424
47,NaN,NaN,0.0,0.0,0.49520000000000003,0.00013424925792529708,0.5011167512690357,24.258883248730964,0.4538109782687619
48,NaN,NaN,0.0,0.0,0.49340000000000006,0.0001149953372103586,0.5005076142131979,23.781725888324875,0.5709652045190796
49,NaN,NaN,0.0,0.0,0.4777,0.0001299628685332339,0.49604060913705583,23.538071065989847,0.44785974914492227
50,NaN,NaN,0.0,0.0,0.4965000000000001,0.0001301886630925191,0.5001015228426395,22.685279187817258,0.371405345383031
51,NaN,NaN,0.0,0.0,0.4836,0.00011360033671206773,0.5057868020304569,23.03045685279188,0.2916685357830305
52,NaN,NaN,0.0,0.0,0.49199999999999994,0.0001168311356628576,0.4975634517766498,23.19796954314721,0.629411274275347
53,NaN,NaN,0.0,0.0,0.4877,0.0001027867636176595,0.5108629441624365,22.309644670050762,0.46942006902083866
54,NaN,NaN,0.0,0.0,0.4839,0.00011302620550843668,0.4971573604060914,22.66497461928934,0.35145016078163427
55,NaN,NaN,0.0,0.0,0.49970000000000003,0.00010696858748700556,0.5075126903553299,22.03045685279188,0.5290669741152653
56,NaN,NaN,0.0,0.0,0.49300000000000005,0.00011195483989994142,0.4969543147208122,21.878172588832488,0.3530192465620338
57,NaN,NaN,0.0,0.0,0.49709999999999993,0.00013463349339038627,0.4958375634517766,21.66497461928934,0.5494510929093224
58,NaN,NaN,0.0,0.0,0.4936999999999999,0.00012595227623733853,0.5069035532994923,21.390862944162436,0.47297129090497264
59,NaN,NaN,0.0,0.0,0.4912,0.00011588486186461955,0.49258883248730967,21.101522842639593,0.6090026066144884
60,NaN,NaN,0.0,0.0,0.4825,0.00011415110824142594,0.4980710659898477,20.82233502538071,0.46418844284217575
61,NaN,NaN,0.0,0.0,0.49089999999999995,0.00011707360363513693,0.49583756345177676,20.736040609137056,0.46899400176193706
62,NaN,NaN,0.0,0.0,0.49399999999999994,0.00010750643074945479,0.49157360406091366,20.598984771573605,0.3914122191762312
63,NaN,NaN,0.0,0.0,0.494,0.0001270195673500273,0.49401015228426387,20.248730964467004,0.7085871190722696
64,NaN,NaN,0.0,0.0,0.4991999999999999,0.00012389528829448576,0.4921827411167513,20.314720812182742,0.37137962372030486
65,NaN,NaN,0.0,0.0,0.4913,0.0001387590099022454,0.4880203045685279,20.426395939086294,0.41060377717065394
66,NaN,NaN,0.0,0.0,0.48499999999999993,0.00011251617639496944,0.4969543147208122,20.33502538071066,0.4293245577988269
67,NaN,NaN,0.0,0.0,0.49910000000000004,0.00013792522917566253,0.4917766497461929,20.060913705583758,0.37139636668859816
68,NaN,NaN,0.0,0.0,0.4902,0.00012041684030340682,0.4940101522842641,19.634517766497463,0.15171673079082673
69,NaN,NaN,0.0,0.0,0.4947,0.0001224593534213686,0.4966497461928934,20.065989847715738,0.6877890254405783
70,NaN,NaN,0.0,0.0,0.49260000000000015,0.00012231724536949652,0.4930964467005076,19.365482233502537,0.4105330193003911
71,NaN,NaN,0.0,0.0,0.49449999999999994,0.00011437546240696751,0.504263959390863,19.406091370558375,0.5098757457594467
72,NaN,NaN,0.0,0.0,0.48540000000000005,0.0001253000311314958,0.49269035532994926,18.736040609137056,0.6129882380410504
73,NaN,NaN,0.0,0.0,0.4996,0.00011213183637127381,0.49482233502538076,18.487309644670052,0.6885802321543514
74,NaN,NaN,0.0,0.0,0.48480000000000006,0.00011083428887441895,0.48812182741116755,18.289340101522843,0.6066357458360158
