j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.020145833333333328,0.00040791054888881975,0.48183982683982673,30.51948051948052,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.19938350340136057,1.889710863574482e-5,0.45560561887092493,30.415584415584416,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.4783913043478262,1.3359643032326146e-5,0.4371089779785432,29.48051948051948,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.4804840142095915,1.1118982115161804e-5,0.4659408087472031,30.09090909090909,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.4979772727272727,1.2669932087096337e-5,0.4394805194805195,29.103896103896105,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.4911942379182155,1.0149297187487175e-5,0.4431999227538261,29.90909090909091,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.4930714285714286,1.0572589072278542e-5,0.4365120593692023,28.98701298701299,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.487231968810916,6.687910074052309e-6,0.4601655654287234,30.22077922077922,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.4853749999999999,4.1737492260826924e-6,0.4034805194805195,30.584415584415584,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.4674436475409836,3.4663259404838204e-6,0.44592292952948687,31.038961038961038,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.4795526315789472,3.608772848151569e-6,0.4126315789473684,30.4025974025974,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.47645788336933037,4.279095022425776e-6,0.438781520854955,31.16883116883117,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.4883333333333334,3.399042980170549e-6,0.4666666666666666,30.428571428571427,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.4722317351598173,3.670966905435224e-6,0.43334519361916624,30.636363636363637,0.0
14,0.0,0.0,0.0,-2.383121722961588e-48,0.0,0.0,0.4934705882352942,3.5498448518100994e-6,0.4502673796791443,29.896103896103895,0.0
15,0.0,0.0,0.0,-1.621423202691669e-51,0.0,0.0,0.4841707021791767,3.6228239524331946e-6,0.45281594918398793,31.194805194805195,0.0
16,0.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.0,0.4864062500000002,3.9628973443788095e-6,0.4321753246753247,29.948051948051948,0.0
17,0.0,0.0,0.0,-7.505795017545412e-58,0.0,0.0,0.4615657216494844,3.534336301484692e-6,0.4368724059445709,30.87012987012987,0.0
18,0.0,0.0,0.0,-5.10677657747649e-61,0.0,0.0,0.4898666666666668,3.0223310001797883e-6,0.4368484848484848,30.545454545454547,0.0
19,0.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.0,0.49707300275482097,2.7002815522676465e-6,0.41397445529676935,29.883116883116884,0.0
20,0.0,0.0,0.0,-2.363998376692131e-67,0.0,0.0,0.4815357142857143,2.2768302101136774e-6,0.40163265306122453,31.272727272727273,0.0
21,0.0,0.0,0.0,-1.608412101724543e-70,0.0,0.0,0.48136094674556207,2.5053869936629756e-6,0.43790824560055314,30.857142857142858,0.0
