j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.09397500000000003,9.475021761994309e-7,0.45329103214890015,21.441624365482234,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.4145068027210885,2.7298082531913086e-7,0.464708726130046,17.6751269035533,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.42616521739130436,3.9198121524686495e-7,0.48280732730081655,23.79187817258883,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.39873001776198935,6.391836080262787e-7,0.4851727962059669,25.0,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.3779181818181818,3.9059284021051187e-7,0.5022981079833871,24.67005076142132,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.473271375464684,5.2737768735952475e-8,0.49813182873209666,29.081218274111674,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.4832857142857144,3.875588894517623e-8,0.6414599951655789,71.77157360406092,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.5064814814814814,2.9741614117254157e-8,0.6313909421042736,71.21827411167513,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.48942,2.966744344055007e-8,0.6384162436548223,71.86294416243655,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.4986782786885247,4.268867845611849e-8,0.6365877506865274,71.16751269035532,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.48982105263157893,3.036538771666827e-8,0.6408549292011756,71.35532994923858,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.49092872570194374,2.8749035816958817e-8,0.6411507383977809,72.24365482233503,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.4986555555555555,2.38904616896947e-8,0.6363790186125212,72.59390862944163,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.49305936073059364,3.562094977548894e-8,0.6399647683285817,71.81218274111676,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.5025999999999999,3.247929353132771e-8,0.6346849805912212,70.91370558375634,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.4967796610169492,2.806476177128846e-8,0.6347144209141973,71.48223350253807,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.48639999999999994,3.250234664125108e-8,0.6407106598984772,72.03553299492386,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.49418814432989683,3.0913447973073727e-8,0.6355905594222617,70.86802030456853,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.4911066666666666,2.1023365745410086e-8,0.641015228426396,71.6497461928934,0.0
19,NaN,NaN,0.0,-1.5700018992964072e-127,0.0,0.0,0.5008126721763085,2.4144277924806143e-8,0.6354826530184167,70.8984771573604,0.0
20,NaN,NaN,0.0,-7.267758604732811e-134,0.0,0.0,0.5028000000000001,1.8261712540922757e-8,0.6332994923857868,72.18274111675127,0.0
21,NaN,NaN,0.0,-3.364347212595036e-140,0.0,0.0,0.48853550295857984,2.1220193761486166e-8,0.6391133271258223,70.48730964467005,0.0
22,NaN,NaN,0.0,-1.5574034282763719e-146,0.0,0.0,0.5019692307692307,2.001025885596632e-8,0.630425614994143,71.20812182741116,0.0
23,NaN,NaN,0.0,-7.20943851849382e-153,0.0,0.0,0.500479233226837,1.995596576995709e-8,0.6374693890789965,70.81725888324873,0.0
24,NaN,NaN,0.0,-3.3373500281469066e-159,0.0,0.0,0.5047666666666667,1.4805785333236858e-8,0.6336040609137057,71.5228426395939,0.0
25,NaN,NaN,0.0,-1.544906053613043e-165,0.0,0.0,0.5116493055555555,1.2947161030867174e-8,0.628595600676819,71.01522842639594,0.0
26,NaN,NaN,0.0,-7.151586421444333e-172,0.0,0.0,0.49207272727272733,2.0967961118962654e-8,0.6413659437009691,71.50761421319797,0.0
27,NaN,NaN,0.0,-3.310569482446825e-178,0.0,0.0,0.49072243346007605,1.350234132290237e-8,0.6366794696107004,71.95431472081218,0.0
28,NaN,NaN,0.0,-1.5325089640593028e-184,0.0,0.0,0.49624,1.2837277462339443e-8,0.6403654822335026,71.42639593908629,0.0
29,NaN,NaN,0.0,-7.094198558207849e-191,0.0,0.0,0.4976050420168068,1.1237669326648378e-8,0.6407882950134368,73.12182741116752,0.0
30,NaN,NaN,0.0,-3.2840038370784253e-197,0.0,0.0,0.4899777777777778,1.3030310970727563e-8,0.6381500282007897,71.05076142131979,0.0
