j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.61974061,1.1336993637545807,1.2418247363499495,0.004145969970131408,-1.009256065569717, -0.4656400938854094,0.75,0.5,0.0006247660874226275, 0.0011571812129508707,0.0,1.4593888525313319, 0.12062816549699532,0.75,0.5,0.0010117318286040232, 0.0017226502315197962,0.0
