j,ar_cont,∆w_cont,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,0.020887500000000003,0.00044211391997443057,0.41418614718614716,10.688311688311689,0.5151721689450681
1,NaN,NaN,0.0,0.35189200680272104,4.837178686785096e-5,0.3339738492799717,11.558441558441558,0.49241201333800244
2,NaN,NaN,0.0,0.6411521739130436,0.0003890085641574645,0.4554263128176172,6.961038961038961,0.47383427287790847
3,NaN,NaN,0.0,0.48357015985790397,0.001162931782343625,0.5079928952042629,5.792207792207792,0.45921359852492
4,NaN,NaN,0.0,0.48352272727272705,0.0011395607432585892,0.5147343565525383,6.025974025974026,0.433760321185463
5,NaN,NaN,0.0,0.4861756505576208,0.0011130200298796367,0.5053348138849997,5.896103896103896,0.547406538179026
6,NaN,NaN,0.0,0.48966666666666675,0.0011200781547627428,0.5267532467532468,5.766233766233766,0.4657397032326462
7,NaN,NaN,0.0,0.501608187134503,0.0010564993775379495,0.5022657654236601,5.415584415584416,0.4473873313802222
8,NaN,NaN,0.0,0.5018499999999999,0.0010224094661257907,0.496857142857143,5.402597402597403,0.5390660202160455
9,NaN,NaN,0.0,0.4787653688524589,0.0010992897006713016,0.4938524590163934,5.662337662337662,0.4865482915998759
10,NaN,NaN,0.0,0.485,0.0011128107191751605,0.513192071086808,5.675324675324675,0.5063824579279042
11,NaN,NaN,0.0,0.4874730021598272,0.0010774313358421083,0.5110375585537572,5.454545454545454,0.4027656401326517
12,NaN,NaN,0.0,0.49861111111111117,0.0010567477416474492,0.5147474747474747,5.428571428571429,0.47446662804943696
13,NaN,NaN,0.0,0.49035388127853885,0.0010281625595122375,0.5004151100041511,5.51948051948052,0.5399100724343981
14,NaN,NaN,0.0,0.4894705882352942,0.0009573949806645048,0.5014820473644003,5.545454545454546,0.4883129716846765
15,NaN,NaN,0.0,0.4855932203389831,0.0009619124441126451,0.5069966353259331,5.636363636363637,0.45653980979683084
16,NaN,NaN,0.0,0.4743125000000001,0.0009924544234448823,0.5018181818181817,5.597402597402597,0.4562343198245621
17,NaN,NaN,0.0,0.4943298969072165,0.0009762474608702206,0.4914647208461641,5.246753246753247,0.4573643758558662
18,NaN,NaN,0.0,0.4930666666666667,0.0009935947497548886,0.49873593073593075,5.103896103896104,0.4121707427724376
19,NaN,NaN,0.0,0.5033057851239668,0.0010046132437876163,0.49976745018067337,4.883116883116883,0.5192913342681654
20,NaN,NaN,0.0,0.4746785714285714,0.000990006073569957,0.5144712430426716,5.0,0.4986562930454136
21,NaN,NaN,0.0,0.4858727810650888,0.0010009599103104837,0.5213632521324829,5.233766233766234,0.5104026920306567
22,NaN,NaN,0.0,0.4936153846153847,0.0009817729915672093,0.5109690309690311,5.064935064935065,0.4753182276622867
23,NaN,NaN,0.0,0.49704472843450487,0.0009205145086818968,0.4914318907929132,4.883116883116883,0.45860919327560623
24,NaN,NaN,0.0,0.4912500000000001,0.0009552159115874114,0.5086580086580086,5.025974025974026,0.6017726829076111
25,NaN,NaN,0.0,0.4882812500000001,0.000908845917671967,0.4889520202020202,4.87012987012987,0.42870384467977146
26,NaN,NaN,0.0,0.49549999999999994,0.0009394807007509292,0.4892089728453366,4.779220779220779,0.5800263473080661
27,NaN,NaN,0.0,0.4727661596958173,0.0008793207853707829,0.5067897881586094,5.025974025974026,0.5229717830077615
28,NaN,NaN,0.0,0.4783500000000001,0.0008858724185642685,0.5180779220779221,4.8441558441558445,0.4858319033533906
29,NaN,NaN,0.0,0.48902310924369735,0.0009044884881908461,0.514351195023464,4.974025974025974,0.4474501796193862
30,NaN,NaN,0.0,0.4846666666666667,0.0008953644294693981,0.5118614718614719,4.675324675324675,0.504465064163401
31,NaN,NaN,0.0,0.4866197183098592,0.000850492641557896,0.5086884946039876,4.6103896103896105,0.48611552541801195
32,NaN,NaN,0.0,0.4949375000000001,0.000819101481392123,0.5013636363636363,4.922077922077922,0.5726125703141786
33,NaN,NaN,0.0,0.48218085106382985,0.00077729285581305,0.5035921525283226,4.714285714285714,0.45992240853259886
34,NaN,NaN,0.0,0.4955,0.0008230031638772678,0.5108719851576995,4.64935064935065,0.5172066780602803
35,NaN,NaN,0.0,0.4786042944785275,0.0008469761729755576,0.5086447295036252,4.740259740259741,0.4880676488690729
36,NaN,NaN,0.0,0.4940833333333335,0.0008125315209072106,0.5129870129870129,4.5064935064935066,0.45668932636035947
37,NaN,NaN,0.0,0.4995471014492755,0.0007878001421556969,0.4952945605119518,4.441558441558442,0.5180876095455385
38,NaN,NaN,0.0,0.4913,0.0007906656982958115,0.510961038961039,4.558441558441558,0.57205736848085
39,NaN,NaN,0.0,0.5048672566371681,0.0007918328545878435,0.48189863234111024,4.415584415584416,0.43852023709360005
40,NaN,NaN,0.0,0.5005000000000002,0.0007901114766196953,0.5332467532467533,4.532467532467533,0.424357513155454
41,NaN,NaN,0.0,0.4901249999999999,0.0008510246379774333,0.47805194805194806,4.441558441558442,0.44563760425441507
42,NaN,NaN,0.0,0.48375,0.0008157305050758533,0.4967532467532468,4.194805194805195,0.4346654843474846
43,NaN,NaN,0.0,0.4943749999999999,0.0007496900788379246,0.49064935064935067,4.2727272727272725,0.505544505854514
44,NaN,NaN,0.0,0.488625,0.0007782314292583861,0.4818181818181819,4.2727272727272725,0.4539605045524853
45,NaN,NaN,0.0,0.499,0.0007902339156265422,0.4866233766233767,4.337662337662338,0.5344573848325646
46,NaN,NaN,0.0,0.49275,0.0007734188411304785,0.5088311688311687,4.038961038961039,0.5454426551404647
