-10.122 1.2129034471030255e-13
-10.1178 1.2523485247784806e-13
-10.1136 1.2930535941154877e-13
-10.1094 1.3350581492078042e-13
-10.1052 1.3784028975805091e-13
-10.101 1.4231297966890028e-13
-10.0968 1.4692820914915557e-13
-10.092600000000001 1.5169043531257025e-13
-10.0884 1.5660425187206678e-13
-10.0842 1.6167439323778822e-13
-10.08 1.6690573873534313e-13
-10.0758 1.723033169476723e-13
-10.0716 1.7787231018404413e-13
-10.0674 1.8361805907987206e-13
-10.0632 1.895460673310169e-13
-10.059 1.9566200656648612e-13
-10.0548 2.0197172136339942e-13
-10.0506 2.0848123440835773e-13
-10.0464 2.1519675180929527e-13
-10.0422 2.2212466856218806e-13
-10.038 2.292715741769305e-13
-10.0338 2.366442584669926e-13
-10.0296 2.4424971750741436e-13
-10.0254 2.52095159766013e-13
-10.0212 2.601880124126079e-13
-10.017 2.685359278114143e-13
-10.0128 2.7714679020168366e-13
-10.0086 2.860287225720218e-13
-10.0044 2.9519009373374874e-13
-10.0002 3.046395255990413e-13
-9.996 3.143859006695164e-13
-9.9918 3.2443836974130715e-13
-9.9876 3.348063598326214e-13
-9.9834 3.454995823401649e-13
-9.9792 3.56528041430739e-13
-9.975 3.679020426747723e-13
-9.9708 3.796322019284268e-13
-9.9666 3.91729454471428e-13
-9.9624 4.0420506440761463e-13
-9.9582 4.1707063433574883e-13
-9.954 4.3033811529800656e-13
-9.9498 4.4401981701405466e-13
-9.9456 4.581284184085644e-13
-9.9414 4.726769784405371e-13
-9.9372 4.876789472426662e-13
-9.933 5.0314817757961e-13
-9.9288 5.190989366338505e-13
-9.9246 5.355459181284874e-13
-9.9204 5.525042547961355e-13
-9.9162 5.699895312037613e-13
-9.912 5.880177969431635e-13
-9.9078 6.066055801974569e-13
-9.9036 6.257699016937859e-13
-9.8994 6.455282890532052e-13
-9.895199999999999 6.658987915485294e-13
-9.891 6.868999952816189e-13
-9.886800000000001 7.085510387916427e-13
-9.8826 7.308716291062267e-13
-9.8784 7.53882058247735e-13
-9.8742 7.776032202072943e-13
-9.87 8.020566283994955e-13
-9.8658 8.272644336108389e-13
-9.8616 8.532494424558544e-13
-9.8574 8.800351363545065e-13
-9.8532 9.076456910456015e-13
-9.849 9.361059966505705e-13
-9.8448 9.65441678303094e-13
-9.8406 9.956791173597737e-13
-9.8364 1.0268454732081297e-12
-9.8322 1.0589687056879368e-12
-9.828 1.0920775981430681e-12
-9.8238 1.1262017811207421e-12
-9.8196 1.16137175673624e-12
-9.8154 1.1976189237209032e-12
-9.8112 1.234975603172478e-12
-9.807 1.27347506502653e-12
-9.8028 1.3131515552690432e-12
-9.7986 1.3540403239099504e-12
-9.7944 1.3961776537387547e-12
-9.7902 1.4396008898830584e-12
-9.786 1.4843484701923166e-12
-9.7818 1.5304599564686979e-12
-9.7776 1.5779760665685893e-12
-9.7734 1.6269387073978129e-12
-9.7692 1.6773910088253404e-12
-9.765 1.7293773585397407e-12
-9.7608 1.7829434378745703e-12
-9.7566 1.8381362586281804e-12
-9.7524 1.895004200905493e-12
-9.7482 1.9535970520086756e-12
-9.744 2.0139660464056893e-12
-9.7398 2.0761639068049885e-12
-9.7356 2.1402448863670277e-12
-9.7314 2.206264812082234e-12
-9.7272 2.2742811293478024e-12
-9.723 2.344352947774464e-12
-9.7188 2.4165410882573395e-12
-9.7146 2.4909081313436987e-12
-9.7104 2.5675184669334703e-12
-9.7062 2.6464383453471366e-12
-9.702 2.727735929798609e-12
-9.6978 2.8114813503097057e-12
-9.6936 2.8977467591057165e-12
-9.6894 2.986606387530616e-12
-9.6852 3.0781366045232285e-12
-9.681000000000001 3.172415976695742e-12
-9.6768 3.269525330057013e-12
-9.6726 3.3695478134245337e-12
-9.6684 3.4725689635702807e-12
-9.6642 3.578676772146322e-12
-9.66 3.6879617544369655e-12
-9.6558 3.800517019986959e-12
-9.6516 3.9164383451542064e-12
-9.6474 4.0358242476393514e-12
-9.6432 4.158776063042986e-12
-9.639 4.285398023505924e-12
-9.6348 4.4157973384855165e-12
-9.6306 4.550084277726661e-12
-9.6264 4.688372256483108e-12
-9.6222 4.830777923050606e-12
-9.618 4.977421248670642e-12
-9.6138 5.128425619869293e-12
-9.6096 5.283917933293137e-12
-9.6054 5.4440286931098055e-12
-9.6012 5.608892111038662e-12
-9.597 5.7786462090825e-12
-9.5928 5.953432925029027e-12
-9.5886 6.133398220796789e-12
-9.5844 6.318692193697904e-12
-9.5802 6.509469190695939e-12
-9.576 6.705887925735058e-12
-9.5718 6.90811160022292e-12
-9.5676 7.116308026747125e-12
-9.5634 7.330649756112024e-12
-9.5592 7.551314207779863e-12
-9.555 7.778483803807464e-12
-9.5508 8.01234610636641e-12
-9.5466 8.253093958943108e-12
-9.5424 8.500925631310723e-12
-9.5382 8.756044968374603e-12
-9.534 9.018661542987582e-12
-9.5298 9.288990812841882e-12
-9.5256 9.567254281539656e-12
-9.5214 9.853679663953186e-12
-9.5172 1.014850105598245e-11
-9.513 1.0451959108827376e-11
-9.5088 1.0764301207886652e-11
-9.5046 1.1085781656406999e-11
-9.5004 1.1416661864001056e-11
-9.4962 1.175721054016275e-11
-9.492 1.210770389290485e-11
-9.4878 1.246842583265485e-11
-9.4836 1.2839668181538828e-11
-9.4794 1.322173088819601e-11
-9.475200000000001 1.3614922248263733e-11
-9.471 1.4019559130677327e-11
-9.4668 1.4435967209934553e-11
-9.4626 1.4864481204477447e-11
-9.458400000000001 1.5305445121347225e-11
-9.4542 1.575921250727185e-11
-9.45 1.622614670635042e-11
-9.4458 1.6706621124503136e-11
-9.4416 1.720101950085962e-11
-9.4374 1.7709736186258012e-11
-9.4332 1.8233176429041875e-11
-9.429 1.8771756668333745e-11
-9.4248 1.9325904834980677e-11
-9.4206 1.989606066036018e-11
-9.4164 2.0482675993253095e-11
-9.4122 2.1086215124978426e-11
-9.408 2.170715512300873e-11
-9.4038 2.2345986173270507e-11
-9.3996 2.3003211931358418e-11
-9.3954 2.367934988287862e-11
-9.3912 2.4374931713160133e-11
-9.387 2.5090503686561595e-11
-9.3828 2.5826627035623332e-11
-9.3786 2.658387836030296e-11
-9.3744 2.7362850037557105e-11
-9.3702 2.8164150641519547e-11
-9.366 2.8988405374550504e-11
-9.3618 2.9836256509419905e-11
-9.3576 3.070836384291331e-11
-9.3534 3.160540516113521e-11
-9.3492 3.25280767168129e-11
-9.345 3.347709371888976e-11
-9.3408 3.4453190834724875e-11
-9.3366 3.5457122705202206e-11
-9.3324 3.648966447308244e-11
-9.3282 3.755161232491406e-11
-9.324 3.864378404685377e-11
-9.3198 3.9767019594728546e-11
-9.3156 4.092218167870629e-11
-9.3114 4.2110156362921684e-11
-9.3072 4.333185368044484e-11
-9.303 4.4588208263954695e-11
-9.2988 4.588017999252209e-11
-9.294599999999999 4.7208754654885323e-11
-9.2904 4.8574944629636736e-11
-9.286200000000001 4.99797895827332e-11
-9.282 5.142435718275384e-11
-9.2778 5.2909743834345414e-11
-9.2736 5.443707543030393e-11
-9.269400000000001 5.6007508122748586e-11
-9.2652 5.7622229113855276e-11
-9.261 5.928245746662841e-11
-9.2568 6.098944493620964e-11
-9.252600000000001 6.274447682221907e-11
-9.2484 6.454887284264388e-11
-9.2442 6.640398802980202e-11
-9.24 6.831121364892416e-11
-9.2358 7.027197813990192e-11
-9.2316 7.228774808275936e-11
-9.2274 7.436002918744808e-11
-9.2232 7.649036730852583e-11
-9.219 7.868034948535692e-11
-9.2148 8.09316050084249e-11
-9.2106 8.324580651241672e-11
-9.2064 8.562467109670089e-11
-9.2022 8.806996147389587e-11
-9.198 9.058348714716987e-11
-9.1938 9.316710561700614e-11
-9.1896 9.582272361811111e-11
-9.1854 9.85522983872223e-11
-9.1812 1.0135783896253279e-10
-9.177 1.0424140751552466e-10
-9.1728 1.072051207159583e-10
-9.1686 1.102511511308515e-10
-9.1644 1.1338172865822348e-10
-9.1602 1.1659914199648495e-10
-9.156 1.199057401502809e-10
-9.1518 1.2330393397370782e-10
-9.1476 1.2679619775175083e-10
-9.1434 1.3038507082090517e-10
-9.1392 1.3407315922987169e-10
-9.135 1.3786313744132477e-10
-9.1308 1.417577500756913e-10
-9.1266 1.4575981369798884e-10
-9.1224 1.4987221864869333e-10
-9.1182 1.5409793091974535e-10
-9.114 1.5843999407670222e-10
-9.1098 1.6290153122819921e-10
-9.1056 1.6748574704377485e-10
-9.1014 1.7219592982127328e-10
-9.0972 1.7703545360492902e-10
-9.093 1.820077803554061e-10
-9.088799999999999 1.8711646217294778e-10
-9.0846 1.9236514357494695e-10
-9.080400000000001 1.9775756382919766e-10
-9.0762 2.0329755934413384e-10
-9.072 2.0898906611740752e-10
-9.0678 2.1483612224418175e-10
-9.063600000000001 2.208428704865409e-10
-9.0594 2.2701356090544008e-10
-9.0552 2.3335255355667083e-10
-9.051 2.398643212523521e-10
-9.046800000000001 2.4655345238947674e-10
-9.0426 2.534246538470637e-10
-9.0384 2.6048275395353627e-10
-9.0342 2.6773270552597444e-10
-9.03 2.751795889829105e-10
-9.0258 2.8282861553235563e-10
-9.0216 2.9068513043686657e-10
-9.0174 2.987546163573769e-10
-9.0132 3.070426967776973e-10
-9.009 3.155551395114711e-10
-9.0048 3.242978602936039e-10
-9.0006 3.332769264579996e-10
-8.9964 3.424985607037407e-10
-8.9922 3.519691449516172e-10
-8.988 3.6169522429322574e-10
-8.9838 3.716835110346503e-10
-8.9796 3.819408888370358e-10
-8.9754 3.9247441695614294e-10
-8.9712 4.032913345833228e-10
-8.967 4.143990652900808e-10
-8.9628 4.2580522157876483e-10
-8.9586 4.375176095416678e-10
-8.9544 4.4954423363118046e-10
-8.9502 4.6189330154338064e-10
-8.946 4.745732292178098e-10
-8.9418 4.875926459559562e-10
-8.9376 5.009603996612926e-10
-8.9334 5.146855622034799e-10
-8.9292 5.28777434909766e-10
-8.925 5.432455541862584e-10
-8.9208 5.580996972722524e-10
-8.9166 5.733498881304146e-10
-8.9124 5.89006403476131e-10
-8.9082 6.05079778948946e-10
-8.904 6.215808154295623e-10
-8.8998 6.385205855054344e-10
-8.8956 6.559104400885885e-10
-8.8914 6.737620151888401e-10
-8.8872 6.920872388461841e-10
-8.883 7.108983382256826e-10
-8.8788 7.302078468787484e-10
-8.874600000000001 7.500286121744368e-10
-8.8704 7.70373802904582e-10
-8.8662 7.912569170666973e-10
-8.862 8.126917898286646e-10
-8.857800000000001 8.346926016792763e-10
-8.8536 8.572738867687117e-10
-8.8494 8.804505414433019e-10
-8.8452 9.042378329788897e-10
-8.841000000000001 9.286514085172536e-10
-8.8368 9.53707304210017e-10
-8.8326 9.794219545747897e-10
-8.8284 1.0058122020682112e-9
-8.8242 1.032895306880795e-9
-8.82 1.0606889569582911e-9
-8.8158 1.0892112782549476e-9
-8.8116 1.1184808452233865e-9
-8.8074 1.148516691546805e-9
-8.8032 1.1793383211183703e-9
-8.799 1.2109657192738005e-9
-8.7948 1.243419364282169e-9
-8.7906 1.2767202391011733e-9
-8.7864 1.3108898434022316e-9
-8.7822 1.345950205871722e-9
-8.778 1.3819238967941233e-9
-8.7738 1.418834040923577e-9
-8.7696 1.4567043306498199e-9
-8.7654 1.4955590394654135e-9
-8.7612 1.5354230357403128e-9
-8.757 1.5763217968111275e-9
-8.7528 1.6182814233913159e-9
-8.7486 1.6613286543099302e-9
-8.7444 1.7054908815855076e-9
-8.7402 1.7507961658429992e-9
-8.736 1.7972732520805887e-9
-8.7318 1.844951585794613e-9
-8.7276 1.8938613294698317e-9
-8.7234 1.9440333794435053e-9
-8.7192 1.9954993831507584e-9
-8.715 2.0482917567602195e-9
-8.7108 2.1024437032076612e-9
-8.7066 2.1579892306369014e-9
-8.7024 2.214963171256117e-9
-8.6982 2.2734012006192125e-9
-8.694 2.3333398573407218e-9
-8.6898 2.3948165632542015e-9
-8.6856 2.4578696440230814e-9
-8.6814 2.5225383502142863e-9
-8.6772 2.5888628788438977e-9
-8.673 2.6568843954055678e-9
-8.668800000000001 2.7266450563918053e-9
-8.6646 2.7981880323184354e-9
-8.6604 2.8715575312633318e-9
-8.6562 2.946798822930279e-9
-8.652000000000001 3.0239582632491986e-9
-8.6478 3.103083319524046e-9
-8.6436 3.1842225961399745e-9
-8.6394 3.2674258608420706e-9
-8.635200000000001 3.3527440715974064e-9
-8.631 3.4402294040527987e-9
-8.6268 3.5299352796009767e-9
-8.6226 3.62191639406817e-9
-8.6184 3.71622874703625e-9
-8.6142 3.812929671812176e-9
-8.61 3.9120778660597055e-9
-8.6058 4.013733423105753e-9
-8.6016 4.117957863937204e-9
-8.5974 4.224814169901046e-9
-8.5932 4.334366816124354e-9
-8.589 4.446681805667448e-9
-8.5848 4.5618267044272765e-9
-8.5806 4.679870676805166e-9
-8.5764 4.800884522156431e-9
-8.5722 4.924940712036738e-9
-8.568 5.052113428263161e-9
-8.5638 5.182478601805709e-9
-8.5596 5.316113952527871e-9
-8.5554 5.4530990297923625e-9
-8.5512 5.593515253951843e-9
-8.547 5.737445958740851e-9
-8.5428 5.884976434590007e-9
-8.5386 6.036193972879156e-9
-8.5344 6.191187911151178e-9
-8.5302 6.350049679304144e-9
-8.526 6.512872846784231e-9
-8.5218 6.6797531707975614e-9
-8.5176 6.850788645564668e-9
-8.5134 7.026079552636266e-9
-8.5092 7.2057285122947515e-9
-8.505 7.389840536061237e-9
-8.5008 7.578523080333327e-9
-8.4966 7.771886101174104e-9
-8.4924 7.970042110278468e-9
-8.488199999999999 8.17310623213869e-9
-8.484 8.381196262435284e-9
-8.479800000000001 8.594432727677286e-9
-8.4756 8.812938946117678e-9
-8.4714 9.036841089969322e-9
-8.4672 9.266268248949163e-9
-8.463000000000001 9.501352495176503e-9
-8.4588 9.742228949452853e-9
-8.4546 9.989035848951722e-9
-8.4504 1.024191461634674e-8
-8.446200000000001 1.05010099304077e-8
-8.442 1.076646979809278e-8
-8.4378 1.1038445628168028e-8
-8.4336 1.1317092306385352e-8
-8.429400000000001 1.1602568272249367e-8
-8.4252 1.1895035597405457e-8
-8.421 1.2194660065681043e-8
-8.4168 1.250161125481436e-8
-8.412600000000001 1.2816062619903784e-8
-8.4084 1.3138191578611582e-8
-8.4042 1.3468179598157845e-8
-8.4 1.3806212284140174e-8
-8.3958 1.4152479471216294e-8
-8.3916 1.4507175315683742e-8
-8.3874 1.4870498389999153e-8
-8.3832 1.524265177926985e-8
-8.379 1.5623843179763143e-8
-8.3748 1.601428499946668e-8
-8.3706 1.6414194460747188e-8
-8.3664 1.6823793705142325e-8
-8.3622 1.724330990033441e-8
-8.358 1.767297534934216e-8
-8.3538 1.811302760198135e-8
-8.3496 1.8563709568631723e-8
-8.3454 1.9025269636362324e-8
-8.3412 1.9497961787455056e-8
-8.337 1.9982045720379735e-8
-8.3328 2.047778697326258e-8
-8.3286 2.0985457049902346e-8
-8.3244 2.150533354837885e-8
-8.3202 2.2037700292309527e-8
-8.316 2.2582847464800028e-8
-8.3118 2.3141071745146972e-8
-8.3076 2.371267644834087e-8
-8.3034 2.4297971667428793e-8
-8.2992 2.4897274418786866e-8
-8.295 2.551090879036471e-8
-8.2908 2.6139206092952932e-8
-8.2866 2.6782505014538536e-8
-8.282399999999999 2.7441151777801787e-8
-8.2782 2.8115500300819567e-8
-8.274000000000001 2.8805912361035487e-8
-8.2698 2.951275776255795e-8
-8.2656 3.023641450685114e-8
-8.2614 3.0977268966885905e-8
-8.257200000000001 3.173571606481392e-8
-8.253 3.251215945323378e-8
-8.2488 3.3307011700116123e-8
-8.2446 3.4120694477460673e-8
-8.240400000000001 3.495363875375499e-8
-8.2362 3.5806284990304045e-8
-8.232 3.6679083341508355e-8
-8.2278 3.7572493859164354e-8
-8.223600000000001 3.848698670086362e-8
-8.2194 3.9423042342566066e-8
-8.2152 4.0381151795428274e-8
-8.211 4.1361816826967866e-8
-8.206800000000001 4.236555018664457e-8
-8.2026 4.339287583594082e-8
-8.1984 4.444432918302527e-8
-8.1942 4.5520457322090337e-8
-8.19 4.662181927744675e-8
-8.1858 4.774898625246305e-8
-8.1816 4.8902541883448754e-8
-8.1774 5.008308249856089e-8
-8.1732 5.1291217381842716e-8
-8.169 5.252756904247482e-8
-8.1648 5.379277348934989e-8
-8.1606 5.508748051105716e-8
-8.1564 5.641235396139026e-8
-8.1522 5.776807205046559e-8
-8.148 5.915532764157255e-8
-8.1438 6.057482855384326e-8
-8.1396 6.202729787086771e-8
-8.1354 6.351347425534543e-8
-8.1312 6.503411226990393e-8
-8.127 6.658998270417739e-8
-8.1228 6.818187290828205e-8
-8.1186 6.981058713278286e-8
-8.1144 7.147694687529362e-8
-8.1102 7.318179123380916e-8
-8.106 7.492597726691508e-8
-8.1018 7.671038036097732e-8
-8.0976 7.853589460446395e-8
-8.093399999999999 8.040343316950265e-8
-8.0892 8.231392870082796e-8
-8.085 8.426833371224139e-8
-8.0808 8.626762099071941e-8
-8.0766 8.831278400831028e-8
-8.0724 9.040483734196501e-8
-8.068200000000001 9.25448171014409e-8
-8.064 9.47337813654213e-8
-8.0598 9.697281062600096e-8
-8.0556 9.926300824169291e-8
-8.051400000000001 1.0160550089910652e-7
-8.0472 1.0400143908344608e-7
-8.043 1.0645199755799325e-7
-8.0388 1.08958375852739e-7
-8.034600000000001 1.1152179876232234e-7
-8.0304 1.141435168534389e-7
-8.0262 1.1682480698189213e-7
-8.022 1.195669728194621e-7
-8.017800000000001 1.2237134539076344e-7
-8.0136 1.2523928362026417e-7
-8.0094 1.2817217488964833e-7
-8.0052 1.3117143560571376e-7
-8.001000000000001 1.3423851177898308e-7
-7.9968 1.3737487961321308e-7
-7.9926 1.405820461059993e-7
-7.9884 1.4386154966067823e-7
-7.9841999999999995 1.4721496070971331e-7
-7.98 1.506438823497669e-7
-7.9758 1.5414995098867945e-7
-7.9716000000000005 1.5773483700453443e-7
-7.9674 1.6140024541705646e-7
-7.9632000000000005 1.651479165715187e-7
-7.959 1.6897962683541768e-7
-7.9548000000000005 1.7289718930809493e-7
-7.9506 1.7690245454357546e-7
-7.946400000000001 1.8099731128680547e-7
-7.9422 1.8518368722356948e-7
-7.938000000000001 1.8946354974427084e-7
-7.9338 1.9383890672187295e-7
-7.929600000000001 1.9831180730418433e-7
-7.9254 2.0288434272079563e-7
-7.921200000000001 2.0755864710485884e-7
-7.917 2.123368983300263e-7
-7.912800000000001 2.172213188627433e-7
-7.9086 2.22214176630228e-7
-7.904400000000001 2.2731778590433085e-7
-7.9002 2.3253450820162148e-7
-7.896000000000001 2.3786675319990504e-7
-7.8918 2.433169796715174e-7
-7.8876 2.4888769643361915e-7
-7.8834 2.545814633158342e-7
-7.8792 2.6040089214548266e-7
-7.875 2.663486477507306e-7
-7.8708 2.7242744898195144e-7
-7.8666 2.7864006975160304e-7
-7.8624 2.849893400929397e-7
-7.8582 2.914781472378645e-7
-7.854 2.981094367142594e-7
-7.8498 3.048862134630983e-7
-7.8456 3.118115429756955e-7
-7.8414 3.1888855245140853e-7
-7.8372 3.26120431976149e-7
-7.833 3.3351043572203864e-7
-7.8288 3.4106188316856735e-7
-7.8246 3.48778160345611e-7
-7.8204 3.566627210986657e-7
-7.8162 3.6471908837667097e-7
-7.812 3.7295085554279575e-7
-7.8078 3.813616877085605e-7
-7.8036 3.899553230916843e-7
-7.7994 3.9873557439804875e-7
-7.7952 4.077063302281676e-7
-7.791 4.1687155650856973e-7
-7.7868 4.26235297948504e-7
-7.7826 4.3580167952237266e-7
-7.7783999999999995 4.455749079783248e-7
-7.7742 4.555592733734108e-7
-7.77 4.657591506357871e-7
-7.7658000000000005 4.761790011543121e-7
-7.7616 4.868233743961025e-7
-7.7574000000000005 4.97696909552372e-7
-7.7532 5.088043372131361e-7
-7.7490000000000006 5.201504810711238e-7
-7.7448 5.3174025965549e-7
-7.740600000000001 5.435786880956891e-7
-7.7364 5.556708799161083e-7
-7.732200000000001 5.680220488618369e-7
-7.728 5.806375107561953e-7
-7.723800000000001 5.935226853903963e-7
-7.7196 6.066830984459924e-7
-7.715400000000001 6.201243834504813e-7
-7.7112 6.338522837667609e-7
-7.707000000000001 6.478726546167919e-7
-7.7028 6.621914651401943e-7
-7.698600000000001 6.768148004881509e-7
-7.6944 6.917488639533493e-7
-7.690200000000001 7.069999791363515e-7
-7.686 7.225745921491585e-7
-7.6818 7.384792738563475e-7
-7.6776 7.547207221545659e-7
-7.6734 7.713057642908341e-7
-7.6692 7.882413592203512e-7
-7.665 8.055346000043763e-7
-7.6608 8.231927162488299e-7
-7.6566 8.412230765842462e-7
-7.6524 8.596331911877064e-7
-7.6482 8.784307143474155e-7
-7.644 8.976234470705834e-7
-7.6398 9.172193397352626e-7
-7.6356 9.372264947868466e-7
-7.6314 9.576531694798785e-7
-7.6272 9.785077786659204e-7
-7.623 9.997988976281212e-7
-7.6188 1.0215352649632646e-6
-7.6146 1.0437257855119716e-6
-7.6104 1.0663795333378273e-6
-7.6062 1.0895057547561485e-6
-7.602 1.1131138714131672e-6
-7.5978 1.1372134834163923e-6
-7.5936 1.1618143725169072e-6
-7.5894 1.1869265053444088e-6
-7.5852 1.212560036695779e-6
-7.5809999999999995 1.2387253128779857e-6
-7.5768 1.2654328751061145e-6
-7.5725999999999996 1.2926934629574606e-6
-7.5684000000000005 1.3205180178822942e-6
-7.5642 1.3489176867724766e-6
-7.5600000000000005 1.3779038255884158e-6
-7.5558 1.4074880030455956e-6
-7.5516000000000005 1.437682004361222e-6
-7.5474 1.4684978350622305e-6
-7.543200000000001 1.499947724855159e-6
-7.539 1.5320441315592713e-6
-7.534800000000001 1.5647997451033476e-6
-7.5306 1.5982274915876108e-6
-7.526400000000001 1.6323405374112286e-6
-7.5222 1.6671522934668422e-6
-7.518000000000001 1.7026764194026461e-6
-7.5138 1.7389268279534432e-6
-7.509600000000001 1.7759176893412466e-6
-7.5054 1.8136634357468873e-6
-7.501200000000001 1.8521787658531932e-6
-7.497 1.8914786494612636e-6
-7.492800000000001 1.931578332180404e-6
-7.4886 1.972493340193291e-6
-7.484400000000001 2.0142394850969e-6
-7.4802 2.0568328688208954e-6
-7.476 2.1002898886239886e-6
-7.4718 2.144627242169886e-6
-7.4676 2.189861932683635e-6
-7.4634 2.236011274189681e-6
-7.4592 2.283092896832745e-6
-7.455 2.3311247522826774e-6
-7.4508 2.3801251192245633e-6
-7.4466 2.430112608935179e-6
-7.4424 2.4811061709471162e-6
-7.4382 2.533125098801738e-6
-7.434 2.5861890358922565e-6
-7.4298 2.6403179813982074e-6
-7.4256 2.6955322963125523e-6
-7.4214 2.7518527095627756e-6
-7.4172 2.8093003242271995e-6
-7.413 2.867896623847948e-6
-7.4088 2.927663478841829e-6
-7.4046 2.9886231530104965e-6
-7.4004 3.0507983101513094e-6
-7.3962 3.11421202077024e-6
-7.392 3.1788877688982702e-6
-7.3878 3.2448494590126816e-6
-7.3836 3.3121214230646366e-6
-7.3794 3.3807284276146257e-6
-7.3751999999999995 3.4506956810771293e-6
-7.371 3.522048841076007e-6
-7.3668 3.5948140219123136e-6
-7.3626000000000005 3.669017802145594e-6
-7.3584 3.74468723229092e-6
-7.3542000000000005 3.821849842632373e-6
-7.35 3.9005336511554275e-6
-7.3458000000000006 3.980767171598989e-6
-7.3416 4.0625794216295145e-6
-7.337400000000001 4.145999931137998e-6
-7.3332 4.231058750662435e-6
-7.329000000000001 4.3177864599362896e-6
-7.3248 4.406214176565944e-6
-7.320600000000001 4.496373564837529e-6
-7.3164 4.588296844656048e-6
-7.312200000000001 4.682016800617452e-6
-7.308 4.777566791216541e-6
-7.303800000000001 4.874980758191232e-6
-7.2996 4.974293236006328e-6
-7.295400000000001 5.075539361477239e-6
-7.2912 5.17875488353691e-6
-7.287000000000001 5.283976173146314e-6
-7.2828 5.3912402333519616e-6
-7.278600000000001 5.500584709490715e-6
-7.2744 5.61204789954543e-6
-7.2702 5.7256687646518036e-6
-7.266 5.841486939759835e-6
-7.2618 5.959542744450724e-6
-7.2576 6.07987719391188e-6
-7.2534 6.202532010071812e-6
-7.2492 6.3275496328970354e-6
-7.245 6.45497323185294e-6
-7.2408 6.584846717530861e-6
-7.2366 6.717214753443296e-6
-7.2324 6.8521227679895065e-6
-7.2282 6.989616966593663e-6
-7.224 7.129744344017578e-6
-7.2198 7.2725526968503355e-6
-7.2156 7.418090636177043e-6
-7.2114 7.566407600428809e-6
-7.2072 7.717553868416331e-6
-7.203 7.871580572549378e-6
-7.1988 8.028539712244326e-6
-7.1946 8.188484167522244e-6
-7.1904 8.351467712799805e-6
-7.1862 8.517545030875355e-6
-7.182 8.686771727112566e-6
-7.1778 8.859204343824184e-6
-7.1736 9.034900374858089e-6
-7.1693999999999996 9.213918280388425e-6
-7.1652000000000005 9.396317501913844e-6
