j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,NaN,NaN,0.0,-3.5595423976923216e-7,0.0,0.0,0.48558333333333337,0.0001155337762779792,0.5177411167512691,35.12690355329949,0.0
1,NaN,NaN,0.0,-1.647762012347447e-13,0.0,0.0,0.49443027210884344,0.00012342931817223141,0.5077091750405746,34.49238578680203,0.0
2,NaN,NaN,0.0,-7.627721055087143e-20,0.0,0.0,0.4925913043478261,0.00011544156815545142,0.49896270139042154,34.80203045685279,0.0
3,NaN,NaN,0.0,-3.530978870627794e-26,0.0,0.0,0.49217584369449374,0.00011838277682037264,0.5023216813481078,33.82741116751269,0.0
4,NaN,NaN,0.0,-1.6345395557569312e-32,0.0,0.0,0.48444545454545446,0.00010963786250604518,0.5171758191047532,34.66497461928934,0.0
5,NaN,NaN,0.0,-7.566512452279404e-39,0.0,0.0,0.49338289962825277,0.00011125859393886411,0.5080859736191573,34.223350253807105,0.0
6,NaN,NaN,0.0,-3.5026445514184373e-45,0.0,0.0,0.494447619047619,0.00011491372376994238,0.5074401740391588,33.629441624365484,0.0
7,NaN,NaN,0.0,-1.621423202691669e-51,0.0,0.0,0.4918421052631578,0.00011203651227217,0.510345237035058,33.75126903553299,0.0
8,NaN,NaN,0.0,-7.505795017545412e-58,0.0,0.0,0.4862999999999999,0.00012311199156247698,0.5144771573604061,33.73096446700507,0.0
9,NaN,NaN,0.0,-3.4745376007871634e-64,0.0,0.0,0.4913524590163935,0.00010973882680164795,0.5125447283015727,33.01015228426396,0.0
10,NaN,NaN,0.0,-1.608412101724543e-70,0.0,0.0,0.49617894736842094,0.00012323633968117746,0.5086508148543948,33.45177664974619,0.0
11,NaN,NaN,0.0,-7.445564809509828e-77,0.0,0.0,0.4982613390928726,0.00012038682586712387,0.49529113813026937,32.16243654822335,0.0
12,NaN,NaN,0.0,-3.446656194216151e-83,0.0,0.0,0.4984777777777778,0.00012323403288097627,0.5094641849971799,32.807106598984774,0.0
13,NaN,NaN,0.0,-1.5955054082607116e-89,0.0,0.0,0.4908675799086757,0.0001155828595550718,0.5072317641332313,31.82233502538071,0.0
14,NaN,NaN,0.0,-7.385817918424896e-96,0.0,0.0,0.5013176470588235,0.00011736389724217916,0.5041027172290237,30.908629441624367,0.0
15,NaN,NaN,0.0,-3.418998521828419e-102,0.0,0.0,0.48909200968523003,0.00012266328081481407,0.5034353068423445,31.472081218274113,0.0
16,NaN,NaN,0.0,-1.5827022844827794e-108,0.0,0.0,0.4919124999999998,0.00010920542808411144,0.5106598984771574,31.939086294416242,0.0
17,NaN,NaN,0.0,-7.3265504659165665e-115,0.0,0.0,0.4894329896907216,0.00011573921430784832,0.5106625150452666,30.634517766497463,0.0
18,NaN,NaN,0.0,-3.391562788270326e-121,0.0,0.0,0.5032133333333334,0.0001377044395945174,0.4963519458544839,29.868020304568528,0.0
19,NaN,NaN,0.0,-1.5700018992964072e-127,0.0,0.0,0.49352617079889816,0.00010979728451425431,0.5046915859098601,31.20812182741117,0.0
20,NaN,NaN,0.0,-7.267758604732811e-134,0.0,0.0,0.4952142857142856,0.00011373855084935266,0.5061058738216098,30.14720812182741,0.0
21,NaN,NaN,0.0,-3.364347212595036e-140,0.0,0.0,0.497026627218935,0.0001168177826796848,0.5040248700928124,29.65482233502538,0.0
22,NaN,NaN,0.0,-1.5574034282763719e-146,0.0,0.0,0.5018923076923077,0.00011976254630590504,0.4977899258102304,28.771573604060915,0.0
23,NaN,NaN,0.0,-7.20943851849382e-153,0.0,0.0,0.49691693290734823,0.00011687460447096949,0.5035760042814745,29.17258883248731,0.0
24,NaN,NaN,0.0,-3.3373500281469066e-159,0.0,0.0,0.4925,0.00011506291187982092,0.5057868020304569,28.934010152284262,0.0
25,NaN,NaN,0.0,-1.544906053613043e-165,0.0,0.0,0.4921180555555554,0.00010378372400917928,0.5071912013536378,29.3248730964467,0.0
26,NaN,NaN,0.0,-7.151586421444333e-172,0.0,0.0,0.4947636363636365,0.00010394417964213173,0.4988647900323027,28.568527918781726,0.0
