j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.50986213,1.163382571695574,1.2786726809401743,0.010787421281598692,-1.0195156489315624, -0.634506363132263,0.75,0.5,0.0009928205119130794, 0.0013821615079772746,0.0,1.507618738135451, -0.16692949339312385,0.75,0.5,0.002134425254877405, 0.0014199844027437123,0.0
