j,theta,chi2_min,chi2_avg,chi2_sigma,w_edge_R,w_n0_R,n0_R,eps_R,w_edge_R_sigma,w_n0_R_sigma,n0_R_sigma,w_edge_L,w_n0_L,n0_L,eps_L,w_edge_L_sigma,w_n0_L_sigma,n0_L_sigma,
0,0.48558298,1.1396787029794349,1.2370299415658363,0.007117344304426699,-1.0156222607620522, -0.5772460819701999,0.75,0.5,0.0008854919483847857, 0.0010352557318823864,0.0,1.4814978820493567, -0.0696367510933498,0.75,0.5,0.0028967369385263122, 0.0022169392229567804,0.0
