j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,0.0,0.0,0.0,-0.0005231714211108675,0.0,0.0,0.0010416666666666669,0.00040467575211829604,0.3638961038961039,27.805194805194805,0.0
1,0.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.0,0.017899659863945577,1.0555583889328222e-5,0.37273610742998503,26.181818181818183,0.0
2,0.0,0.0,0.0,-2.4218337565278005e-10,0.0,0.0,0.1791666666666667,5.033908161052752e-7,0.38785173160173164,26.12987012987013,0.0
3,0.0,0.0,0.0,-1.647762012347447e-13,0.0,0.0,0.49601063829787223,2.6040105340698587e-7,0.3177212858063922,27.025974025974026,0.0
4,0.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.0,0.48600000000000004,2.212038588839932e-7,0.364297520661157,27.07792207792208,0.0
5,0.0,0.0,0.0,-7.627721055087143e-20,0.0,0.0,0.4796003717472118,2.4417213988826654e-7,0.3401728383141023,27.051948051948052,0.0
6,0.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.0,0.4814638783269961,2.3983316764975527e-7,0.3122808750185176,25.766233766233768,0.0
7,0.0,0.0,0.0,-3.530978870627794e-26,0.0,0.0,0.48292801556420234,2.088757256262594e-7,0.27505179645257466,26.0,0.0
8,0.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.0,0.48644999999999994,2.2987498730511608e-7,0.3116883116883117,25.337662337662337,0.0
9,0.0,0.0,0.0,-1.6345395557569312e-32,0.0,0.0,0.47868852459016387,1.854432153842942e-7,0.2718756653182883,26.103896103896105,0.0
10,0.0,0.0,0.0,-1.1121044871044293e-35,0.0,0.0,0.4830357142857144,1.9170898975811696e-7,0.34148204736440035,26.350649350649352,0.0
11,0.0,0.0,0.0,-7.566512452279404e-39,0.0,0.0,0.4671336206896551,1.246032960760071e-7,0.34415584415584416,26.818181818181817,0.0
12,0.0,0.0,0.0,-5.1480873743766445e-42,0.0,0.0,0.4873333333333333,1.6292146190608426e-7,0.3693506493506493,26.025974025974026,0.0
13,0.0,0.0,0.0,-3.5026445514184373e-45,0.0,0.0,0.5044520547945204,1.8793546835023343e-7,0.3496412263535551,25.16883116883117,0.0
14,0.0,0.0,0.0,-2.383121722961588e-48,0.0,0.0,0.4826291079812208,1.268314180644797e-7,0.32388269007987314,26.246753246753247,0.0
15,0.0,0.0,0.0,-1.621423202691669e-51,0.0,0.0,0.48731884057971014,1.4619547914645976e-7,0.31620553359683795,25.48051948051948,0.0
16,0.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.0,0.48087500000000005,1.4278712802666053e-7,0.34967532467532464,26.532467532467532,0.0
17,0.0,0.0,0.0,-7.505795017545412e-58,0.0,0.0,0.4880798969072163,1.0253816524563059e-7,0.29876824206721114,26.324675324675326,0.0
18,0.0,0.0,0.0,-5.10677657747649e-61,0.0,0.0,0.4982712765957449,1.1168039709490934e-7,0.31106659298148653,25.025974025974026,0.0
19,0.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.0,0.48413461538461544,1.0962097999453678e-7,0.3049807335521621,25.532467532467532,0.0
20,0.0,0.0,0.0,-2.363998376692131e-67,0.0,0.0,0.4872142857142855,1.1631382832278801e-7,0.3114656771799629,25.12987012987013,0.0
21,0.0,0.0,0.0,-1.608412101724543e-70,0.0,0.0,0.48823964497041417,1.0800658468245133e-7,0.3350495658187966,25.116883116883116,0.0
22,0.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.0,0.468021472392638,1.211737583503194e-7,0.311608636762011,25.792207792207794,0.0
23,0.0,0.0,0.0,-7.445564809509828e-77,0.0,0.0,0.4952229299363057,1.1837852732325595e-7,0.2951443460997601,25.194805194805195,0.0
24,0.0,0.0,0.0,-5.0657972788234285e-80,0.0,0.0,0.47333333333333333,1.0106946057944548e-7,0.30787878787878786,25.272727272727273,0.0
25,0.0,0.0,0.0,-3.446656194216151e-83,0.0,0.0,0.47230902777777806,9.186118065341213e-8,0.3474025974025974,25.974025974025974,0.0
26,0.0,0.0,0.0,-2.3450284856024987e-86,0.0,0.0,0.49764492753623185,7.797035844549194e-8,0.3198757763975155,25.116883116883116,0.0
27,0.0,0.0,0.0,-1.5955054082607116e-89,0.0,0.0,0.48153409090909083,7.366474878726092e-8,0.332939787485242,24.961038961038962,0.0
28,0.0,0.0,0.0,-1.0855465182697512e-92,0.0,0.0,0.4710000000000001,8.516622838715572e-8,0.308051948051948,24.545454545454547,0.0
29,0.0,0.0,0.0,-7.385817918424896e-96,0.0,0.0,0.47510504201680676,6.345546188465692e-8,0.3495580050201899,25.285714285714285,0.0
30,0.0,0.0,0.0,-5.025146818311738e-99,0.0,0.0,0.488495575221239,7.033528685484621e-8,0.3075508562234226,25.25974025974026,0.0
31,0.0,0.0,0.0,-3.418998521828419e-102,0.0,0.0,0.48317757009345785,5.202254104909949e-8,0.2877776429178298,25.92207792207792,0.0
32,0.0,0.0,0.0,-2.3262108182925046e-105,0.0,0.0,0.4603750000000001,5.098390093040322e-8,0.3031168831168832,26.792207792207794,0.0
33,0.0,0.0,0.0,-1.5827022844827794e-108,0.0,0.0,0.48763297872340416,5.950045827519909e-8,0.3056092843326886,26.324675324675326,0.0
34,0.0,0.0,0.0,-1.0768355566094818e-111,0.0,0.0,0.4721590909090908,5.241460225006988e-8,0.3586186540731996,26.01298701298701,0.0
35,0.0,0.0,0.0,-7.3265504659165665e-115,0.0,0.0,0.4923780487804879,5.2535334227397834e-8,0.3631612290148875,25.558441558441558,0.0
36,0.0,0.0,0.0,-4.9848225571816735e-118,0.0,0.0,0.49000000000000005,5.555993866270029e-8,0.34839826839826843,25.766233766233768,0.0
37,0.0,0.0,0.0,-3.391562788270326e-121,0.0,0.0,0.47155797101449287,5.162239352522231e-8,0.3246753246753247,24.818181818181817,0.0
38,0.0,0.0,0.0,-2.307544153243319e-124,0.0,0.0,0.482936507936508,4.256874980787969e-8,0.3269428983714697,24.155844155844157,0.0
39,0.0,0.0,0.0,-1.5700018992964072e-127,0.0,0.0,0.47105263157894733,5.2760651862977386e-8,0.33834586466165417,25.038961038961038,0.0
40,0.0,0.0,0.0,-1.068194496009894e-130,0.0,0.0,0.47875000000000006,4.950596306851834e-8,0.3366233766233766,25.246753246753247,0.0
41,0.0,0.0,0.0,-7.267758604732811e-134,0.0,0.0,0.44525000000000003,4.605693974916709e-8,0.3587012987012987,26.2987012987013,0.0
42,0.0,0.0,0.0,-4.94482187784822e-137,0.0,0.0,0.46575000000000005,3.887518544532756e-8,0.35116883116883113,24.818181818181817,0.0
43,0.0,0.0,0.0,-3.364347212595036e-140,0.0,0.0,0.48350000000000015,2.7716291231149304e-8,0.3490909090909091,25.207792207792206,0.0
44,0.0,0.0,0.0,-2.289027278738191e-143,0.0,0.0,0.48150000000000004,3.542721206962894e-8,0.34727272727272723,24.974025974025974,0.0
45,0.0,0.0,0.0,-1.5574034282763719e-146,0.0,0.0,0.48724999999999985,4.469908110779722e-8,0.3298701298701299,24.61038961038961,0.0
46,0.0,0.0,0.0,-1.059622775550337e-149,0.0,0.0,0.4787500000000001,2.3973111055354286e-8,0.3537662337662338,24.493506493506494,0.0
47,0.0,0.0,0.0,-7.20943851849382e-153,0.0,0.0,0.46724999999999994,2.212686578728171e-8,0.345974025974026,25.272727272727273,0.0
48,0.0,0.0,0.0,-4.905142183731146e-156,0.0,0.0,0.47000000000000003,2.9214703482448717e-8,0.33896103896103896,24.844155844155843,0.0
49,0.0,0.0,0.0,-3.3373500281469066e-159,0.0,0.0,0.49924999999999997,3.461633345267016e-8,0.3654545454545455,26.025974025974026,0.0
