j,ar_cont_s,∆w_cont_s,ar_cont_d,∆w_cont_d,ar_cont_amp_sw,ar_cont_amp,ar_edge_s,∆w_edge,ar_edge_m,n_clust,ar_edge_amp
0,1.0000000000000002,0.0,0.0,-0.0005231714211108675,0.0,0.8184625172817167,0.0599375,0.0005207770439132879,0.5114718614718614,31.233766233766232,0.0
1,1.0,0.0,0.0,-3.5595423976923216e-7,0.0,0.8176036212525982,0.47540391156462575,0.00018076413467738554,0.5264820213799807,31.376623376623378,0.0
2,0.9999999999999999,0.0,0.0,-2.4218337565278005e-10,0.0,0.8188626718017651,0.492478260869565,0.00015464407504517846,0.5119367588932806,30.2987012987013,0.0
3,1.0000000000000002,0.0,0.0,-1.647762012347447e-13,0.0,0.8142814530375355,0.49571492007104795,0.00016063916484613828,0.4961823256672279,30.675324675324674,0.0
4,1.0,0.0,0.0,-1.1211007535166223e-16,0.0,0.8214563037406692,0.47445454545454535,0.00016263065865016333,0.5127744982290438,31.25974025974026,0.0
5,1.0,0.0,0.0,-7.627721055087143e-20,0.0,0.8223493966543364,0.4886849442379183,0.0001565968487251117,0.5133732438565153,30.571428571428573,0.0
6,1.0,0.0,0.0,-5.1897323511483186e-23,0.0,0.824913201760934,0.5034285714285713,0.0001385286165205767,0.48131106988249833,29.792207792207794,0.0
7,0.9999999999999999,0.0,0.0,-3.530978870627794e-26,0.0,0.8220167049975843,0.4716130604288501,0.00014983862598120357,0.4800637958532695,31.038961038961038,0.0
8,1.0,0.0,0.0,-2.4023997657723555e-29,0.0,0.8254314799131856,0.49874999999999997,0.00015302998018269947,0.467974025974026,29.98701298701299,0.0
9,1.0000000000000002,0.0,0.0,-1.6345395557569312e-32,0.0,0.8168126620578422,0.4990522540983605,0.00013198341872362835,0.4843783265914413,31.0,0.0
10,0.9999999999999999,0.0,0.0,-1.1121044871044293e-35,0.0,0.8279203689641251,0.49173684210526314,0.00012483448287037218,0.5169651401230348,31.155844155844157,0.0
11,1.0,0.0,0.0,-7.566512452279404e-39,0.0,0.815486724173573,0.4971112311015119,0.00013849119615645672,0.5112339064822866,30.493506493506494,0.0
12,0.9999999999999999,0.0,0.0,-5.1480873743766445e-42,0.0,0.817708715949752,0.49438888888888916,0.00012257867113978088,0.5317171717171718,30.857142857142858,0.0
13,1.0000000000000002,0.0,0.0,-3.5026445514184373e-45,0.0,0.8194574532104123,0.47691210045662097,0.00013024999015440354,0.5410365889817943,31.68831168831169,0.0
14,1.0000000000000002,0.0,0.0,-2.383121722961588e-48,0.0,0.8163759580369706,0.5037058823529412,0.00011303697182256027,0.4844919786096257,30.233766233766232,0.0
15,1.0000000000000002,0.0,0.0,-1.621423202691669e-51,0.0,0.8203632713961106,0.5047518159806297,0.0001131056233177975,0.5032231690827333,30.272727272727273,0.0
16,1.0,0.0,0.0,-1.1031804111792258e-54,0.0,0.8275233303037688,0.5037499999999999,0.00012696358978294772,0.474090909090909,29.844155844155843,0.0
17,1.0000000000000002,0.0,0.0,-7.505795017545412e-58,0.0,0.8180099142117871,0.48269974226804135,0.00012152883398365085,0.4638840540902397,31.116883116883116,0.0
18,1.0,0.0,0.0,-5.10677657747649e-61,0.0,0.8175417648582244,0.5010333333333332,0.00011270978472378485,0.4946839826839827,30.441558441558442,0.0
19,1.0,0.0,0.0,-3.4745376007871634e-64,0.0,0.8229624234557227,0.509194214876033,0.00011718907262095674,0.5161174913241029,30.68831168831169,0.0
20,0.9999999999999999,0.0,0.0,-2.363998376692131e-67,0.0,0.8361248264519642,0.48125,0.0001146369827970096,0.5153988868274584,30.506493506493506,0.0
21,1.0,0.0,0.0,-1.608412101724543e-70,0.0,0.8248867601217269,0.487093195266272,9.038947295075517e-5,0.5256282179359102,31.064935064935064,0.0
22,1.0,0.0,0.0,-1.0943279464488699e-73,0.0,0.8222761564540838,0.5115769230769228,8.949348065218363e-5,0.4668531468531468,29.25974025974026,0.0
23,1.0000000000000002,0.0,0.0,-7.445564809509828e-77,0.0,0.8251619284946763,0.4890575079872204,9.694032589549844e-5,0.5355379444836313,30.92207792207792,0.0
24,1.0000000000000002,0.0,0.0,-5.0657972788234285e-80,0.0,0.8240030171678608,0.4962083333333334,0.00010957027072401333,0.5052813852813853,30.48051948051948,0.0
25,1.0,0.0,0.0,-3.446656194216151e-83,0.0,0.8243895298227129,0.48901909722222225,0.00010321293355060395,0.5090638528138529,30.51948051948052,0.0
26,0.9999999999999999,0.0,0.0,-2.3450284856024987e-86,0.0,0.8360799583504148,0.49309090909090914,9.623655947244304e-5,0.5204722550177096,31.25974025974026,0.0
27,0.9999999999999998,0.0,0.0,-1.5955054082607116e-89,0.0,0.8263526596931176,0.47747148288973384,8.409651691332073e-5,0.5287640116537455,31.74025974025974,0.0
28,0.9999999999999999,0.0,0.0,-1.0855465182697512e-92,0.0,0.8255305672389079,0.49890000000000007,8.948152480956231e-5,0.49584415584415575,30.558441558441558,0.0
29,0.9999999999999999,0.0,0.0,-7.385817918424896e-96,0.0,0.8205576707357891,0.49674369747899155,7.581476200112239e-5,0.4756629924697151,29.98701298701299,0.0
30,0.9999999999999998,0.0,0.0,-5.025146818311738e-99,0.0,0.8279253313935333,0.4972777777777779,7.640282762924108e-5,0.5137662337662336,30.766233766233768,0.0
31,1.0,0.0,0.0,-3.418998521828419e-102,0.0,0.8282558160720181,0.5019953051643193,8.298764188900896e-5,0.5105786232546796,30.116883116883116,0.0
32,0.9999999999999999,0.0,0.0,-2.3262108182925046e-105,0.0,0.8267758727760902,0.4664999999999999,0.00010092577165010364,0.5243506493506495,30.896103896103895,0.0
33,1.0,0.0,0.0,-1.5827022844827794e-108,0.0,0.8300892534579398,0.49734042553191493,7.168211833611681e-5,0.498687482730036,29.883116883116884,0.0
34,1.0,0.0,0.0,-1.0768355566094818e-111,0.0,0.8276941072124033,0.4654999999999999,7.947677525716249e-5,0.5291280148423005,30.92207792207792,0.0
35,1.0,0.0,0.0,-7.3265504659165665e-115,0.0,0.823144169296747,0.491180981595092,6.324174709936326e-5,0.49374551828539565,30.675324675324674,0.0
36,1.0000000000000002,0.0,0.0,-4.9848225571816735e-118,0.0,0.8254982840748866,0.4928333333333333,7.803466370145075e-5,0.5191341991341992,31.142857142857142,0.0
37,1.0,0.0,0.0,-3.391562788270326e-121,0.0,0.8305171299967519,0.49945652173913047,7.580958921339313e-5,0.48607189911537735,30.051948051948052,0.0
38,1.0000000000000002,0.0,0.0,-2.307544153243319e-124,0.0,0.8271913787890522,0.48360000000000003,6.115669724526647e-5,0.524987012987013,30.350649350649352,0.0
39,1.0,0.0,0.0,-1.5700018992964072e-127,0.0,0.8246161182576865,0.47588495575221257,7.734681128635605e-5,0.5526950925181016,31.285714285714285,0.0
